id,date,lon,lat,x,y,x.se,y.se,logit_g,logit_g.se,g,year,region
234798,2022-07-10T04:00:00Z,-70.2394117771447,42.12087973881577,-7819.0155526508115,5150.437879197373,14.910995903494193,11.333044607826913,0.8296052961909238,0.17203953534014438,0.6962714653113553,2022,Cape_Cod
234798,2022-07-10T10:00:00Z,-70.25498455032226,42.11687357025161,-7820.749105831176,5149.838871262063,11.11592677556876,8.870823808367367,0.8296170943306174,0.1719877207122448,0.6962739603468051,2022,Cape_Cod
234798,2022-07-10T16:00:00Z,-70.34024269994245,42.43852328450724,-7830.239999632872,5198.054475186261,2.1865590819963896,2.239739886485566,0.8296205030522636,0.17196258542338794,0.6962746812109569,2022,Cape_Cod
234798,2022-07-10T22:00:00Z,-70.22887050993698,42.18677236450975,-7817.842104152931,5160.295717166082,4.865621423876775,3.058132322607916,0.8296238346546578,0.171919764766963,0.6962753857652753,2022,Cape_Cod
234798,2022-07-11T04:00:00Z,-70.27978292776567,42.038094986805426,-7823.509648580676,5138.067527496639,8.360224476917203,6.122309408261778,0.8296206196077625,0.17190538713067324,0.696274705859676,2022,Cape_Cod
234798,2022-07-11T10:00:00Z,-70.24573246164265,42.03346755780552,-7819.719168030588,5137.376539901075,8.123274189890296,2.712255014665382,0.8296068965069301,0.17184012143565305,0.6962718037420962,2022,Cape_Cod
234798,2022-07-11T16:00:00Z,-70.28757280720178,42.006653393058585,-7824.376813992845,5133.373530813094,1.1062776661339828,1.6583227241935194,0.8296040633545813,0.17182637369993375,0.6962712045941299,2022,Cape_Cod
234798,2022-07-11T22:00:00Z,-70.26852802197297,42.050683452830995,-7822.256758198907,5139.947547925722,4.117211836754619,6.2485107958837895,0.8295963292411638,0.17176884698320355,0.6962695689997932,2022,Cape_Cod
234798,2022-07-12T04:00:00Z,-70.23167248167297,42.04017205739827,-7818.1540182198,5138.377701090908,3.2262359951047097,2.5803385266631578,0.8295954044890145,0.17175811762187382,0.6962693734347858,2022,Cape_Cod
234798,2022-07-12T10:00:00Z,-70.23103129995911,42.093452680014835,-7818.082642197907,5146.337710067259,3.1172674587935116,1.3025174771845283,0.8295945714434195,0.17170686207045893,0.6962691972636631,2022,Cape_Cod
234798,2022-07-12T16:00:00Z,-70.24038779316946,42.055562828252015,-7819.124202257693,5140.6763576209805,9.327773275859297,2.802171161694916,0.8295946034730323,0.1716972348043175,0.6962692040372345,2022,Cape_Cod
234798,2022-07-12T22:00:00Z,-70.26466877317652,42.0364060709096,-7821.8271485880405,5137.815325439345,2.070140056862575,1.8860904386591717,0.8295976842953441,0.17163686901897876,0.6962698555642123,2022,Cape_Cod
234798,2022-07-13T04:00:00Z,-70.34498166277103,41.94516960260794,-7830.767538561839,5124.201205420035,17.327626496146014,13.967549898329546,0.8295994713086926,0.17160694289304446,0.6962702334783456,2022,Cape_Cod
234798,2022-07-13T10:00:00Z,-70.298845629104,42.06644848213468,-7825.631698786803,5142.302500623612,3.6618518630714534,2.4177399207706194,0.8296021797517917,0.17155846951109543,0.6962708062541586,2022,Cape_Cod
234798,2022-07-13T16:00:00Z,-70.16756493066919,42.10087633883167,-7811.017598286054,5147.447323013283,7.660905722623122,4.043809915085306,0.8296021041486007,0.17155001761419184,0.696270790265764,2022,Cape_Cod
234798,2022-07-13T22:00:00Z,-70.19190633774234,42.14506197332408,-7813.727271326629,5154.0544512801025,6.986712936619281,5.729518947695995,0.8296064421677856,0.1715023974209575,0.6962717076596362,2022,Cape_Cod
234798,2022-07-14T04:00:00Z,-70.15068368141162,42.013122157935904,-7809.138386214748,5134.339078392182,10.41892336531502,3.970719768251901,0.82960679109984,0.1714932247212775,0.6962717814508806,2022,Cape_Cod
234798,2022-07-14T10:00:00Z,-70.09122127872584,42.067217588654614,-7802.519061826421,5142.417403489357,2.345864442339825,2.8944590416625826,0.8296101100929677,0.17145793997897546,0.6962724833424202,2022,Cape_Cod
234798,2022-07-14T16:00:00Z,-70.37209614579146,42.07774753001637,-7833.785909004796,5143.9906952193805,7.948326666610411,8.661551506533785,0.8295981164936101,0.17143812537689782,0.6962699469646916,2022,Cape_Cod
234798,2022-07-14T22:00:00Z,-70.26652027719962,42.044453163910894,-7822.033257073093,5139.017040518627,11.663791851714874,7.508024679055841,0.8296123376426585,0.17140405966825617,0.6962729544179903,2022,Cape_Cod
234798,2022-07-15T04:00:00Z,-70.30496362036274,42.01381053556569,-7826.3127504584045,5134.441833560752,19.577459791259237,14.257605768672006,0.8296238274126043,0.1713773673011074,0.696275384233755,2022,Cape_Cod
234798,2022-07-15T10:00:00Z,-70.33969815015244,42.01731598813646,-7830.179380627536,5134.965115141175,12.250010032947722,4.337050707727545,0.829644139523633,0.1713307387515994,0.6962796797400843,2022,Cape_Cod
234798,2022-07-15T16:00:00Z,-70.20092323656468,41.964775904343185,-7814.731027912067,5127.1251602547,3.7854375274892544,2.1382762050023403,0.82964808099599,0.1713213629022255,0.696280513259497,2022,Cape_Cod
234798,2022-07-15T22:00:00Z,-70.13157374677773,42.03314009583954,-7807.011078022211,5137.327643792452,2.275898885016353,2.038018309092022,0.8296596322238627,0.17128948333972063,0.696282956037861,2022,Cape_Cod
234798,2022-07-16T04:00:00Z,-70.13474477204976,42.08638105383523,-7807.364074940785,5145.2808370466,16.107700403986573,10.739128664836263,0.8296682603976583,0.17126829817055228,0.696284780660578,2022,Cape_Cod
234798,2022-07-16T10:00:00Z,-70.15637774956527,42.1136269691003,-7809.772246982154,5149.353462893077,16.121443886968766,3.8825549926020937,0.8296864671182538,0.1712231224454241,0.6962886308636229,2022,Cape_Cod
234798,2022-07-16T16:00:00Z,-70.21058850365309,42.15180757316455,-7815.806960522728,5155.063537114782,1.8848757794477415,2.3749215071771097,0.8296898725172434,0.1712149395357164,0.6962893510054997,2022,Cape_Cod
234798,2022-07-16T22:00:00Z,-70.28582681472665,42.02347768929482,-7824.182450999585,5135.884982563663,1.9262113578130944,1.5130953340992275,0.8297137695033517,0.1711853552640607,0.696294404489173,2022,Cape_Cod
234798,2022-07-17T04:00:00Z,-70.25090689393555,42.045038155697,-7820.295183198577,5139.104406422979,7.1497700482891275,6.044105974433444,0.8297377546732558,0.17115826779466906,0.6962994765733568,2022,Cape_Cod
234798,2022-07-17T10:00:00Z,-70.26055830545164,41.98359564212978,-7821.369573413985,5129.932664895768,5.015682208278149,2.679437952376676,0.8297714230526118,0.17112045047169602,0.6963065962611663,2022,Cape_Cod
234798,2022-07-17T16:00:00Z,-70.15474763524014,41.96370434364605,-7809.590783485546,5126.96533133017,1.5891206194079117,1.3088560043138524,0.8297773570601347,0.17111434107583637,0.6963078510870115,2022,Cape_Cod
234798,2022-07-17T22:00:00Z,-70.39822165165717,41.971214631749234,-7836.694187014482,5128.085587405359,6.877440527314833,6.053138531206593,0.8298079356869253,0.17108848834429047,0.6963143173033122,2022,Cape_Cod
234798,2022-07-18T04:00:00Z,-70.4459369283473,42.013578937172426,-7842.005827318687,5134.407262393708,6.289958279672097,3.333950573519345,0.8298326242749521,0.1710683032827008,0.696319537943839,2022,Cape_Cod
234798,2022-07-18T10:00:00Z,-70.43328531737245,41.980315676639776,-7840.597456427254,5129.443303658486,6.171129834219799,2.437630179730833,0.8298735303877219,0.17103547363641694,0.6963281878253075,2022,Cape_Cod
234798,2022-07-18T16:00:00Z,-70.28890345773482,42.15409124251416,-7824.524941332606,5155.405179670216,8.014904092938647,6.333695192246152,0.829880485060117,0.1710286080211781,0.6963296584252385,2022,Cape_Cod
234798,2022-07-18T22:00:00Z,-70.29618034132461,42.16895158559339,-7825.335000308383,5157.628626964198,17.463532151069156,13.049108421433047,0.8299203219973191,0.1709881025139489,0.6963380820655742,2022,Cape_Cod
234798,2022-07-19T04:00:00Z,-70.273609900051,42.13710320711715,-7822.822470278826,5152.864025080538,10.705498147005144,7.17782051674152,0.829942739494474,0.17096539758201143,0.6963428222549163,2022,Cape_Cod
234798,2022-07-19T10:00:00Z,-69.9970722626898,42.09312174622735,-7792.038441302601,5146.288248500072,2.8680977131536056,2.158851070631069,0.8299770366437391,0.17093057900532893,0.6963500743210117,2022,Cape_Cod
234798,2022-07-19T16:00:00Z,-69.89857747319145,42.250874533650176,-7781.074051489855,5169.895632212397,7.485146835899121,5.728337106884062,0.8299817210717941,0.1709232882776322,0.6963510648267122,2022,Cape_Cod
234798,2022-07-19T22:00:00Z,-69.9557998804501,42.230200957865264,-7787.444020727854,5166.798493130794,12.21085718099716,6.507469525244776,0.8299978388998369,0.17090024097270656,0.6963544728703749,2022,Cape_Cod
234798,2022-07-20T04:00:00Z,-69.97756089725554,42.30051103900999,-7789.8664460377795,5177.335928498983,18.86354407826852,12.157251928616862,0.830014217824945,0.17087697124904253,0.696357936099762,2022,Cape_Cod
234798,2022-07-20T10:00:00Z,-70.09559003561037,42.29495567042388,-7803.005389618208,5176.502909438416,12.395462043723937,6.590918369541438,0.8300326743721982,0.17085044990613846,0.6963618386036926,2022,Cape_Cod
234798,2022-07-20T16:00:00Z,-70.2269872184603,42.13180688766313,-7817.632457104732,5152.071915778292,13.88209485854047,4.343610513956748,0.8300376855147418,0.170841309022866,0.6963628981687937,2022,Cape_Cod
234798,2022-07-20T22:00:00Z,-70.17340034522782,42.29843006925284,-7811.667193663289,5177.023881581032,2.4130496494494094,1.9404297427836705,0.8300532225809268,0.17080988149323442,0.6963661833410942,2022,Cape_Cod
234798,2022-07-21T04:00:00Z,-70.0942043314694,42.197787318894385,-7802.8511337388445,5161.944614037951,17.09288864009868,13.331359162269708,0.8300630997994825,0.17078676941611454,0.6963682717793158,2022,Cape_Cod
234798,2022-07-21T10:00:00Z,-70.12877643937996,42.10683020060227,-7806.699683187098,5148.337340231852,2.9806059779363787,1.0312939725170938,0.8300798999618119,0.17074801983113408,0.6963718239855508,2022,Cape_Cod
234798,2022-07-21T16:00:00Z,-70.29102663675408,42.12913130423303,-7824.7612925398935,5151.671785048511,2.813183931545682,1.1881982407394174,0.830081505938399,0.17074055311071393,0.6963721635500927,2022,Cape_Cod
234798,2022-07-21T22:00:00Z,-70.42564802346851,42.01664784004107,-7839.747276758829,5134.86537411169,8.554870756685848,4.294428950420832,0.8300759489991201,0.17070362692008667,0.6963709886008312,2022,Cape_Cod
234798,2022-07-22T04:00:00Z,-70.15320750794557,42.106140695425836,-7809.419337299357,5148.234264754235,6.467089564620357,4.621343828299055,0.8300719770064605,0.17069020099385054,0.696370148768265,2022,Cape_Cod
234798,2022-07-22T10:00:00Z,-70.1299370348982,42.09016613578311,-7806.828880089207,5145.846512676437,1.6017551762824642,0.9416823184816906,0.8300676094420893,0.17065745313120245,0.6963692252950577,2022,Cape_Cod
234798,2022-07-22T16:00:00Z,-70.15851463733848,42.15952462031963,-7810.01012424095,5156.218076287861,3.455985866513456,2.9806351625282708,0.8300662414652601,0.1706503625930516,0.696368936051153,2022,Cape_Cod
234798,2022-07-22T22:00:00Z,-69.78262482906312,42.07704682076895,-7768.166262189356,5143.8859932058695,8.37894001746707,5.850177708253511,0.8300580091806078,0.17062451539076412,0.696367195420321,2022,Cape_Cod
234798,2022-07-23T04:00:00Z,-69.47036517846682,42.26428121651804,-7733.405676889691,5171.904653888636,17.034405105285792,13.402094039797793,0.8300495977130357,0.17060149984291537,0.6963654168973145,2022,Cape_Cod
234798,2022-07-23T10:00:00Z,-69.55303680486612,42.48156137270039,-7742.608640243513,5204.524796613823,9.598891050457285,7.813689795838942,0.8300385215310342,0.17057277805159662,0.6963630749373975,2022,Cape_Cod
234798,2022-07-23T16:00:00Z,-69.91762857083684,42.006005318437595,-7783.194809978794,5133.276802669201,4.215541758769959,3.340128503990414,0.8300319455542442,0.17056321660222945,0.6963616845009241,2022,Cape_Cod
234798,2022-07-23T22:00:00Z,-70.18667499423763,41.97969082202053,-7813.144920831521,5129.350080060472,17.44718405485398,11.88801934009192,0.8299857130551029,0.17053664215021722,0.6963519089159885,2022,Cape_Cod
234798,2022-07-24T04:00:00Z,-70.27227393692233,42.09306840150834,-7822.673751543624,5146.280275589929,18.197921240401975,12.76187913205862,0.8299681554633395,0.1705255323673573,0.6963481964219084,2022,Cape_Cod
234798,2022-07-24T10:00:00Z,-70.0756157933786,42.09814121170445,-7800.781867143986,5147.038488829901,9.122761072496704,7.047947329425557,0.8299144619360967,0.17049188719434555,0.6963368429462479,2022,Cape_Cod
234798,2022-07-24T16:00:00Z,-70.31057215875641,42.15154649717306,-7826.937090096482,5155.0244802948255,1.5203150405299024,1.5415708014967082,0.8299008253621206,0.17048346555067356,0.6963339594598132,2022,Cape_Cod
234798,2022-07-24T22:00:00Z,-70.37908743321196,42.017199633761706,-7834.564175560436,5134.947745704782,4.479286723835409,2.8976462340991795,0.8298467928663804,0.17045065471095353,0.6963225340065655,2022,Cape_Cod
234798,2022-07-25T04:00:00Z,-70.2718780168481,42.103959812409094,-7822.629677922566,5147.9082477208285,16.14387289367084,11.870321556306353,0.8298270403429183,0.1704385346214494,0.6963183571718764,2022,Cape_Cod
234798,2022-07-25T10:00:00Z,-70.17823626166918,42.16943803496471,-7812.205525419061,5157.701419811998,20.712266647194298,15.952403131931973,0.8297733505782423,0.17040611983928586,0.6963070038627529,2022,Cape_Cod
234798,2022-07-25T16:00:00Z,-70.27451119641097,41.97718815482495,-7822.922802130673,5128.976710220873,5.038930728686803,3.7371164203215983,0.8297375461410939,0.17038475084153692,0.6962994324757854,2022,Cape_Cod
234798,2022-07-25T22:00:00Z,-70.40730191300781,41.82923481412353,-7837.704997084305,5106.929935933934,30.177413322848356,22.524706281254744,0.8296625806942213,0.17035296172312606,0.6962835795593757,2022,Cape_Cod
234798,2022-07-26T04:00:00Z,-70.44134018735623,41.84020837562841,-7841.494120452254,5108.563359466139,32.48695806060262,22.49429406320606,0.8295967297225333,0.17032356214237612,0.6962696536928883,2022,Cape_Cod
234798,2022-07-26T10:00:00Z,-70.42482472956851,41.93586690406601,-7839.655628101108,5122.814179045225,19.650623400348397,9.959690971682615,0.829548010430347,0.17030153327359068,0.696259350525031,2022,Cape_Cod
234798,2022-07-26T16:00:00Z,-70.28641428306815,42.11529349533274,-7824.247847676218,5149.602626736742,6.529605702031841,5.7059126573219014,0.8295193058706898,0.1702889279089007,0.6962532799854737,2022,Cape_Cod
234798,2022-07-26T22:00:00Z,-70.20239545872349,42.13453547897413,-7814.89491493312,5152.479991318533,30.418214132718127,23.52715717951714,0.829451803995124,0.17026044950869004,0.6962390041858262,2022,Cape_Cod
234798,2022-07-27T04:00:00Z,-70.13130824101464,42.13248129112312,-7806.981522055861,5152.172774803748,29.6712829747746,22.372270335140136,0.8293842587440314,0.1702322984396456,0.6962247188342207,2022,Cape_Cod
234798,2022-07-27T10:00:00Z,-70.08536302118281,42.10773163448461,-7801.866923579796,5148.472099049701,3.326024429259726,0.997623299760127,0.8293166864088276,0.17020446493345542,0.6962104273756032,2022,Cape_Cod
234798,2022-07-27T16:00:00Z,-70.38823499096907,42.12777249153544,-7835.582477031959,5151.4685825363085,18.245035461769035,14.438664074334325,0.8292955791924843,0.17019615964138865,0.696205963149869,2022,Cape_Cod
234798,2022-07-27T22:00:00Z,-70.43920474188543,42.10679774878859,-7841.256403749829,5148.332488921418,8.264978654726974,4.826108108589399,0.8292261127995237,0.1701701832460614,0.6961912705838248,2022,Cape_Cod
234798,2022-07-28T04:00:00Z,-70.28277463832215,42.127240590420186,-7823.842684276425,5151.389041023195,17.98211074275118,13.597529676109533,0.8291757412512412,0.17015147723251733,0.6961806164434704,2022,Cape_Cod
234798,2022-07-28T10:00:00Z,-70.10540334833948,42.140449235415076,-7804.097802594208,5153.364486268997,4.197805913203049,1.5800339453414205,0.829107667117664,0.17012656411053753,0.6961662176756855,2022,Cape_Cod
234798,2022-07-28T16:00:00Z,-70.21664011047079,42.124114585401315,-7816.480622312158,5150.921585831262,2.8053018791189195,1.3091453548892729,0.8290930862170393,0.17012131852286969,0.6961631335320417,2022,Cape_Cod
234798,2022-07-28T22:00:00Z,-70.22905083599298,42.0427350284382,-7817.8621779576615,5138.760449362723,17.196886385857393,12.302850338558674,0.829018531356249,0.17009527528209215,0.6961473634553914,2022,Cape_Cod
234798,2022-07-29T04:00:00Z,-70.23821237932601,42.079701711886756,-7818.882036296376,5144.282700910841,12.436536699119388,8.095641283987414,0.8289782040606957,0.1700812294897299,0.696138833107856,2022,Cape_Cod
234798,2022-07-29T10:00:00Z,-70.2008552473482,42.103437970808066,-7814.72345938711,5147.830240053135,2.5832578186945545,4.75093565346459,0.8289204205109876,0.1700612943302367,0.6961266100405901,2022,Cape_Cod
234798,2022-07-29T16:00:00Z,-70.15398427780232,42.08457335550847,-7809.505806924274,5145.010690852551,5.733646358039682,2.2020488115854517,0.8288761474099727,0.17004617641932973,0.6961172446774997,2022,Cape_Cod
234798,2022-07-29T22:00:00Z,-70.20870979019263,42.10277880783217,-7815.597823096964,5147.731705777903,19.775867063734943,14.399074102843128,0.8288031135392157,0.17002145826488171,0.6961017950153421,2022,Cape_Cod
234798,2022-07-30T04:00:00Z,-70.16367800838913,42.1500600456053,-7810.584908077086,5154.802111077356,10.436744185429024,3.707145734497499,0.828747040324507,0.17000272577854034,0.6960899329279548,2022,Cape_Cod
234798,2022-07-30T10:00:00Z,-70.1380270422897,42.159463569049834,-7807.729455592542,5156.208941916083,3.2548805934860954,2.0956787202764313,0.8286963379388372,0.16998596454479573,0.6960792067956031,2022,Cape_Cod
234798,2022-07-30T16:00:00Z,-70.05018086358619,42.12194274009199,-7797.950463711133,5150.5968270417525,15.101373617031808,12.670485128198209,0.8286850357416172,0.1699824228402756,0.6960768157772013,2022,Cape_Cod
234798,2022-07-30T22:00:00Z,-70.03350626295932,42.06991125832937,-7796.094255660167,5142.8198430228595,34.845238338045846,26.365584919115935,0.8286072113235798,0.1699591598449766,0.6960603514681967,2022,Cape_Cod
234798,2022-07-31T04:00:00Z,-69.99282518432189,42.09971429003837,-7791.565658701328,5147.273623150802,34.22333303614475,23.909119086925486,0.828529438626995,0.16993632400810818,0.6960438975992921,2022,Cape_Cod
234798,2022-07-31T10:00:00Z,-70.02085511205061,42.09193742228317,-7794.6859359830605,5146.11124084579,14.132654763303764,3.6367629698379864,0.8284516470002673,0.1699139216506712,0.6960274392235285,2022,Cape_Cod
234798,2022-07-31T16:00:00Z,-70.22215588525317,42.01082856870341,-7817.094635552263,5133.996718947947,14.171344174834832,11.854912094770183,0.8284319214190277,0.16990860972152239,0.6960232658021966,2022,Cape_Cod
234798,2022-07-31T22:00:00Z,-70.26982502489868,42.10563483029577,-7822.401139904154,5148.158642704596,4.95394467326043,5.925830947530626,0.8283511078782317,0.16988734234276143,0.6960061674162078,2022,Cape_Cod
234798,2022-08-01T04:00:00Z,-70.25084666103145,42.07489971015089,-7820.288478102363,5143.565172944774,20.55950452196813,16.00112718046412,0.8282715211961782,0.16986685055213757,0.6959893280774101,2022,Cape_Cod
234798,2022-08-01T10:00:00Z,-70.28194392909019,42.08838015722166,-7823.750210147725,5145.579596240265,5.696728260187201,2.7658866370557518,0.8281909406399495,0.16984654110208042,0.6959722779146472,2022,Cape_Cod
234798,2022-08-01T16:00:00Z,-70.2904421287778,42.04086035067996,-7824.696225409609,5138.480487718211,6.444396242431766,3.7646499196102075,0.8281738512593947,0.16984232440452643,0.6959686618773436,2022,Cape_Cod
234798,2022-08-01T22:00:00Z,-70.2694361866169,42.13991518198873,-7822.357854624624,5153.2846067919445,5.27655884734074,2.436107140191748,0.8280950625274311,0.16982399952752064,0.6959519902170698,2022,Cape_Cod
234798,2022-08-02T04:00:00Z,-70.00134647757973,42.09576346854418,-7792.51424472769,5146.6830891864865,18.182081004203287,12.5366362105567,0.828029558866378,0.16981097681455812,0.6959381292799242,2022,Cape_Cod
