id,date,lon,lat,x,y,g,year,region,nc_time,nc_lon,nc_lat,SST,SSS,SSTG,SSSG
234800,2022-08-04T19:00:00Z,-70.84683236136733,41.1062689514791,-7886.633302783827,4999.929931450785,0.8703843847362597,2022,Cape_Cod,2022-08-04T19:00:00Z,-70.84786537483751,41.1446532619135,24.15658187866211,32.15496826171875,0.23099759860903024,0.1007300301878373
234800,2022-08-05T01:00:00Z,-70.93683133968779,41.13968288484444,-7896.651943222375,5004.848891275275,0.8705942409545323,2022,Cape_Cod,2022-08-05T01:00:00Z,-70.96480891265128,41.15629041834866,24.623170852661133,32.118377685546875,0.14029376156657292,0.0403515904385231
234800,2022-08-05T07:00:00Z,-70.87420266315004,41.073421158393614,-7889.680150841136,4995.096772519099,0.8762161902577993,2022,Cape_Cod,2022-08-05T07:00:00Z,-70.86369245770106,41.05662699500858,24.87508773803711,32.190189361572266,0.3274699511421405,0.03820583131765872
234800,2022-08-05T13:00:00Z,-70.8025722186689,41.1488591719796,-7881.7062862362,5006.200200385636,0.8798945901482094,2022,Cape_Cod,2022-08-05T13:00:00Z,-70.78144600154883,41.182799656344535,24.224531173706055,32.10830307006836,0.3959384746741358,0.11682455771666658
234800,2022-08-05T19:00:00Z,-71.37381742424476,41.15862348077584,-7945.297011639004,5007.638311432858,0.8769672660740729,2022,Cape_Cod,2022-08-05T19:00:00Z,-71.382008371322,41.152164238791485,24.84261703491211,31.744592666625977,0.1503082314016701,0.4182145173002616
234801,2022-07-03T15:00:00Z,-70.15223553337907,42.13581634519483,-7809.311137585551,5152.671557875224,0.5275257035375779,2022,Cape_Cod,2022-07-03T15:00:00Z,-70.18103088916365,42.15143725205492,19.635025024414063,31.064125061035156,NA,NA
234801,2022-07-03T21:00:00Z,-70.2287787508621,42.1164555416065,-7817.83188957944,5149.776369231456,0.5271573771601578,2022,Cape_Cod,2022-07-03T21:00:00Z,-70.2486311174938,42.11366866190226,20.562328338623047,31.148828506469727,NA,NA
234801,2022-07-04T03:00:00Z,-70.10130987645802,42.22052607157678,-7803.642119388786,5165.34943505854,0.5263222408998484,2022,Cape_Cod,2022-07-04T03:00:00Z,-70.11336135291936,42.18916854425177,20.5115966796875,31.021547317504883,0.054644845001700366,0.1564928467535886
234801,2022-07-04T09:00:00Z,-70.14378733774106,42.18580046798076,-7808.370688749006,5160.150241839937,0.5193697519879175,2022,Cape_Cod,2022-07-04T09:00:00Z,-70.11336135291936,42.18916854425177,20.27421760559082,31.06277084350586,0.46297563190638497,0.1279053408407667
234801,2022-07-04T15:00:00Z,-70.1624379585573,42.14934393830143,-7810.446866361248,5154.69498519897,0.5170519072880705,2022,Cape_Cod,2022-07-04T15:00:00Z,-70.18103088916365,42.15143725205492,20.229751586914063,31.146831512451172,NA,NA
234801,2022-07-04T21:00:00Z,-70.2062429890585,41.99156169438033,-7815.323220050825,5131.12128229558,0.5101975012907182,2022,Cape_Cod,2022-07-04T21:00:00Z,-70.2146639863173,41.975890731556476,22.237564086914063,31.140026092529297,1.1274367512353716,0.1561956539420186
234801,2022-07-05T03:00:00Z,-70.27432705066492,42.1465814015224,-7822.902303119991,5154.281735695464,0.5063198397103361,2022,Cape_Cod,2022-07-05T03:00:00Z,-70.29946367291512,42.16363902460643,19.90641212463379,31.155197143554688,0.5156045556338804,0.061772559967768
234801,2022-07-05T09:00:00Z,-70.2448096183917,42.105322149937976,-7819.616437589811,5148.111900254172,0.5063390356909002,2022,Cape_Cod,2022-07-05T09:00:00Z,-70.2486311174938,42.11366866190226,20.271390914916992,31.227651596069336,NA,NA
234801,2022-07-05T15:00:00Z,-70.18134446191395,42.19454907396911,-7812.551528687591,5161.459831018515,0.5099609314988224,2022,Cape_Cod,2022-07-05T15:00:00Z,-70.18103088916365,42.15143725205492,20.24667739868164,31.16886329650879,NA,NA
234801,2022-07-05T21:00:00Z,-70.20668113662107,42.17441053499127,-7815.371994414383,5158.445542826508,0.5265598593913329,2022,Cape_Cod,2022-07-05T21:00:00Z,-70.18103088916365,42.15143725205492,19.883636474609375,31.1712703704834,NA,NA
234801,2022-07-06T03:00:00Z,-70.18375576731609,42.146477421921205,-7812.819953977103,5154.2661816804475,0.5339779046954194,2022,Cape_Cod,2022-07-06T03:00:00Z,-70.18103088916365,42.15143725205492,19.35963249206543,31.108787536621094,NA,NA
234801,2022-07-06T09:00:00Z,-70.2837185398748,42.10573828924681,-7823.947758916624,5148.174108789234,0.5502337974484934,2022,Cape_Cod,2022-07-06T09:00:00Z,-70.2486311174938,42.11366866190226,18.585466384887695,31.258316040039063,NA,NA
234801,2022-07-06T15:00:00Z,-70.26634162646194,42.18881922069169,-7822.013369763946,5160.602101872472,0.5543346612479387,2022,Cape_Cod,2022-07-06T15:00:00Z,-70.23184363764119,42.201429038589055,19.543594360351563,30.90399932861328,0.5426919488367734,0.10322922655684194
234801,2022-07-06T21:00:00Z,-70.17490850214828,42.133992879649625,-7811.835080923711,5152.398841253695,0.5712532641489805,2022,Cape_Cod,2022-07-06T21:00:00Z,-70.18103088916365,42.15143725205492,19.95125389099121,31.060392379760742,NA,NA
234801,2022-07-07T03:00:00Z,-70.1517136739162,42.13019275923644,-7809.25304445588,5151.830522507025,0.5816354863904257,2022,Cape_Cod,2022-07-07T03:00:00Z,-70.13028706624044,42.10142066427968,NA,NA,NA,NA
234801,2022-07-07T09:00:00Z,-70.1486103085345,42.10907020539898,-7808.907579401843,5148.672210725226,0.6010768774421898,2022,Cape_Cod,2022-07-07T09:00:00Z,-70.13028706624044,42.10142066427968,NA,NA,NA,NA
234801,2022-07-07T15:00:00Z,-70.18720872160291,42.10143608182928,-7813.204335090046,5147.530993003804,0.6044800870445506,2022,Cape_Cod,2022-07-07T15:00:00Z,-70.19786744390626,42.063673508267954,NA,NA,NA,NA
234801,2022-07-07T21:00:00Z,-70.26264693505804,42.04278351751247,-7821.6020785982255,5138.767690760812,0.6097087647978662,2022,Cape_Cod,2022-07-07T21:00:00Z,-70.26537867172823,42.025889136816225,20.519996643066406,31.317306518554688,NA,NA
234801,2022-07-08T03:00:00Z,-70.27727322855735,42.13617847139609,-7823.230270142761,5152.725718235479,0.6132322486012769,2022,Cape_Cod,2022-07-08T03:00:00Z,-70.29946367291512,42.16363902460643,19.13589096069336,31.325271606445313,1.0483006633381244,0.317502248175647
234801,2022-07-08T09:00:00Z,-70.32391171162641,42.12101700438782,-7828.422042329379,5150.458404013962,0.6184449127741597,2022,Cape_Cod,2022-07-08T09:00:00Z,-70.367014329965,42.125811753406204,19.589920043945313,31.272781372070313,0.6810559598755918,0.3401504688717252
234801,2022-07-08T15:00:00Z,-70.33645695281892,42.13096089580459,-7829.818572190809,5151.945396731714,0.6196420611526555,2022,Cape_Cod,2022-07-08T15:00:00Z,-70.367014329965,42.125811753406204,19.988197326660156,31.305543899536133,0.354555579340935,0.31258139354982445
234801,2022-07-08T21:00:00Z,-70.28793340010306,42.09728643836631,-7824.416955010998,5146.910724898387,0.6297123910458142,2022,Cape_Cod,2022-07-08T21:00:00Z,-70.31616208187239,42.07586283541299,19.73610496520996,31.375852584838867,0.9555601036561456,0.034564956145490856
234801,2022-07-09T03:00:00Z,-70.23411871701767,42.08320288608056,-7818.4263318927315,5144.805890221254,0.6340230214652611,2022,Cape_Cod,2022-07-09T03:00:00Z,-70.2486311174938,42.11366866190226,19.825592041015625,31.31195831298828,NA,NA
234801,2022-07-09T09:00:00Z,-70.22520336646326,42.10309342469069,-7817.433879608771,5147.7787358151,0.6432137644437854,2022,Cape_Cod,2022-07-09T09:00:00Z,-70.2486311174938,42.11366866190226,19.70054817199707,31.26053810119629,NA,NA
234801,2022-07-09T15:00:00Z,-70.15660933856351,42.074259622401705,-7809.79802735151,5143.469533449292,0.6454098305334764,2022,Cape_Cod,2022-07-09T15:00:00Z,-70.13028706624044,42.10142066427968,NA,NA,NA,NA
234801,2022-07-09T21:00:00Z,-70.07849445277868,42.10845187839585,-7801.10231804257,5148.579772469315,0.6451691904643749,2022,Cape_Cod,2022-07-09T21:00:00Z,-70.06263749503267,42.139130543263825,19.072917938232422,31.241514205932617,NA,NA
234801,2022-07-10T03:00:00Z,-69.9973867437178,42.0789875239516,-7792.0734491705025,5144.175981573388,0.6467798988192738,2022,Cape_Cod,2022-07-10T03:00:00Z,-70.01198249224996,42.0890678047554,18.773130416870117,31.14881706237793,NA,NA
234801,2022-07-10T09:00:00Z,-69.68831677963658,41.752443733212544,-7757.667938149488,5095.50740565093,0.6460410774728196,2022,Cape_Cod,2022-07-10T09:00:00Z,-69.6593158742142,41.73794220404083,18.927337646484375,31.524084091186523,0.08854150406828126,0.20010855650302958
234801,2022-07-10T15:00:00Z,-69.71384378052358,41.69757161960439,-7760.509590889706,5087.353712534578,0.6446086108521771,2022,Cape_Cod,2022-07-10T15:00:00Z,-69.726804188546,41.700403998370305,19.234960556030273,31.64794158935547,0.32935762329206747,0.1839443091825188
234801,2022-07-10T21:00:00Z,-69.8279145169923,41.756536264408375,-7773.207887187819,5096.115814474292,0.6279946754267391,2022,Cape_Cod,2022-07-10T21:00:00Z,-69.82726520738868,41.80080445574857,19.249095916748047,31.665178298950195,0.4191763195536813,0.25387127388640507
234801,2022-07-11T03:00:00Z,-69.780580673081,41.793508440053934,-7767.938707786326,5101.613989361572,0.62274249050712,2022,Cape_Cod,2022-07-11T03:00:00Z,-69.77700068784128,41.750616331580886,19.330730438232422,31.78053092956543,0.2647315218649602,0.15890144105196238
234801,2022-07-11T09:00:00Z,-69.86388810402003,41.85705799702673,-7777.212448577754,5111.071988697392,0.6159529153336041,2022,Cape_Cod,2022-07-11T09:00:00Z,-69.87759785977187,41.850968296816035,18.7761287689209,31.423965454101563,NA,NA
234801,2022-07-11T15:00:00Z,-70.04399840010025,42.10628550855401,-7797.262235024029,5148.255913058358,0.6088788979071537,2022,Cape_Cod,2022-07-11T15:00:00Z,-70.01198249224996,42.0890678047554,18.67753028869629,31.157224655151367,NA,NA
234801,2022-07-11T21:00:00Z,-70.08534795236694,42.04126439952677,-7801.865246126887,5138.54082708074,0.6216959729552741,2022,Cape_Cod,2022-07-11T21:00:00Z,-70.07961205512987,42.051379349254155,NA,NA,NA,NA
234801,2022-07-12T03:00:00Z,-70.25884776197046,42.015828975605174,-7821.17915658468,5134.743135613249,0.6255495547277676,2022,Cape_Cod,2022-07-12T03:00:00Z,-70.26537867172823,42.025889136816225,20.382083892822266,31.434581756591797,NA,NA
234801,2022-07-12T09:00:00Z,-70.37425557173745,42.05983855690191,-7834.026295201508,5141.315049768978,0.6316099646420664,2022,Cape_Cod,2022-07-12T09:00:00Z,-70.38362382642822,42.038019834249326,19.89512062072754,31.34449577331543,0.6867399520206883,0.29362925073307194
234801,2022-07-12T15:00:00Z,-70.23187829610542,42.10294663622884,-7818.176929377617,5147.756793329063,0.6326099399329612,2022,Cape_Cod,2022-07-12T15:00:00Z,-70.2486311174938,42.11366866190226,20.049856185913086,31.320037841796875,NA,NA
234801,2022-07-12T21:00:00Z,-70.29326328188287,42.076476810460434,-7825.010274736716,5143.80082146693,0.6409605564751263,2022,Cape_Cod,2022-07-12T21:00:00Z,-70.31616208187239,42.07586283541299,20.219465255737305,31.41187858581543,0.636456960472011,0.1812301445899158
234801,2022-07-13T03:00:00Z,-70.22980999632097,41.955996186341054,-7817.946687298805,5125.815698842642,0.6449443520784028,2022,Cape_Cod,2022-07-13T03:00:00Z,-70.2146639863173,41.975890731556476,19.351343154907227,31.433197021484375,1.346835832898873,0.20558235584546872
234801,2022-07-13T09:00:00Z,-70.31592309855027,42.10207040924772,-7827.532753989601,5147.625812720623,0.6508435032979236,2022,Cape_Cod,2022-07-13T09:00:00Z,-70.31616208187239,42.07586283541299,19.872697830200195,31.386016845703125,1.6805998828150444,0.3863468039353704
234801,2022-07-13T15:00:00Z,-70.1368616574181,42.087455089235704,-7807.599725542055,5145.441346800897,0.6512873290543023,2022,Cape_Cod,2022-07-13T15:00:00Z,-70.13028706624044,42.10142066427968,NA,NA,NA,NA
234801,2022-07-13T21:00:00Z,-70.20983954877795,42.211064649290535,-7815.723587247402,5163.932564899867,0.6469468164981029,2022,Cape_Cod,2022-07-13T21:00:00Z,-70.23184363764119,42.201429038589055,18.589223861694336,30.984615325927734,1.4142168568783573,0.04448223369580742
234801,2022-07-14T03:00:00Z,-70.18532424710024,42.14707432182226,-7812.994556347996,5154.355470601817,0.6471529941300559,2022,Cape_Cod,2022-07-14T03:00:00Z,-70.18103088916365,42.15143725205492,20.292394638061523,31.1008358001709,NA,NA
234801,2022-07-14T09:00:00Z,-70.19863651681979,42.21484468553327,-7814.476471434478,5164.498608535717,0.6503347251065492,2022,Cape_Cod,2022-07-14T09:00:00Z,-70.23184363764119,42.201429038589055,18.063777923583984,31.09998321533203,0.7368799813863173,0.30595898662107046
234801,2022-07-14T15:00:00Z,-70.02441690939014,42.24644423190223,-7795.082433449206,5169.2318360643285,0.6505514706649591,2022,Cape_Cod,2022-07-14T15:00:00Z,-70.04562246496454,42.22686247691682,20.019102096557617,31.109567642211914,2.1808659071203023,0.20756650929335999
234801,2022-07-14T21:00:00Z,-70.0941676020772,42.285977841146185,-7802.84704504161,5175.156854062896,0.6516240256101672,2022,Cape_Cod,2022-07-14T21:00:00Z,-70.0963952556736,42.276897048341596,20.03326988220215,30.920272827148438,1.5463868903670277,0.028778133506307015
234801,2022-07-15T03:00:00Z,-70.0496605385298,42.20986860956675,-7797.892541390809,5163.75347037114,0.6519432993902429,2022,Cape_Cod,2022-07-15T03:00:00Z,-70.04562246496454,42.22686247691682,20.660438537597656,31.178171157836914,2.1072829928647363,0.1835465148847766
234801,2022-07-15T09:00:00Z,-70.12030140803853,42.18858468607024,-7805.756247013715,5160.566994931683,0.6518166046064894,2022,Cape_Cod,2022-07-15T09:00:00Z,-70.11336135291936,42.18916854425177,20.668384552001953,31.19207000732422,0.545451720815236,0.07573575640557656
234801,2022-07-15T15:00:00Z,-70.14491719741443,42.08391875641929,-7808.496464152513,5144.912868116857,0.6514726313921897,2022,Cape_Cod,2022-07-15T15:00:00Z,-70.13028706624044,42.10142066427968,NA,NA,NA,NA
234801,2022-07-15T21:00:00Z,-70.14567753483729,42.1357430224625,-7808.581104527257,5152.660591610338,0.6418857095324236,2022,Cape_Cod,2022-07-15T21:00:00Z,-70.13028706624044,42.10142066427968,NA,NA,NA,NA
234801,2022-07-16T03:00:00Z,-70.31871098822582,42.06299029820542,-7827.843100448669,5141.78587268343,0.638037413947834,2022,Cape_Cod,2022-07-16T03:00:00Z,-70.31616208187239,42.07586283541299,20.281661987304688,31.303007125854492,0.24060401215153254,0.08858568613021543
234801,2022-07-16T09:00:00Z,-70.13733820068252,42.13087658482717,-7807.652774095593,5151.932788022233,0.6254712247063923,2022,Cape_Cod,2022-07-16T09:00:00Z,-70.13028706624044,42.10142066427968,NA,NA,NA,NA
234801,2022-07-16T15:00:00Z,-70.2286813789333,42.13384674896151,-7817.821050185909,5152.376986361279,0.6237513469471244,2022,Cape_Cod,2022-07-16T15:00:00Z,-70.2486311174938,42.11366866190226,20.13501739501953,31.27530860900879,NA,NA
