DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
243055,243055,,Mk10,,,10:48:08 27-Jul-2023,,B,41.6872,-69.9285,CRC,0,0,,1078,3.440,0.984,0.220,16.00,0.0,42.0,0,,,,,,,,,,,238,17,255,80,,,,,,,,179,51,0,,,,,,,,,,
243055,243055,,Mk10,,13:54:37 27-Jul-2023,13:54:40 27-Jul-2023,3,A,41.7304,-69.4908,CRC,0,0,,,,0.984,0.416,,0.0,42.0,0,,,,,,,,,,,225,17,255,80,,,,,,,,185,52,0,,,,,,,,,,
243055,243055,,Mk10,,,11:23:28 28-Jul-2023,,B,41.7987,-69.8460,CRC,0,0,,1270,3.376,0.992,0.264,16.70,0.0,30.0,0,,,,,,,,,,,223,17,255,80,,,,,,,,226,74,0,,,,,,,,,,
243055,243055,,Mk10,,,13:25:29 29-Jul-2023,,A,41.7818,-69.8928,CRC,0,0,,1462,3.440,0.984,0.200,19.50,0.0,40.0,0,,,,,,,,,,,92,16,255,80,,,,,,,,275,99,0,,,,,,,,,,
243055,243055,,Mk10,,17:19:09 29-Jul-2023,17:19:12 29-Jul-2023,3,B,41.7741,-69.8921,CRC,0,0,,,,0.984,0.204,,-0.5,40.0,0,,,,,,,,,,,197,16,255,80,,,,,,,,285,105,0,,,,,,,,,,
243055,243055,,Mk10,,,22:53:25 30-Jul-2023,,B,41.7973,-69.7592,CRC,0,0,,1782,3.440,0.984,0.212,19.40,0.0,34.0,0,,,,,,,,,,,191,17,255,80,,,,,,,,357,165,0,,,,,,,,,,
243055,243055,,Mk10,,,23:28:17 31-Jul-2023,,B,41.6264,-69.5757,CRC,0,0,,1974,3.440,0.984,0.236,19.30,0.5,44.0,0,,,,,,,,,,,169,16,255,80,,,,,,,,413,207,0,,,,,,,,,,
243055,243055,,Mk10,,23:25:50 01-Aug-2023,23:25:53 01-Aug-2023,3,B,41.8797,-69.5166,CRC,0,0,,,,0.984,0.192,,0.5,48.0,0,,,,,,,,,,,242,16,255,80,,,,,,,,471,253,0,,,,,,,,,,
243055,243055,,Mk10,,,12:45:08 03-Aug-2023,,B,42.1533,-70.5309,CRC,0,0,,2230,3.312,0.984,0.348,17.30,0.0,62.0,0,,,,,,,,,,,242,16,255,80,,,,,,,,560,322,0,,,,,,,,,,
243055,243055,,Mk10,,15:50:32 03-Aug-2023,15:50:36 03-Aug-2023,4,A,42.2925,-70.3060,CRC,0,0,,,,0.984,0.320,,0.0,62.0,0,,,,,,,,,,,132,16,255,80,,,,,,,,571,332,0,,,,,,,,,,
243055,243055,,Mk10,,17:58:42 03-Aug-2023,17:58:46 03-Aug-2023,4,0,42.2533,-70.2536,CRC,0,0,,,,0.984,0.236,,0.0,62.0,0,,,,,,,,,,,200,16,255,80,,,,,,,,579,340,0,,,,,,,,,,
243055,243055,,Mk10,,14:40:52 04-Aug-2023,14:40:56 04-Aug-2023,4,B,42.2189,-70.2779,CRC,0,0,,,,0.984,0.228,,0.0,30.0,0,,,,,,,,,,,235,16,255,80,,,,,,,,637,396,0,,,,,,,,,,
243055,243055,,Mk10,,10:20:55 05-Aug-2023,10:20:59 05-Aug-2023,4,1,42.1694,-70.2948,CRC,0,0,,,,0.992,0.236,,0.0,18.0,0,,,,,,,,,,,224,17,255,80,,,,,,,,694,448,0,,,,,,,,,,
243055,243055,,Mk10,,,10:56:31 05-Aug-2023,,A,42.1702,-70.3044,CRC,0,0,,2870,3.312,0.984,0.336,18.00,0.5,18.0,0,,,,,,,,,,,197,17,255,80,,,,,,,,695,448,0,,,,,,,,,,
243055,243055,,Mk10,,,21:40:32 05-Aug-2023,,B,42.4130,-70.2518,CRC,0,0,,3062,3.504,0.992,0.144,19.40,0.5,18.0,0,,,,,,,,,,,211,17,255,80,,,,,,,,729,478,0,,,,,,,,,,
