DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
243055,243055,Mk10,16:05:51 26-Jul-2023,,,,,,CRC 44391.13542,15:13:37 26-Jul-2023,Fast-GPS,122,214,125,244,244,217,85,58,200,12,86,170,47,142,38,165,221,122,223,40,3,37,152,,,,,,,,,
243055,243055,Mk10,16:17:53 26-Jul-2023,,,0,41.6880,-69.7809,CRC 40606.22702,14:09:19 26-Jul-2023,Fast-GPS,121,233,237,244,228,148,208,103,125,89,26,112,0,147,26,106,225,246,22,,,,,,,,,,,,,
243055,243055,Mk10,16:18:31 26-Jul-2023,,,0,41.6880,-69.7809,CRC 63794.27116,22:56:00 25-Jul-2023,Behavior,191,147,45,243,110,1,182,60,2,225,20,174,25,5,98,13,219,95,126,4,127,169,119,178,184,32,148,48,80,135,164,
243055,243055,Mk10,17:31:06 26-Jul-2023,,,B,41.7464,-69.8412,CRC 14450.14506,20:00:00 25-Jul-2023,TimeSeries,211,135,45,243,76,172,226,250,175,254,255,255,255,239,239,240,0,1,17,18,95,239,206,239,255,254,255,255,255,223,254,
243055,243055,Mk10,21:23:39 26-Jul-2023,,,B,41.8275,-69.7424,CRC 58295.59741,21:00:00 25-Jul-2023,DiveDepth,62,59,125,243,86,131,4,32,0,128,88,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,22:20:09 26-Jul-2023,,,B,48.5616,-88.9613,CRC 14450.14506,20:00:00 25-Jul-2023,TimeSeries,211,135,45,243,76,172,226,250,175,254,255,255,255,239,239,240,0,1,17,18,95,239,206,239,255,254,255,255,255,223,254,
243055,243055,Mk10,23:44:25 26-Jul-2023,,,B,41.7622,-69.8490,CRC 59076.49092,19:00:00 25-Jul-2023,DiveDuration,78,108,77,243,48,76,129,2,0,0,48,0,64,0,16,,,,,,,,,,,,,,,,,
243055,243055,Mk10,13:53:58 27-Jul-2023,,,A,41.7304,-69.4908,CRC 27529.43848,20:00:00 26-Jul-2023,DiveDepth,54,184,157,245,67,128,6,8,0,0,1,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,13:59:38 27-Jul-2023,,,A,41.8029,-69.7847,CRC 23495.45382,20:00:00 15-Jun-2023,TimeSeries,213,188,125,159,78,71,61,85,102,84,51,33,1,36,104,136,135,118,101,83,34,42,34,34,55,190,255,253,219,221,220,
243055,243055,Mk10,14:05:48 27-Jul-2023,,,A,41.8029,-69.7847,Too short,,TAD,31,20,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,14:49:58 27-Jul-2023,,,B,41.7068,-69.7857,CRC 60442.29186,18:00:00 15-Jun-2023,TimeSeries,222,193,173,159,46,247,190,152,118,64,86,120,154,171,205,221,238,238,255,255,252,221,186,152,135,136,135,118,83,34,0,
243055,243055,Mk10,16:44:14 27-Jul-2023,,,B,41.6362,-69.7835,CRC 22880.6127,19:00:00 29-Dec-2021,DiveDuration,69,150,7,59,57,6,91,108,233,34,29,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,10:48:24 28-Jul-2023,,,0,41.8074,-69.8816,CRC 29410.59027,21:20:52 26-Jul-2023,Fast-GPS,119,46,45,245,85,77,19,26,157,240,236,109,172,76,141,208,220,192,185,189,32,6,181,,,,,,,,,
243055,243055,Mk10,11:19:08 28-Jul-2023,,,B,41.7987,-69.8460,CRC 24919.795,22:00:00 25-Jul-2023,TimeSeries,214,21,125,243,108,194,208,255,255,255,255,255,255,255,48,1,17,16,23,62,234,75,197,47,41,8,89,247,225,129,72,
243055,243055,Mk10,11:57:56 28-Jul-2023,,,B,41.7986,-69.8460,CRC 34352.56852,19:29:00 25-Jul-2023,Behavior,184,99,13,243,55,65,78,148,66,65,21,24,56,134,5,57,254,115,41,65,27,100,128,96,17,252,152,20,245,88,0,
243055,243055,Mk10,12:55:23 28-Jul-2023,,,B,41.7582,-69.9354,CRC 34212.58787,13:19:48 26-Jul-2023,Fast-GPS,120,90,77,244,213,60,20,211,85,102,236,165,108,61,135,246,181,169,229,25,160,140,0,,,,,,,,,
243055,243055,Mk10,15:16:34 28-Jul-2023,,,A,41.6464,-69.7333,CRC 42091.41643,08:00:00 28-Jul-2023,DiveDepth,58,70,189,248,131,128,0,9,1,90,1,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,15:18:10 28-Jul-2023,,,A,41.6464,-69.7333,CRC 51291.62220,09:22:44 26-Jul-2023,Fast-GPS,124,133,189,244,149,107,20,87,254,43,210,112,35,103,142,77,225,152,136,,,,,,,,,,,,,
243055,243055,Mk10,21:00:06 28-Jul-2023,,,B,41.5881,-69.7185,CRC 55006.26270,14:01:00 28-Jul-2023,Behavior,189,109,237,248,224,64,238,38,67,64,73,193,18,27,2,57,8,144,100,34,116,84,144,200,14,98,100,40,4,3,255,
243055,243055,Mk10,03:16:52 29-Jul-2023,,,B,41.6733,-69.7091,CRC 45663.29662,18:00:00 27-Jul-2023,TAD,27,37,253,247,35,82,254,144,0,0,2,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,09:01:17 29-Jul-2023,,,B,41.5026,-69.9056,CRC 57349.24581,08:17:15 29-Jul-2023,Fast-GPS,126,0,93,250,133,19,217,22,113,224,56,18,177,211,247,214,40,81,97,3,120,65,171,22,64,0,0,,,,,
243055,243055,Mk10,13:12:16 29-Jul-2023,,,B,41.7483,-69.9199,CRC 53918.55828,09:00:00 27-Jul-2023,TAD,29,41,237,246,148,123,133,167,130,0,0,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,14:54:38 29-Jul-2023,,,B,41.8583,-69.8411,CRC 61534.38264,04:12:00 28-Jul-2023,Behavior,191,5,237,248,67,0,186,20,1,160,198,112,192,16,128,44,135,5,87,88,94,76,31,48,186,157,218,196,73,172,86,
243055,243055,Mk10,14:54:54 29-Jul-2023,,,B,41.8040,-69.7757,CRC 3993.52376,18:00:00 26-Jul-2023,DiveDuration,64,249,157,245,32,53,130,2,0,0,4,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,15:05:37 29-Jul-2023,,,B,41.8040,-69.7757,CRC 1954.20476,12:39:56 28-Jul-2023,Fast-GPS,112,122,45,248,198,126,16,195,32,166,222,33,158,201,98,110,97,166,83,128,1,0,0,,,,,,,,,
243055,243055,Mk10,15:13:50 29-Jul-2023,,,B,41.8543,-69.8494,CRC 51461.40948,05:00:00 28-Jul-2023,TimeSeries,220,144,93,248,92,202,147,111,190,146,82,145,18,225,145,217,200,186,30,40,229,216,189,19,23,115,158,180,18,92,1,
243055,243055,Mk10,16:47:20 29-Jul-2023,,,2,41.7978,-69.9203,CRC 63979.57803,22:12:40 27-Jul-2023,Fast-GPS,127,158,189,247,100,202,18,222,180,0,105,54,251,88,21,88,93,164,15,128,0,0,0,,,,,,,,,
243055,243055,Mk10,16:48:11 29-Jul-2023,,,2,41.7978,-69.9203,CRC 37723.8585,,TimeSeries,217,53,189,249,134,85,24,238,108,39,240,192,14,10,4,47,230,232,100,127,67,229,169,235,59,179,204,119,214,147,94,
243055,243055,Mk10,21:59:46 29-Jul-2023,,,B,41.7524,-69.9908,CRC 30117.59458,04:00:00 29-Jul-2023,TAT,39,90,93,250,66,192,6,12,140,0,32,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,23:10:47 29-Jul-2023,,,B,41.8041,-69.8378,CRC 20742.25630,,TAD,21,16,109,251,196,244,111,155,41,129,102,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,23:15:05 29-Jul-2023,,,B,41.8041,-69.8378,CRC 15990.11894,19:00:00 29-Jul-2023,DiveDuration,67,231,109,251,49,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,10:04:58 30-Jul-2023,,,1,41.7878,-69.8407,CRC 9614.7450,05:00:00 29-Jul-2023,DiveDepth,50,88,237,250,83,128,2,108,48,145,223,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,10:12:18 30-Jul-2023,,,1,41.7878,-69.8407,CRC 54665.26212,11:46:00 27-Jul-2023,Behavior,189,88,157,246,187,128,216,36,66,48,199,126,150,26,16,40,32,25,104,189,50,227,70,220,190,0,4,230,69,239,228,
243055,243055,Mk10,10:04:58 30-Jul-2023,,,B,41.7853,-69.8453,CRC 9614.48616,05:00:00 29-Jul-2023,DiveDepth,50,88,237,250,83,128,40,71,3,171,179,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,10:12:18 30-Jul-2023,,,2,41.7729,-69.8596,CRC 54665.26829,11:46:00 27-Jul-2023,Behavior,189,88,157,246,187,128,216,36,66,48,70,177,163,244,27,250,156,189,220,203,89,239,240,199,45,193,149,10,47,146,141,
243055,243055,Mk10,14:50:14 30-Jul-2023,,,B,41.7393,-69.8792,CRC 25807.64677,13:00:00 28-Jul-2023,TAD,22,76,253,248,220,108,132,17,132,0,0,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,14:53:41 30-Jul-2023,,,B,41.7393,-69.8792,CRC 56461.6508,04:00:00 28-Jul-2023,DiveDuration,77,200,221,248,64,53,141,4,0,0,0,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,22:14:28 30-Jul-2023,,,A,41.7976,-69.7718,CRC 52400.19865,21:00:00 28-Jul-2023,TimeSeries,220,203,13,249,92,226,218,171,41,135,124,89,204,68,227,57,204,198,102,100,204,205,158,204,230,119,51,115,19,54,87,
243055,243055,Mk10,22:20:17 30-Jul-2023,,,A,41.7976,-69.7718,CRC 58662.60138,21:00:00 28-Jul-2023,TimeSeries,222,82,109,249,88,3,5,139,90,38,134,202,218,230,7,7,3,253,31,111,202,254,185,38,100,143,147,126,219,50,82,
243055,243055,Mk10,22:30:41 30-Jul-2023,,,B,41.7975,-69.7591,CRC 5589.62031,19:00:00 27-Jul-2023,DiveDepth,49,93,93,247,51,128,2,13,3,73,36,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,23:03:29 30-Jul-2023,,,B,41.7965,-69.7625,CRC 34349.20133,19:22:00 28-Jul-2023,Behavior,184,98,221,249,53,129,66,32,66,240,24,113,16,81,102,24,24,148,13,216,252,18,117,35,205,97,156,201,169,192,74,
243055,243055,Mk10,23:56:27 30-Jul-2023,,,A,41.7035,-69.7382,CRC 27983.52492,18:50:00 28-Jul-2023,Behavior,182,212,253,249,44,129,52,38,67,48,7,81,2,11,134,47,135,16,196,2,36,64,153,169,140,161,132,29,131,190,231,
243055,243055,Mk10,00:02:23 31-Jul-2023,,,A,41.7035,-69.7382,CRC 63273.20747,23:00:00 30-Jul-2023,DiveDepth,63,114,157,253,113,83,54,28,129,54,254,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,00:10:49 31-Jul-2023,,,1,41.7666,-69.8139,CRC 24737.21123,00:10:45 31-Jul-2023,Status,4,5,254,2,173,96,161,52,247,183,192,5,0,169,12,30,198,32,81,157,212,216,21,108,170,16,188,,,,,
243055,243055,Mk10,09:37:51 31-Jul-2023,,,B,41.6847,-69.6492,CRC 16829.53695,05:17:53 29-Jul-2023,Fast-GPS,116,27,221,250,85,29,85,22,157,254,173,172,149,167,225,215,19,86,42,90,169,96,0,,,,,,,,,
243055,243055,Mk10,09:55:15 31-Jul-2023,,,1,41.6638,-69.7074,CRC 42535.49872,15:00:00 28-Jul-2023,TimeSeries,218,98,125,248,252,182,248,32,239,2,60,113,134,56,99,156,199,142,24,120,99,44,29,170,133,15,195,103,61,248,105,
243055,243055,Mk10,09:56:36 31-Jul-2023,,,1,41.6638,-69.7074,CRC 29282.45663,17:00:00 30-Jul-2023,TAD,23,38,45,253,20,118,203,7,128,128,0,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,10:43:56 31-Jul-2023,,,B,41.6608,-69.7096,CRC 16908.44095,13:25:00 28-Jul-2023,Behavior,180,32,205,248,214,65,110,28,66,192,4,32,162,19,0,66,149,18,145,2,96,72,139,234,14,2,100,43,0,0,0,
243055,243055,Mk10,14:06:43 31-Jul-2023,,,B,41.6673,-69.7047,CRC 42869.39151,16:15:48 28-May-2022,Fast-GPS,122,119,89,121,4,252,18,119,32,182,137,25,177,32,141,160,242,76,104,177,50,64,217,,,,,,,,,
243055,243055,Mk10,16:03:03 31-Jul-2023,,,B,41.6577,-69.6965,CRC 54882.5757,03:00:00 30-Jul-2023,TAD,29,102,45,252,49,248,24,192,32,192,0,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,00:06:48 01-Aug-2023,,,B,41.6572,-69.6174,CRC 17697.9504,13:00:00 29-Jul-2023,DiveDepth,52,82,29,250,208,54,136,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,02:44:51 01-Aug-2023,,,B,41.6689,-69.6097,CRC 40240.47075,14:31:00 31-Jul-2023,Behavior,185,211,13,254,231,193,113,16,143,101,200,209,150,80,231,143,240,243,239,156,29,3,192,228,49,105,218,78,210,231,212,
243055,243055,Mk10,13:09:57 01-Aug-2023,,,B,41.5357,-69.5006,CRC 52211.49127,12:00:00 26-Jul-2021,TimeSeries,220,191,53,244,202,6,192,88,2,133,141,114,228,27,3,8,120,209,138,170,170,234,170,170,175,170,174,170,168,243,176,
243055,243055,Mk10,21:41:59 01-Aug-2023,,,B,41.6450,-69.5261,CRC 19821.7663,21:41:59 01-Aug-2023,Fast-GPS,116,214,221,237,237,20,57,37,216,24,45,54,71,163,122,224,192,126,45,,,,,,,,,,,,,
243055,243055,Mk10,00:11:46 02-Aug-2023,,,B,41.8918,-69.5143,CRC 4615.58420,16:42:38 30-Jul-2023,Fast-GPS,113,32,125,253,6,169,149,165,209,125,66,120,233,244,95,156,248,195,128,146,246,45,8,,,,,,,,,
243055,243055,Mk10,00:11:46 02-Aug-2023,,,B,41.8945,-69.5194,CRC 4615.4841,16:42:38 30-Jul-2023,Fast-GPS,113,32,125,253,6,169,149,165,209,125,66,120,233,244,95,156,248,67,132,154,246,108,0,,,,,,,,,
243055,243055,Mk10,02:26:51 02-Aug-2023,,,B,41.9129,-69.5673,CRC 56138.58631,02:00:00 31-May-2023,TimeSeries,221,180,173,126,43,210,121,239,103,74,188,140,214,192,172,160,37,55,80,179,23,241,0,85,118,169,131,100,215,13,146,
243055,243055,Mk10,02:30:49 02-Aug-2023,,,B,41.9129,-69.5673,CRC 38713.63894,03:00:00 31-Jul-2023,TimeSeries,217,115,157,254,60,204,85,220,218,244,118,5,75,64,28,85,101,74,154,27,13,167,36,151,113,119,171,144,243,204,197,
243055,243055,Mk10,00:03:46 03-Aug-2023,,,B,41.6816,-70.4258,Temperature: 60.7,00:03:46 03-Aug-2023,Status,10,207,222,30,43,157,138,109,237,19,250,141,92,182,147,,,,,,,,,,,,,,,,,
243055,243055,Mk10,01:57:44 03-Aug-2023,,,B,41.6775,-70.5133,CRC 28014.44380,12:19:52 01-Aug-2023,Fast-GPS,118,214,238,2,197,61,16,116,147,227,143,88,40,70,156,245,161,181,57,192,0,0,0,,,,,,,,,
243055,243055,Mk10,14:14:15 03-Aug-2023,,,A,42.2563,-70.2652,CRC 34542.22841,19:00:00 31-Jul-2023,TimeSeries,216,110,237,255,60,178,233,1,145,241,16,34,50,42,215,59,31,112,209,188,198,198,102,206,74,5,37,182,50,152,230,
243055,243055,Mk10,14:56:41 03-Aug-2023,,,B,42.2831,-70.2132,CRC 17936.40776,09:02:01 15-Jul-2023,Fast-GPS,116,97,13,222,148,32,70,111,136,57,217,78,52,250,2,9,9,82,241,219,22,188,18,,,,,,,,,
243055,243055,Mk10,15:49:51 03-Aug-2023,,,A,42.2925,-70.3060,CRC 3036.24423,,DiveDuration,64,189,206,51,193,124,39,119,160,233,102,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,16:20:29 03-Aug-2023,,,A,42.3198,-70.3317,CRC 12022.56630,13:39:00 31-Jul-2023,Behavior,178,239,109,254,217,192,210,28,85,161,98,212,68,130,35,16,136,137,69,86,63,128,80,78,0,222,12,131,80,67,5,
243055,243055,Mk10,17:58:21 03-Aug-2023,,,0,42.2992,-70.2147,CRC 49645.41292,11:00:00 31-Jul-2023,TimeSeries,220,30,221,254,184,2,230,247,22,135,122,117,138,34,228,75,41,86,94,81,34,146,95,35,17,82,69,37,178,18,96,
243055,243055,Mk10,17:58:46 03-Aug-2023,,,0,42.2992,-70.2147,CRC 16778.18370,17:58:42 03-Aug-2023,Status,4,6,7,30,170,65,138,51,183,181,48,5,8,204,67,253,64,0,2,129,33,128,170,114,0,0,0,,,,,
243055,243055,Mk10,21:53:49 03-Aug-2023,,,B,42.3158,-70.1723,CRC 40048.60032,19:45:35 02-Aug-2023,Fast-GPS,121,199,14,5,54,216,210,67,226,159,2,186,245,65,187,40,229,152,191,221,24,222,126,,,,,,,,,
243055,243055,Mk10,23:56:41 03-Aug-2023,,,B,42.3850,-70.1570,CRC 770.27841,18:00:00 02-Aug-2023,DiveDuration,64,48,46,5,33,133,85,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,03:30:17 04-Aug-2023,,,B,42.3563,-70.2182,ZDO -122,03:30:17 04-Aug-2023,Status,4,180,128,55,141,9,118,61,250,125,120,108,255,233,174,241,47,220,77,211,152,123,12,75,68,198,11,,,,,
243055,243055,Mk10,09:50:56 04-Aug-2023,,,1,42.2734,-70.2365,CRC 47898.39706,08:00:00 02-Aug-2023,DiveDepth,59,177,174,4,131,132,0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,10:00:03 04-Aug-2023,,,1,42.2734,-70.2365,CRC 20603.37178,07:00:00 02-Aug-2023,DiveDepth,53,7,190,4,117,130,2,0,12,16,0,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,10:05:13 04-Aug-2023,,,A,42.2634,-70.2360,CRC 23212.6318,07:00:00 02-Aug-2021,DiveDepth,53,170,198,4,119,62,125,190,255,247,207,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,10:55:38 04-Aug-2023,,,B,42.2687,-70.2331,CRC 21885.43388,23:00:00 01-Aug-2023,DiveDepth,53,87,222,3,112,54,129,7,12,0,0,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,11:30:31 04-Aug-2023,,,1,42.2437,-70.2250,CRC 33052.54419,,DiveDepth,56,17,204,3,55,160,20,4,12,2,1,196,161,181,56,,,,,,,,,,,,,,,,,
243055,243055,Mk10,11:33:56 04-Aug-2023,,,1,42.2437,-70.2250,CRC 29120.13516,19:00:00 01-Aug-2023,TAD,23,28,14,3,55,65,117,44,159,6,204,35,202,78,56,,,,,,,,,,,,,,,,,
243055,243055,Mk10,12:15:04 04-Aug-2023,,,B,42.2598,-70.2896,CRC 36976.38050,,DiveDepth,57,7,15,104,58,149,135,233,173,25,90,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,13:54:20 04-Aug-2023,,,0,42.2460,-70.2737,CRC 60587.58722,04:00:00 03-Aug-2023,Behavior,190,202,190,6,64,2,156,130,144,232,53,59,5,33,120,10,50,12,68,144,85,68,24,47,97,171,28,10,83,162,64,
243055,243055,Mk10,13:50:07 04-Aug-2023,,,A,42.2384,-70.2949,CRC 39847.26615,22:00:00 27-Jul-2023,TAD,25,186,125,247,101,51,38,73,51,110,255,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,14:02:15 04-Aug-2023,,,0,42.2058,-70.2470,CRC 148.50000,22:15:18 02-Aug-2023,Fast-GPS,112,9,78,5,100,244,145,157,174,242,111,117,77,106,46,11,245,185,75,64,0,0,0,,,,,,,,,
243055,243055,Mk10,15:36:36 04-Aug-2023,,,B,42.2136,-70.2700,CRC 32604.53753,21:00:00 10-Jan-2021,TimeSeries,215,245,196,85,93,248,149,2,136,8,12,64,42,12,92,188,172,208,52,20,244,241,247,186,7,58,240,61,160,62,255,
243055,243055,Mk10,16:06:57 04-Aug-2023,,,1,42.2529,-70.2254,CRC 52863.3614,23:00:00 03-Aug-2023,DiveDuration,76,231,254,7,120,128,0,4,24,16,32,0,128,128,0,,,,,,,,,,,,,,,,,
243055,243055,Mk10,17:42:45 04-Aug-2023,,,B,42.2925,-70.3425,CRC 3036.56029,12:00:00 03-Aug-2023,DiveDuration,64,189,206,6,192,70,133,0,4,0,0,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,23:06:36 04-Aug-2023,,,B,42.2869,-70.4986,CRC 26022.42287,08:00:00 03-Aug-2023,TAD,22,90,110,6,141,123,213,119,157,130,128,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,09:46:16 05-Aug-2023,,,1,42.2211,-70.2730,CRC 49052.46021,15:19:00 04-Aug-2023,Behavior,187,249,206,8,244,192,216,24,66,129,135,112,194,40,162,74,7,151,153,96,105,12,43,80,131,14,60,163,115,14,16,
243055,243055,Mk10,09:52:57 05-Aug-2023,,,1,42.2211,-70.2730,CRC 21039.37166,23:00:00 02-Aug-2023,TAD,21,34,254,5,118,127,161,145,138,1,137,128,0,0,4,,,,,,,,,,,,,,,,,
243055,243055,Mk10,09:54:02 05-Aug-2023,,,1,42.2211,-70.2730,CRC 56005.27332,22:00:00 02-Aug-2023,DiveDuration,77,172,94,5,96,89,129,0,4,24,0,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,10:15:08 05-Aug-2023,,,1,42.1694,-70.2948,CRC 45524.50823,04:19:00 04-Aug-2023,Behavior,187,29,78,8,68,193,52,24,33,217,7,144,160,67,166,168,65,228,45,4,127,10,0,224,37,120,103,128,242,16,28,
243055,243055,Mk10,10:22:02 05-Aug-2023,,,1,42.1694,-70.2948,CRC 28089.44728,08:52:59 03-Aug-2023,Fast-GPS,118,219,158,6,135,78,210,48,21,60,158,142,108,152,14,90,165,187,14,128,0,0,4,,,,,,,,,
243055,243055,Mk10,11:24:07 05-Aug-2023,,,B,42.1778,-70.3152,CRC 148.43063,11:24:07 05-Aug-2023,Fast-GPS,112,9,78,1,84,244,182,187,200,120,90,75,215,178,5,86,205,30,94,167,44,236,20,,,,,,,,,
243055,243055,Mk10,11:24:37 05-Aug-2023,,,B,42.1778,-70.3152,CRC 8769.39385,20:00:00 03-Aug-2023,TimeSeries,210,36,30,7,72,2,47,119,123,50,59,183,248,246,211,47,91,185,55,118,121,244,145,7,250,100,67,214,74,148,89,
243055,243055,Mk10,11:56:39 05-Aug-2023,,,A,42.2042,-70.3039,CRC 6425.54552,10:00:00 05-Aug-2023,TAD,17,145,158,10,163,119,99,38,152,192,16,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,12:32:26 05-Aug-2023,,,B,42.2085,-70.3018,CRC 1745.26323,07:00:00 05-Aug-2023,DiveDepth,48,109,30,10,115,128,0,1,2,38,8,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,13:38:51 05-Aug-2023,,,1,42.1997,-70.3527,CRC 60162.21072,21:58:00 04-Aug-2023,Fast-GPS,126,176,46,9,83,160,0,34,0,0,128,,,,,,,,,,,,,,,,,,,,,
243055,243055,Mk10,13:41:29 05-Aug-2023,,,1,42.1997,-70.3527,CRC 53902.28842,12:00:00 03-Aug-2023,TimeSeries,221,40,238,6,204,196,205,1,47,255,255,240,2,255,34,34,47,34,34,33,238,17,26,65,88,43,20,119,23,162,0,
243055,243055,Mk10,13:48:29 05-Aug-2023,,,1,42.1997,-70.3527,CRC 3584.36417,13:41:49 05-Aug-2023,Fast-GPS,112,224,14,10,214,156,81,142,135,23,20,174,159,128,139,195,17,190,114,,,,,,,,,,,,,
243055,243055,Mk10,13:41:29 05-Aug-2023,,,A,42.2156,-70.3559,CRC 53902.9742,12:00:00 03-Aug-2023,TimeSeries,221,40,238,6,204,196,205,1,47,255,255,240,2,255,34,34,47,34,34,33,238,17,26,68,41,248,156,30,20,134,232,
