Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,50CI,95CI,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
243055,28-Jul-2023,19:01:48,1,3.000000,162,83,0,4,41.74986,-69.82685,19:01:51 28-Jul-2023,Interpolated,41.73846,-69.85496,,,,,6.7,-0.6,,,,15,18,5972,,,,23,22414,,,,15,27833,,,,5,10292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,28-Jul-2023,22:00:13,1,3.000000,165,88,0,5,41.60173,-69.71702,22:00:16 28-Jul-2023,Interpolated,41.74761,-69.84099,,,,,1.3,-0.4,,,,15,18,32365,,,,12,11992,,,,24,29033,,,,15,22036,,,,23,25298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,29-Jul-2023,03:02:09,1,3.000000,169,88,0,5,41.66996,-69.70949,03:02:12 29-Jul-2023,Interpolated,41.67917,-69.87101,,,,,4.1,0.2,,,,15,32,6954,,,,31,26156,,,,29,22190,,,,26,3850,,,,16,3133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,29-Jul-2023,10:14:07,1,3.000000,174,92,0,5,41.63171,-69.90420,10:14:10 29-Jul-2023,Interpolated,41.78261,-69.88009,,,,,1.3,0.2,,,,15,7,14456,,,,13,1036,,,,19,16852,,,,14,8654,,,,17,4992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,29-Jul-2023,10:46:51,1,3.000000,175,92,0,4,41.78600,-69.88574,10:46:54 29-Jul-2023,Interpolated,41.78697,-69.88545,,,,,15.7,0.1,,,,15,7,22456,,,,19,15185,,,,30,9258,,,,14,14062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,31-Jul-2023,02:32:58,1,3.000000,196,168,0,4,41.74107,-69.78742,02:33:01 31-Jul-2023,Interpolated,41.76749,-69.78232,,,,,0.2,-0.2,,,,15,26,6036,,,,3,1434,,,,31,26466,,,,22,26682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,31-Jul-2023,10:39:07,1,3.000000,198,179,0,5,41.66110,-69.70944,10:39:10 31-Jul-2023,Interpolated,41.69463,-69.67049,,,,,12.8,-0.5,,,,15,19,27531,,,,30,20746,,,,17,27090,,,,7,1550,,,,14,26649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,31-Jul-2023,12:42:39,1,3.000000,201,180,0,4,41.70522,-69.67280,12:42:42 31-Jul-2023,Interpolated,41.68439,-69.68888,,,,,11.6,-0.0,,,,15,9,23362,,,,3,14369,,,,14,28264,,,,4,16005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,01-Aug-2023,09:22:35,2,4.000000,208,229,0,4,41.81148,-69.69601,09:22:38 01-Aug-2023,Interpolated,41.54225,-69.53264,,,,,2.5,-0.0,,,,15,7,11016,,,,30,18111,,,,1,19116,,,,3,8994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,01-Aug-2023,09:54:57,2,4.000000,209,229,0,4,41.81425,-69.69662,09:55:00 01-Aug-2023,Interpolated,41.55236,-69.49979,,,,,6.4,0.0,,,,15,17,8738,,,,19,9109,,,,13,2612,,,,14,18018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,01-Aug-2023,13:46:35,1,4.000000,214,232,0,4,41.83410,-69.70096,13:46:38 01-Aug-2023,Interpolated,41.59568,-69.63648,,,,,2.6,-0.4,,,,15,9,9307,,,,19,1134,,,,4,15104,,,,17,2071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,01-Aug-2023,23:08:00,1,4.000000,218,253,0,5,41.85964,-69.56371,23:08:03 01-Aug-2023,Interpolated,41.88221,-69.71151,,,,,2.2,-0.2,,,,15,23,29257,,,,25,21900,,,,10,9130,,,,12,12456,,,,24,20238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,02-Aug-2023,17:10:53,1,4.000000,224,291,0,4,41.81981,-69.92549,17:10:56 02-Aug-2023,Interpolated,41.80416,-69.91197,,,,,5.1,-1.4,,,,15,15,13873,,,,5,7390,,,,13,10089,,,,7,28778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,02-Aug-2023,22:07:29,2,4.000000,227,301,0,4,41.87491,-69.96302,22:07:32 02-Aug-2023,Interpolated,41.74753,-69.77411,,,,,2.2,-0.8,,,,15,15,11723,,,,24,15174,,,,12,4841,,,,23,24326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,03-Aug-2023,03:59:56,1,4.000000,235,304,0,4,41.94037,-70.00769,03:59:59 03-Aug-2023,Interpolated,42.00981,-70.00275,,,,,0.3,-1.3,,,,15,28,26968,,,,22,8966,,,,31,19928,,,,29,3687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,03-Aug-2023,14:37:16,1,4.000000,239,329,0,4,42.05869,-70.08870,14:37:19 03-Aug-2023,Interpolated,42.25339,-70.29045,,,,,2.0,-0.9,,,,15,19,1964,,,,6,30509,,,,17,3236,,,,9,10904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,04-Aug-2023,16:03:02,1,4.000000,242,401,0,4,42.25420,-70.22861,16:03:05 04-Aug-2023,Interpolated,42.27092,-70.28819,,,,,6.0,-1.3,,,,15,5,30217,,,,29,29086,,,,20,21248,,,,11,25771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
