DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
243055,243055,Mk10,03:30:16 04-Aug-2023,Argos,B,42.3563,-70.2182,32920,53961,20083,100,,,,,,
243055,243055,Mk10,09:54:25 04-Aug-2023,Argos,1,42.2734,-70.2365,504,2031,125,75,,,,,,
243055,243055,Mk10,10:06:45 04-Aug-2023,Argos,A,42.2634,-70.2360,663,18478,23,82,,,,,,
243055,243055,Mk10,10:55:37 04-Aug-2023,Argos,B,42.2687,-70.2331,1227,1851,813,87,,,,,,
243055,243055,Mk10,11:32:17 04-Aug-2023,Argos,1,42.2437,-70.2250,592,2287,153,61,,,,,,
243055,243055,Mk10,12:10:13 04-Aug-2023,Argos,B,42.2598,-70.2896,1030,6627,160,161,,,,,,
243055,243055,Mk10,13:49:52 04-Aug-2023,Argos,A,42.2384,-70.2949,11970,571038,250,101,,,,,,
243055,243055,Mk10,13:50:07 04-Aug-2023,Argos,0,42.2460,-70.2737,1811,3753,874,97,,,,,,
243055,243055,Mk10,14:02:14 04-Aug-2023,Argos,0,42.2058,-70.2470,2279,5412,959,73,,,,,,
243055,243055,Mk10,14:37:53 04-Aug-2023,Argos,B,42.2189,-70.2779,7592,42943,1342,82,,,,,,
243055,243055,Mk10,15:28:34 04-Aug-2023,Argos,B,42.2136,-70.2742,2095,3877,1131,93,,,,,,
243055,243055,Mk10,15:36:35 04-Aug-2023,Argos,B,42.2136,-70.2700,2198,3609,1337,94,,,,,,
243055,243055,Mk10,16:00:43 04-Aug-2023,Argos,1,42.2529,-70.2254,540,1433,203,106,,,,,,
243055,243055,Mk10,17:14:48 04-Aug-2023,Argos,0,42.2918,-70.3248,6639,56900,774,104,,,,,,
243055,243055,Mk10,17:42:44 04-Aug-2023,Argos,B,42.2925,-70.3425,8337,14812,4692,100,,,,,,
243055,243055,Mk10,22:48:22 04-Aug-2023,Argos,B,42.2783,-70.5032,17719,36188,8675,100,,,,,,
243055,243055,Mk10,23:06:35 04-Aug-2023,Argos,B,42.2869,-70.4986,15035,36183,6247,101,,,,,,
243055,243055,Mk10,23:41:50 04-Aug-2023,Argos,B,42.2672,-70.4922,2143,4960,925,94,,,,,,
243055,243055,Mk10,23:41:50 04-Aug-2023,Argos,B,42.2525,-70.4480,1895,3914,917,87,,,,,,
243055,243055,Mk10,08:38:16 05-Aug-2023,Argos,B,42.2181,-70.6049,3438,6968,1696,92,,,,,,
243055,243055,Mk10,09:15:01 05-Aug-2023,Argos,B,42.2815,-70.1732,167,521,53,89,,,,,,
243055,243055,Mk10,09:47:42 05-Aug-2023,Argos,1,42.2211,-70.2730,700,5481,89,75,,,,,,
243055,243055,Mk10,10:15:59 05-Aug-2023,Argos,1,42.1694,-70.2948,885,2080,376,84,,,,,,
243055,243055,Mk10,10:53:39 05-Aug-2023,Argos,A,42.1702,-70.3044,677,2446,187,97,,,,,,
243055,243055,Mk10,11:24:07 05-Aug-2023,Argos,B,42.1778,-70.3152,6226,13739,2821,67,,,,,,
243055,243055,Mk10,11:56:48 05-Aug-2023,Argos,A,42.2042,-70.3039,245,396,150,128,,,,,,
243055,243055,Mk10,12:32:25 05-Aug-2023,Argos,B,42.2085,-70.3018,1133,1559,823,92,,,,,,
243055,243055,Mk10,13:30:04 05-Aug-2023,Argos,B,42.1805,-70.2455,1189,14860,95,55,,,,,,
243055,243055,Mk10,13:39:09 05-Aug-2023,Argos,1,42.1997,-70.3527,645,3515,118,97,,,,,,
243055,243055,Mk10,13:42:06 05-Aug-2023,Argos,A,42.2156,-70.3559,2021,3560,1147,90,,,,,,
243055,243055,Mk10,14:12:13 05-Aug-2023,Argos,A,42.1891,-70.3381,5907,21932,1590,36,,,,,,
243055,243055,Mk10,14:19:44 05-Aug-2023,Argos,B,42.1890,-70.3380,5656,9101,3514,44,,,,,,
243055,243055,Mk10,15:05:49 05-Aug-2023,Argos,0,42.2168,-70.2683,2229,9090,546,58,,,,,,
243055,243055,Mk10,15:20:53 05-Aug-2023,Argos,B,42.2165,-70.2688,3416,4864,2398,77,,,,,,
243055,243055,Mk10,15:51:57 05-Aug-2023,Argos,B,42.2255,-70.2569,4406,6591,2944,89,,,,,,
243055,243055,Mk10,16:30:24 05-Aug-2023,Argos,B,42.3066,-70.3172,3537,75025,166,68,,,,,,
243055,243055,Mk10,21:38:44 05-Aug-2023,Argos,B,42.4130,-70.2518,5580,37877,822,166,,,,,,
243055,243055,Mk10,22:07:58 05-Aug-2023,Argos,B,42.3530,-70.5646,10069,22559,4494,98,,,,,,
243055,243055,Mk10,22:27:03 05-Aug-2023,Argos,A,42.1183,-70.1793,807,1197,543,49,,,,,,
243055,243055,Mk10,22:49:57 05-Aug-2023,Argos,B,42.1157,-70.1799,4025,5943,2726,99,,,,,,
243055,243055,Mk10,23:17:27 05-Aug-2023,Argos,A,42.1031,-70.1787,194,1536,24,78,,,,,,
243055,243055,Mk10,01:10:33 06-Aug-2023,Argos,B,42.0825,-70.1495,1327,26814,65,85,,,,,,
243055,243055,Mk10,03:39:40 06-Aug-2023,Argos,B,42.1190,-70.2038,2304,9276,572,80,,,,,,
