DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
243055,243055,,Mk10,15:00:00 15-Jun-2023,,,,0.375000,0.375000,TimeSeries,1.000000,0.250000,TimeSeries
243055,243055,,Mk10,17:00:00 15-Jun-2023,,,,0.500000,0.250000,TimeSeries,0.500000,0.250000,TimeSeries
243055,243055,,Mk10,18:00:00 15-Jun-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,20:00:00 15-Jun-2023,,,,0.000000,0.000000,Fast-GPS,0.125000,0.125000,TimeSeries
243055,243055,,Mk10,21:00:00 15-Jun-2023,,,,0.000000,0.000000,Fast-GPS,0.125000,0.125000,TimeSeries
243055,243055,,Mk10,22:00:00 15-Jun-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,14:00:00 25-Jul-2023,,,,22.500000,0.000000,Behavior,22.500000,0.000000,Behavior
243055,243055,,Mk10,15:00:00 25-Jul-2023,,,,0.000000,0.000000,Behavior,26.750000,0.250000,Behavior
243055,243055,,Mk10,16:00:00 25-Jul-2023,,,,0.375000,0.375000,TimeSeries,28.000000,2.250000,TimeSeries
243055,243055,,Mk10,17:00:00 25-Jul-2023,,,,0.375000,0.375000,TimeSeries,42.750000,4.000000,TimeSeries
243055,243055,,Mk10,18:00:00 25-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,19:00:00 25-Jul-2023,,,,0.000000,0.000000,Behavior,53.750000,0.250000,Behavior
243055,243055,,Mk10,20:00:00 25-Jul-2023,,,,0.000000,0.000000,Behavior,43.750000,0.250000,Behavior
243055,243055,,Mk10,21:00:00 25-Jul-2023,,,,0.000000,0.000000,Behavior,32.750000,0.250000,Behavior
243055,243055,,Mk10,23:00:00 25-Jul-2023,,,,35.750000,0.250000,Behavior,35.750000,0.250000,Behavior
243055,243055,,Mk10,00:00:00 26-Jul-2023,,,,0.000000,0.000000,Behavior,42.750000,0.250000,Behavior
243055,243055,,Mk10,01:00:00 26-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,08:00:00 26-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,10:00:00 26-Jul-2023,,,,0.000000,0.000000,Behavior,19.500000,0.000000,Behavior
243055,243055,,Mk10,14:00:00 26-Jul-2023,,,,0.000000,0.000000,Behavior,20.000000,0.000000,Behavior
243055,243055,,Mk10,15:00:00 26-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,19:00:00 26-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,04:00:00 27-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,09:00:00 27-Jul-2023,,,,0.000000,0.000000,Behavior,17.000000,0.000000,Behavior
243055,243055,,Mk10,10:00:00 27-Jul-2023,,,,0.000000,0.000000,Status,17.500000,0.000000,Behavior
243055,243055,,Mk10,13:00:00 27-Jul-2023,,,,0.000000,0.000000,Status,,,
243055,243055,,Mk10,21:00:00 27-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,01:00:00 28-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,03:00:00 28-Jul-2023,,,,0.000000,0.000000,Behavior,2.500000,0.000000,Behavior
243055,243055,,Mk10,04:00:00 28-Jul-2023,,,,0.000000,0.000000,Behavior,3.500000,0.000000,Behavior
243055,243055,,Mk10,07:00:00 28-Jul-2023,,,,0.750000,0.500000,TimeSeries,1.750000,0.500000,TimeSeries
243055,243055,,Mk10,08:00:00 28-Jul-2023,,,,0.375000,0.375000,TimeSeries,11.250000,0.500000,TimeSeries
243055,243055,,Mk10,09:00:00 28-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,11:00:00 28-Jul-2023,,,,0.000000,0.000000,Status,,,
243055,243055,,Mk10,14:00:00 28-Jul-2023,,,,0.000000,0.000000,Fast-GPS,23.000000,2.750000,TimeSeries
243055,243055,,Mk10,15:00:00 28-Jul-2023,,,,0.000000,0.000000,Behavior,27.750000,0.250000,Behavior
243055,243055,,Mk10,16:00:00 28-Jul-2023,,,,0.000000,0.000000,Behavior,33.750000,0.250000,Behavior
243055,243055,,Mk10,17:00:00 28-Jul-2023,,,,0.000000,0.000000,Behavior,31.750000,0.250000,Behavior
243055,243055,,Mk10,18:00:00 28-Jul-2023,,,,0.000000,0.000000,Behavior,24.000000,0.000000,Behavior
243055,243055,,Mk10,19:00:00 28-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,22:00:00 28-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,03:00:00 29-Jul-2023,,,,0.000000,0.000000,Behavior,7.500000,0.000000,Behavior
243055,243055,,Mk10,05:00:00 29-Jul-2023,,,,0.000000,0.000000,Behavior,11.500000,0.000000,Behavior
243055,243055,,Mk10,07:00:00 29-Jul-2023,,,,0.000000,0.000000,Behavior,12.000000,0.000000,Behavior
243055,243055,,Mk10,08:00:00 29-Jul-2023,,,,12.000000,0.000000,Behavior,12.000000,0.000000,Behavior
243055,243055,,Mk10,10:00:00 29-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,13:00:00 29-Jul-2023,,,,0.000000,0.000000,Status,,,
243055,243055,,Mk10,17:00:00 29-Jul-2023,,,,0.000000,0.000000,Status,,,
243055,243055,,Mk10,19:00:00 30-Jul-2023,,,,0.000000,0.000000,Behavior,25.750000,0.250000,Behavior
243055,243055,,Mk10,20:00:00 30-Jul-2023,,,,0.000000,0.000000,Behavior,20.500000,0.000000,Behavior
243055,243055,,Mk10,21:00:00 30-Jul-2023,,,,0.000000,0.000000,Behavior,,,
243055,243055,,Mk10,22:00:00 30-Jul-2023,,,,0.000000,0.000000,Status,,,
243055,243055,,Mk10,02:00:00 31-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,10:00:00 31-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,11:00:00 31-Jul-2023,,,,0.375000,0.375000,TimeSeries,16.500000,1.750000,TimeSeries
243055,243055,,Mk10,12:00:00 31-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,13:00:00 31-Jul-2023,,,,0.000000,0.000000,Behavior,16.500000,0.000000,Behavior
243055,243055,,Mk10,14:00:00 31-Jul-2023,,,,0.000000,0.000000,Behavior,29.750000,0.250000,Behavior
243055,243055,,Mk10,16:00:00 31-Jul-2023,,,,0.000000,0.000000,Behavior,14.500000,0.000000,Behavior
243055,243055,,Mk10,17:00:00 31-Jul-2023,,,,0.000000,0.000000,Behavior,25.750000,0.250000,Behavior
243055,243055,,Mk10,20:00:00 31-Jul-2023,,,,0.375000,0.375000,TimeSeries,19.500000,1.750000,TimeSeries
243055,243055,,Mk10,23:00:00 31-Jul-2023,,,,0.000000,0.000000,Status,,,
243055,243055,,Mk10,09:00:00 01-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,13:00:00 01-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,23:00:00 01-Aug-2023,,,,0.000000,0.000000,Status,,,
243055,243055,,Mk10,04:00:00 02-Aug-2023,,,,0.000000,0.000000,Behavior,7.500000,0.000000,Behavior
243055,243055,,Mk10,05:00:00 02-Aug-2023,,,,0.000000,0.000000,Behavior,7.000000,0.000000,Behavior
243055,243055,,Mk10,06:00:00 02-Aug-2023,,,,0.000000,0.000000,Behavior,34.750000,0.250000,Behavior
243055,243055,,Mk10,17:00:00 02-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,22:00:00 02-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,03:00:00 03-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,04:00:00 03-Aug-2023,,,,0.000000,0.000000,Behavior,11.000000,0.000000,Behavior
243055,243055,,Mk10,05:00:00 03-Aug-2023,,,,0.000000,0.000000,Behavior,10.500000,0.000000,Behavior
243055,243055,,Mk10,12:00:00 03-Aug-2023,,,,0.000000,0.000000,Status,23.000000,2.750000,TimeSeries
243055,243055,,Mk10,13:00:00 03-Aug-2023,,,,0.625000,0.625000,TimeSeries,12.500000,0.750000,TimeSeries
243055,243055,,Mk10,14:00:00 03-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,15:00:00 03-Aug-2023,,,,0.000000,0.000000,Status,,,
243055,243055,,Mk10,17:00:00 03-Aug-2023,,,,0.000000,0.000000,Status,,,
243055,243055,,Mk10,14:00:00 04-Aug-2023,,,,0.000000,0.000000,Status,,,
243055,243055,,Mk10,16:00:00 04-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243055,243055,,Mk10,10:00:00 05-Aug-2023,,,,0.000000,0.000000,Status,,,
243055,243055,,Mk10,21:00:00 05-Aug-2023,,,,0.000000,0.000000,Status,,,
