Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
17552,243055,31,SR,B,8,26-Jul-2023,00:50:52,41.9521,-69.9579,,401677564,-133,8,0,26-Jul-2023,00:50:53,41.9521,-69.9579,,1800,2730,1186,89,,,218,167,157,243,44,168,238,47,195,0,1,17,26,243,0,17,112,47,49,32,34,120,245,51,50,51,110,241,1,34,34,
17552,243055,31,A1,B,9,26-Jul-2023,00:50:52,41.9455,-69.9556,,401677595,-140,,0,26-Jul-2023,00:50:53,41.9455,-69.9556,,1798,2734,1181,89,,,218,167,157,243,44,168,238,47,195,0,1,17,18,243,0,1,112,47,49,32,34,120,245,51,50,51,110,241,1,34,34,
17552,243055,15,A1,B,10,26-Jul-2023,09:55:41,41.7483,-69.9117,,401677468,-123,8,0,26-Jul-2023,09:55:42,41.7483,-69.9117,,25260,144346,4420,90,,,24,36,13,243,23,101,224,253,152,158,167,159,0,0,0,,,,,,,,,,,,,,,,,
17552,243055,23,CS,B,11,26-Jul-2023,11:01:39,41.7262,-69.9896,,401677529,-132,6,0,26-Jul-2023,10:59:39,41.7262,-69.9896,241,22546,,,,,,123,123,221,243,7,180,17,164,239,25,216,203,63,56,151,16,89,148,68,192,0,0,0,,,,,,,,,
17552,243055,31,CS,B,11,26-Jul-2023,11:01:39,41.7262,-69.9896,,401677529,-132,6,0,26-Jul-2023,11:03:40,41.7262,-69.9896,241,22546,,,,,,190,96,125,242,247,128,220,54,65,145,8,129,162,15,18,89,0,36,30,147,84,155,109,147,79,36,148,150,45,255,255,
17552,243055,31,NK,B,12,26-Jul-2023,11:12:57,41.7217,-69.9477,,401677539,-133,6,0,26-Jul-2023,11:12:57,41.7217,-69.9477,,19576,160911,2381,90,,,210,60,189,242,248,0,107,121,91,184,183,47,146,237,115,119,114,134,191,119,11,179,87,123,187,151,184,183,180,163,204,
17552,243055,11,NP,A,13,26-Jul-2023,12:19:51,41.6236,-69.8468,,401677489,-132,8,0,26-Jul-2023,12:19:44,41.6236,-69.8468,216,9737,64699,1465,179,,,30,129,77,159,1,120,24,192,32,192,0,,,,,,,,,,,,,,,,,,,,,
17552,243055,23,NP,A,13,26-Jul-2023,12:19:51,41.6236,-69.8468,,401677489,-132,8,0,26-Jul-2023,12:19:59,41.6236,-69.8468,216,9737,64699,1465,179,,,118,0,173,159,118,208,82,240,132,49,195,137,71,254,100,42,96,23,185,25,56,64,0,,,,,,,,,
17552,243055,31,NP,A,13,26-Jul-2023,12:19:51,41.6236,-69.8468,,401677489,-132,8,0,26-Jul-2023,12:23:20,41.6236,-69.8468,216,9737,64699,1465,179,,,213,188,125,159,78,71,61,85,102,84,51,33,1,36,104,136,135,118,101,83,34,34,34,34,55,190,255,253,219,221,220,
17552,243055,19,CS,B,14,26-Jul-2023,12:41:31,41.7151,-70.0076,,401677501,-138,8,0,26-Jul-2023,12:41:32,41.7151,-70.0076,,26002,95436,7084,91,,,117,32,173,159,116,240,82,83,154,50,89,21,92,101,223,208,93,131,68,,,,,,,,,,,,,
17552,243055,11,NK,B,15,26-Jul-2023,12:54:30,41.7192,-70.0109,,401677497,-124,6,0,26-Jul-2023,12:54:30,41.7192,-70.0109,,17615,68118,4555,88,,,49,53,205,244,176,53,131,8,0,0,0,,,,,,,,,,,,,,,,,,,,,
17552,243055,31,MC,B,16,26-Jul-2023,13:35:45,41.7514,-69.8242,,401677549,-122,5,0,26-Jul-2023,13:31:48,41.7514,-69.8242,238,9336,217118,401,116,,,219,67,125,159,24,0,67,221,221,223,221,221,221,221,221,221,221,221,221,221,253,221,223,253,223,221,223,253,221,221,220,
17552,243055,7,MC,B,16,26-Jul-2023,13:35:45,41.7514,-69.8242,,401677549,-122,5,0,26-Jul-2023,13:35:46,41.7514,-69.8242,238,9336,217118,401,116,,,55,98,45,244,160,52,136,,,,,,,,,,,,,,,,,,,,,,,,,
17552,243055,11,NP,0,17,26-Jul-2023,13:57:57,41.7586,-69.9149,,401677547,-119,46,0,26-Jul-2023,13:57:06,41.7586,-69.9149,498,12709,102243,1579,89,,,58,46,125,244,148,128,0,8,40,0,0,,,,,,,,,,,,,,,,,,,,,
17552,243055,23,NP,0,17,26-Jul-2023,13:57:57,41.7586,-69.9149,,401677547,-119,46,0,26-Jul-2023,13:58:49,41.7586,-69.9149,498,12709,102243,1579,89,,,123,124,109,159,69,224,81,183,160,74,241,23,171,131,158,242,113,146,67,64,0,0,0,,,,,,,,,
17552,243055,31,NP,0,17,26-Jul-2023,13:57:57,41.7586,-69.9149,,401677547,-119,46,0,26-Jul-2023,14:04:27,41.7586,-69.9149,498,12709,102243,1579,89,,,211,253,253,158,253,217,139,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,36,104,171,205,239,
17552,243055,31,NP,0,17,26-Jul-2023,13:57:57,41.7586,-69.9149,,401677547,-119,46,0,26-Jul-2023,14:05:24,41.7586,-69.9149,498,12709,102243,1579,89,,,216,3,237,158,248,0,128,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12,255,238,206,206,236,
17552,243055,11,MB, ,18,26-Jul-2023,14:23:32,,,,401650000,,,0,26-Jul-2023,14:23:32,,,,,,,,,,62,240,205,244,132,129,2,4,16,0,0,,,,,,,,,,,,,,,,,,,,,
17552,243055,23,NK,B,19,26-Jul-2023,14:30:27,41.7593,-69.9791,,401677519,-132,8,0,26-Jul-2023,14:30:28,41.7593,-69.9791,,19159,32462,11307,91,,,52,152,29,159,52,0,82,149,212,10,109,137,112,131,153,18,249,145,194,192,0,0,0,,,,,,,,,
17552,243055,31,MC,B,20,26-Jul-2023,15:10:50,41.7566,-69.9802,,401677535,-126,7,0,26-Jul-2023,15:10:51,41.7566,-69.9802,,22594,32894,15519,87,,,180,194,157,244,166,128,194,42,70,164,7,49,82,67,160,75,139,144,84,209,192,80,132,1,11,162,101,67,82,0,0,
17552,243055,11,NP,B,21,26-Jul-2023,15:47:06,41.7618,-69.9547,,401677582,-137,5,0,26-Jul-2023,15:46:59,41.7618,-69.9547,16,8139,11901,5566,88,,,24,189,45,244,115,124,138,29,32,2,32,,,,,,,,,,,,,,,,,,,,,
17552,243055,7,NP,B,21,26-Jul-2023,15:47:06,41.7618,-69.9547,,401677582,-137,5,0,26-Jul-2023,15:47:15,41.7618,-69.9547,16,8139,11901,5566,88,,,66,183,93,244,97,128,32,,,,,,,,,,,,,,,,,,,,,,,,,
17552,243055,23,MB, ,22,26-Jul-2023,16:05:51,,,,401650000,,,0,26-Jul-2023,16:05:51,,,,,,,,,,122,214,125,244,244,217,85,58,200,12,86,170,47,142,38,165,221,122,223,40,3,37,152,,,,,,,,,
17552,243055,11,NN,0,23,26-Jul-2023,16:11:59,41.6880,-69.7809,,401677550,-121,46,0,26-Jul-2023,16:11:59,41.6880,-69.7809,517,1879,2881,1225,41,,,49,100,77,244,52,129,0,0,24,0,0,,,,,,,,,,,,,,,,,,,,,
17552,243055,19,NN,0,23,26-Jul-2023,16:11:59,41.6880,-69.7809,,401677550,-121,46,0,26-Jul-2023,16:17:53,41.6880,-69.7809,517,1879,2881,1225,41,,,121,233,237,244,228,148,208,103,125,89,26,112,0,147,26,106,225,246,22,,,,,,,,,,,,,
17552,243055,31,NN,0,23,26-Jul-2023,16:11:59,41.6880,-69.7809,,401677550,-121,46,0,26-Jul-2023,16:18:31,41.6880,-69.7809,517,1879,2881,1225,41,,,191,147,45,243,110,1,182,60,2,225,20,174,25,5,98,13,219,95,126,4,127,169,119,178,184,32,148,48,80,135,164,
17552,243055,7,NN,0,23,26-Jul-2023,16:11:59,41.6880,-69.7809,,401677550,-121,46,0,26-Jul-2023,16:20:36,41.6880,-69.7809,517,1879,2881,1225,41,,,64,233,13,244,32,205,130,,,,,,,,,,,,,,,,,,,,,,,,,
17552,243055,31,O3,B,24,26-Jul-2023,17:29:46,41.7464,-69.8412,,401677572,-125,7,0,26-Jul-2023,17:28:26,41.7464,-69.8412,160,5135,51096,516,44,,,179,106,157,243,69,2,190,74,33,213,2,112,48,46,106,99,80,80,30,205,88,8,148,15,0,59,0,144,156,32,0,
17552,243055,31,O3,B,24,26-Jul-2023,17:29:46,41.7464,-69.8412,,401677572,-125,7,0,26-Jul-2023,17:31:06,41.7464,-69.8412,160,5135,51096,516,44,,,211,135,45,243,76,172,226,250,175,254,255,255,255,239,239,240,0,1,17,18,95,239,206,239,255,254,255,255,255,223,254,
17552,243055,11,A1,B,25,26-Jul-2023,21:23:39,41.8275,-69.7424,,401677567,-143,8,0,26-Jul-2023,21:23:39,41.8275,-69.7424,,12066,18302,7953,71,,,62,59,125,243,86,131,4,32,0,128,88,,,,,,,,,,,,,,,,,,,,,
17552,243055,15,CS,B,26,26-Jul-2023,22:15:28,48.5616,-88.9613,Speed to avg loc 46 x median,401677566,-121,8,0,26-Jul-2023,22:15:28,50.2920,-79.3516,281,184,867,39,76,,,55,24,157,243,71,131,0,0,0,0,0,64,0,0,0,,,,,,,,,,,,,,,,,
17552,243055,31,CS,B,26,26-Jul-2023,22:15:28,48.5616,-88.9613,Speed to avg loc 46 x median,401677566,-121,8,0,26-Jul-2023,22:17:28,50.2920,-79.3516,281,184,867,39,76,,,179,106,157,243,69,2,190,74,33,213,2,112,48,46,106,99,80,80,30,205,88,8,148,15,0,59,0,144,156,32,0,
17552,243055,31,CS,B,26,26-Jul-2023,22:15:28,48.5616,-88.9613,Speed to avg loc 46 x median,401677566,-121,8,0,26-Jul-2023,22:20:09,50.2920,-79.3516,281,184,867,39,76,,,211,135,45,243,76,172,226,250,175,254,255,255,255,239,239,240,0,1,17,18,95,239,206,239,255,254,255,255,255,223,254,
17552,243055,27,SR,B,27,26-Jul-2023,22:46:52,41.7895,-69.7753,,401677602,-135,5,0,26-Jul-2023,22:46:52,41.7895,-69.7753,,7389,26494,2060,78,,,123,205,29,244,22,169,31,241,23,6,92,87,142,70,153,220,127,43,124,236,53,72,44,56,153,120,100,,,,,
17552,243055,15,NP,B,28,26-Jul-2023,23:44:24,41.7622,-69.8490,,401677571,-134,8,0,26-Jul-2023,23:44:25,41.7622,-69.8490,,4448,10194,1940,86,,,78,108,77,243,48,76,129,2,0,0,48,0,64,0,16,,,,,,,,,,,,,,,,,
17552,243055,11,O3,B,29,27-Jul-2023,04:41:02,41.7390,-69.9960,,401677578,-135,8,0,27-Jul-2023,04:41:03,41.7390,-69.9960,,5405,19837,1472,87,,,63,112,141,243,16,71,130,2,8,0,0,,,,,,,,,,,,,,,,,,,,,
17552,243055,11,A1,B,30,27-Jul-2023,09:35:36,41.7029,-70.1028,,401677588,-127,8,0,27-Jul-2023,09:35:36,41.7029,-70.1028,,7543,21080,2699,93,,,30,129,77,159,1,120,24,192,32,192,0,,,,,,,,,,,,,,,,,,,,,
17552,243055,31,SR,B,31,27-Jul-2023,10:03:37,41.6804,-69.9498,,401677560,-122,6,0,27-Jul-2023,10:01:20,41.6804,-69.9498,275,2243,219594,22,78,,,209,188,93,242,252,190,242,0,134,0,240,0,14,0,64,0,0,15,0,0,14,0,9,0,0,7,0,240,0,244,15,
17552,243055,11,SR,B,31,27-Jul-2023,10:03:37,41.6804,-69.9498,,401677560,-122,6,0,27-Jul-2023,10:05:55,41.6804,-69.9498,275,2243,219594,22,78,,,72,74,45,246,96,55,131,0,0,8,0,,,,,,,,,,,,,,,,,,,,,
17552,243055,23,CS,B,32,27-Jul-2023,10:20:35,41.6853,-69.9326,,401677537,-120,6,0,27-Jul-2023,10:20:35,41.6853,-69.9326,,2374,18267,308,79,,,126,253,157,243,36,57,18,251,83,27,61,93,253,141,59,180,1,149,68,192,0,0,0,,,,,,,,,
17552,243055,27,NK,B,33,27-Jul-2023,10:48:08,41.6872,-69.9285,,401677524,-130,6,0,27-Jul-2023,10:48:08,41.6872,-69.9285,,2453,11910,505,79,,,4,172,96,172,5,4,54,51,119,180,48,5,0,164,71,253,64,0,3,69,16,128,89,128,25,251,128,,,,,
17552,243055,7,SR,B,34,27-Jul-2023,11:42:17,41.6843,-69.9450,,401677584,-138,7,0,27-Jul-2023,11:42:17,41.6843,-69.9450,,2396,7901,726,83,,,66,217,45,246,0,52,129,,,,,,,,,,,,,,,,,,,,,,,,,
17552,243055,23,NP,B,35,27-Jul-2023,12:12:56,41.7240,-69.8291,,401677526,-134,8,0,27-Jul-2023,12:12:57,41.7240,-69.8291,,5228,14675,1862,90,,,115,20,109,242,247,45,149,160,233,13,249,201,56,11,226,157,122,98,97,25,68,76,0,,,,,,,,,
17552,243055,11,NK,B,36,27-Jul-2023,12:28:41,41.7434,-69.8005,,401677514,-119,6,0,27-Jul-2023,12:28:42,41.7434,-69.8005,,3567,11972,1062,94,,,21,15,61,245,99,122,188,202,0,0,0,,,,,,,,,,,,,,,,,,,,,
17552,243055,31,NP,A,37,27-Jul-2023,13:48:46,41.7304,-69.4908,,401677557,-121,6,0,27-Jul-2023,13:48:46,41.7304,-69.4908,354,36507,841506,1583,96,,,209,35,29,159,88,0,3,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,
17552,243055,11,NP,A,37,27-Jul-2023,13:48:46,41.7304,-69.4908,,401677557,-121,6,0,27-Jul-2023,13:53:58,41.7304,-69.4908,354,36507,841506,1583,96,,,54,184,157,245,67,128,6,8,0,0,1,,,,,,,,,,,,,,,,,,,,,
17552,243055,27,NP,A,37,27-Jul-2023,13:48:46,41.7304,-69.4908,,401677557,-121,6,0,27-Jul-2023,13:54:40,41.7304,-69.4908,354,36507,841506,1583,96,,,4,5,246,221,165,165,13,54,135,183,192,5,0,164,71,253,64,0,2,128,92,128,26,120,64,0,0,,,,,
17552,243055,31,MB,A,38,27-Jul-2023,14:04:10,41.8029,-69.7847,,401677561,-124,6,0,27-Jul-2023,13:59:38,41.8029,-69.7847,447,3009,6887,1314,23,,,213,188,125,159,78,71,61,85,102,84,51,33,1,36,104,136,135,118,101,83,34,42,34,34,55,190,255,253,219,221,220,
17552,243055,3,MB,A,38,27-Jul-2023,14:04:10,41.8029,-69.7847,,401677561,-124,6,0,27-Jul-2023,14:05:48,41.8029,-69.7847,447,3009,6887,1314,23,,,31,20,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17552,243055,31,MB,A,38,27-Jul-2023,14:04:10,41.8029,-69.7847,,401677561,-124,6,0,27-Jul-2023,14:07:05,41.8029,-69.7847,447,3009,6887,1314,23,,,219,220,253,159,72,0,3,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,
17552,243055,11,NK,A,39,27-Jul-2023,14:08:18,41.7417,-69.7882,,401677547,-129,6,0,27-Jul-2023,14:05:48,41.7417,-69.7882,375,2651,5568,1262,150,,,31,20,141,245,67,74,250,131,0,0,0,,,,,,,,,,,,,,,,,,,,,
17552,243055,31,NK,A,39,27-Jul-2023,14:08:18,41.7417,-69.7882,,401677547,-129,6,0,27-Jul-2023,14:07:05,41.7417,-69.7882,375,2651,5568,1262,150,,,219,220,253,159,72,0,3,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,
17552,243055,11,NK,A,39,27-Jul-2023,14:08:18,41.7417,-69.7882,,401677547,-129,6,0,27-Jul-2023,14:12:03,41.7417,-69.7882,375,2651,5568,1262,150,,,64,249,157,245,32,53,130,2,0,0,0,,,,,,,,,,,,,,,,,,,,,
17552,243055,23,NN,B,40,27-Jul-2023,14:19:34,41.7021,-69.8376,,401677519,-126,6,0,27-Jul-2023,14:19:06,41.7021,-69.8376,57,8293,14533,4732,100,,,117,202,93,159,100,0,145,226,62,90,71,54,83,225,186,100,249,146,195,192,0,0,0,,,,,,,,,
17552,243055,11,NN,B,40,27-Jul-2023,14:19:34,41.7021,-69.8376,,401677519,-126,6,0,27-Jul-2023,14:20:03,41.7021,-69.8376,57,8293,14533,4732,100,,,53,214,13,245,35,128,0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,
17552,243055,31,MC,B,41,27-Jul-2023,14:49:57,41.7068,-69.7857,,401677528,-124,7,0,27-Jul-2023,14:49:58,41.7068,-69.7857,,12619,18012,8840,94,,,222,193,173,159,46,247,190,152,118,64,86,120,154,171,205,221,238,238,255,255,252,221,186,152,135,136,135,118,83,34,0,
17552,243055,7,NP,B,42,27-Jul-2023,15:29:37,41.6983,-69.7762,,401677565,-130,6,0,27-Jul-2023,15:29:38,41.6983,-69.7762,,41522,101945,16911,89,,,54,246,45,245,0,52,131,,,,,,,,,,,,,,,,,,,,,,,,,
17552,243055,11,NN,A,43,27-Jul-2023,15:57:39,41.6552,-69.8538,,401677543,-123,6,0,27-Jul-2023,15:55:40,41.6552,-69.8538,535,242,1317,44,84,,,53,191,61,244,240,52,133,64,53,131,4,,,,,,,,,,,,,,,,,,,,,
17552,243055,11,NN,A,43,27-Jul-2023,15:57:39,41.6552,-69.8538,,401677543,-123,6,0,27-Jul-2023,15:59:38,41.6552,-69.8538,535,242,1317,44,84,,,27,247,77,244,244,112,23,34,215,0,0,,,,,,,,,,,,,,,,,,,,,
17552,243055,23,NN,A,43,27-Jul-2023,15:57:39,41.6552,-69.8538,,401677543,-123,6,0,27-Jul-2023,16:04:35,41.6552,-69.8538,535,242,1317,44,84,,,114,148,109,159,36,240,81,107,125,232,97,67,45,117,76,2,25,145,130,128,0,0,0,,,,,,,,,
17552,243055,11,O3,B,44,27-Jul-2023,16:44:27,41.6362,-69.7835,,401677564,-121,6,0,27-Jul-2023,16:44:14,41.6362,-69.7835,26,2236,3557,1404,171,,,69,150,7,59,57,6,91,108,233,34,29,,,,,,,,,,,,,,,,,,,,,
17552,243055,7,O3,B,44,27-Jul-2023,16:44:27,41.6362,-69.7835,,401677564,-121,6,0,27-Jul-2023,16:44:40,41.6362,-69.7835,26,2236,3557,1404,171,,,63,140,125,244,192,69,137,,,,,,,,,,,,,,,,,,,,,,,,,
17552,243055,31,CS,B,45,27-Jul-2023,21:31:30,41.6027,-69.4368,,401677571,-132,8,0,27-Jul-2023,21:31:31,41.6027,-69.4368,,2346,3120,1763,88,,,185,49,61,246,148,128,184,18,90,5,129,112,56,170,74,195,128,145,87,197,11,161,34,24,128,90,137,147,89,16,0,
17552,243055,23,A1,B,46,28-Jul-2023,00:11:36,41.6127,-69.5882,,401677566,-136,8,0,28-Jul-2023,00:11:37,41.6127,-69.5882,,4569,18048,1156,110,,,116,153,141,246,69,218,83,106,88,116,219,131,247,189,249,187,33,158,139,192,0,0,0,,,,,,,,,
17552,243055,31,SR,B,47,28-Jul-2023,09:25:07,41.5453,-69.2359,Lon > 4 deviations from mean,401677539,-136,8,0,28-Jul-2023,09:25:08,41.5453,-69.2359,,4917,10860,2225,118,,,181,196,237,244,226,64,196,46,65,128,7,49,82,19,2,57,10,147,185,66,12,88,133,64,139,67,4,23,8,0,0,
17552,243055,11,CS,B,48,28-Jul-2023,09:42:10,41.6813,-69.8090,,401677552,-128,6,0,28-Jul-2023,09:39:06,41.6813,-69.8090,369,2625,47345,145,6,,,51,131,109,244,22,130,4,0,0,0,32,,,,,,,,,,,,,,,,,,,,,
17552,243055,15,CS,B,48,28-Jul-2023,09:42:10,41.6813,-69.8090,,401677552,-128,6,0,28-Jul-2023,09:45:15,41.6813,-69.8090,369,2625,47345,145,6,,,24,88,221,244,22,115,169,30,2,1,137,128,0,0,0,,,,,,,,,,,,,,,,,
17552,243055,23,A1,0,49,28-Jul-2023,10:51:07,41.8074,-69.8816,,401677547,-132,50,0,28-Jul-2023,10:48:24,37.9829,-92.4411,261,1575,2862,866,119,,,119,46,45,245,85,77,19,26,157,240,236,109,172,76,141,208,220,192,185,189,32,6,181,,,,,,,,,
17552,243055,11,A1,0,49,28-Jul-2023,10:51:07,41.8074,-69.8816,,401677547,-132,50,0,28-Jul-2023,10:50:53,37.9829,-92.4411,261,1575,2862,866,119,,,62,51,125,243,86,131,4,0,0,0,64,,,,,,,,,,,,,,,,,,,,,
17552,243055,19,A1,0,49,28-Jul-2023,10:51:07,41.8074,-69.8816,,401677547,-132,50,0,28-Jul-2023,10:52:28,37.9829,-92.4411,261,1575,2862,866,119,,,116,117,61,245,53,140,80,179,184,95,80,137,184,165,150,138,37,156,74,,,,,,,,,,,,,
17552,243055,31,A1,0,49,28-Jul-2023,10:51:07,41.8074,-69.8816,,401677547,-132,50,0,28-Jul-2023,10:52:45,37.9829,-92.4411,261,1575,2862,866,119,,,176,167,205,243,125,66,132,198,32,124,2,244,72,6,192,40,170,129,8,64,30,196,128,66,2,203,169,160,188,0,0,
17552,243055,15,SR,B,50,28-Jul-2023,11:08:14,41.8054,-69.8806,,401677525,-123,6,0,28-Jul-2023,11:08:15,37.8081,-92.4383,,5544,7595,4046,90,,,28,88,141,243,71,119,2,144,129,0,132,6,128,0,0,,,,,,,,,,,,,,,,,
17552,243055,31,CS,B,51,28-Jul-2023,11:21:17,41.7987,-69.8460,,401677556,-128,1,0,28-Jul-2023,11:19:08,41.7987,-69.8460,260,3423,18575,630,4,,,214,21,125,243,108,194,208,255,255,255,255,255,255,255,48,1,17,16,23,62,234,75,197,47,41,8,89,247,225,129,72,
17552,243055,27,CS,B,51,28-Jul-2023,11:21:17,41.7987,-69.8460,,401677556,-128,1,0,28-Jul-2023,11:23:28,41.7987,-69.8460,260,3423,18575,630,4,,,4,164,110,181,217,4,246,52,39,199,48,5,0,140,71,253,64,0,3,251,166,128,113,0,37,119,192,,,,,
17552,243055,31,NP,B,52,28-Jul-2023,11:57:55,41.7986,-69.8460,,401677557,-140,8,0,28-Jul-2023,11:57:56,41.7986,-69.8460,,958,1013,906,76,,,184,99,13,243,55,65,78,148,66,65,21,24,56,134,5,57,254,115,41,65,27,100,128,96,17,252,152,20,245,88,0,
17552,243055,11,NK,B,53,28-Jul-2023,12:04:23,41.7720,-69.8379,,401677547,-124,6,0,28-Jul-2023,12:01:21,41.7720,-69.8379,364,662,11172,39,74,,,71,163,189,243,0,73,129,0,4,16,32,,,,,,,,,,,,,,,,,,,,,
17552,243055,23,NK,B,53,28-Jul-2023,12:04:23,41.7720,-69.8379,,401677547,-124,6,0,28-Jul-2023,12:07:25,41.7720,-69.8379,364,662,11172,39,74,,,122,214,125,244,244,217,85,58,200,12,86,170,47,143,38,165,129,101,16,89,168,152,0,,,,,,,,,
17552,243055,11,MC,B,54,28-Jul-2023,12:53:52,41.7582,-69.9354,,401677562,-127,7,0,28-Jul-2023,12:52:21,41.7582,-69.9354,182,2446,7022,851,4,,,21,30,29,242,246,108,161,220,254,208,135,,,,,,,,,,,,,,,,,,,,,
17552,243055,23,MC,B,54,28-Jul-2023,12:53:52,41.7582,-69.9354,,401677562,-127,7,0,28-Jul-2023,12:55:23,41.7582,-69.9354,182,2446,7022,851,4,,,120,90,77,244,213,60,20,211,85,102,236,165,108,61,135,246,181,169,229,25,160,140,0,,,,,,,,,
17552,243055,31,NP,B,55,28-Jul-2023,13:37:20,41.7276,-69.8556,,401677569,-122,7,0,28-Jul-2023,13:37:21,41.7276,-69.8556,347,1554,3324,726,83,,,215,89,77,243,28,170,232,33,17,46,143,17,17,18,255,1,17,17,127,240,0,18,223,16,2,34,239,16,1,34,34,
