Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
243055,26-Jul-2023,19:24:49,1,3.000000,113,40,0,4,,,,,,,,,,,,,,,15,5,20193,,,,15,21538,,,,13,25238,,,,11,8841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,27-Jul-2023,04:29:41,1,3.000000,122,47,0,4,,,,,,,,,,,,,,,15,27,10593,,,,26,14048,,,,31,24311,,,,28,28360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,27-Jul-2023,09:25:07,1,3.000000,126,51,0,6,,,,,,,,,,,,,,,15,7,18878,,,,21,16702,,,,1,14408,,,,2,16674,,,,8,5109,,,,30,27624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,27-Jul-2023,21:02:16,1,3.000000,143,60,0,5,,,,,,,,,,,,,,,15,10,7083,,,,27,29535,,,,24,5399,,,,32,5091,,,,23,30050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,28-Jul-2023,01:16:32,1,3.000000,145,67,0,6,,,,,,,,,,,,,,,15,32,23148,,,,22,10988,,,,25,6586,,,,12,25254,,,,29,18832,,,,3,27525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,28-Jul-2023,09:29:35,1,3.000000,150,72,0,4,,,,,,,,,,,,,,,15,19,7098,,,,17,28386,,,,1,18142,,,,30,9120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,28-Jul-2023,14:55:58,1,3.000000,156,80,0,6,,,,,,,,,,,,,,,15,12,27006,,,,5,12925,,,,19,23078,,,,20,16848,,,,25,11782,,,,17,29060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,28-Jul-2023,15:44:41,1,3.000000,157,81,0,4,,,,,,,,,,,,,,,15,6,31055,,,,11,5162,,,,4,22564,,,,20,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,28-Jul-2023,16:50:54,1,3.000000,159,81,0,7,,,,,,,,,,,,,,,15,20,7764,,,,5,23909,,,,11,5872,,,,6,17868,,,,7,24951,,,,30,3053,,,,29,20605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,28-Jul-2023,19:01:48,1,3.000000,162,83,0,4,,,,,,,,,,,,,,,15,18,5972,,,,23,22414,,,,15,27833,,,,5,10292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,28-Jul-2023,22:00:13,1,3.000000,165,88,0,5,,,,,,,,,,,,,,,15,18,32365,,,,12,11992,,,,24,29033,,,,15,22036,,,,23,25298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,29-Jul-2023,03:02:09,1,3.000000,169,88,0,5,,,,,,,,,,,,,,,15,32,6954,,,,31,26156,,,,29,22190,,,,26,3850,,,,16,3133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,29-Jul-2023,10:14:07,1,3.000000,174,92,0,5,,,,,,,,,,,,,,,15,7,14456,,,,13,1036,,,,19,16852,,,,14,8654,,,,17,4992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,29-Jul-2023,10:46:51,1,3.000000,175,92,0,4,,,,,,,,,,,,,,,15,7,22456,,,,19,15185,,,,30,9258,,,,14,14062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,31-Jul-2023,02:32:58,1,3.000000,196,168,0,4,,,,,,,,,,,,,,,15,26,6036,,,,3,1434,,,,31,26466,,,,22,26682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,31-Jul-2023,10:39:07,1,3.000000,198,179,0,5,,,,,,,,,,,,,,,15,19,27531,,,,30,20746,,,,17,27090,,,,7,1550,,,,14,26649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,31-Jul-2023,12:42:39,1,3.000000,201,180,0,4,,,,,,,,,,,,,,,15,9,23362,,,,3,14369,,,,14,28264,,,,4,16005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,01-Aug-2023,09:22:35,2,4.000000,208,229,0,4,,,,,,,,,,,,,,,15,7,11016,,,,30,18111,,,,1,19116,,,,3,8994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,01-Aug-2023,09:54:57,2,4.000000,209,229,0,4,,,,,,,,,,,,,,,15,17,8738,,,,19,9109,,,,13,2612,,,,14,18018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,01-Aug-2023,13:46:35,1,4.000000,214,232,0,4,,,,,,,,,,,,,,,15,9,9307,,,,19,1134,,,,4,15104,,,,17,2071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,01-Aug-2023,23:08:00,1,4.000000,218,253,0,5,,,,,,,,,,,,,,,15,23,29257,,,,25,21900,,,,10,9130,,,,12,12456,,,,24,20238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,02-Aug-2023,17:10:53,1,4.000000,224,291,0,4,,,,,,,,,,,,,,,15,15,13873,,,,5,7390,,,,13,10089,,,,7,28778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,02-Aug-2023,22:07:29,2,4.000000,227,301,0,4,,,,,,,,,,,,,,,15,15,11723,,,,24,15174,,,,12,4841,,,,23,24326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,03-Aug-2023,03:59:56,1,4.000000,235,304,0,4,,,,,,,,,,,,,,,15,28,26968,,,,22,8966,,,,31,19928,,,,29,3687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,03-Aug-2023,14:37:16,1,4.000000,239,329,0,4,,,,,,,,,,,,,,,15,19,1964,,,,6,30509,,,,17,3236,,,,9,10904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,04-Aug-2023,16:03:02,1,4.000000,242,401,0,4,,,,,,,,,,,,,,,15,5,30217,,,,29,29086,,,,20,21248,,,,11,25771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
