DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
243055,243055,,Transmission,Mk10,TAD,16:00:00 15-Jun-2023,0.000000,2,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,,Transmission,Mk10,TAD,14:00:00 25-Jul-2023,3.000000,1,0,,,,7,100,0,0,51.7,48.3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,,Transmission,Mk10,TAD,15:00:00 25-Jul-2023,3.000000,1,0,,,,7,100,24.2,7.5,20.6,28.2,17.9,1.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,,Transmission,Mk10,TAD,17:00:00 25-Jul-2023,3.000000,1,0,,,,7,100,22.6,21.5,28.0,5.5,6.8,8.8,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,,Transmission,Mk10,TAD,20:00:00 25-Jul-2023,3.000000,1,0,,,,7,100,79.3,1.7,11,0.7,0.3,2.7,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,,Transmission,Mk10,TAD,01:00:00 26-Jul-2023,3.000000,1,0,,,,7,100.000000,57.9,20.6,15.0,1.0,0.8,4.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,,Transmission,Mk10,TAD,04:00:00 26-Jul-2023,3.000000,1,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,,Transmission,Mk10,TAD,08:00:00 26-Jul-2023,3.000000,1,0,,,,7,100,53.0,9.6,33.9,3.6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,,Transmission,Mk10,TAD,13:00:00 26-Jul-2023,3.000000,1,0,,,,7,100,31.7,6.8,12.0,44.5,5.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,,Transmission,Mk10,TAD,14:00:00 26-Jul-2023,3.000000,1,0,,,,7,100,26.8,7.5,10.6,54.3,0.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,,Transmission,Mk10,TAD,15:00:00 26-Jul-2023,3.000000,2,0,,,,7,100,43.7,9.0,13.5,33.9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,,Transmission,Mk10,TAD,18:00:00 26-Jul-2023,3.000000,1,0,,,,7,100,34.4,48.2,17.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,,Transmission,Mk10,TAD,20:00:00 26-Jul-2023,3.000000,1,0,,,,7,100,37.3,61.3,1.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,,Transmission,Mk10,TAD,22:00:00 26-Jul-2023,3.000000,2,0,,,,7,100,47.7,23.5,28.8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,,Transmission,Mk10,TAD,11:00:00 27-Jul-2023,3.000000,1,0,,,,7,100,31.1,16.8,30.5,21.6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,,Transmission,Mk10,TAD,14:00:00 27-Jul-2023,3.000000,2,0,,,,7,100,29.1,7.5,7.4,12.4,24.5,19.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,,Transmission,Mk10,TAD,16:00:00 27-Jul-2023,3.000000,1,0,,,,7,100,37.5,48.4,14.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,,Transmission,Mk10,TAD,19:00:00 27-Jul-2023,3.000000,1,0,,,,7,100,36.4,44.9,18.7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,243055,,Transmission,Mk10,TAD,02:00:00 28-Jul-2023,3.000000,1,0,,,,7,100,71.6,18.0,9.8,0.6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
