DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
BOF1,267425,,Transmission,Mk10,2,11:04:00 04-Sep-2024,11:05:14 04-Sep-2024,Surface,,,,,73,75,74,0
BOF1,267425,,Transmission,Mk10,2,11:05:14 04-Sep-2024,11:10:02 04-Sep-2024,Dive,1,V,14.5,14.5,287,289,,
BOF1,267425,,Transmission,Mk10,2,11:10:02 04-Sep-2024,11:11:16 04-Sep-2024,Surface,,,,,73,75,74,0
BOF1,267425,,Transmission,Mk10,2,11:11:16 04-Sep-2024,11:17:34 04-Sep-2024,Dive,1,V,22.5,22.5,377,379,,
BOF1,267425,,Transmission,Mk10,2,11:17:34 04-Sep-2024,11:19:20 04-Sep-2024,Surface,,,,,105,107,103,3
BOF1,267425,,Transmission,Mk10,1,15:08:00 04-Sep-2024,16:37:38 04-Sep-2024,Message,10,,,,5368.000000,5388.000000,,
BOF1,267425,,Transmission,Mk10,1,15:08:00 04-Sep-2024,15:14:48 04-Sep-2024,Dive,1,V,20.5,20.5,407,409,,
BOF1,267425,,Transmission,Mk10,1,15:14:48 04-Sep-2024,15:19:32 04-Sep-2024,Surface,,,,,283,285,119,165
BOF1,267425,,Transmission,Mk10,1,15:19:32 04-Sep-2024,15:24:34 04-Sep-2024,Dive,1,V,20.5,20.5,301,303,,
BOF1,267425,,Transmission,Mk10,1,15:24:34 04-Sep-2024,16:09:32 04-Sep-2024,Surface,,,,,2697,2699,609,2089
BOF1,267425,,Transmission,Mk10,1,16:09:32 04-Sep-2024,16:12:40 04-Sep-2024,Dive,1,U,19.0,19.0,187,189,,
BOF1,267425,,Transmission,Mk10,1,16:12:40 04-Sep-2024,16:17:54 04-Sep-2024,Surface,,,,,313,315,142,172
BOF1,267425,,Transmission,Mk10,1,16:17:54 04-Sep-2024,16:21:18 04-Sep-2024,Dive,1,U,18.0,18.0,203,205,,
BOF1,267425,,Transmission,Mk10,1,16:21:18 04-Sep-2024,16:24:56 04-Sep-2024,Surface,,,,,217,219,113,105
BOF1,267425,,Transmission,Mk10,1,16:24:56 04-Sep-2024,16:29:54 04-Sep-2024,Dive,1,Square,17.0,17.0,297,299,,
BOF1,267425,,Transmission,Mk10,1,16:29:54 04-Sep-2024,16:37:38 04-Sep-2024,Surface,,,,,463,465,180,284
BOF1,267425,,Transmission,Mk10,1,16:38:00 04-Sep-2024,17:09:18 04-Sep-2024,Message,10,,,,1868.000000,1888.000000,,
BOF1,267425,,Transmission,Mk10,1,16:38:00 04-Sep-2024,16:41:34 04-Sep-2024,Dive,1,Square,17.5,17.5,213,215,,
BOF1,267425,,Transmission,Mk10,1,16:41:34 04-Sep-2024,16:42:36 04-Sep-2024,Surface,,,,,61,63,62,0
BOF1,267425,,Transmission,Mk10,1,16:42:36 04-Sep-2024,16:45:50 04-Sep-2024,Dive,1,U,10.5,10.5,193,195,,
BOF1,267425,,Transmission,Mk10,1,16:45:50 04-Sep-2024,16:52:12 04-Sep-2024,Surface,,,,,381,383,99,283
BOF1,267425,,Transmission,Mk10,1,16:52:12 04-Sep-2024,16:55:54 04-Sep-2024,Dive,1,U,17.5,17.5,221,223,,
BOF1,267425,,Transmission,Mk10,1,16:55:54 04-Sep-2024,16:57:06 04-Sep-2024,Surface,,,,,71,73,72,0
BOF1,267425,,Transmission,Mk10,1,16:57:06 04-Sep-2024,17:00:38 04-Sep-2024,Dive,1,V,10.5,10.5,211,213,,
BOF1,267425,,Transmission,Mk10,1,17:00:38 04-Sep-2024,17:01:30 04-Sep-2024,Surface,,,,,51,53,52,0
BOF1,267425,,Transmission,Mk10,1,17:01:30 04-Sep-2024,17:08:10 04-Sep-2024,Dive,1,V,27.5,28.0,399,401,,
BOF1,267425,,Transmission,Mk10,1,17:08:10 04-Sep-2024,17:09:18 04-Sep-2024,Surface,,,,,67,69,68,0
BOF1,267425,,Transmission,Mk10,2,21:24:00 04-Sep-2024,22:33:36 04-Sep-2024,Message,10,,,,4166.000000,4186.000000,,
BOF1,267425,,Transmission,Mk10,2,21:24:00 04-Sep-2024,21:27:22 04-Sep-2024,Dive,1,V,19.0,19.0,201,203,,
BOF1,267425,,Transmission,Mk10,2,21:27:22 04-Sep-2024,21:41:30 04-Sep-2024,Surface,,,,,847,849,410,438
BOF1,267425,,Transmission,Mk10,2,21:41:30 04-Sep-2024,21:52:22 04-Sep-2024,Dive,1,U,29.5,30.0,651,653,,
BOF1,267425,,Transmission,Mk10,2,21:52:22 04-Sep-2024,21:58:52 04-Sep-2024,Surface,,,,,389,391,151,239
BOF1,267425,,Transmission,Mk10,2,21:58:52 04-Sep-2024,22:05:44 04-Sep-2024,Dive,1,Square,4.0,4.0,411,413,,
BOF1,267425,,Transmission,Mk10,2,22:05:44 04-Sep-2024,22:11:42 04-Sep-2024,Surface,,,,,357,359,162,196
BOF1,267425,,Transmission,Mk10,2,22:11:42 04-Sep-2024,22:22:26 04-Sep-2024,Dive,1,V,17.0,17.0,643,645,,
BOF1,267425,,Transmission,Mk10,2,22:22:26 04-Sep-2024,22:23:52 04-Sep-2024,Surface,,,,,85,87,86,0
BOF1,267425,,Transmission,Mk10,2,22:23:52 04-Sep-2024,22:32:22 04-Sep-2024,Dive,1,V,16.0,16.0,509,511,,
BOF1,267425,,Transmission,Mk10,2,22:32:22 04-Sep-2024,22:33:36 04-Sep-2024,Surface,,,,,73,75,74,0
BOF1,267425,,Transmission,Mk10,1,02:36:00 05-Sep-2024,03:31:14 05-Sep-2024,Message,10,,,,3304.000000,3324.000000,,
BOF1,267425,,Transmission,Mk10,1,02:36:00 05-Sep-2024,02:45:04 05-Sep-2024,Dive,1,V,13.5,13.5,543,545,,
BOF1,267425,,Transmission,Mk10,1,02:45:04 05-Sep-2024,02:46:02 05-Sep-2024,Surface,,,,,57,59,56,2
BOF1,267425,,Transmission,Mk10,1,02:46:02 05-Sep-2024,02:49:30 05-Sep-2024,Dive,1,Square,3.5,3.5,207,209,,
BOF1,267425,,Transmission,Mk10,1,02:49:30 05-Sep-2024,03:00:02 05-Sep-2024,Surface,,,,,631,633,367,265
BOF1,267425,,Transmission,Mk10,1,03:00:02 05-Sep-2024,03:05:10 05-Sep-2024,Dive,1,Square,4.5,4.5,307,309,,
BOF1,267425,,Transmission,Mk10,1,03:05:10 05-Sep-2024,03:12:10 05-Sep-2024,Surface,,,,,419,421,230,190
BOF1,267425,,Transmission,Mk10,1,03:12:10 05-Sep-2024,03:16:08 05-Sep-2024,Dive,1,Square,4.0,4.0,237,239,,
BOF1,267425,,Transmission,Mk10,1,03:16:08 05-Sep-2024,03:23:40 05-Sep-2024,Surface,,,,,451,453,277,175
BOF1,267425,,Transmission,Mk10,1,03:23:40 05-Sep-2024,03:30:08 05-Sep-2024,Dive,1,Square,5.5,5.5,387,389,,
BOF1,267425,,Transmission,Mk10,1,03:30:08 05-Sep-2024,03:31:14 05-Sep-2024,Surface,,,,,65,67,66,0
BOF1,267425,,Transmission,Mk10,1,04:52:00 05-Sep-2024,05:49:46 05-Sep-2024,Message,10,,,,3456.000000,3476.000000,,
BOF1,267425,,Transmission,Mk10,1,04:52:00 05-Sep-2024,04:56:46 05-Sep-2024,Dive,1,Square,7.5,7.5,285,287,,
BOF1,267425,,Transmission,Mk10,1,04:56:46 05-Sep-2024,05:06:32 05-Sep-2024,Surface,,,,,585,587,132,454
BOF1,267425,,Transmission,Mk10,1,05:06:32 05-Sep-2024,05:09:48 05-Sep-2024,Dive,1,Square,9.0,9.0,195,197,,
BOF1,267425,,Transmission,Mk10,1,05:09:48 05-Sep-2024,05:22:20 05-Sep-2024,Surface,,,,,751,753,146,606
BOF1,267425,,Transmission,Mk10,1,05:22:20 05-Sep-2024,05:25:22 05-Sep-2024,Dive,1,U,10.5,10.5,181,183,,
BOF1,267425,,Transmission,Mk10,1,05:25:22 05-Sep-2024,05:33:58 05-Sep-2024,Surface,,,,,515,517,200,316
BOF1,267425,,Transmission,Mk10,1,05:33:58 05-Sep-2024,05:40:46 05-Sep-2024,Dive,1,Square,11.5,11.5,407,409,,
BOF1,267425,,Transmission,Mk10,1,05:40:46 05-Sep-2024,05:44:48 05-Sep-2024,Surface,,,,,241,243,109,133
BOF1,267425,,Transmission,Mk10,1,05:44:48 05-Sep-2024,05:49:06 05-Sep-2024,Dive,1,U,10.5,10.5,257,259,,
BOF1,267425,,Transmission,Mk10,1,05:49:06 05-Sep-2024,05:49:46 05-Sep-2024,Surface,,,,,39,41,21,19
BOF1,267425,,Transmission,Mk10,1,06:30:00 05-Sep-2024,07:08:58 05-Sep-2024,Message,10,,,,2328.000000,2348.000000,,
BOF1,267425,,Transmission,Mk10,1,06:30:00 05-Sep-2024,06:33:06 05-Sep-2024,Dive,1,U,10.5,10.5,185,187,,
BOF1,267425,,Transmission,Mk10,1,06:33:06 05-Sep-2024,06:37:52 05-Sep-2024,Surface,,,,,285,287,138,148
BOF1,267425,,Transmission,Mk10,1,06:37:52 05-Sep-2024,06:41:26 05-Sep-2024,Dive,1,Square,6.0,6.0,213,215,,
BOF1,267425,,Transmission,Mk10,1,06:41:26 05-Sep-2024,06:47:42 05-Sep-2024,Surface,,,,,375,377,109,267
BOF1,267425,,Transmission,Mk10,1,06:47:42 05-Sep-2024,06:53:20 05-Sep-2024,Dive,1,U,13.0,13.0,337,339,,
BOF1,267425,,Transmission,Mk10,1,06:53:20 05-Sep-2024,06:54:32 05-Sep-2024,Surface,,,,,71,73,72,0
BOF1,267425,,Transmission,Mk10,1,06:54:32 05-Sep-2024,07:01:02 05-Sep-2024,Dive,1,Square,7.5,7.5,389,391,,
BOF1,267425,,Transmission,Mk10,1,07:01:02 05-Sep-2024,07:02:22 05-Sep-2024,Surface,,,,,79,81,80,0
BOF1,267425,,Transmission,Mk10,1,07:02:22 05-Sep-2024,07:07:52 05-Sep-2024,Dive,1,U,8.5,8.5,329,331,,
BOF1,267425,,Transmission,Mk10,1,07:07:52 05-Sep-2024,07:08:58 05-Sep-2024,Surface,,,,,65,67,66,0
BOF1,267425,,Transmission,Mk10,1,07:56:00 05-Sep-2024,08:26:50 05-Sep-2024,Message,10,,,,1840.000000,1860.000000,,
BOF1,267425,,Transmission,Mk10,1,07:56:00 05-Sep-2024,08:00:02 05-Sep-2024,Dive,1,Square,6.5,6.5,241,243,,
BOF1,267425,,Transmission,Mk10,1,08:00:02 05-Sep-2024,08:00:38 05-Sep-2024,Surface,,,,,35,37,36,0
BOF1,267425,,Transmission,Mk10,1,08:00:38 05-Sep-2024,08:05:30 05-Sep-2024,Dive,1,V,11.0,11.0,291,293,,
BOF1,267425,,Transmission,Mk10,1,08:05:30 05-Sep-2024,08:08:38 05-Sep-2024,Surface,,,,,187,189,127,61
BOF1,267425,,Transmission,Mk10,1,08:08:38 05-Sep-2024,08:14:00 05-Sep-2024,Dive,1,Square,6.5,6.5,321,323,,
BOF1,267425,,Transmission,Mk10,1,08:14:00 05-Sep-2024,08:15:00 05-Sep-2024,Surface,,,,,59,61,60,0
BOF1,267425,,Transmission,Mk10,1,08:15:00 05-Sep-2024,08:18:26 05-Sep-2024,Dive,1,U,12.0,12.0,205,207,,
BOF1,267425,,Transmission,Mk10,1,08:18:26 05-Sep-2024,08:19:40 05-Sep-2024,Surface,,,,,73,75,74,0
BOF1,267425,,Transmission,Mk10,1,08:19:40 05-Sep-2024,08:23:48 05-Sep-2024,Dive,1,V,9.0,9.0,247,249,,
BOF1,267425,,Transmission,Mk10,1,08:23:48 05-Sep-2024,08:26:50 05-Sep-2024,Surface,,,,,181,183,47,135
BOF1,267425,,Transmission,Mk10,3,13:02:00 05-Sep-2024,13:34:02 05-Sep-2024,Message,10,,,,1912.000000,1932.000000,,
BOF1,267425,,Transmission,Mk10,3,13:02:00 05-Sep-2024,13:06:18 05-Sep-2024,Dive,1,U,7.0,7.0,257,259,,
BOF1,267425,,Transmission,Mk10,3,13:06:18 05-Sep-2024,13:07:20 05-Sep-2024,Surface,,,,,61,63,62,0
BOF1,267425,,Transmission,Mk10,3,13:07:20 05-Sep-2024,13:16:46 05-Sep-2024,Dive,1,U,26.5,27.0,565,567,,
BOF1,267425,,Transmission,Mk10,3,13:16:46 05-Sep-2024,13:18:18 05-Sep-2024,Surface,,,,,91,93,83,9
BOF1,267425,,Transmission,Mk10,3,13:18:18 05-Sep-2024,13:21:20 05-Sep-2024,Dive,1,U,24.0,24.0,181,183,,
BOF1,267425,,Transmission,Mk10,3,13:21:20 05-Sep-2024,13:22:10 05-Sep-2024,Surface,,,,,49,51,50,0
BOF1,267425,,Transmission,Mk10,3,13:22:10 05-Sep-2024,13:25:50 05-Sep-2024,Dive,1,U,23.5,23.5,219,221,,
BOF1,267425,,Transmission,Mk10,3,13:25:50 05-Sep-2024,13:27:00 05-Sep-2024,Surface,,,,,69,71,70,0
BOF1,267425,,Transmission,Mk10,3,13:27:00 05-Sep-2024,13:32:50 05-Sep-2024,Dive,1,U,25.5,26.0,349,351,,
BOF1,267425,,Transmission,Mk10,3,13:32:50 05-Sep-2024,13:34:02 05-Sep-2024,Surface,,,,,71,73,72,0
BOF1,267425,,Transmission,Mk10,1,14:56:00 05-Sep-2024,15:49:26 05-Sep-2024,Message,10,,,,3196.000000,3216.000000,,
BOF1,267425,,Transmission,Mk10,1,14:56:00 05-Sep-2024,14:59:18 05-Sep-2024,Dive,1,U,19.0,19.0,197,199,,
BOF1,267425,,Transmission,Mk10,1,14:59:18 05-Sep-2024,15:05:32 05-Sep-2024,Surface,,,,,373,375,84,290
BOF1,267425,,Transmission,Mk10,1,15:05:32 05-Sep-2024,15:08:50 05-Sep-2024,Dive,1,Square,18.0,18.0,197,199,,
BOF1,267425,,Transmission,Mk10,1,15:08:50 05-Sep-2024,15:09:50 05-Sep-2024,Surface,,,,,59,61,58,2
BOF1,267425,,Transmission,Mk10,1,15:09:50 05-Sep-2024,15:12:56 05-Sep-2024,Dive,1,U,16.0,16.0,185,187,,
BOF1,267425,,Transmission,Mk10,1,15:12:56 05-Sep-2024,15:25:10 05-Sep-2024,Surface,,,,,733,735,189,545
