DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
CCS-0064,243056,Mk10,DS,3,0,0,31,24,16:03:35 29-Jul-2024,NP,A,41.4629,-69.8129,41.4629,-69.8129,8,,401677489,-126
CCS-0064,243056,Mk10,DS,1,0,1,,,16:26:15 29-Jul-2024,MC,B,41.4574,-69.7685,41.4574,-69.7685,6,,401677542,-131
CCS-0064,243056,Mk10,DS,2,0,0,26,26,16:58:55 29-Jul-2024,O3,B,41.6982,-70.1105,40.5656,-64.4893,8,,401677594,-125
CCS-0064,243056,Mk10,DS,1,0,1,,,17:07:41 29-Jul-2024,NN,B,41.7053,-70.0593,40.5351,-64.4466,6,,401677457,-133
CCS-0064,243056,Mk10,DS,2,0,2,409,409,22:15:11 29-Jul-2024,SR,B,41.5788,-69.8817,41.5788,-69.8817,8,,401677543,-128
CCS-0064,243056,Mk10,DS,1,0,0,,,22:47:02 29-Jul-2024,A1,B,41.5805,-69.8499,41.5805,-69.8499,5,,401677576,-131
CCS-0064,243056,Mk10,DS,1,0,0,,,22:57:11 29-Jul-2024,NK,B,41.6446,-69.7690,41.6446,-69.7690,6,,401677638,-123
CCS-0064,243056,Mk10,DS,1,0,1,,,00:19:27 30-Jul-2024,A1,B,41.6379,-69.7335,41.6379,-69.7335,8,,401677639,-133
CCS-0064,243056,Mk10,DS,1,0,1,,,00:23:06 30-Jul-2024,MC,B,41.6591,-69.7295,41.6591,-69.7295,6,,401677666,-126
CCS-0064,243056,Mk10,DS,1,0,1,,,00:42:53 30-Jul-2024,NK,B,41.6605,-69.7334,41.6605,-69.7334,6,,401677663,-133
CCS-0064,243056,Mk10,DS,2,0,2,119,119,01:14:08 30-Jul-2024,NN,B,41.6945,-69.7196,41.6945,-69.7196,6,,401677655,-133
CCS-0064,243056,Mk10,DS,2,0,1,119,119,01:13:09 30-Jul-2024,MB,B,41.6588,-69.7212,41.6588,-69.7212,8,,401677654,-125
CCS-0064,243056,Mk10,DS,3,0,3,219,19,01:49:26 30-Jul-2024,NP,A,41.7073,-69.7270,41.7073,-69.7270,8,,401677655,-126
CCS-0064,243056,Mk10,DS,1,0,1,,,02:05:58 30-Jul-2024,MC,B,41.7052,-69.7288,41.7052,-69.7288,6,,401677645,-115
CCS-0064,243056,Mk10,DS,2,0,1,257,257,02:51:32 30-Jul-2024,NN,B,41.7036,-69.7292,41.7036,-69.7292,8,,401677650,-124
CCS-0064,243056,Mk10,DS,1,0,1,,,03:45:47 30-Jul-2024,MC,B,41.7109,-69.7291,41.7109,-69.7291,8,,401677653,-125
CCS-0064,243056,Mk10,DS,4,0,1,140,15,04:11:44 30-Jul-2024,O3,0,41.7308,-69.7155,41.7308,-69.7155,56,,401677649,-118
CCS-0064,243056,Mk10,DS,2,0,1,301,301,09:24:00 30-Jul-2024,A1,B,41.7315,-69.7529,41.7315,-69.7529,8,,401677618,-129
CCS-0064,243056,Mk10,DS,3,0,1,96,46,09:27:04 30-Jul-2024,SR,A,41.8117,-69.7663,41.8117,-69.7663,6,,401677581,-127
CCS-0064,243056,Mk10,DS,2,0,1,172,172,10:32:18 30-Jul-2024,CS,B,41.8026,-69.7839,41.8026,-69.7839,6,,401677619,-130
CCS-0064,243056,Mk10,DS,1,0,0,,,10:59:31 30-Jul-2024,A1,B,41.8016,-69.7851,41.8016,-69.7851,6,,401677615,-127
CCS-0064,243056,Mk10,DS,2,0,0,439,439,11:06:57 30-Jul-2024,SR,B,41.8118,-69.8144,41.8118,-69.8144,6,,401677605,-131
CCS-0064,243056,Mk10,DS,1,0,1,,,11:14:16 30-Jul-2024,NK,B,41.8088,-69.8159,41.8088,-69.8159,6,,401677615,-133
CCS-0064,243056,Mk10,DS,1,0,1,,,12:33:54 30-Jul-2024,NP,B,41.8021,-69.7888,41.8021,-69.7888,8,,401677612,-136
CCS-0064,243056,Mk10,DS,2,0,1,45,45,12:41:17 30-Jul-2024,MC,B,41.8260,-69.9090,41.8260,-69.9090,6,,401677632,-131
CCS-0064,243056,Mk10,DS,1,0,1,,,12:51:06 30-Jul-2024,NK,B,41.8293,-69.8957,41.8293,-69.8957,6,,401677587,-120
CCS-0064,243056,Mk10,DS,5,0,1,143,15,14:08:20 30-Jul-2024,NP,0,41.8833,-70.0198,41.8833,-70.0198,46,,401677564,-134
CCS-0064,243056,Mk10,DS,1,0,0,,,14:33:35 30-Jul-2024,NK,B,41.4837,-70.1215,41.4837,-70.1215,6,,401677481,-137
CCS-0064,243056,Mk10,DS,3,0,2,221,22,15:04:11 30-Jul-2024,MB,A,41.7193,-69.9207,44.9279,-86.8785,48,,401677522,-135
CCS-0064,243056,Mk10,DS,2,0,1,22,22,15:11:23 30-Jul-2024,NN,B,41.7036,-69.9208,41.7036,-69.9208,6,,401677588,-123
CCS-0064,243056,Mk10,DS,4,0,0,55,37,16:00:00 30-Jul-2024,MC,0,41.7358,-69.6868,41.7358,-69.6868,46,,401677554,-118
CCS-0064,243056,Mk10,DS,1,0,1,,,16:20:33 30-Jul-2024,O3,B,41.7375,-69.6608,41.7375,-69.6608,6,,401677617,-131
CCS-0064,243056,Mk10,DS,1,0,0,,,17:53:15 30-Jul-2024,O3,B,41.7743,-69.5278,41.7743,-69.5278,8,,401677589,-128
CCS-0064,243056,Mk10,DS,1,0,0,,,20:12:07 30-Jul-2024,CS,B,41.9211,-69.4828,41.9211,-69.4828,5,,401677739,-126
CCS-0064,243056,Mk10,DS,1,0,0,,,21:51:15 30-Jul-2024,CS,B,41.8800,-69.6856,41.8800,-69.6856,8,,401677661,-130
CCS-0064,243056,Mk10,DS,1,0,1,,,22:20:29 30-Jul-2024,A1,B,42.0101,-69.6126,42.0101,-69.6126,6,,401677571,-140
CCS-0064,243056,Mk10,DS,2,0,2,66,66,22:29:48 30-Jul-2024,NK,B,42.0806,-69.5730,42.0806,-69.5730,6,,401677618,-137
CCS-0064,243056,Mk10,DS,3,0,1,25,20,23:26:08 30-Jul-2024,SR,A,43.0363,-68.0301,42.9952,-79.2480,58,,401677591,-130
CCS-0064,243056,Mk10,DS,2,0,2,99,99,23:27:24 30-Jul-2024,CS,B,42.1716,-69.5158,42.1716,-69.5158,6,,401677578,-134
CCS-0064,243056,Mk10,DS,1,0,1,,,23:55:26 30-Jul-2024,A1,B,42.0929,-69.6178,42.0929,-69.6178,6,,401677814,-125
CCS-0064,243056,Mk10,DS,1,0,1,,,23:55:26 30-Jul-2024,NP,B,42.0571,-69.6544,42.0571,-69.6544,,,401677662,-137
CCS-0064,243056,Mk10,DS,1,0,0,,,00:58:18 31-Jul-2024,SR,B,42.0395,-69.6745,42.0395,-69.6745,6,,401677750,-129
CCS-0064,243056,Mk10,DS,2,0,1,360,360,01:36:45 31-Jul-2024,NP,B,42.4448,-69.8929,41.1718,-76.3176,8,,401677591,-131
CCS-0064,243056,Mk10,DS,3,0,2,197,29,01:42:30 31-Jul-2024,MC,A,42.1722,-69.8351,42.1722,-69.8351,6,,401677649,-114
CCS-0064,243056,Mk10,DS,1,0,0,,,03:21:09 31-Jul-2024,NP,B,42.2027,-69.7601,42.2027,-69.7601,8,,401677631,-130
CCS-0064,243056,Mk10,DS,1,0,1,,,03:21:09 31-Jul-2024,MC,B,42.2165,-69.7643,42.2165,-69.7643,7,,401677674,-128
CCS-0064,243056,Mk10,DS,1,0,0,,,09:53:53 31-Jul-2024,CS,B,42.1904,-69.7651,42.1904,-69.7651,8,,401677680,-123
CCS-0064,243056,Mk10,DS,1,0,0,,,10:33:59 31-Jul-2024,A1,B,42.1683,-69.7927,42.1683,-69.7927,8,,401677642,-124
CCS-0064,243056,Mk10,DS,1,0,0,,,10:41:01 31-Jul-2024,SR,B,42.1551,-69.8186,42.1551,-69.8186,8,,401677617,-123
CCS-0064,243056,Mk10,DS,1,0,0,,,11:36:29 31-Jul-2024,CS,B,42.1557,-69.8325,42.1557,-69.8325,8,,401677588,-130
CCS-0064,243056,Mk10,DS,3,0,1,149,41,13:56:33 31-Jul-2024,NP,A,42.2955,-70.2129,42.2955,-70.2129,8,,401677529,-132
CCS-0064,243056,Mk10,DS,3,0,2,149,41,13:56:33 31-Jul-2024,MC,A,42.2594,-70.1566,42.2594,-70.1566,,,401677528,-127
CCS-0064,243056,Mk10,DS,1,0,1,,,15:02:38 31-Jul-2024,NN,B,42.3032,-70.2497,42.3032,-70.2497,8,,401677561,-127
CCS-0064,243056,Mk10,DS,1,0,1,,,15:34:58 31-Jul-2024,MC,B,42.3131,-70.2824,42.3131,-70.2824,7,,401677569,-133
CCS-0064,243056,Mk10,DS,4,0,0,148,37,16:38:49 31-Jul-2024,NN,0,42.5918,-69.9848,46.7460,-91.9486,40,,401677659,-121
CCS-0064,243056,Mk10,DS,3,0,3,301,15,17:06:37 31-Jul-2024,O3,A,42.4754,-69.7327,42.4754,-69.7327,6,,401677607,-132
CCS-0064,243056,Mk10,DS,1,0,0,,,21:09:41 31-Jul-2024,CS,B,42.5440,-69.7866,42.5440,-69.7866,7,,401677686,-133
CCS-0064,243056,Mk10,DS,2,0,1,19,19,22:43:25 31-Jul-2024,CS,B,42.6721,-69.7619,42.6721,-69.7619,8,,401677687,-128
CCS-0064,243056,Mk10,DS,1,0,1,,,23:42:34 31-Jul-2024,MC,B,42.6731,-69.7808,42.6731,-69.7808,8,,401677609,-129
CCS-0064,243056,Mk10,DS,2,0,1,25,25,23:47:34 31-Jul-2024,NK,B,42.5813,-70.3356,42.5813,-70.3356,6,,401677577,-125
CCS-0064,243056,Mk10,DS,1,0,0,,,23:47:47 31-Jul-2024,NP,B,42.6769,-69.8622,42.6769,-69.8622,6,,401677687,-131
CCS-0064,243056,Mk10,DS,3,0,3,227,87,00:25:55 01-Aug-2024,MB,A,42.5193,-70.5502,47.9901,-42.0350,58,,401677659,-131
CCS-0064,243056,Mk10,DS,1,0,1,,,00:28:38 01-Aug-2024,SR,B,42.5201,-70.5496,42.5201,-70.5496,6,,401677717,-129
CCS-0064,243056,Mk10,DS,1,0,1,,,01:03:30 01-Aug-2024,A1,B,42.5550,-70.2000,42.5550,-70.2000,6,,401677735,-137
CCS-0064,243056,Mk10,DS,1,0,0,,,01:23:09 01-Aug-2024,MC,B,42.5612,-70.2026,42.5612,-70.2026,6,,401677739,-111
CCS-0064,243056,Mk10,DS,1,0,1,,,02:05:39 01-Aug-2024,MB,B,42.5880,-70.2799,42.5880,-70.2799,8,,401677697,-134
CCS-0064,243056,Mk10,DS,2,0,0,19,19,02:41:05 01-Aug-2024,O3,B,42.5921,-70.3654,42.5921,-70.3654,8,,401677676,-134
CCS-0064,243056,Mk10,DS,2,0,1,22,22,04:18:02 01-Aug-2024,O3,B,42.6390,-70.5546,42.6390,-70.5546,8,,401677587,-123
CCS-0064,243056,Mk10,DS,1,0,0,,,09:18:00 01-Aug-2024,CS,B,42.8069,-71.0700,42.8069,-71.0700,8,,401677530,-133
CCS-0064,243056,Mk10,DS,1,0,0,,,12:27:56 01-Aug-2024,CS,B,42.9337,-71.2290,42.9337,-71.2290,8,,401677461,-139
CCS-0064,243056,Mk10,DS,1,0,0,,,13:34:15 01-Aug-2024,MC,Z,42.6295,-70.4702,42.6295,-70.4702,5,,401677594,-127
CCS-0064,243056,Mk10,DS,1,0,0,,,13:41:15 01-Aug-2024,NK,B,42.8475,-71.0749,42.8475,-71.0749,6,,401677508,-130
CCS-0064,243056,Mk10,DS,2,0,1,49,49,14:25:50 01-Aug-2024,MB,B,42.7797,-70.9092,42.7797,-70.9092,7,,401677569,-125
CCS-0064,243056,Mk10,DS,2,0,0,408,408,14:42:24 01-Aug-2024,NN,B,42.8809,-70.5646,42.8809,-70.5646,6,,401677647,-124
CCS-0064,243056,Mk10,DS,3,0,0,285,48,15:14:34 01-Aug-2024,MC,A,43.1479,-70.0750,46.0115,-86.3366,50,,401677659,-119
CCS-0064,243056,Mk10,DS,3,0,2,306,96,15:23:16 01-Aug-2024,NP,A,43.0666,-70.0891,43.0666,-70.0891,6,,401677643,-126
CCS-0064,243056,Mk10,DS,1,0,0,,,16:25:17 01-Aug-2024,O3,B,42.8449,-70.2862,42.8449,-70.2862,,,401677644,-133
CCS-0064,243056,Mk10,DS,3,0,0,200,71,16:25:17 01-Aug-2024,NN,A,42.8449,-70.2861,42.8449,-70.2861,8,,401677626,-119
CCS-0064,243056,Mk10,DS,1,0,1,,,17:54:56 01-Aug-2024,O3,B,42.7491,-70.3657,42.7491,-70.3657,8,,401677606,-133
CCS-0064,243056,Mk10,DS,1,0,0,,,18:09:58 01-Aug-2024,NN,B,42.7558,-70.3636,42.7558,-70.3636,6,,401677585,-133
CCS-0064,243056,Mk10,DS,1,0,0,,,20:26:42 01-Aug-2024,CS,B,42.8657,-70.3769,42.8657,-70.3769,6,,401677655,-126
CCS-0064,243056,Mk10,DS,2,0,0,14,14,22:01:41 01-Aug-2024,CS,B,42.9923,-70.5249,42.9923,-70.5249,8,,401677602,-130
CCS-0064,243056,Mk10,DS,1,0,0,,,23:39:42 01-Aug-2024,NP,B,42.9757,-70.6689,42.9757,-70.6689,7,,401677630,-139
CCS-0064,243056,Mk10,DS,2,0,0,31,31,00:37:39 02-Aug-2024,A1,B,42.8573,-70.8215,42.8573,-70.8215,8,,401677585,-137
CCS-0064,243056,Mk10,DS,2,0,0,29,29,04:00:09 02-Aug-2024,NN,B,42.8773,-70.6125,42.8773,-70.6125,6,,401677695,-128
CCS-0064,243056,Mk10,DS,1,0,0,,,08:29:39 02-Aug-2024,CS,B,42.8070,-70.9816,42.8070,-70.9816,8,,401677645,-138
CCS-0064,243056,Mk10,DS,4,0,0,162,85,09:32:47 02-Aug-2024,SR,1,42.9907,-70.3286,45.3737,-57.9813,50,,401677609,-122
CCS-0064,243056,Mk10,DS,3,0,1,74,17,09:42:25 02-Aug-2024,A1,A,42.9997,-70.3341,42.9997,-70.3341,6,,401677600,-128
CCS-0064,243056,Mk10,DS,2,0,0,280,280,10:10:53 02-Aug-2024,CS,B,42.9773,-70.3698,42.9773,-70.3698,6,,401677609,-127
CCS-0064,243056,Mk10,DS,1,0,1,,,11:28:53 02-Aug-2024,NK,B,42.9771,-70.3689,42.9771,-70.3689,8,,401677616,-133
CCS-0064,243056,Mk10,DS,2,0,1,76,76,11:48:44 02-Aug-2024,CS,B,42.9035,-70.2937,42.9035,-70.2937,8,,401677586,-129
CCS-0064,243056,Mk10,DS,2,0,0,94,94,13:13:30 02-Aug-2024,NK,B,42.8819,-70.2706,42.8819,-70.2706,8,,401677563,-121
CCS-0064,243056,Mk10,DS,1,0,0,,,13:14:17 02-Aug-2024,MC,B,42.8785,-70.2517,42.8785,-70.2517,6,,401677626,-133
CCS-0064,243056,Mk10,DS,2,0,2,109,109,14:06:50 02-Aug-2024,MB,B,43.0011,-70.3679,43.0011,-70.3679,8,,401677636,-128
CCS-0064,243056,Mk10,DS,1,0,0,,,14:36:04 02-Aug-2024,NN,B,42.9985,-70.3579,42.9985,-70.3579,6,,401677658,-129
CCS-0064,243056,Mk10,DS,3,0,1,170,65,14:54:20 02-Aug-2024,MC,A,42.8984,-70.2155,42.8984,-70.2155,6,,401677608,-115
CCS-0064,243056,Mk10,DS,1,0,0,,,15:14:57 02-Aug-2024,NP,B,42.8939,-70.2189,42.8939,-70.2189,6,,401677641,-127
CCS-0064,243056,Mk10,DS,1,0,1,,,15:46:54 02-Aug-2024,MB,B,42.9051,-70.2229,42.9051,-70.2229,8,,401677615,-133
CCS-0064,243056,Mk10,DS,2,0,1,71,71,16:17:55 02-Aug-2024,NN,B,42.9075,-70.2244,42.9075,-70.2244,8,,401677591,-118
CCS-0064,243056,Mk10,DS,1,0,0,,,16:37:26 02-Aug-2024,MC,B,42.9200,-70.2690,42.9200,-70.2690,6,,401677682,-121
CCS-0064,243056,Mk10,DS,2,0,1,111,111,16:53:12 02-Aug-2024,NP,B,42.9234,-70.2634,42.9234,-70.2634,6,,401677639,-136
CCS-0064,243056,Mk10,DS,2,0,1,108,108,17:10:27 02-Aug-2024,O3,B,42.5202,-70.2497,42.5202,-70.2497,6,,401677590,-128
CCS-0064,243056,Mk10,DS,1,0,1,,,18:52:10 02-Aug-2024,O3,B,42.5632,-70.2228,,,8,,401677537,-138
CCS-0064,243056,Mk10,DS,3,0,1,109,54,21:25:04 02-Aug-2024,CS,A,43.0734,-69.9252,43.0734,-69.9252,6,,401677634,-122
CCS-0064,243056,Mk10,DS,2,0,2,245,245,21:44:25 02-Aug-2024,SR,B,42.9321,-70.2897,42.9321,-70.2897,6,,401677625,-133
CCS-0064,243056,Mk10,DS,2,0,1,57,57,22:40:06 02-Aug-2024,A1,B,42.9631,-70.2960,42.9631,-70.2960,8,,401677553,-127
CCS-0064,243056,Mk10,DS,4,0,2,120,84,22:56:18 02-Aug-2024,NK,0,42.9975,-70.3209,42.9975,-70.3209,46,,401677628,-121
CCS-0064,243056,Mk10,DS,1,0,1,,,23:08:04 02-Aug-2024,CS,B,43.0010,-70.3022,43.0010,-70.3022,6,,401677613,-138
CCS-0064,243056,Mk10,DS,1,0,1,,,00:18:46 03-Aug-2024,A1,B,43.0593,-70.2818,43.0593,-70.2818,8,,401677617,-140
CCS-0064,243056,Mk10,DS,1,0,0,,,00:39:59 03-Aug-2024,NK,B,43.0869,-70.2667,43.0869,-70.2667,7,,401677641,-133
CCS-0064,243056,Mk10,DS,3,0,1,244,182,00:43:02 03-Aug-2024,MC,A,43.0430,-70.3356,43.0430,-70.3356,6,,401677663,-118
CCS-0064,243056,Mk10,DS,1,0,1,,,02:08:47 03-Aug-2024,NN,B,43.1298,-70.3051,43.1298,-70.3051,8,,401677668,-132
CCS-0064,243056,Mk10,DS,1,0,1,,,02:44:10 03-Aug-2024,O3,B,43.0888,-70.3229,43.0888,-70.3229,8,,401677661,-137
CCS-0064,243056,Mk10,DS,1,0,1,,,09:08:15 03-Aug-2024,SR,B,43.3755,-70.1679,43.3755,-70.1679,8,,401677633,-136
CCS-0064,243056,Mk10,DS,2,0,1,16,16,09:28:53 03-Aug-2024,CS,B,43.0502,-70.3916,43.0502,-70.3916,6,,401677612,-132
CCS-0064,243056,Mk10,DS,1,0,0,,,10:40:30 03-Aug-2024,SR,B,43.0948,-70.3525,43.0948,-70.3525,8,,401677593,-123
CCS-0064,243056,Mk10,DS,1,0,0,,,12:51:33 03-Aug-2024,NK,B,43.0137,-70.3745,43.0137,-70.3745,8,,401677616,-127
CCS-0064,243056,Mk10,DS,1,0,0,,,13:00:43 03-Aug-2024,MC,B,43.0761,-70.3480,43.0761,-70.3480,7,,401677625,-123
CCS-0064,243056,Mk10,DS,2,0,1,49,49,13:24:03 03-Aug-2024,NP,B,43.0983,-70.3912,43.0983,-70.3912,6,,401677644,-130
CCS-0064,243056,Mk10,DS,1,0,1,,,13:41:02 03-Aug-2024,MB,B,43.0908,-70.4071,43.0908,-70.4071,6,,401677633,-132
CCS-0064,243056,Mk10,DS,2,0,1,589,589,14:32:38 03-Aug-2024,MC,B,42.9131,-69.4666,,,,,401677628,-123
CCS-0064,243056,Mk10,DS,1,0,1,,,14:59:00 03-Aug-2024,NP,B,42.9168,-69.4820,,,6,,401677660,-130
CCS-0064,243056,Mk10,DS,3,0,1,73,67,16:30:59 03-Aug-2024,O3,A,43.0083,-70.4219,39.0008,-49.2201,40,,401677628,-127
CCS-0064,243056,Mk10,DS,2,0,1,65,65,18:05:32 03-Aug-2024,O3,B,42.8783,-70.5171,42.8783,-70.5171,8,,401677547,-131
CCS-0064,243056,Mk10,DS,1,0,1,,,22:47:53 03-Aug-2024,SR,B,42.7522,-70.5765,42.7522,-70.5765,7,,401677612,-138
CCS-0064,243056,Mk10,DS,2,0,1,226,226,23:47:59 03-Aug-2024,A1,B,42.9273,-70.4683,42.9273,-70.4683,8,,401677572,-133
CCS-0064,243056,Mk10,DS,1,0,1,,,00:10:32 04-Aug-2024,NK,B,42.9456,-70.4429,42.9456,-70.4429,6,,401677610,-135
CCS-0064,243056,Mk10,DS,1,0,1,,,01:49:33 04-Aug-2024,NN,B,42.9966,-70.4211,42.9966,-70.4211,7,,401677639,-129
CCS-0064,243056,Mk10,DS,1,0,0,,,10:12:42 04-Aug-2024,SR,B,42.9431,-70.4034,42.9431,-70.4034,8,,401677636,-120
CCS-0064,243056,Mk10,DS,1,0,0,,,10:23:43 04-Aug-2024,CS,B,42.9630,-70.3770,42.9630,-70.3770,6,,401677603,-125
CCS-0064,243056,Mk10,DS,1,0,0,,,10:23:43 04-Aug-2024,A1,B,42.9635,-70.3736,42.9635,-70.3736,6,,401677605,-134
CCS-0064,243056,Mk10,DS,1,0,0,,,10:39:31 04-Aug-2024,NK,B,42.9632,-70.3953,42.9632,-70.3953,6,,401677596,-133
CCS-0064,243056,Mk10,DS,1,0,0,,,11:56:15 04-Aug-2024,SR,B,42.9952,-70.3546,42.9952,-70.3546,8,,401677601,-131
CCS-0064,243056,Mk10,DS,2,0,0,540,540,13:06:00 04-Aug-2024,NP,B,42.9826,-70.3787,42.9826,-70.3787,7,,401677631,-129
CCS-0064,243056,Mk10,DS,1,0,1,,,15:07:23 04-Aug-2024,MB,B,43.0172,-70.3718,43.0172,-70.3718,8,,401677617,-129
CCS-0064,243056,Mk10,DS,3,0,1,47,15,17:32:51 04-Aug-2024,NN,A,43.1433,-70.0498,43.1433,-70.0498,6,,401677717,-124
CCS-0064,243056,Mk10,DS,2,0,1,87,87,21:39:13 04-Aug-2024,CS,B,43.1411,-69.8192,43.1411,-69.8192,8,,401677701,-124
CCS-0064,243056,Mk10,DS,3,0,0,181,159,22:07:16 04-Aug-2024,NK,A,42.8675,-70.5743,42.8675,-70.5743,6,,401677591,-124
CCS-0064,243056,Mk10,DS,2,0,0,231,231,22:24:25 04-Aug-2024,SR,B,42.7847,-70.2963,38.7637,-49.0931,,,401677628,-125
CCS-0064,243056,Mk10,DS,1,0,0,,,23:22:03 04-Aug-2024,CS,B,42.7826,-70.2967,38.7342,-49.1125,8,,401677619,-137
CCS-0064,243056,Mk10,DS,3,0,1,278,244,23:46:03 04-Aug-2024,NK,A,42.8754,-70.5530,42.8754,-70.5530,6,,401677612,-121
CCS-0064,243056,Mk10,DS,1,0,0,,,00:03:04 05-Aug-2024,SR,B,42.8763,-70.5527,42.8763,-70.5527,6,,401677588,-120
