Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
CCS-0064,28-Jul-2024,13:27:29,2,-12.000000,92,49,0,5,,,,,,,,,,,,,,,15,5,18634,,,,20,6377,,,,11,5348,,,,25,25454,,,,6,4352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,28-Jul-2024,15:21:40,1,-12.000000,93,53,0,4,,,,,,,,,,,,,,,15,19,3682,,,,11,28773,,,,7,8549,,,,13,17093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,28-Jul-2024,19:11:21,1,-12.000000,97,58,0,4,,,,,,,,,,,,,,,15,18,6226,,,,15,2676,,,,5,15846,,,,24,9527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,28-Jul-2024,19:51:21,2,-12.000000,98,58,0,5,,,,,,,,,,,,,,,15,18,20293,,,,24,11408,,,,27,17339,,,,23,26275,,,,32,18484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,28-Jul-2024,22:38:10,1,-12.000000,99,65,0,4,,,,,,,,,,,,,,,15,23,31557,,,,12,5252,,,,10,17299,,,,32,19248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,28-Jul-2024,23:39:33,1,-12.000000,101,65,0,7,,,,,,,,,,,,,,,15,1,12953,,,,25,15178,,,,10,23234,,,,32,1901,,,,26,24972,,,,12,6867,,,,23,3074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,29-Jul-2024,01:12:33,1,-12.000000,103,66,0,6,,,,,,,,,,,,,,,15,29,15355,,,,16,4373,,,,32,1212,,,,1,22842,,,,26,28892,,,,28,5942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,29-Jul-2024,02:05:23,2,-12.000000,104,67,0,4,,,,,,,,,,,,,,,15,1,1647,,,,16,18642,,,,26,18312,,,,29,14102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,29-Jul-2024,04:32:38,2,-12.000000,106,71,0,5,,,,,,,,,,,,,,,15,7,8660,,,,4,25467,,,,9,31290,,,,8,4232,,,,27,4358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,29-Jul-2024,07:27:16,1,-12.000000,107,76,0,6,,,,,,,,,,,,,,,15,30,20338,,,,14,26632,,,,2,18324,,,,7,18788,,,,21,25540,,,,22,13047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,29-Jul-2024,09:35:30,1,-12.000000,108,81,0,4,,,,,,,,,,,,,,,15,3,10578,,,,2,17368,,,,22,15982,,,,14,12090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,29-Jul-2024,11:28:17,1,-12.000000,109,86,0,4,,,,,,,,,,,,,,,15,17,7678,,,,3,10406,,,,22,24082,,,,14,24342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,29-Jul-2024,14:13:14,1,-12.000000,110,94,0,5,,,,,,,,,,,,,,,15,17,13495,,,,19,27917,,,,6,28970,,,,4,22429,,,,9,22680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,29-Jul-2024,16:13:13,2,-12.000000,112,97,0,6,,,,,,,,,,,,,,,15,30,17294,,,,6,1746,,,,11,29999,,,,20,7955,,,,5,7301,,,,13,18678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,29-Jul-2024,17:54:21,1,-12.000000,114,99,0,4,,,,,,,,,,,,,,,15,18,13846,,,,15,18927,,,,13,23354,,,,23,1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,29-Jul-2024,19:14:03,1,-12.000000,115,102,0,4,,,,,,,,,,,,,,,15,23,29773,,,,18,21161,,,,10,27418,,,,32,5648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,29-Jul-2024,20:50:24,1,-12.000000,117,104,0,5,,,,,,,,,,,,,,,15,10,31560,,,,32,11966,,,,24,13847,,,,23,16401,,,,22,8549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,29-Jul-2024,23:26:57,1,-12.000000,120,107,0,4,,,,,,,,,,,,,,,15,10,26120,,,,28,9917,,,,21,17285,,,,31,20934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,30-Jul-2024,01:26:09,1,-12.000000,123,108,0,6,,,,,,,,,,,,,,,15,16,27555,,,,26,6120,,,,1,30853,,,,3,2006,,,,4,20087,,,,31,6283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,30-Jul-2024,01:56:23,2,-12.000000,124,108,0,4,,,,,,,,,,,,,,,15,26,1304,,,,1,18907,,,,3,18452,,,,16,18017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,30-Jul-2024,02:29:17,2,-12.000000,125,108,0,4,,,,,,,,,,,,,,,15,16,17253,,,,27,12492,,,,4,19182,,,,3,15548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,30-Jul-2024,06:04:22,3,-12.000000,127,117,0,4,,,,,,,,,,,,,,,15,27,7072,,,,16,29816,,,,8,17533,,,,21,15637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,30-Jul-2024,06:36:43,1,-12.000000,128,117,0,4,,,,,,,,,,,,,,,15,21,25369,,,,9,1764,,,,7,25964,,,,8,11498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,30-Jul-2024,13:08:20,2,-12.000000,135,126,0,5,,,,,,,,,,,,,,,15,12,25721,,,,20,20316,,,,11,5096,,,,17,4113,,,,19,19450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,30-Jul-2024,21:18:16,1,-12.000000,145,135,0,4,,,,,,,,,,,,,,,15,32,27168,,,,23,26216,,,,10,10342,,,,18,26205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,30-Jul-2024,23:30:15,1,-12.000000,149,135,0,4,,,,,,,,,,,,,,,15,28,2454,,,,10,13342,,,,1,26254,,,,2,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,31-Jul-2024,00:30:22,1,-12.000000,150,136,0,4,,,,,,,,,,,,,,,15,1,29175,,,,31,8204,,,,26,2025,,,,10,1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,31-Jul-2024,01:52:45,2,-12.000000,152,137,0,4,,,,,,,,,,,,,,,15,4,19970,,,,26,8152,,,,16,24946,,,,1,25578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,31-Jul-2024,08:32:36,2,-12.000000,156,148,0,5,,,,,,,,,,,,,,,15,21,8335,,,,22,4193,,,,8,4146,,,,2,152,,,,14,28462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,31-Jul-2024,09:04:40,1,-12.000000,157,148,0,4,,,,,,,,,,,,,,,15,21,23158,,,,2,32417,,,,22,17908,,,,17,12965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,31-Jul-2024,09:42:50,1,-12.000000,158,148,0,5,,,,,,,,,,,,,,,15,19,27620,,,,30,18014,,,,14,3730,,,,17,9440,,,,6,21396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,31-Jul-2024,15:47:07,1,-12.000000,163,157,0,4,,,,,,,,,,,,,,,15,5,1009,,,,29,6463,,,,20,1504,,,,7,2579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,31-Jul-2024,18:20:39,1,-12.000000,166,160,0,4,,,,,,,,,,,,,,,15,5,15945,,,,29,29026,,,,15,32566,,,,13,12799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,31-Jul-2024,19:50:35,1,-12.000000,167,163,0,4,,,,,,,,,,,,,,,15,32,14394,,,,18,5534,,,,24,7697,,,,27,26993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,31-Jul-2024,21:31:11,2,-12.000000,168,166,0,4,,,,,,,,,,,,,,,15,32,28123,,,,10,132,,,,21,25691,,,,28,23126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,31-Jul-2024,22:42:49,1,-12.000000,169,168,0,5,,,,,,,,,,,,,,,15,10,7348,,,,21,8089,,,,32,23596,,,,28,1094,,,,2,7050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,01-Aug-2024,00:48:59,1,-12.000000,170,173,0,4,,,,,,,,,,,,,,,15,31,10198,,,,3,27558,,,,1,8291,,,,16,29463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,01-Aug-2024,13:11:46,1,-12.000000,182,190,0,5,,,,,,,,,,,,,,,15,12,26302,,,,6,12463,,,,4,3196,,,,11,17709,,,,25,12249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,01-Aug-2024,14:13:06,1,-12.000000,183,192,0,4,,,,,,,,,,,,,,,15,11,27549,,,,6,12447,,,,19,12401,,,,20,17459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,01-Aug-2024,16:15:03,1,-12.000000,186,193,0,5,,,,,,,,,,,,,,,15,1,11194,,,,29,20495,,,,15,17255,,,,18,26091,,,,5,18949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,01-Aug-2024,18:04:27,1,-12.000000,187,197,0,4,,,,,,,,,,,,,,,15,20,10628,,,,13,28257,,,,5,29773,,,,15,16658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,01-Aug-2024,19:10:58,1,-12.000000,189,197,0,4,,,,,,,,,,,,,,,15,32,10884,,,,10,9675,,,,23,168,,,,18,12533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,01-Aug-2024,22:13:11,1,-12.000000,192,201,0,4,,,,,,,,,,,,,,,15,10,15491,,,,23,12783,,,,24,31221,,,,12,22504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,02-Aug-2024,09:24:01,1,-12.000000,198,217,0,4,,,,,,,,,,,,,,,15,2,24645,,,,14,31252,,,,7,644,,,,30,14269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,02-Aug-2024,13:04:46,1,-12.000000,200,226,0,4,,,,,,,,,,,,,,,15,11,21321,,,,20,10183,,,,25,14681,,,,5,14999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,02-Aug-2024,15:40:28,1,-12.000000,202,231,0,4,,,,,,,,,,,,,,,15,13,2636,,,,25,31033,,,,29,3874,,,,5,27126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,03-Aug-2024,01:50:15,1,-12.000000,210,247,0,4,,,,,,,,,,,,,,,15,26,1087,,,,31,21616,,,,16,14819,,,,1,15357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,03-Aug-2024,10:46:39,1,-12.000000,215,254,0,4,,,,,,,,,,,,,,,15,2,836,,,,17,2601,,,,3,24009,,,,22,3510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,03-Aug-2024,18:27:18,2,-12.000000,220,270,0,4,,,,,,,,,,,,,,,15,18,10434,,,,23,17925,,,,24,28027,,,,15,9124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,04-Aug-2024,08:20:40,1,-12.000000,229,282,0,4,,,,,,,,,,,,,,,15,14,23100,,,,17,10265,,,,19,14750,,,,30,17351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,04-Aug-2024,11:11:37,1,-11.000000,231,288,0,4,,,,,,,,,,,,,,,15,17,3016,,,,19,6643,,,,2,8443,,,,3,30942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,04-Aug-2024,17:48:22,1,-11.000000,235,301,0,4,,,,,,,,,,,,,,,15,24,21306,,,,13,4994,,,,5,7004,,,,15,15502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,04-Aug-2024,18:42:45,1,-11.000000,236,302,0,4,,,,,,,,,,,,,,,15,10,30139,,,,23,6290,,,,18,7235,,,,27,12192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,05-Aug-2024,01:48:39,1,-11.000000,241,315,0,4,,,,,,,,,,,,,,,15,16,28820,,,,1,1151,,,,31,3650,,,,26,22611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,05-Aug-2024,02:21:57,1,-11.000000,242,315,0,6,,,,,,,,,,,,,,,15,29,30821,,,,1,17523,,,,31,15674,,,,26,21603,,,,9,29847,,,,16,13277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,05-Aug-2024,04:09:38,1,-11.000000,243,316,0,4,,,,,,,,,,,,,,,15,27,31154,,,,8,9250,,,,4,2961,,,,16,23579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,05-Aug-2024,10:55:36,1,-11.000000,247,325,0,4,,,,,,,,,,,,,,,15,22,18732,,,,6,23375,,,,19,17418,,,,24,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,05-Aug-2024,23:59:02,1,-11.000000,253,359,0,4,,,,,,,,,,,,,,,15,31,4468,,,,10,224,,,,1,5006,,,,28,11848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,06-Aug-2024,02:17:08,2,-11.000000,254,362,0,5,,,,,,,,,,,,,,,15,4,1404,,,,16,11188,,,,3,27418,,,,26,21010,,,,9,25712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,06-Aug-2024,04:54:00,1,-11.000000,255,365,0,4,,,,,,,,,,,,,,,15,27,16102,,,,16,12230,,,,30,23838,,,,7,3045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,06-Aug-2024,08:54:55,1,-11.000000,256,371,0,5,,,,,,,,,,,,,,,15,21,12380,,,,22,3764,,,,2,8164,,,,17,20404,,,,14,6768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,06-Aug-2024,14:42:43,1,-11.000000,257,389,0,4,,,,,,,,,,,,,,,15,11,25400,,,,6,21448,,,,7,26994,,,,20,31060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,06-Aug-2024,16:13:34,1,-11.000000,258,392,0,4,,,,,,,,,,,,,,,15,7,6027,,,,5,20599,,,,20,28697,,,,30,23600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,06-Aug-2024,17:29:02,1,-11.000000,259,394,0,5,,,,,,,,,,,,,,,15,15,28939,,,,18,13332,,,,13,14658,,,,30,19761,,,,5,21644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,07-Aug-2024,13:50:25,3,-11.000000,267,433,0,4,,,,,,,,,,,,,,,15,5,16270,,,,11,25353,,,,6,5713,,,,12,17296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,07-Aug-2024,16:17:09,2,-11.000000,268,439,0,4,,,,,,,,,,,,,,,15,5,16800,,,,11,28667,,,,13,4722,,,,18,18958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,08-Aug-2024,00:12:17,1,-11.000000,269,464,0,5,,,,,,,,,,,,,,,15,31,8644,,,,28,430,,,,26,27102,,,,3,20730,,,,1,23924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,09-Aug-2024,15:50:17,1,-11.000000,283,543,0,5,,,,,,,,,,,,,,,15,18,13365,,,,29,5613,,,,15,2878,,,,1,20190,,,,5,1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,09-Aug-2024,16:28:18,2,-11.000000,284,543,0,5,,,,,,,,,,,,,,,15,7,16470,,,,30,14425,,,,20,1329,,,,5,29536,,,,13,27985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,10-Aug-2024,14:34:59,2,-11.000000,293,588,0,4,,,,,,,,,,,,,,,15,5,16678,,,,25,1368,,,,12,27375,,,,29,19193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,10-Aug-2024,15:09:55,1,-11.000000,294,588,0,4,,,,,,,,,,,,,,,15,13,29754,,,,20,1407,,,,6,17127,,,,11,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,10-Aug-2024,16:31:53,1,-11.000000,295,591,0,4,,,,,,,,,,,,,,,15,5,19116,,,,7,2332,,,,30,14122,,,,13,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,10-Aug-2024,22:31:58,1,-11.000000,297,607,0,4,,,,,,,,,,,,,,,15,23,4294,,,,10,10400,,,,25,26119,,,,32,14994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,11-Aug-2024,16:50:58,1,-11.000000,305,631,0,5,,,,,,,,,,,,,,,15,24,27046,,,,15,31749,,,,5,17310,,,,29,24140,,,,13,30708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,12-Aug-2024,12:16:56,1,-11.000000,314,661,0,6,,,,,,,,,,,,,,,15,25,28489,,,,6,9528,,,,4,26707,,,,12,4101,,,,11,13339,,,,3,11212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,12-Aug-2024,15:15:10,1,-11.000000,316,666,0,4,,,,,,,,,,,,,,,15,7,6508,,,,5,27613,,,,20,27799,,,,30,4506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,13-Aug-2024,11:08:28,1,-11.000000,324,698,0,5,,,,,,,,,,,,,,,15,3,8231,,,,4,4182,,,,19,6230,,,,17,14345,,,,6,24478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,14-Aug-2024,08:55:07,2,-11.000000,331,734,0,4,,,,,,,,,,,,,,,15,17,3219,,,,24,7060,,,,22,2462,,,,14,22663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,14-Aug-2024,11:09:14,1,-11.000000,332,739,0,5,,,,,,,,,,,,,,,15,22,21225,,,,14,16295,,,,17,21242,,,,19,21045,,,,6,7404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,14-Aug-2024,11:47:13,1,-11.000000,333,739,0,5,,,,,,,,,,,,,,,15,17,28368,,,,4,7400,,,,9,31843,,,,19,17865,,,,6,16507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,14-Aug-2024,15:06:52,1,-11.000000,336,744,0,4,,,,,,,,,,,,,,,15,1,16348,,,,18,30474,,,,5,28396,,,,29,19784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,14-Aug-2024,23:08:06,1,-11.000000,340,763,0,6,,,,,,,,,,,,,,,15,10,18363,,,,1,26127,,,,32,24904,,,,12,18300,,,,26,27756,,,,29,12808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
