DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
CCS-0064,243056,Mk10,18:07:00 27-Jul-2024,User,,41.7443,-69.7032,,,,,,,,,,
CCS-0064,243056,Mk10,22:09:31 27-Jul-2024,Argos,A,48.5427,-32.8564,,,,,,,,,,Speed to avg loc 23 x median
CCS-0064,243056,Mk10,23:49:49 27-Jul-2024,Argos,B,41.6648,-69.8606,,,,,,,,,,
CCS-0064,243056,Mk10,00:16:22 28-Jul-2024,Argos,B,41.7456,-69.7996,,,,,,,,,,
CCS-0064,243056,Mk10,09:00:07 28-Jul-2024,Argos,B,41.7782,-69.8756,3797,4777,3018,88,,,,,,
CCS-0064,243056,Mk10,10:14:52 28-Jul-2024,Argos,0,41.7166,-69.7860,3445,30230,392,80,,,,,,
CCS-0064,243056,Mk10,10:16:31 28-Jul-2024,Argos,A,41.7348,-69.8380,46270,,,,,,,,,
CCS-0064,243056,Mk10,10:30:58 28-Jul-2024,Argos,B,41.7259,-69.8514,2138,118157,38,100,,,,,,
CCS-0064,243056,Mk10,12:03:47 28-Jul-2024,Argos,B,41.7215,-69.7245,1232,35112,43,121,,,,,,
CCS-0064,243056,Mk10,12:12:23 28-Jul-2024,Argos,B,41.7262,-69.8102,29625,92103,9528,102,,,,,,
CCS-0064,243056,Mk10,13:20:18 28-Jul-2024,Argos,B,41.7296,-69.8350,2192,5472,877,86,,,,,,
CCS-0064,243056,Mk10,13:42:10 28-Jul-2024,Argos,B,41.7309,-69.8368,1762,2742,1132,82,,,,,,
CCS-0064,243056,Mk10,16:08:29 28-Jul-2024,Argos,A,41.8206,-69.7509,10429,81363,1336,45,,,,,,
CCS-0064,243056,Mk10,16:16:06 28-Jul-2024,Argos,A,41.5752,-69.9538,20964,66876,6571,50,,,,,,
CCS-0064,243056,Mk10,17:15:09 28-Jul-2024,Argos,0,41.6737,-69.4945,30875,69465,13723,49,,,,,,
CCS-0064,243056,Mk10,17:43:28 28-Jul-2024,Argos,A,41.5348,-69.6629,70238,406348,12140,115,,,,,,
CCS-0064,243056,Mk10,19:22:41 28-Jul-2024,Argos,B,41.5832,-69.5768,19526,31825,11980,106,,,,,,
CCS-0064,243056,Mk10,23:21:00 28-Jul-2024,Argos,B,41.7625,-69.3214,23065,34165,15571,98,,,,,,
CCS-0064,243056,Mk10,01:05:50 29-Jul-2024,Argos,B,41.5791,-69.7177,5802,10628,3166,50,,,,,,
CCS-0064,243056,Mk10,01:25:06 29-Jul-2024,Argos,B,41.6086,-69.6782,4432,6119,3210,177,,,,,,
CCS-0064,243056,Mk10,01:25:16 29-Jul-2024,Argos,B,41.6275,-69.6828,2639,2963,2349,21,,,,,,
CCS-0064,243056,Mk10,02:05:42 29-Jul-2024,Argos,B,41.6361,-69.6871,1640,2165,1241,97,,,,,,
