DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
CCS-0064,243056,,Transmission,Mk10,TAT,18:00:00 27-Jul-2024,-12.000000,1,0,,,,13,100,0,0,0,0,38.3,18.2,12.5,5.4,4.1,6.9,12.3,2.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,20:00:00 27-Jul-2024,-12.000000,1,0,,,,13,100,0,0,0,0,32.3,7.8,4.8,3.8,6.9,18.2,26.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,08:00:00 28-Jul-2024,-12.000000,1,0,,,,13,100.000000,0,0,0,0,32.4,11.4,7.7,10.0,21.3,14.7,2.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,02:00:00 29-Jul-2024,-12.000000,2,0,,,,13,100,0,0,0,0,0.6,0.3,0.3,0.3,14.6,80,3.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,08:00:00 30-Jul-2024,-12.000000,1,0,,,,13,100.000000,0,0,0,0,34.6,11.0,9.3,7.6,18.5,18.9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,14:00:00 01-Aug-2024,-12.000000,1,0,,,,13,100,0,0,0,7.2,50.7,17.3,4.0,1.6,2.0,4.8,12.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,20:00:00 01-Aug-2024,-12.000000,1,0,,,,13,100,0,0,0,0,25.1,27.7,1.5,0.8,0.6,3.2,40.9,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,20:00:00 02-Aug-2024,-12.000000,1,0,,,,13,100,0,0,0,0,12.7,25.1,6.3,2.8,2.4,6.0,38.4,6.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,20:00:00 04-Aug-2024,-11.000000,1,0,,,,13,100.000000,0,0,0,0,19.6,22.9,4.5,2.7,2.0,6.6,15,26.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,02:00:00 07-Aug-2024,-11.000000,1,0,,,,13,100,0,0,0,0,0.3,0.6,0.9,0.3,0.3,18.9,78.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,14:00:00 07-Aug-2024,-11.000000,1,0,,,,13,100.000000,0,0,0,0.8,48.9,14.8,7.6,2.7,2.1,13.5,9.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,02:00:00 09-Aug-2024,-11.000000,1,0,,,,13,100,0,0,0,0,0,1.1,0.4,0.4,0.4,0.4,97.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,14:00:00 09-Aug-2024,-11.000000,1,0,,,,13,100.000000,0,0,0,0.2,40.1,20.5,6.9,2.2,1.7,1.6,24.9,1.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,02:00:00 13-Aug-2024,-11.000000,1,0,,,,13,100,0,0,0,0,0,0.3,0.3,4.8,13.4,81.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,02:00:00 16-Aug-2024,-11.000000,1,0,,,,13,100,0,0,0,0,0,4.5,51.4,29.3,12.4,2.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,14:00:00 16-Aug-2024,-11.000000,2,0,,,,13,100,0,0,0,0,5.0,28.6,9.8,17.7,9.0,13.6,14.4,1.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,14:00:00 17-Aug-2024,-11.000000,1,0,,,,13,100.000000,0,0,0,0,0,0,45.1,21.8,3.6,2.2,3.6,23.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,02:00:00 18-Aug-2024,-11.000000,1,0,,,,13,100,0,0,0,0,0,0,1.5,3.3,0.4,0.4,1.5,93.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,14:00:00 18-Aug-2024,-11.000000,1,0,,,,13,100.000000,0,0,0,0,0,0.4,32.3,20.1,11.9,6.2,4.3,20.4,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,20:00:00 18-Aug-2024,-11.000000,1,0,,,,13,100,0,0,0,0,0,0,14.9,14.6,6.0,7.4,5.0,8.6,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,20:00:00 19-Aug-2024,-10.000000,1,0,,,,13,100,0,0,0,0,0,6.5,26.0,8.7,2.8,1.7,2.8,3.6,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,20:00:00 20-Aug-2024,-10.000000,2,0,,,,13,100,0,0,0,0,0,0,35.7,3.2,1.5,1.9,1.3,2.8,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,02:00:00 22-Aug-2024,-10.000000,1,0,,,,13,100,0,0,0,0,0,0,0,0,0,0,1.6,98.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0064,243056,,Transmission,Mk10,TAT,20:00:00 24-Aug-2024,-10.000000,2,0,,,,13,100,0,0,0,0,0,0.4,24.1,7.6,1.5,1.3,18.2,46.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
