DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy,MobMean,MobSD,ActivitySum
CCS-0064,243056,,Transmission,Mk10,1,17:00:00 20-Aug-2024,18:00:00 20-Aug-2024,,,,0.0,0.00,31.0,0.25,,,,,,,
CCS-0064,243056,,Transmission,Mk10,1,21:00:00 20-Aug-2024,22:00:00 20-Aug-2024,,,,0.0,0.00,31.0,0.25,,,,,,,
CCS-0064,243056,,Transmission,Mk10,1,04:00:00 23-Aug-2024,05:00:00 23-Aug-2024,,,,0.0,0.00,6.0,0.00,,,,,,,
CCS-0064,243056,,Transmission,Mk10,1,10:00:00 23-Aug-2024,11:00:00 23-Aug-2024,,,,0.0,0.00,34.0,0.25,,,,,,,
CCS-0064,243056,,Transmission,Mk10,1,14:00:00 23-Aug-2024,15:00:00 23-Aug-2024,,,,0.0,0.00,37.0,0.25,,,,,,,
CCS-0064,243056,,Transmission,Mk10,1,18:00:00 23-Aug-2024,19:00:00 23-Aug-2024,,,,0.0,0.00,35.0,0.25,,,,,,,
CCS-0064,243056,,Transmission,Mk10,1,20:00:00 23-Aug-2024,21:00:00 23-Aug-2024,,,,0.0,0.00,34.0,0.25,,,,,,,
CCS-0064,243056,,Transmission,Mk10,1,01:00:00 26-Aug-2024,02:00:00 26-Aug-2024,,,,0.0,0.00,3.0,0.00,,,,,,,
CCS-0064,243056,,Transmission,Mk10,2,02:00:00 26-Aug-2024,03:00:00 26-Aug-2024,,,,0.0,0.00,3.5,0.00,,,,,,,
CCS-0064,243056,,Transmission,Mk10,1,04:00:00 26-Aug-2024,05:00:00 26-Aug-2024,,,,0.0,0.00,8.0,0.00,,,,,,,
CCS-0064,243056,,Transmission,Mk10,1,08:00:00 26-Aug-2024,09:00:00 26-Aug-2024,,,,0.0,0.00,3.0,0.00,,,,,,,
CCS-0064,243056,,Transmission,Mk10,1,11:00:00 26-Aug-2024,12:00:00 26-Aug-2024,,,,0.0,0.00,35.0,0.25,,,,,,,
CCS-0064,243056,,Transmission,Mk10,1,14:00:00 26-Aug-2024,15:00:00 26-Aug-2024,,,,0.0,0.00,37.0,0.25,,,,,,,
CCS-0064,243056,,Transmission,Mk10,1,17:00:00 26-Aug-2024,18:00:00 26-Aug-2024,,,,0.0,0.00,39.0,0.25,,,,,,,
CCS-0064,243056,,Transmission,Mk10,1,18:00:00 26-Aug-2024,19:00:00 26-Aug-2024,,,,0.0,0.00,40.0,0.25,,,,,,,
