DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange,Activity,ARange
234798,234798,,Transmission,Mk10,30-Jun-2022,22:37:30,,,,,,7.6,0.45,,
234798,234798,,Transmission,Mk10,30-Jun-2022,22:40:00,,,,,,8.3,0.40,,
234798,234798,,Transmission,Mk10,30-Jun-2022,22:42:30,,,,,,9.1,0.45,,
234798,234798,,Transmission,Mk10,30-Jun-2022,22:45:00,,,,,,9.1,0.45,,
234798,234798,,Transmission,Mk10,30-Jun-2022,22:47:30,,,,,,11.3,0.40,,
234798,234798,,Transmission,Mk10,30-Jun-2022,22:50:00,,,,,,9.1,0.45,,
234798,234798,,Transmission,Mk10,30-Jun-2022,22:52:30,,,,,,7.6,0.45,,
234798,234798,,Transmission,Mk10,30-Jun-2022,22:55:00,,,,,,17.4,0.45,,
234798,234798,,Transmission,Mk10,30-Jun-2022,22:57:30,,,,,,9.8,0.40,,
234798,234798,,Transmission,Mk10,30-Jun-2022,23:00:00,,,,,,12.1,0.45,,
234798,234798,,Transmission,Mk10,30-Jun-2022,23:02:30,,,,,,7.6,0.45,,
234798,234798,,Transmission,Mk10,30-Jun-2022,23:05:00,,,,,,9.1,0.45,,
234798,234798,,Transmission,Mk10,30-Jun-2022,23:07:30,,,,,,10.6,0.45,,
234798,234798,,Transmission,Mk10,30-Jun-2022,23:10:00,,,,,,7.6,0.45,,
234798,234798,,Transmission,Mk10,30-Jun-2022,23:12:30,,,,,,7.6,0.45,,
234798,234798,,Transmission,Mk10,30-Jun-2022,23:15:00,,,,,,15.9,0.45,,
234798,234798,,Transmission,Mk10,30-Jun-2022,23:17:30,,,,,,9.1,0.45,,
234798,234798,,Transmission,Mk10,30-Jun-2022,23:20:00,,,,,,9.8,0.40,,
234798,234798,,Transmission,Mk10,30-Jun-2022,23:22:30,,,,,,9.8,0.40,,
234798,234798,,Transmission,Mk10,30-Jun-2022,23:25:00,,,,,,18.9,0.45,,
234798,234798,,Transmission,Mk10,30-Jun-2022,23:27:30,,,,,,10.6,0.45,,
234798,234798,,Transmission,Mk10,30-Jun-2022,23:30:00,,,,,,12.9,0.45,,
234798,234798,,Transmission,Mk10,30-Jun-2022,23:32:30,,,,,,10.6,0.45,,
234798,234798,,Transmission,Mk10,30-Jun-2022,23:35:00,,,,,,16.6,0.40,,
234798,234798,,Transmission,Mk10,30-Jun-2022,23:37:30,,,,,,18.9,0.45,,
234798,234798,,Transmission,Mk10,30-Jun-2022,23:40:00,,,,,,18.1,0.40,,
234798,234798,,Transmission,Mk10,30-Jun-2022,23:42:30,,,,,,8.3,0.40,,
234798,234798,,Transmission,Mk10,30-Jun-2022,23:45:00,,,,,,9.8,0.40,,
234798,234798,,Transmission,Mk10,30-Jun-2022,23:47:30,,,,,,10.6,0.45,,
234798,234798,,Transmission,Mk10,30-Jun-2022,23:50:00,,,,,,17.4,0.45,,
