DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
234798,234798,,Mk10,23:00:00 30-Jun-2022,,,,0.0,18.1,Status
234798,234798,,Mk10,21:00:00 01-Jul-2022,,,,0.0,18.4,Status
234798,234798,,Mk10,02:00:00 03-Jul-2022,,,,0.4,18.1,TimeSeries
234798,234798,,Mk10,03:00:00 03-Jul-2022,,,,0.8,18.1,TimeSeries
234798,234798,,Mk10,04:00:00 03-Jul-2022,,,,0.4,18.1,TimeSeries
234798,234798,,Mk10,02:00:00 06-Jul-2022,,,,0.8,19.8,TimeSeries
234798,234798,,Mk10,03:00:00 06-Jul-2022,,,,0.4,20.1,TimeSeries
234798,234798,,Mk10,04:00:00 06-Jul-2022,,,,0.4,20.1,TimeSeries
234798,234798,,Mk10,20:00:00 06-Jul-2022,,,,0.8,20.6,TimeSeries
234798,234798,,Mk10,21:00:00 06-Jul-2022,,,,0.8,20.6,TimeSeries
234798,234798,,Mk10,22:00:00 06-Jul-2022,,,,0.4,20.5,TimeSeries
234798,234798,,Mk10,23:00:00 06-Jul-2022,,,,0.4,20.5,TimeSeries
234798,234798,,Mk10,00:00:00 07-Jul-2022,,,,0.4,20.5,TimeSeries
234798,234798,,Mk10,02:00:00 07-Jul-2022,,,,0.0,19.1,Status
234798,234798,,Mk10,04:00:00 09-Jul-2022,,,,0.8,19.7,TimeSeries
234798,234798,,Mk10,05:00:00 09-Jul-2022,,,,0.4,20.3,TimeSeries
234798,234798,,Mk10,06:00:00 09-Jul-2022,,,,1.3,20.3,TimeSeries
234798,234798,,Mk10,07:00:00 09-Jul-2022,,,,0.8,20.6,TimeSeries
234798,234798,,Mk10,08:00:00 09-Jul-2022,,,,0.4,20.6,TimeSeries
234798,234798,,Mk10,20:00:00 09-Jul-2022,,,,1.8,20.5,TimeSeries
234798,234798,,Mk10,21:00:00 09-Jul-2022,,,,0.8,20.5,TimeSeries
234798,234798,,Mk10,22:00:00 09-Jul-2022,,,,0.4,20.5,TimeSeries
234798,234798,,Mk10,10:00:00 12-Jul-2022,,,,0.0,18.5,Status
234798,234798,,Mk10,18:00:00 12-Jul-2022,,,,0.4,20.8,TimeSeries
234798,234798,,Mk10,19:00:00 12-Jul-2022,,,,0.8,20.8,TimeSeries
234798,234798,,Mk10,20:00:00 12-Jul-2022,,,,0.8,20.8,TimeSeries
234798,234798,,Mk10,00:00:00 15-Jul-2022,,,,0.8,21.5,TimeSeries
234798,234798,,Mk10,01:00:00 15-Jul-2022,,,,0.8,21.5,TimeSeries
234798,234798,,Mk10,02:00:00 15-Jul-2022,,,,0.8,21.5,TimeSeries
234798,234798,,Mk10,04:00:00 15-Jul-2022,,,,0.4,20.6,TimeSeries
234798,234798,,Mk10,05:00:00 15-Jul-2022,,,,1.0,19.0,TimeSeries
234798,234798,,Mk10,06:00:00 15-Jul-2022,,,,0.4,14.2,TimeSeries
234798,234798,,Mk10,08:00:00 15-Jul-2022,,,,0.8,18.4,TimeSeries
234798,234798,,Mk10,09:00:00 15-Jul-2022,,,,1.3,20.0,TimeSeries
234798,234798,,Mk10,10:00:00 15-Jul-2022,,,,1.3,20.1,TimeSeries
234798,234798,,Mk10,11:00:00 15-Jul-2022,,,,0.8,20.1,TimeSeries
234798,234798,,Mk10,12:00:00 15-Jul-2022,,,,1.3,20.1,TimeSeries
234798,234798,,Mk10,16:00:00 15-Jul-2022,,,,0.8,16.1,TimeSeries
234798,234798,,Mk10,17:00:00 15-Jul-2022,,,,0.4,14.4,TimeSeries
234798,234798,,Mk10,18:00:00 15-Jul-2022,,,,1.5,8.6,TimeSeries
234798,234798,,Mk10,15:00:00 16-Jul-2022,,,,0.0,7.9,Status
234798,234798,,Mk10,02:00:00 18-Jul-2022,,,,0.8,19.8,TimeSeries
234798,234798,,Mk10,03:00:00 18-Jul-2022,,,,0.4,19.8,TimeSeries
234798,234798,,Mk10,04:00:00 18-Jul-2022,,,,0.8,20.2,TimeSeries
234798,234798,,Mk10,05:00:00 18-Jul-2022,,,,0.4,20.2,TimeSeries
234798,234798,,Mk10,06:00:00 18-Jul-2022,,,,0.4,20.0,TimeSeries
234798,234798,,Mk10,07:00:00 18-Jul-2022,,,,0.8,19.4,TimeSeries
234798,234798,,Mk10,08:00:00 18-Jul-2022,,,,1.3,18.8,TimeSeries
234798,234798,,Mk10,10:00:00 21-Jul-2022,,,,0.8,18.3,TimeSeries
234798,234798,,Mk10,11:00:00 21-Jul-2022,,,,0.4,19.1,TimeSeries
234798,234798,,Mk10,12:00:00 21-Jul-2022,,,,0.8,20.9,TimeSeries
234798,234798,,Mk10,00:00:00 22-Jul-2022,,,,0.0,20.5,Status
234798,234798,,Mk10,11:00:00 22-Jul-2022,,,,0.0,20.9,Status
234798,234798,,Mk10,00:00:00 24-Jul-2022,,,,0.8,20.8,TimeSeries
234798,234798,,Mk10,01:00:00 24-Jul-2022,,,,0.4,20.8,TimeSeries
234798,234798,,Mk10,02:00:00 24-Jul-2022,,,,0.4,21.6,TimeSeries
234798,234798,,Mk10,04:00:00 27-Jul-2022,,,,1.0,20.4,TimeSeries
234798,234798,,Mk10,05:00:00 27-Jul-2022,,,,1.0,20.4,TimeSeries
234798,234798,,Mk10,06:00:00 27-Jul-2022,,,,1.8,20.4,TimeSeries
234798,234798,,Mk10,16:00:00 27-Jul-2022,,,,0.0,19.2,Status
234798,234798,,Mk10,13:00:00 28-Jul-2022,,,,0.0,19.2,Status
234798,234798,,Mk10,08:00:00 30-Jul-2022,,,,1.3,18.9,TimeSeries
234798,234798,,Mk10,09:00:00 30-Jul-2022,,,,0.8,18.9,TimeSeries
234798,234798,,Mk10,10:00:00 30-Jul-2022,,,,1.8,18.9,TimeSeries
234798,234798,,Mk10,12:00:00 31-Jul-2022,,,,0.0,20.0,Status
234798,234798,,Mk10,15:00:00 01-Aug-2022,,,,0.0,19.8,Status
234798,234798,,Mk10,04:00:00 08-Aug-2022,,,,2.3,7.8,TimeSeries
234798,234798,,Mk10,05:00:00 08-Aug-2022,,,,1.5,7.8,TimeSeries
234798,234798,,Mk10,06:00:00 08-Aug-2022,,,,1.5,14.4,TimeSeries
234798,234798,,Mk10,09:00:00 16-Aug-2022,,,,0.0,17.2,Status
234798,234798,,Mk10,16:00:00 23-Aug-2022,,,,1.8,20.4,TimeSeries
234798,234798,,Mk10,17:00:00 23-Aug-2022,,,,1.3,20.4,TimeSeries
234798,234798,,Mk10,18:00:00 23-Aug-2022,,,,1.3,20.4,TimeSeries
234798,234798,,Mk10,06:00:00 29-Aug-2022,,,,0.8,20.8,TimeSeries
234798,234798,,Mk10,07:00:00 29-Aug-2022,,,,0.8,20.8,TimeSeries
234798,234798,,Mk10,08:00:00 29-Aug-2022,,,,0.8,20.8,TimeSeries
234798,234798,,Mk10,17:00:00 04-Sep-2022,,,,0.0,21.4,Status
234798,234798,,Mk10,00:00:00 07-Sep-2022,,,,1.5,20.8,TimeSeries
234798,234798,,Mk10,01:00:00 07-Sep-2022,,,,0.8,21.6,TimeSeries
234798,234798,,Mk10,02:00:00 07-Sep-2022,,,,4.8,20.8,TimeSeries
234798,234798,,Mk10,14:00:00 09-Sep-2022,,,,0.0,20.1,Status
234798,234798,,Mk10,02:00:00 10-Sep-2022,,,,0.8,20.6,TimeSeries
234798,234798,,Mk10,03:00:00 10-Sep-2022,,,,0.8,20.6,TimeSeries
234798,234798,,Mk10,04:00:00 10-Sep-2022,,,,1.3,20.3,TimeSeries
234798,234798,,Mk10,02:00:00 13-Sep-2022,,,,1.3,19.6,TimeSeries
234798,234798,,Mk10,03:00:00 13-Sep-2022,,,,1.3,20.2,TimeSeries
234798,234798,,Mk10,04:00:00 13-Sep-2022,,,,0.8,20.6,TimeSeries
234798,234798,,Mk10,08:00:00 13-Sep-2022,,,,0.8,20.4,TimeSeries
234798,234798,,Mk10,09:00:00 13-Sep-2022,,,,0.8,20.4,TimeSeries
234798,234798,,Mk10,10:00:00 13-Sep-2022,,,,2.8,20.4,TimeSeries
234798,234798,,Mk10,14:00:00 13-Sep-2022,,,,0.0,20.4,Status
234798,234798,,Mk10,13:00:00 15-Sep-2022,,,,0.0,18.7,Status
234798,234798,,Mk10,10:00:00 26-Sep-2022,,,,0.0,17.2,Status
