DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy,MobMean,MobSD,ActivitySum
234798,234798,,Transmission,Mk10,1,02:00:00 21-Jul-2022,04:00:00 21-Jul-2022,,,,,,,,7.8,0.00,21.5,0.00,,,
234798,234798,,Transmission,Mk10,1,04:00:00 21-Jul-2022,06:00:00 21-Jul-2022,,,,,,,,8.1,0.00,22.5,0.00,,,
234798,234798,,Transmission,Mk10,1,10:00:00 21-Jul-2022,12:00:00 21-Jul-2022,,,,0.0,0.00,20.5,0.00,7.4,0.00,21.3,0.00,,,
234798,234798,,Transmission,Mk10,1,12:00:00 21-Jul-2022,14:00:00 21-Jul-2022,,,,,,,,7.3,0.00,22.6,0.00,,,
234798,234798,,Transmission,Mk10,2,14:00:00 21-Jul-2022,16:00:00 21-Jul-2022,,,,0.0,0.00,21.5,0.00,,,,,,,
234798,234798,,Transmission,Mk10,1,18:00:00 21-Jul-2022,20:00:00 21-Jul-2022,,,,,,,,7.1,0.00,23.0,0.00,,,
234798,234798,,Transmission,Mk10,1,20:00:00 21-Jul-2022,22:00:00 21-Jul-2022,,,,,,,,7.4,0.00,22.3,0.00,,,
234798,234798,,Transmission,Mk10,1,00:00:00 24-Jul-2022,02:00:00 24-Jul-2022,,,,0.0,0.00,21.0,0.00,7.3,0.00,22.1,0.00,,,
234798,234798,,Transmission,Mk10,1,02:00:00 24-Jul-2022,04:00:00 24-Jul-2022,,,,,,,,19.9,0.00,21.8,0.00,,,
234798,234798,,Transmission,Mk10,2,06:00:00 24-Jul-2022,08:00:00 24-Jul-2022,,,,,,,,7.3,0.00,22.8,0.00,,,
234798,234798,,Transmission,Mk10,2,14:00:00 24-Jul-2022,16:00:00 24-Jul-2022,,,,,,,,7.3,0.00,21.8,0.00,,,
234798,234798,,Transmission,Mk10,1,02:00:00 27-Jul-2022,04:00:00 27-Jul-2022,,,,,,,,18.8,0.00,21.4,0.00,,,
234798,234798,,Transmission,Mk10,1,04:00:00 27-Jul-2022,06:00:00 27-Jul-2022,,,,0.0,0.00,10.5,0.00,7.8,0.00,20.8,0.00,,,
234798,234798,,Transmission,Mk10,1,08:00:00 27-Jul-2022,10:00:00 27-Jul-2022,,,,0.0,0.00,16.5,0.00,,,,,,,
234798,234798,,Transmission,Mk10,1,10:00:00 27-Jul-2022,12:00:00 27-Jul-2022,,,,,,,,7.1,0.00,20.1,0.00,,,
234798,234798,,Transmission,Mk10,1,12:00:00 27-Jul-2022,14:00:00 27-Jul-2022,,,,0.0,0.00,32.0,0.25,,,,,,,
234798,234798,,Transmission,Mk10,1,14:00:00 27-Jul-2022,16:00:00 27-Jul-2022,,,,0.0,0.00,29.0,0.25,,,,,,,
234798,234798,,Transmission,Mk10,1,04:00:00 30-Jul-2022,06:00:00 30-Jul-2022,,,,,,,,14.9,0.00,21.6,0.00,,,
234798,234798,,Transmission,Mk10,1,06:00:00 30-Jul-2022,08:00:00 30-Jul-2022,,,,0.0,0.00,11.0,0.00,,,,,,,
234798,234798,,Transmission,Mk10,1,08:00:00 30-Jul-2022,10:00:00 30-Jul-2022,,,,0.0,0.00,19.0,0.00,7.3,0.00,19.3,0.00,,,
234798,234798,,Transmission,Mk10,2,10:00:00 30-Jul-2022,12:00:00 30-Jul-2022,,,,,,,,7.1,0.00,19.0,0.00,,,
234798,234798,,Transmission,Mk10,1,02:00:00 02-Aug-2022,04:00:00 02-Aug-2022,,,,0.5,0.00,19.0,0.00,,,,,,,
234798,234798,,Transmission,Mk10,2,06:00:00 02-Aug-2022,08:00:00 02-Aug-2022,,,,0.0,0.00,8.0,0.00,,,,,,,
234798,234798,,Transmission,Mk10,1,08:00:00 02-Aug-2022,10:00:00 02-Aug-2022,,,,0.0,0.00,25.0,0.25,,,,,,,
234798,234798,,Transmission,Mk10,1,12:00:00 02-Aug-2022,14:00:00 02-Aug-2022,,,,,,,,9.1,0.00,17.5,0.00,,,
234798,234798,,Transmission,Mk10,1,14:00:00 02-Aug-2022,16:00:00 02-Aug-2022,,,,0.0,0.00,20.0,0.00,,,,,,,
234798,234798,,Transmission,Mk10,1,18:00:00 02-Aug-2022,20:00:00 02-Aug-2022,,,,,,,,7.9,0.00,20.6,0.00,,,
234798,234798,,Transmission,Mk10,1,04:00:00 05-Aug-2022,06:00:00 05-Aug-2022,,,,0.0,0.00,3.0,0.00,,,,,,,
234798,234798,,Transmission,Mk10,1,04:00:00 08-Aug-2022,06:00:00 08-Aug-2022,,,,0.0,0.00,10.0,0.00,7.4,0.00,19.1,0.00,,,
234798,234798,,Transmission,Mk10,1,08:00:00 08-Aug-2022,10:00:00 08-Aug-2022,,,,0.0,0.00,25.0,0.25,,,,,,,
234798,234798,,Transmission,Mk10,1,14:00:00 08-Aug-2022,16:00:00 08-Aug-2022,,,,0.0,0.00,31.0,0.25,,,,,,,
234798,234798,,Transmission,Mk10,1,16:00:00 08-Aug-2022,18:00:00 08-Aug-2022,,,,,,,,7.3,0.00,16.9,0.00,,,
234798,234798,,Transmission,Mk10,1,00:00:00 11-Aug-2022,02:00:00 11-Aug-2022,,,,,,,,7.4,0.00,21.5,0.00,,,
234798,234798,,Transmission,Mk10,1,06:00:00 11-Aug-2022,08:00:00 11-Aug-2022,,,,,,,,7.9,0.00,21.3,0.00,,,
234798,234798,,Transmission,Mk10,1,08:00:00 11-Aug-2022,10:00:00 11-Aug-2022,,,,0.0,0.00,23.0,0.00,,,,,,,
234798,234798,,Transmission,Mk10,1,06:00:00 14-Aug-2022,08:00:00 14-Aug-2022,,,,0.0,0.00,22.0,0.00,,,,,,,
234798,234798,,Transmission,Mk10,1,10:00:00 14-Aug-2022,12:00:00 14-Aug-2022,,,,,,,,7.6,0.00,17.3,0.00,,,
234798,234798,,Transmission,Mk10,1,12:00:00 14-Aug-2022,14:00:00 14-Aug-2022,,,,0.0,0.00,25.0,0.25,,,,,,,
234798,234798,,Transmission,Mk10,1,20:00:00 14-Aug-2022,22:00:00 14-Aug-2022,,,,,,,,8.3,0.00,20.5,0.00,,,
234798,234798,,Transmission,Mk10,1,16:00:00 17-Aug-2022,18:00:00 17-Aug-2022,,,,,,,,7.9,0.00,18.4,0.00,,,
234798,234798,,Transmission,Mk10,1,18:00:00 17-Aug-2022,20:00:00 17-Aug-2022,,,,,,,,8.1,0.00,18.6,0.00,,,
234798,234798,,Transmission,Mk10,1,20:00:00 17-Aug-2022,22:00:00 17-Aug-2022,,,,0.0,0.00,24.0,0.00,,,,,,,
234798,234798,,Transmission,Mk10,1,06:00:00 20-Aug-2022,08:00:00 20-Aug-2022,,,,0.5,0.00,16.0,0.00,,,,,,,
234798,234798,,Transmission,Mk10,1,12:00:00 20-Aug-2022,14:00:00 20-Aug-2022,,,,0.0,0.00,27.0,0.25,,,,,,,
234798,234798,,Transmission,Mk10,1,14:00:00 20-Aug-2022,16:00:00 20-Aug-2022,,,,,,,,8.1,0.00,19.4,0.00,,,
234798,234798,,Transmission,Mk10,1,16:00:00 20-Aug-2022,18:00:00 20-Aug-2022,,,,,,,,8.1,0.00,20.3,0.00,,,
234798,234798,,Transmission,Mk10,1,18:00:00 20-Aug-2022,20:00:00 20-Aug-2022,,,,0.5,0.00,32.0,0.25,,,,,,,
234798,234798,,Transmission,Mk10,1,10:00:00 23-Aug-2022,12:00:00 23-Aug-2022,,,,,,,,8.1,0.00,20.6,0.00,,,
234798,234798,,Transmission,Mk10,1,14:00:00 23-Aug-2022,16:00:00 23-Aug-2022,,,,,,,,8.9,0.00,20.5,0.00,,,
234798,234798,,Transmission,Mk10,1,16:00:00 23-Aug-2022,18:00:00 23-Aug-2022,,,,0.0,0.00,18.5,0.00,8.9,0.00,20.8,0.00,,,
234798,234798,,Transmission,Mk10,1,04:00:00 26-Aug-2022,06:00:00 26-Aug-2022,,,,0.0,0.00,7.5,0.00,,,,,,,
234798,234798,,Transmission,Mk10,1,10:00:00 26-Aug-2022,12:00:00 26-Aug-2022,,,,,,,,6.9,0.00,21.4,0.00,,,
234798,234798,,Transmission,Mk10,1,18:00:00 26-Aug-2022,20:00:00 26-Aug-2022,,,,,,,,7.1,0.00,21.3,0.00,,,
234798,234798,,Transmission,Mk10,2,02:00:00 29-Aug-2022,04:00:00 29-Aug-2022,,,,,,,,18.5,0.00,21.0,0.00,,,
234798,234798,,Transmission,Mk10,1,06:00:00 29-Aug-2022,08:00:00 29-Aug-2022,,,,0.0,0.00,9.0,0.00,14.4,0.00,21.0,0.00,,,
234798,234798,,Transmission,Mk10,1,08:00:00 29-Aug-2022,10:00:00 29-Aug-2022,,,,,,,,8.6,0.00,21.3,0.00,,,
234798,234798,,Transmission,Mk10,1,18:00:00 29-Aug-2022,20:00:00 29-Aug-2022,,,,0.0,0.00,40.0,0.25,,,,,,,
234798,234798,,Transmission,Mk10,1,10:00:00 01-Sep-2022,12:00:00 01-Sep-2022,,,,,,,,9.8,0.00,21.6,0.00,,,
234798,234798,,Transmission,Mk10,1,20:00:00 01-Sep-2022,22:00:00 01-Sep-2022,,,,0.0,0.00,18.0,0.00,,,,,,,
234798,234798,,Transmission,Mk10,1,00:00:00 04-Sep-2022,02:00:00 04-Sep-2022,,,,,,,,11.3,0.00,22.3,0.00,,,
234798,234798,,Transmission,Mk10,2,00:00:00 07-Sep-2022,02:00:00 07-Sep-2022,,,,0.0,0.00,20.0,0.00,8.8,0.00,22.0,0.00,,,
234798,234798,,Transmission,Mk10,2,10:00:00 07-Sep-2022,12:00:00 07-Sep-2022,,,,,,,,8.3,0.00,20.3,0.00,,,
234798,234798,,Transmission,Mk10,1,16:00:00 07-Sep-2022,18:00:00 07-Sep-2022,,,,,,,,8.9,0.00,21.6,0.00,,,
234798,234798,,Transmission,Mk10,1,20:00:00 07-Sep-2022,22:00:00 07-Sep-2022,,,,,,,,9.1,0.00,21.1,0.00,,,
234798,234798,,Transmission,Mk10,2,02:00:00 10-Sep-2022,04:00:00 10-Sep-2022,,,,0.0,0.00,5.0,0.00,18.0,0.00,20.8,0.00,,,
234798,234798,,Transmission,Mk10,1,06:00:00 10-Sep-2022,08:00:00 10-Sep-2022,,,,0.0,0.00,13.5,0.00,,,,,,,
234798,234798,,Transmission,Mk10,1,14:00:00 10-Sep-2022,16:00:00 10-Sep-2022,,,,0.0,0.00,33.0,0.25,,,,,,,
234798,234798,,Transmission,Mk10,1,02:00:00 13-Sep-2022,04:00:00 13-Sep-2022,,,,0.0,0.00,7.0,0.00,18.9,0.00,20.8,0.00,,,
234798,234798,,Transmission,Mk10,1,08:00:00 13-Sep-2022,10:00:00 13-Sep-2022,,,,0.0,0.00,36.0,0.25,9.1,0.00,20.8,0.00,,,
234798,234798,,Transmission,Mk10,1,18:00:00 13-Sep-2022,20:00:00 13-Sep-2022,,,,0.0,0.00,32.0,0.25,,,,,,,
234798,234798,,Transmission,Mk10,1,06:00:00 16-Sep-2022,08:00:00 16-Sep-2022,,,,,,,,11.4,0.00,18.1,0.00,,,
234798,234798,,Transmission,Mk10,2,12:00:00 16-Sep-2022,14:00:00 16-Sep-2022,,,,,,,,12.8,0.00,18.9,0.00,,,
234798,234798,,Transmission,Mk10,1,14:00:00 16-Sep-2022,16:00:00 16-Sep-2022,,,,,,,,17.0,0.00,18.8,0.00,,,
234798,234798,,Transmission,Mk10,1,16:00:00 16-Sep-2022,18:00:00 16-Sep-2022,,,,,,,,11.8,0.00,17.8,0.00,,,
234798,234798,,Transmission,Mk10,2,08:00:00 19-Sep-2022,10:00:00 19-Sep-2022,,,,0.5,0.00,25.0,0.25,,,,,,,
234798,234798,,Transmission,Mk10,1,12:00:00 19-Sep-2022,14:00:00 19-Sep-2022,,,,0.5,0.00,31.0,0.25,,,,,,,
234798,234798,,Transmission,Mk10,1,16:00:00 19-Sep-2022,18:00:00 19-Sep-2022,,,,,,,,9.4,0.00,19.4,0.00,,,
234798,234798,,Transmission,Mk10,1,08:00:00 22-Sep-2022,10:00:00 22-Sep-2022,,,,0.0,0.00,40.0,0.25,,,,,,,
234798,234798,,Transmission,Mk10,1,10:00:00 22-Sep-2022,12:00:00 22-Sep-2022,,,,0.0,0.00,31.0,0.25,,,,,,,
234798,234798,,Transmission,Mk10,1,04:00:00 25-Sep-2022,06:00:00 25-Sep-2022,,,,0.0,0.00,12.0,0.00,,,,,,,
234798,234798,,Transmission,Mk10,1,12:00:00 25-Sep-2022,14:00:00 25-Sep-2022,,,,,,,,11.4,0.00,14.8,0.00,,,
234798,234798,,Transmission,Mk10,1,18:00:00 28-Sep-2022,20:00:00 28-Sep-2022,,,,0.5,0.00,31.0,0.25,,,,,,,
234798,234798,,Transmission,Mk10,1,10:00:00 01-Oct-2022,12:00:00 01-Oct-2022,,,,,,,,8.4,0.00,15.4,0.00,,,
234798,234798,,Transmission,Mk10,1,12:00:00 04-Oct-2022,14:00:00 04-Oct-2022,,,,,,,,7.6,0.00,14.1,0.00,,,
234798,234798,,Transmission,Mk10,1,02:00:00 13-Oct-2022,04:00:00 13-Oct-2022,,,,,,,,14.2,0.00,15.2,0.00,,,
