DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
234798,234798,Mk10,22:39:00 30-Jun-2022,User,,42.0764,-70.2431,,,,,,,,,,
234798,234798,Mk10,22:58:53 30-Jun-2022,Argos,B,42.0205,-70.0529,3009,8923,1014,77,,,,,,
234798,234798,Mk10,23:19:22 30-Jun-2022,Argos,B,42.0877,-69.9934,2400,13685,420,87,,,,,,
234798,234798,Mk10,00:35:32 01-Jul-2022,Argos,1,42.1410,-70.2097,1159,2281,589,83,,,,,,
234798,234798,Mk10,00:37:54 01-Jul-2022,Argos,B,42.1381,-70.1616,1841,15132,223,75,,,,,,
234798,234798,Mk10,00:43:59 01-Jul-2022,Argos,0,42.1236,-70.2258,2540,4624,1395,76,,,,,,
234798,234798,Mk10,00:52:23 01-Jul-2022,Argos,B,42.1237,-70.2259,11752,15990,8637,88,,,,,,
234798,234798,Mk10,01:00:04 01-Jul-2022,Argos,B,42.1301,-70.2372,15999,26266,9744,96,,,,,,
234798,234798,Mk10,01:31:47 01-Jul-2022,Argos,B,42.1426,-70.2661,24046,36840,15695,94,,,,,,
234798,234798,Mk10,08:56:30 01-Jul-2022,Argos,B,42.0132,-70.2380,1331,3871,457,9,,,,,,
234798,234798,Mk10,09:11:03 01-Jul-2022,Argos,B,42.1120,-70.2142,840,6010,117,128,,,,,,
234798,234798,Mk10,10:37:50 01-Jul-2022,Argos,B,42.0664,-70.2331,1500,17684,127,79,,,,,,
234798,234798,Mk10,11:24:53 01-Jul-2022,Argos,B,42.0614,-70.2838,975,5932,160,161,,,,,,
234798,234798,Mk10,13:52:09 01-Jul-2022,Argos,B,42.0384,-70.3969,1596,2504,1016,87,,,,,,
234798,234798,Mk10,15:28:40 01-Jul-2022,Argos,B,42.0317,-70.3872,1944,2970,1272,79,,,,,,
234798,234798,Mk10,16:17:12 01-Jul-2022,Argos,B,42.0477,-70.3643,2975,7282,1215,80,,,,,,
234798,234798,Mk10,16:27:15 01-Jul-2022,Argos,B,42.0456,-70.3237,2800,6614,1185,75,,,,,,
234798,234798,Mk10,21:04:37 01-Jul-2022,Argos,B,42.0535,-70.3036,3257,5322,1992,69,,,,,,
234798,234798,Mk10,22:14:09 01-Jul-2022,Argos,A,42.0483,-70.2415,154,190,124,57,,,,,,
234798,234798,Mk10,22:43:10 01-Jul-2022,Argos,B,42.0809,-70.2796,632,4326,92,48,,,,,,
234798,234798,Mk10,22:47:38 01-Jul-2022,Argos,B,42.0820,-70.2780,625,1657,235,52,,,,,,
234798,234798,Mk10,22:47:38 01-Jul-2022,Argos,B,42.0798,-70.2801,888,2877,274,53,,,,,,
