DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
234798,234798,Mk10,DS,1,0,0,,,22:58:53 30-Jun-2022,NP,B,42.0205,-70.0529,42.0205,-70.0529,,,401677686,-136
234798,234798,Mk10,DS,1,0,0,,,23:19:22 30-Jun-2022,SR,B,42.0877,-69.9934,42.0877,-69.9934,6,,401677634,-118
234798,234798,Mk10,DS,5,0,1,126,37,00:35:32 01-Jul-2022,NP,1,42.1410,-70.2097,42.1410,-70.2097,47,,401677657,-121
234798,234798,Mk10,DS,1,0,0,,,00:37:54 01-Jul-2022,NN,B,42.1381,-70.1616,42.1381,-70.1616,6,,401677671,-129
234798,234798,Mk10,DS,6,0,3,100,28,00:43:59 01-Jul-2022,MC,0,42.1236,-70.2258,42.1236,-70.2258,46,,401677670,-121
234798,234798,Mk10,DS,1,0,1,,,00:52:23 01-Jul-2022,NK,B,42.1237,-70.2259,42.1237,-70.2259,6,,401677676,-131
234798,234798,Mk10,DS,1,0,0,,,01:00:04 01-Jul-2022,SR,B,42.1301,-70.2372,42.1301,-70.2372,6,,401677630,-130
234798,234798,Mk10,DS,1,0,0,,,01:31:47 01-Jul-2022,MB,B,42.1426,-70.2661,42.1426,-70.2661,4,,401677700,-133
234798,234798,Mk10,DS,2,0,0,41,41,08:56:30 01-Jul-2022,SR,B,42.0132,-70.2380,42.0132,-70.2380,8,,401677657,-124
234798,234798,Mk10,DS,2,0,1,83,83,09:11:03 01-Jul-2022,A1,B,42.1120,-70.2142,42.1120,-70.2142,6,,401677645,-130
234798,234798,Mk10,DS,2,0,1,72,72,10:37:50 01-Jul-2022,SR,B,42.0664,-70.2331,42.0664,-70.2331,7,,401677667,-122
234798,234798,Mk10,DS,2,0,1,476,476,11:24:53 01-Jul-2022,NK,B,42.0614,-70.2838,42.0614,-70.2838,8,,401677642,-131
234798,234798,Mk10,DS,1,0,1,,,13:52:09 01-Jul-2022,MB,B,42.0384,-70.3969,42.0384,-70.3969,8,,401677648,-129
234798,234798,Mk10,DS,1,0,0,,,15:28:40 01-Jul-2022,MB,B,42.0317,-70.3872,42.0317,-70.3872,8,,401677631,-129
234798,234798,Mk10,DS,1,0,0,,,16:17:12 01-Jul-2022,NN,B,42.0477,-70.3643,42.0477,-70.3643,8,,401677602,-131
234798,234798,Mk10,DS,1,0,0,,,16:27:15 01-Jul-2022,MC,B,42.0456,-70.3237,42.0456,-70.3237,6,,401677629,-126
234798,234798,Mk10,DS,1,0,0,,,21:04:37 01-Jul-2022,SR,B,42.0535,-70.3036,42.0535,-70.3036,8,,401677661,-133
234798,234798,Mk10,DS,3,0,1,149,122,22:14:09 01-Jul-2022,A1,A,42.0483,-70.2415,42.0483,-70.2415,8,,401677632,-133
234798,234798,Mk10,DS,2,0,0,268,268,22:43:10 01-Jul-2022,NP,B,42.0809,-70.2796,42.0809,-70.2796,6,,401677725,-130
234798,234798,Mk10,DS,1,0,0,,,22:47:38 01-Jul-2022,NK,B,42.0820,-70.2780,42.0820,-70.2780,6,,401677728,-121
234798,234798,Mk10,DS,1,0,0,,,22:47:38 01-Jul-2022,SR,B,42.0798,-70.2801,42.0798,-70.2801,6,,401677738,-117
234798,234798,Mk10,DS,2,0,1,16,16,23:47:52 01-Jul-2022,A1,B,42.0892,-70.2776,42.0892,-70.2776,6,,401677671,-132
234798,234798,Mk10,DS,1,0,0,,,00:29:54 02-Jul-2022,NK,B,42.1000,-70.2730,42.1000,-70.2730,7,,401677682,-137
234798,234798,Mk10,DS,1,0,0,,,00:29:54 02-Jul-2022,MC,B,42.0931,-70.2766,42.0931,-70.2766,8,,401677666,-125
234798,234798,Mk10,DS,1,0,1,,,00:29:54 02-Jul-2022,NP,B,42.0922,-70.2663,42.0922,-70.2663,,,401677684,-125
234798,234798,Mk10,DS,1,0,1,,,02:11:48 02-Jul-2022,MC,B,42.0976,-70.2563,42.0976,-70.2563,6,,401677741,-127
234798,234798,Mk10,DS,1,0,0,,,08:53:08 02-Jul-2022,A1,B,41.9972,-70.2574,41.9972,-70.2574,8,,401677708,-134
