DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
CS-0518,243060,Mk10,15:51:00 02-Aug-2024,User,,42.1889,-69.9474,,,,,,,,,,
CS-0518,243060,Mk10,16:18:36 02-Aug-2024,Argos,A,44.2699,-79.8868,,,,,,,,,,
CS-0518,243060,Mk10,16:35:48 02-Aug-2024,Argos,A,42.1667,-69.8725,,,,,,,,,,
CS-0518,243060,Mk10,17:20:48 02-Aug-2024,Argos,B,42.1693,-69.8669,8410,13584,5207,71,,,,,,
CS-0518,243060,Mk10,17:55:37 02-Aug-2024,Argos,B,42.1692,-69.8667,6982,9920,4913,81,,,,,,
CS-0518,243060,Mk10,18:53:17 02-Aug-2024,Argos,B,42.1861,-69.8564,7118,10165,4983,87,,,,,,
CS-0518,243060,Mk10,19:47:19 02-Aug-2024,Argos,A,42.1375,-70.0355,7723,39186,1522,112,,,,,,
CS-0518,243060,Mk10,21:15:25 02-Aug-2024,Argos,B,42.1461,-70.1993,6617,8195,5342,15,,,,,,
CS-0518,243060,Mk10,21:30:17 02-Aug-2024,Argos,A,41.6975,-70.0002,31621,74835,13361,95,,,,,,
CS-0518,243060,Mk10,21:46:34 02-Aug-2024,Argos,0,42.2046,-69.8811,5051,10810,2360,39,,,,,,
CS-0518,243060,Mk10,23:00:05 02-Aug-2024,Argos,B,42.1018,-69.9241,43347,84566,22218,87,,,,,,
CS-0518,243060,Mk10,00:35:02 03-Aug-2024,Argos,A,42.1768,-69.3454,21401,52512,8721,122,,,,,,
CS-0518,243060,Mk10,00:38:28 03-Aug-2024,Argos,1,42.3478,-69.7082,1154,2339,569,91,,,,,,
CS-0518,243060,Mk10,00:58:32 03-Aug-2024,Argos,B,42.3386,-69.7001,5542,74628,411,71,,,,,,
CS-0518,243060,Mk10,01:59:24 03-Aug-2024,Argos,B,42.3456,-69.5795,1486,10384,212,159,,,,,,
CS-0518,243060,Mk10,02:43:23 03-Aug-2024,Argos,B,42.3450,-69.5475,1477,1847,1181,135,,,,,,
CS-0518,243060,Mk10,02:48:07 03-Aug-2024,Argos,B,42.3508,-69.5358,1181,8882,157,155,,,,,,
CS-0518,243060,Mk10,09:01:27 03-Aug-2024,Argos,A,42.4740,-69.3109,671,3597,125,120,,,,,,
CS-0518,243060,Mk10,09:14:39 03-Aug-2024,Argos,B,42.4769,-69.3121,970,1892,497,90,,,,,,
CS-0518,243060,Mk10,09:31:01 03-Aug-2024,Argos,2,42.4750,-69.3570,259,358,187,79,,,,,,
CS-0518,243060,Mk10,10:40:55 03-Aug-2024,Argos,0,42.5734,-69.2696,6104,15372,2423,146,,,,,,
CS-0518,243060,Mk10,10:52:52 03-Aug-2024,Argos,3,42.5503,-69.3162,113,438,28,75,,,,,,
CS-0518,243060,Mk10,11:04:23 03-Aug-2024,Argos,B,42.5554,-69.3057,771,1069,555,91,,,,,,
CS-0518,243060,Mk10,11:04:46 03-Aug-2024,Argos,A,42.5543,-69.3061,613,1570,239,126,,,,,,
CS-0518,243060,Mk10,13:21:58 03-Aug-2024,Argos,A,42.5703,-69.4117,3765,12709,1115,132,,,,,,
CS-0518,243060,Mk10,14:25:38 03-Aug-2024,Argos,B,42.6200,-69.3864,5100,11075,2348,107,,,,,,
CS-0518,243060,Mk10,14:39:08 03-Aug-2024,Argos,0,42.7349,-69.3626,5947,141733,249,97,,,,,,
CS-0518,243060,Mk10,16:03:40 03-Aug-2024,Argos,1,42.7739,-69.2435,843,3357,211,113,,,,,,
CS-0518,243060,Mk10,16:15:29 03-Aug-2024,Argos,0,42.6814,-69.3080,8052,28978,2237,75,,,,,,
CS-0518,243060,Mk10,16:28:43 03-Aug-2024,Argos,0,42.7743,-69.3420,2137,8722,523,108,,,,,,
CS-0518,243060,Mk10,16:41:30 03-Aug-2024,Argos,B,42.7658,-69.3415,7399,10566,5181,93,,,,,,
CS-0518,243060,Mk10,18:07:05 03-Aug-2024,Argos,0,42.8421,-69.3979,3727,7829,1774,72,,,,,,
CS-0518,243060,Mk10,21:17:20 03-Aug-2024,Argos,B,43.0108,-69.3607,73057,108984,48972,96,,,,,,
CS-0518,243060,Mk10,22:19:04 03-Aug-2024,Argos,B,43.1872,-69.3184,53753,209726,13776,105,,,,,,
CS-0518,243060,Mk10,22:19:42 03-Aug-2024,Argos,A,43.1629,-69.3334,10465,98416,1112,87,,,,,,
CS-0518,243060,Mk10,22:29:27 03-Aug-2024,Argos,B,43.1577,-69.2403,4652,15539,1392,46,,,,,,
CS-0518,243060,Mk10,22:54:32 03-Aug-2024,Argos,B,43.1003,-69.3234,840,1399,504,175,,,,,,
CS-0518,243060,Mk10,23:10:53 03-Aug-2024,Argos,B,43.1205,-69.3198,1647,2414,1124,125,,,,,,
CS-0518,243060,Mk10,23:52:31 03-Aug-2024,Argos,B,43.1420,-69.3027,2317,2752,1950,67,,,,,,
