DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
CS-0518,243060,Mk10,09:30:17 03-Aug-2024,,,2,42.4750,-69.3570,CRC 37726.63603,09:30:17 03-Aug-2024,Fast-GPS,121,53,231,224,52,35,127,60,78,94,232,117,193,66,147,36,120,32,192,249,110,19,144,,,,,,,,,
CS-0518,243060,Mk10,10:45:37 03-Aug-2024,,,0,42.5734,-69.2696,CRC 9261.34677,21:00:00 18-Mar-2022,TimeSeries,210,66,216,229,84,11,46,76,153,144,2,203,194,131,70,171,162,131,195,19,253,140,161,101,183,148,237,2,175,195,234,
CS-0518,243060,Mk10,10:46:37 03-Aug-2024,,,0,42.5734,-69.2696,CRC 29608.17540,16:00:00 02-Aug-2024,TimeSeries,215,58,130,5,8,1,44,55,179,247,57,2,255,255,119,1,118,209,55,191,104,63,150,127,63,254,193,247,246,83,231,
CS-0518,243060,Mk10,11:03:43 03-Aug-2024,,,A,42.5543,-69.3061,CRC 2443.44347,22:35:00 02-Aug-2024,Behavior,176,152,178,5,104,194,165,3,49,24,85,1,8,98,248,138,166,14,198,32,213,128,20,226,149,153,251,135,41,231,177,
CS-0518,243060,Mk10,13:21:55 03-Aug-2024,,,A,42.5703,-69.4117,CRC 2122.10783,13:21:33 03-Aug-2024,Status,4,2,6,213,97,8,74,49,247,193,175,245,0,236,59,253,72,0,2,128,79,0,29,243,97,0,0,,,,,
CS-0518,243060,Mk10,14:25:39 03-Aug-2024,,,B,42.6200,-69.3864,CRC 36238.32880,01:38:07 03-Sep-2021,Fast-GPS,120,216,230,70,22,97,215,55,163,186,97,200,138,203,66,141,43,29,205,67,3,181,164,,,,,,,,,
CS-0518,243060,Mk10,14:38:17 03-Aug-2024,,,0,42.7349,-69.3626,CRC 46998.39697,23:28:36 02-Aug-2024,Fast-GPS,123,121,98,5,117,201,28,95,27,170,128,192,106,25,249,186,116,4,103,126,212,171,46,74,153,67,158,,,,,
CS-0518,243060,Mk10,16:03:41 03-Aug-2024,,,1,42.7739,-69.2435,CRC 27276.3799,23:00:00 02-Aug-2024,TimeSeries,214,168,194,5,120,0,238,191,255,255,254,196,7,63,255,187,246,196,124,19,121,64,55,187,47,116,69,183,115,55,112,
CS-0518,243060,Mk10,16:05:24 03-Aug-2024,,,1,42.7739,-69.2435,CRC 51682.58592,02:00:00 03-Aug-2024,TAT,44,158,34,6,32,108,0,128,128,128,128,254,152,195,163,64,0,2,20,0,16,6,236,,,,,,,,,
CS-0518,243060,Mk10,16:15:40 03-Aug-2024,,,0,42.6814,-69.3080,CRC 61203.64643,11:33:59 03-Aug-2024,Fast-GPS,126,241,50,6,182,30,225,221,155,208,76,196,154,170,44,179,227,19,209,118,52,0,210,8,140,95,13,7,97,255,239,
CS-0518,243060,Mk10,16:17:34 03-Aug-2024,,,0,42.6814,-69.3080,CRC 17045.23213,21:00:00 02-Aug-2024,TimeSeries,212,41,82,5,88,1,36,193,77,203,145,58,129,254,226,33,231,144,188,13,132,122,148,223,199,202,227,73,135,227,132,
CS-0518,243060,Mk10,16:18:23 03-Aug-2024,,,0,42.6814,-69.3080,CRC 23276.39469,20:00:00 02-Aug-2024,TimeSeries,213,174,194,5,72,1,76,64,66,183,255,240,68,4,69,175,191,8,68,4,68,91,59,251,228,0,68,66,119,255,241,
CS-0518,243060,Mk10,18:09:35 03-Aug-2024,,,0,42.8421,-69.3979,CRC 51564.48186,18:09:35 03-Aug-2024,Fast-GPS,124,150,194,23,253,117,0,136,92,205,26,17,249,241,242,169,32,80,6,,,,,,,,,,,,,
CS-0518,243060,Mk10,21:17:20 03-Aug-2024,,,B,43.0108,-69.3607,CRC 890.61960,,DiveDepth,48,55,167,102,96,137,251,144,61,240,19,54,249,59,194,56,228,30,65,,,,,,,,,,,,,
CS-0518,243060,Mk10,22:18:49 03-Aug-2024,,,A,43.1629,-69.3334,CRC 34722.17139,16:46:33 03-Aug-2024,Fast-GPS,120,122,34,7,6,232,86,248,4,165,70,141,232,190,251,8,104,182,246,25,164,240,0,,,,,,,,,
CS-0518,243060,Mk10,23:52:31 03-Aug-2024,,,B,43.1420,-69.3027,CRC 62998.28745,05:42:32 03-Aug-2024,Fast-GPS,127,97,98,6,86,168,23,114,111,211,188,20,248,63,128,63,224,67,251,240,0,31,227,,,,,,,,,
CS-0518,243060,Mk10,00:05:31 04-Aug-2024,,,B,43.1309,-69.2947,CRC 39769.56784,22:35:00 03-Aug-2024,Behavior,185,181,146,7,104,192,220,32,1,192,71,192,224,69,40,72,133,128,160,42,142,121,56,160,168,202,33,63,188,226,1,
CS-0518,243060,Mk10,03:31:09 04-Aug-2024,,,B,43.0893,-69.3124,CRC 56256.14306,03:31:09 04-Aug-2024,Fast-GPS,125,188,5,0,27,61,181,195,146,5,59,188,225,128,69,13,152,182,130,13,138,26,157,,,,,,,,,
CS-0518,243060,Mk10,03:42:27 04-Aug-2024,,,B,43.0905,-69.3332,CRC 38667.45402,12:39:47 01-Aug-2024,Fast-GPS,121,112,178,2,194,123,247,222,204,140,9,25,179,179,49,25,248,204,24,229,207,56,153,,,,,,,,,
CS-0518,243060,Mk10,08:29:03 04-Aug-2024,,,A,43.2241,-69.4256,CRC 19871.47714,19:48:00 02-Aug-2024,Behavior,180,217,242,5,60,1,191,20,244,100,195,238,41,153,200,26,209,13,64,80,82,24,150,100,152,161,113,76,237,60,0,
CS-0518,243060,Mk10,10:13:56 04-Aug-2024,,,0,43.1807,-69.5996,CRC 37726.18341,03:33:59 03-Aug-2024,Fast-GPS,121,53,226,6,54,30,209,63,231,78,17,168,39,245,180,209,241,149,204,64,1,152,49,,,,,,,,,
CS-0518,243060,Mk10,10:15:01 04-Aug-2024,,,0,43.1807,-69.5996,CRC 56660.37818,10:14:39 04-Aug-2024,Status,4,2,8,163,167,221,84,53,119,167,250,50,209,244,198,128,132,255,76,162,238,23,88,2,118,187,169,,,,,
CS-0518,243060,Mk10,10:28:12 04-Aug-2024,,,1,43.2076,-69.3533,CRC 62995.23169,21:54:00 03-Aug-2024,Behavior,191,97,50,7,93,129,209,8,204,244,84,114,13,138,232,139,176,68,21,0,91,14,2,26,3,80,160,9,32,4,26,
CS-0518,243060,Mk10,10:28:28 04-Aug-2024,,,1,43.2076,-69.3533,CRC 38101.39828,16:22:00 03-Aug-2024,Behavior,185,77,82,7,5,189,169,78,228,47,66,213,169,105,214,169,105,122,70,244,165,9,74,74,90,82,219,77,177,62,224,
CS-0518,243060,Mk10,10:28:47 04-Aug-2024,,,1,43.2076,-69.3533,CRC 42806.33858,19:37:00 03-Aug-2024,Behavior,186,115,98,7,57,65,253,10,201,193,213,204,23,73,124,223,172,227,187,78,254,67,209,41,106,1,104,201,211,209,65,
CS-0518,243060,Mk10,10:43:55 04-Aug-2024,,,B,43.2077,-69.3513,CRC 64516.43731,17:00:00 03-Aug-2024,Behavior,191,192,66,7,16,2,128,1,177,236,82,226,17,149,6,24,144,108,229,53,71,64,177,136,255,136,44,234,251,163,168,
CS-0518,243060,Mk10,13:58:31 04-Aug-2024,,,A,43.1501,-69.6472,CRC 63202.4050,13:58:31 04-Aug-2024,Fast-GPS,127,110,38,33,116,175,244,84,241,238,50,4,50,192,168,96,203,72,67,247,185,72,139,,,,,,,,,
CS-0518,243060,Mk10,15:58:08 04-Aug-2024,,,B,43.3383,-69.6449,CRC 51043.52355,09:20:33 03-Aug-2024,Fast-GPS,124,118,50,6,149,72,80,85,254,103,51,18,171,147,85,221,197,152,13,,,,,,,,,,,,,
CS-0518,243060,Mk10,17:24:51 04-Aug-2024,,,0,43.4413,-69.3992,CRC 936.3240,14:14:00 03-Aug-2024,Behavior,176,58,130,6,227,130,155,132,176,252,69,82,10,97,192,74,16,16,197,49,22,164,41,138,160,40,232,75,20,64,20,
CS-0518,243060,Mk10,17:33:46 04-Aug-2024,,,B,43.3245,-69.3489,CRC 37726.18677,03:33:59 03-Aug-2024,Fast-GPS,121,53,226,6,54,30,209,63,231,8,213,98,81,67,127,11,18,163,158,151,188,197,249,,,,,,,,,
CS-0518,243060,Mk10,19:59:27 04-Aug-2024,,,2,43.4847,-69.4339,CRC 31283.31031,19:45:29 03-Aug-2024,Fast-GPS,119,163,50,7,54,215,80,12,132,119,78,238,255,95,30,244,241,154,208,192,0,0,0,,,,,,,,,
CS-0518,243060,Mk10,22:09:18 04-Aug-2024,,,A,43.4345,-69.3144,CRC 37726.48120,03:33:59 03-Aug-2024,Fast-GPS,121,53,226,6,54,30,209,63,231,78,17,168,39,241,180,209,119,1,85,34,133,21,80,,,,,,,,,
CS-0518,243060,Mk10,22:11:06 04-Aug-2024,,,A,43.4345,-69.3144,CRC 19935.24848,19:48:00 02-Aug-2024,Behavior,180,221,242,5,60,1,191,20,212,36,195,226,40,153,200,26,209,13,64,80,82,24,150,100,152,161,81,76,237,60,0,
CS-0518,243060,Mk10,22:28:54 04-Aug-2024,,,B,43.5210,-69.4786,CRC 19501.20060,18:45:00 02-Aug-2024,Behavior,180,194,210,5,43,65,226,12,195,176,141,56,86,42,51,160,33,105,111,64,240,162,25,26,42,152,5,177,88,0,0,
CS-0518,243060,Mk10,00:03:52 05-Aug-2024,,,1,43.5715,-69.3029,CRC 9579.63494,22:29:00 20-Aug-2024,Behavior,178,86,178,41,103,66,46,24,251,146,22,191,188,10,129,24,226,40,62,12,226,15,66,63,84,27,20,233,104,251,47,
CS-0518,243060,Mk10,00:38:09 05-Aug-2024,,,1,43.5663,-69.2988,CRC 11825.32510,17:42:00 04-Aug-2024,Behavior,178,227,18,9,26,129,100,140,196,48,8,56,22,25,128,80,193,49,28,194,103,11,134,160,27,210,104,63,0,0,0,
CS-0518,243060,Mk10,00:43:53 05-Aug-2024,,,1,43.5663,-69.2988,CRC 16231.9452,20:36:04 04-Aug-2024,Fast-GPS,115,246,114,9,70,65,22,186,126,48,93,136,18,185,148,157,166,57,34,120,9,111,184,,,,,,,,,
CS-0518,243060,Mk10,00:43:53 05-Aug-2024,,,A,43.5693,-69.2895,CRC 16231.34842,20:37:04 04-Aug-2024,Fast-GPS,115,246,114,9,70,81,18,190,126,48,93,136,18,185,148,221,169,161,189,213,48,209,111,,,,,,,,,
CS-0518,243060,Mk10,00:55:07 05-Aug-2024,,,B,43.5696,-69.2891,CRC 17661.10576,15:33:43 04-Aug-2024,Fast-GPS,116,79,210,8,246,26,212,243,119,232,77,168,45,168,23,254,103,61,174,71,146,194,91,,,,,,,,,
CS-0518,243060,Mk10,01:24:22 05-Aug-2024,,,B,43.5722,-69.2826,CRC 59520.20199,01:24:22 05-Aug-2024,Fast-GPS,126,136,11,211,68,197,104,210,5,150,144,111,196,225,2,145,237,101,157,99,89,113,136,,,,,,,,,
CS-0518,243060,Mk10,01:26:33 05-Aug-2024,,,B,43.5722,-69.2826,CRC 23754.60398,01:26:10 05-Aug-2024,Status,4,2,10,22,138,92,202,54,207,104,198,198,229,201,18,115,122,35,60,88,130,172,174,12,117,124,121,,,,,
CS-0518,243060,Mk10,01:42:21 05-Aug-2024,,,A,43.5758,-69.2781,CRC 56862.4417,16:06:00 03-Aug-2024,Behavior,189,225,226,7,1,129,208,12,199,193,140,240,86,72,12,161,0,44,72,56,26,206,249,143,142,60,203,73,145,54,205,
CS-0518,243060,Mk10,02:13:12 05-Aug-2024,,,B,43.5891,-69.2857,CRC 50737.32982,01:50:56 04-Aug-2024,Fast-GPS,124,99,18,8,23,46,28,137,148,224,79,86,117,38,129,90,82,173,80,172,41,10,92,89,101,42,165,,,,,
CS-0518,243060,Mk10,03:00:20 05-Aug-2024,,,B,43.5771,-69.2721,CRC 27276.56787,23:00:00 02-Aug-2024,TimeSeries,214,168,194,5,120,0,238,191,255,255,254,196,7,127,255,187,246,196,39,51,113,64,55,187,15,116,69,183,119,55,112,
CS-0518,243060,Mk10,03:00:57 05-Aug-2024,,,B,43.5771,-69.2721,CRC 51682.16804,08:00:00 28-Aug-2024,TAT,44,158,34,56,135,216,8,224,66,203,20,140,49,126,7,172,91,10,226,112,235,172,178,,,,,,,,,
CS-0518,243060,Mk10,03:22:45 05-Aug-2024,,,B,43.5970,-69.2653,Too short,,Behavior,176,152,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,243060,Mk10,04:36:30 05-Aug-2024,,,A,43.6481,-69.2628,CRC 26314.37779,01:39:51 03-Aug-2024,Fast-GPS,118,108,162,6,22,124,208,146,238,225,112,55,131,241,26,61,77,32,66,104,144,19,193,,,,,,,,,
CS-0518,243060,Mk10,04:37:03 05-Aug-2024,,,A,43.6481,-69.2628,CRC 36238.13301,01:06:23 03-Aug-2024,Fast-GPS,120,216,226,6,20,101,215,55,163,186,97,200,136,134,196,50,30,208,88,94,104,54,236,,,,,,,,,
CS-0518,243060,Mk10,22:55:35 07-Aug-2024,,,,,,CRC 6541.38281,09:00:00 19-Dec-2023,TAT,33,152,223,38,145,245,203,132,169,27,135,229,41,10,22,150,131,203,164,115,105,12,249,,,,,,,,,
