DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
CS-0518,243060,,Mk10,14:00:00 02-Aug-2024,,,,0.000000,0.000000,Behavior,75.750000,0.750000,Behavior
CS-0518,243060,,Mk10,20:00:00 02-Aug-2024,,,,0.000000,0.000000,Status,75.750000,0.750000,Behavior
CS-0518,243060,,Mk10,02:00:00 03-Aug-2024,,,,0.000000,0.000000,Fast-GPS,,,
CS-0518,243060,,Mk10,08:00:00 03-Aug-2024,,,,0.000000,0.000000,Fast-GPS,,,
CS-0518,243060,,Mk10,14:00:00 03-Aug-2024,,,,0.000000,0.000000,Status,71.750000,0.750000,Behavior
CS-0518,243060,,Mk10,20:00:00 03-Aug-2024,,,,0.000000,0.000000,Behavior,63.750000,0.750000,Behavior
CS-0518,243060,,Mk10,02:00:00 04-Aug-2024,,,,0.000000,0.000000,Fast-GPS,,,
CS-0518,243060,,Mk10,08:00:00 04-Aug-2024,,,,0.000000,0.000000,Behavior,69.750000,0.750000,Behavior
CS-0518,243060,,Mk10,14:00:00 04-Aug-2024,,,,0.000000,0.000000,Behavior,75.750000,0.750000,Behavior
CS-0518,243060,,Mk10,20:00:00 04-Aug-2024,,,,0.000000,0.000000,Behavior,14.500000,0.000000,Behavior
