Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
CS-0518,03-Aug-2024,00:00:42,1,22.000000,83,44,0,5,,,,,,,,,,,,,,,15,32,667,,,,31,32354,,,,3,4011,,,,28,1407,,,,12,28162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,03-Aug-2024,01:06:23,3,22.000000,84,46,0,5,,,,,,,,,,,,,,,15,25,24206,,,,29,6258,,,,4,11068,,,,3,1924,,,,31,6874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,03-Aug-2024,01:39:51,1,22.000000,85,46,0,4,,,,,,,,,,,,,,,15,4,19387,,,,16,23565,,,,28,18776,,,,31,4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,03-Aug-2024,02:26:55,3,22.000000,86,47,0,5,,,,,,,,,,,,,,,15,9,21634,,,,3,9489,,,,1,5469,,,,31,3984,,,,26,7378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,03-Aug-2024,04:13:36,2,22.000000,88,49,0,5,,,,,,,,,,,,,,,15,7,15595,,,,9,28665,,,,4,12212,,,,16,2324,,,,27,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,03-Aug-2024,06:12:02,1,22.000000,91,50,0,4,,,,,,,,,,,,,,,15,7,1863,,,,27,8884,,,,8,12101,,,,14,31443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,03-Aug-2024,07:13:35,1,22.000000,93,50,0,4,,,,,,,,,,,,,,,15,13,11874,,,,14,24360,,,,22,9652,,,,30,3036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,03-Aug-2024,08:18:44,1,22.000000,94,52,0,8,,,,,,,,,,,,,,,15,17,20470,,,,22,9704,,,,19,17196,,,,30,24678,,,,13,5654,,,,14,3108,,,,21,26174,,,,7,21090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,03-Aug-2024,08:50:06,2,22.000000,95,52,0,5,,,,,,,,,,,,,,,15,19,20462,,,,22,17327,,,,30,26856,,,,17,10639,,,,2,12589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,03-Aug-2024,09:20:33,4,22.000000,96,52,0,4,,,,,,,,,,,,,,,15,2,22521,,,,19,19652,,,,21,11853,,,,14,30585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,03-Aug-2024,10:42:09,3,22.000000,97,55,0,5,,,,,,,,,,,,,,,15,6,2614,,,,22,16887,,,,11,24440,,,,24,15572,,,,19,8062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,03-Aug-2024,12:22:01,2,22.000000,99,57,0,4,,,,,,,,,,,,,,,15,12,13843,,,,11,2480,,,,22,22118,,,,25,21620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,03-Aug-2024,13:35:05,3,22.000000,100,59,0,5,,,,,,,,,,,,,,,15,29,31002,,,,25,2142,,,,5,19479,,,,6,13408,,,,11,6594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,03-Aug-2024,14:26:28,1,22.000000,101,60,0,4,,,,,,,,,,,,,,,15,5,29686,,,,20,19305,,,,13,12147,,,,19,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,03-Aug-2024,15:05:37,1,22.000000,102,60,0,7,,,,,,,,,,,,,,,15,29,4179,,,,25,2934,,,,5,1581,,,,12,29218,,,,20,313,,,,13,17935,,,,11,22724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,03-Aug-2024,15:42:32,1,22.000000,103,60,0,4,,,,,,,,,,,,,,,15,29,21890,,,,5,8825,,,,15,26567,,,,25,13770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,03-Aug-2024,16:14:19,3,22.000000,104,60,0,4,,,,,,,,,,,,,,,15,29,25105,,,,18,29352,,,,5,25942,,,,15,26420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,03-Aug-2024,16:46:33,2,22.000000,105,60,0,5,,,,,,,,,,,,,,,15,23,24594,,,,18,20899,,,,15,8959,,,,29,16922,,,,5,23512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,03-Aug-2024,17:19:22,1,22.000000,106,60,0,4,,,,,,,,,,,,,,,15,29,29661,,,,15,23407,,,,23,12327,,,,13,6730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,03-Aug-2024,21:42:06,1,22.000000,108,72,0,6,,,,,,,,,,,,,,,15,21,32054,,,,28,23489,,,,32,16161,,,,2,2154,,,,10,30220,,,,23,3274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,04-Aug-2024,07:15:45,2,22.000000,118,84,0,5,,,,,,,,,,,,,,,15,13,29,,,,17,25742,,,,22,13801,,,,14,28409,,,,7,11140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,04-Aug-2024,10:26:23,1,22.000000,121,89,0,5,,,,,,,,,,,,,,,15,6,26130,,,,14,22699,,,,24,21862,,,,17,5114,,,,19,12109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,04-Aug-2024,20:06:24,1,22.000000,134,97,0,4,,,,,,,,,,,,,,,15,15,31753,,,,32,2621,,,,24,30037,,,,10,1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS-0518,04-Aug-2024,21:31:56,1,22.000000,136,98,0,4,,,,,,,,,,,,,,,15,2,5877,,,,21,10054,,,,32,18632,,,,24,26069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
