"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"CS-0518",243060,17552,42.14613,-70.19934,B,08/02/2024 21:15:25,Argos,0,56,NK,,401677628.01,08/02/2024 21:14:57,1,2,0,-133,401677628.01,-70.19934,42.14613,-70.19934,42.14613,8,3,6617,8195,5342,15,3138,25,142,2,4,250,115,12,138,9,137,155,178,66,255,3,144,59,131,124,250,250,186,49,230,191,105,190,,,,,
"CS-0518",243060,17552,42.14613,-70.19934,B,08/02/2024 21:15:25,Argos,0,56,NK,,401677628.01,08/02/2024 21:15:54,1,2,0,-133,401677628.01,-70.19934,42.14613,-70.19934,42.14613,8,3,6617,8195,5342,15,3138,121,114,242,5,20,128,208,247,168,189,151,93,174,65,213,101,101,8,63,152,123,193,224,,,,,,,,,
"CS-0518",243060,17552,41.69753,-70.00024,A,08/02/2024 21:30:17,Argos,0,103,CS,,401677660.58,08/02/2024 21:29:21,1,3,0,-133,401677660.58,-70.00024,41.69753,-70.00024,41.69753,7,3,31621,74835,13361,95,4016,114,107,254,123,52,41,202,57,175,80,102,244,245,254,53,110,207,236,113,120,121,119,7,155,48,11,250,,,,,
"CS-0518",243060,17552,41.69753,-70.00024,A,08/02/2024 21:30:17,Argos,0,103,CS,,401677660.58,08/02/2024 21:30:29,1,3,0,-133,401677660.58,-70.00024,41.69753,-70.00024,41.69753,7,3,31621,74835,13361,95,4016,113,215,194,5,22,101,209,190,155,74,167,138,240,215,186,31,233,147,15,196,65,225,99,,,,,,,,,
"CS-0518",243060,17552,41.69753,-70.00024,A,08/02/2024 21:30:17,Argos,0,103,CS,,401677660.58,08/02/2024 21:31:04,1,3,0,-133,401677660.58,-70.00024,41.69753,-70.00024,41.69753,7,3,31621,74835,13361,95,4016,183,204,210,5,18,129,216,12,197,112,11,3,196,28,64,240,4,52,60,3,4,41,135,0,115,193,76,13,0,2,0,
"CS-0518",243060,17552,42.2046,-69.88107,0,08/02/2024 21:46:34,Argos,0,485,SR,,401677613.7,08/02/2024 21:43:41,1,6,0,-127,401677613.7,-69.88107,42.2046,-69.88107,42.2046,46,2,5051,10810,2360,39,390,4,2,5,90,211,31,25,50,151,177,160,5,0,80,84,85,68,0,2,128,61,0,22,122,64,0,0,,,,,
"CS-0518",243060,17552,42.2046,-69.88107,0,08/02/2024 21:46:34,Argos,0,485,SR,,401677613.7,08/02/2024 21:44:03,1,6,0,-127,401677613.7,-69.88107,42.2046,-69.88107,42.2046,46,2,5051,10810,2360,39,390,185,110,242,4,253,65,60,10,195,208,20,144,29,135,32,40,80,67,10,129,24,225,88,102,65,160,14,194,1,0,0,
"CS-0518",243060,17552,42.2046,-69.88107,0,08/02/2024 21:46:34,Argos,0,485,SR,,401677613.7,08/02/2024 21:44:29,1,6,0,-127,401677613.7,-69.88107,42.2046,-69.88107,42.2046,46,2,5051,10810,2360,39,390,180,217,242,5,60,1,191,20,212,36,195,246,41,153,200,26,209,13,64,80,82,24,150,100,152,161,113,76,237,60,0,
"CS-0518",243060,17552,42.2046,-69.88107,0,08/02/2024 21:46:34,Argos,0,485,SR,,401677613.7,08/02/2024 21:45:40,1,6,0,-127,401677613.7,-69.88107,42.2046,-69.88107,42.2046,46,2,5051,10810,2360,39,390,25,142,2,4,250,115,12,138,9,140,155,178,66,255,7,144,30,131,178,189,120,128,51,127,100,90,246,,,,,
"CS-0518",243060,17552,42.2046,-69.88107,0,08/02/2024 21:46:34,Argos,0,485,SR,,401677613.7,08/02/2024 21:49:51,1,6,0,-127,401677613.7,-69.88107,42.2046,-69.88107,42.2046,46,2,5051,10810,2360,39,390,121,114,242,5,20,128,208,252,177,125,9,254,242,23,11,6,73,146,200,192,1,8,10,,,,,,,,,
"CS-0518",243060,17552,42.2046,-69.88107,0,08/02/2024 21:46:34,Argos,0,485,SR,,401677613.7,08/02/2024 21:51:46,1,6,0,-127,401677613.7,-69.88107,42.2046,-69.88107,42.2046,46,2,5051,10810,2360,39,390,122,189,162,5,6,39,16,229,111,139,56,255,186,111,47,8,201,146,136,192,0,0,0,,,,,,,,,
"CS-0518",243060,17552,42.10178,-69.9241,B,08/02/2024 23:00:05,Argos,0,0,NK,,401677638.17,08/02/2024 23:00:05,1,1,0,-135,401677638.17,-69.9241,42.10178,-69.9241,42.10178,7,3,43347,84566,22218,87,4161,118,70,146,5,79,139,85,71,212,225,168,83,23,19,16,130,98,96,204,103,18,192,17,,,,,,,,,
"CS-0518",243060,17552,42.17677,-69.34543,A,08/03/2024 00:35:02,Argos,0,31,NK,,401677753.99,08/03/2024 00:34:47,1,3,0,-129,401677753.99,-69.34543,42.17677,-69.34543,42.17677,5,3,21401,52512,8721,122,3091,176,27,66,5,9,0,209,14,193,112,79,208,134,23,128,88,4,176,76,129,130,21,136,32,22,224,229,84,170,133,84,
"CS-0518",243060,17552,42.17677,-69.34543,A,08/03/2024 00:35:02,Argos,0,31,NK,,401677753.99,08/03/2024 00:35:02,1,3,0,-129,401677753.99,-69.34543,42.17677,-69.34543,42.17677,5,3,21401,52512,8721,122,3091,25,142,2,4,250,115,12,138,9,137,155,178,66,255,7,147,30,193,224,80,224,144,199,238,60,231,53,,,,,
"CS-0518",243060,17552,42.17677,-69.34543,A,08/03/2024 00:35:02,Argos,0,31,NK,,401677753.99,08/03/2024 00:35:19,1,3,0,-129,401677753.99,-69.34543,42.17677,-69.34543,42.17677,5,3,21401,52512,8721,122,3091,118,70,146,5,103,138,85,71,125,175,49,233,139,141,200,157,217,59,49,37,18,211,1,,,,,,,,,
"CS-0518",243060,17552,42.34784,-69.70822,1,08/03/2024 00:38:28,Argos,0,524,MC,,401677654.66,08/03/2024 00:38:21,1,7,2,-116,401677654.66,-69.70822,42.34784,-69.70822,42.34784,48,3,1154,2339,569,91,210,114,105,242,5,52,72,153,243,250,76,130,223,38,197,51,70,129,183,131,220,45,7,206,50,155,73,217,,,,,
"CS-0518",243060,17552,42.34784,-69.70822,1,08/03/2024 00:38:28,Argos,0,524,MC,,401677654.66,08/03/2024 00:38:36,1,7,2,-116,401677654.66,-69.70822,42.34784,-69.70822,42.34784,48,3,1154,2339,569,91,210,125,189,114,5,36,203,87,3,81,203,56,231,209,149,233,175,253,174,183,153,52,140,0,,,,,,,,,
"CS-0518",243060,17552,42.34784,-69.70822,1,08/03/2024 00:38:28,Argos,0,524,MC,,401677654.66,08/03/2024 00:41:17,1,7,2,-116,401677654.66,-69.70822,42.34784,-69.70822,42.34784,48,3,1154,2339,569,91,210,113,215,194,5,22,101,209,190,155,74,167,138,240,215,186,31,233,147,8,192,0,0,0,,,,,,,,,
"CS-0518",243060,17552,42.34784,-69.70822,1,08/03/2024 00:38:28,Argos,0,524,MC,,401677654.66,08/03/2024 00:41:49,1,7,2,-116,401677654.66,-69.70822,42.34784,-69.70822,42.34784,48,3,1154,2339,569,91,210,121,114,242,5,20,128,208,252,177,125,9,254,242,23,11,6,73,146,200,192,0,0,0,,,,,,,,,
"CS-0518",243060,17552,42.34784,-69.70822,1,08/03/2024 00:38:28,Argos,0,524,MC,,401677654.66,08/03/2024 00:45:00,1,7,2,-116,401677654.66,-69.70822,42.34784,-69.70822,42.34784,48,3,1154,2339,569,91,210,215,58,130,5,8,1,44,55,179,247,57,2,255,255,119,1,118,209,55,191,104,63,150,127,63,254,193,247,246,195,172,
"CS-0518",243060,17552,42.34784,-69.70822,1,08/03/2024 00:38:28,Argos,0,524,MC,,401677654.66,08/03/2024 00:46:34,1,7,2,-116,401677654.66,-69.70822,42.34784,-69.70822,42.34784,48,3,1154,2339,569,91,210,185,110,242,4,253,65,60,10,195,208,20,144,50,109,182,217,38,201,54,217,36,147,45,166,147,91,73,230,155,111,36,
"CS-0518",243060,17552,42.34784,-69.70822,1,08/03/2024 00:38:28,Argos,0,524,MC,,401677654.66,08/03/2024 00:47:05,1,7,2,-116,401677654.66,-69.70822,42.34784,-69.70822,42.34784,48,3,1154,2339,569,91,210,182,154,194,5,121,130,142,128,177,32,101,41,26,66,8,103,224,138,15,194,36,66,16,76,1,174,8,133,147,0,0,
"CS-0518",243060,17552,42.33857,-69.70014,B,08/03/2024 00:58:32,Argos,0,0,NP,,401677669.8,08/03/2024 00:58:32,1,1,0,-130,401677669.8,-69.70014,42.33857,-69.70014,42.33857,6,3,5542,74628,411,71,1240,126,189,162,5,6,39,16,229,111,139,56,255,186,111,47,8,201,146,136,200,111,31,2,,,,,,,,,
"CS-0518",243060,17552,42.33857,-69.70014,B,08/03/2024 00:58:32,Argos,0,0,NP,,401677669.8,08/03/2024 01:02:17,1,1,0,-130,401677669.8,-69.70014,42.33857,-69.70014,42.33857,6,3,5542,74628,411,71,1240,115,108,82,6,5,162,3,34,52,194,109,219,150,217,54,101,155,36,147,52,217,228,155,,,,,,,,,
"CS-0518",243060,17552,42.34563,-69.57953,B,08/03/2024 01:59:24,Argos,0,414,NN,,401677666.96,08/03/2024 01:59:24,1,2,0,-128,401677666.96,-69.57953,42.34563,-69.57953,42.34563,8,3,1486,10384,212,159,2299,209,237,18,5,24,1,108,67,123,250,2,127,115,52,128,119,119,76,47,179,187,0,39,252,171,112,65,151,162,235,6,
"CS-0518",243060,17552,42.34563,-69.57953,B,08/03/2024 01:59:24,Argos,0,414,NN,,401677666.96,08/03/2024 02:06:18,1,2,0,-128,401677666.96,-69.57953,42.34563,-69.57953,42.34563,8,3,1486,10384,212,159,2299,185,110,242,4,253,65,60,10,195,208,20,144,29,135,32,40,80,67,10,129,24,225,88,102,65,160,14,194,1,0,0,
"CS-0518",243060,17552,42.34503,-69.54748,B,08/03/2024 02:43:23,Argos,0,0,NP,,401677676.36,08/03/2024 02:43:24,1,1,0,-136,401677676.36,-69.54748,42.34503,-69.54748,42.34503,7,3,1477,1847,1181,135,3233,176,152,178,5,104,194,165,3,49,24,85,1,8,98,248,138,166,14,198,32,213,128,21,137,0,154,67,200,73,4,0,
"CS-0518",243060,17552,42.35079,-69.53581,B,08/03/2024 02:48:07,Argos,0,567,O3,,401677662.37,08/03/2024 02:43:24,1,2,0,-136,401677662.37,-69.53581,42.35079,-69.53581,42.35079,6,3,1181,8882,157,155,2586,176,152,178,5,104,194,165,3,49,24,85,1,8,98,248,138,166,14,198,32,213,128,21,137,0,154,67,200,73,4,0,
"CS-0518",243060,17552,42.35079,-69.53581,B,08/03/2024 02:48:07,Argos,0,567,O3,,401677662.37,08/03/2024 02:52:51,1,2,0,-136,401677662.37,-69.53581,42.35079,-69.53581,42.35079,6,3,1181,8882,157,155,2586,185,17,210,5,83,69,38,100,155,70,73,178,217,50,44,154,217,153,52,157,150,201,179,109,182,77,146,121,147,38,65,
"CS-0518",243060,17552,42.47405,-69.31092,A,08/03/2024 09:01:27,Argos,0,50,SR,,401677679.12,08/03/2024 09:01:27,1,2,0,-124,401677679.12,-69.31092,42.47405,-69.31092,42.47405,8,3,671,3597,125,120,968,215,58,130,5,8,1,44,55,179,247,57,2,255,255,119,1,118,209,55,191,104,63,150,127,63,254,193,247,246,195,172,
"CS-0518",243060,17552,42.47405,-69.31092,A,08/03/2024 09:01:27,Argos,0,50,SR,,401677679.12,08/03/2024 09:02:17,1,2,0,-124,401677679.12,-69.31092,42.47405,-69.31092,42.47405,8,3,671,3597,125,120,968,58,20,2,4,240,122,130,36,25,0,238,12,0,80,129,67,129,2,0,,,,,,,,,,,,,
"CS-0518",243060,17552,42.47405,-69.31092,A,08/03/2024 09:01:27,Argos,0,50,SR,,401677679.12,08/03/2024 09:09:09,1,2,0,-124,401677679.12,-69.31092,42.47405,-69.31092,42.47405,8,3,671,3597,125,120,968,123,227,98,6,116,217,147,45,153,153,147,36,137,109,88,46,78,106,77,83,5,254,232,,,,,,,,,
"CS-0518",243060,17552,42.4769,-69.31213,B,08/03/2024 09:14:39,Argos,0,39,A1,,401677643.47,08/03/2024 09:14:20,1,2,0,-136,401677643.47,-69.31213,42.4769,-69.31213,42.4769,6,3,970,1892,497,90,1401,4,2,6,147,122,163,54,50,87,177,127,245,0,236,59,253,68,0,2,128,73,132,26,98,64,0,0,,,,,
"CS-0518",243060,17552,42.4769,-69.31213,B,08/03/2024 09:14:39,Argos,0,39,A1,,401677643.47,08/03/2024 09:14:59,1,2,0,-136,401677643.47,-69.31213,42.4769,-69.31213,42.4769,6,3,970,1892,497,90,1401,127,63,114,6,68,217,20,239,58,211,191,228,139,237,32,36,83,96,25,137,96,196,0,,,,,,,,,
"CS-0518",243060,17552,42.47502,-69.35698,2,08/03/2024 09:31:01,Argos,0,293,CS,,401677651.98,08/03/2024 09:28:19,1,5,0,-123,401677651.98,-69.35698,42.47502,-69.35698,42.47502,56,3,259,358,187,79,227,25,142,2,4,250,115,12,138,9,137,155,178,66,255,7,144,30,131,190,193,129,0,192,128,193,148,194,,,,,
"CS-0518",243060,17552,42.47502,-69.35698,2,08/03/2024 09:31:01,Argos,0,293,CS,,401677651.98,08/03/2024 09:30:17,1,5,0,-123,401677651.98,-69.35698,42.47502,-69.35698,42.47502,56,3,259,358,187,79,227,121,53,231,224,52,35,127,60,78,94,232,117,193,66,147,36,120,32,192,249,110,19,144,,,,,,,,,
"CS-0518",243060,17552,42.47502,-69.35698,2,08/03/2024 09:31:01,Argos,0,293,CS,,401677651.98,08/03/2024 09:31:02,1,5,0,-123,401677651.98,-69.35698,42.47502,-69.35698,42.47502,56,3,259,358,187,79,227,113,236,66,6,37,173,213,53,32,134,148,68,37,87,126,62,67,71,52,153,88,188,0,,,,,,,,,
"CS-0518",243060,17552,42.47502,-69.35698,2,08/03/2024 09:31:01,Argos,0,293,CS,,401677651.98,08/03/2024 09:32:19,1,5,0,-123,401677651.98,-69.35698,42.47502,-69.35698,42.47502,56,3,259,358,187,79,227,118,108,162,6,22,124,208,146,238,225,112,55,146,86,62,72,97,149,75,128,0,0,0,,,,,,,,,
"CS-0518",243060,17552,42.47502,-69.35698,2,08/03/2024 09:31:01,Argos,0,293,CS,,401677651.98,08/03/2024 09:33:12,1,5,0,-123,401677651.98,-69.35698,42.47502,-69.35698,42.47502,56,3,259,358,187,79,227,120,216,226,6,20,101,215,55,163,186,97,200,138,207,6,30,19,230,182,153,80,184,0,,,,,,,,,
"CS-0518",243060,17552,42.57344,-69.26959,0,08/03/2024 10:40:55,Argos,0,368,SR,,401677637.52,08/03/2024 10:40:29,1,4,0,-129,401677637.52,-69.26959,42.57344,-69.26959,42.57344,48,3,6104,15372,2423,146,442,113,236,66,6,37,173,213,53,32,134,148,68,39,87,126,62,67,71,52,153,88,188,0,,,,,,,,,
"CS-0518",243060,17552,42.57344,-69.26959,0,08/03/2024 10:40:55,Argos,0,368,SR,,401677637.52,08/03/2024 10:41:21,1,4,0,-129,401677637.52,-69.26959,42.57344,-69.26959,42.57344,48,3,6104,15372,2423,146,442,120,216,226,6,20,101,215,55,163,186,97,200,138,207,6,30,19,230,182,153,80,184,0,,,,,,,,,
"CS-0518",243060,17552,42.57344,-69.26959,0,08/03/2024 10:40:55,Argos,0,368,SR,,401677637.52,08/03/2024 10:45:37,1,4,0,-129,401677637.52,-69.26959,42.57344,-69.26959,42.57344,48,3,6104,15372,2423,146,442,210,66,216,229,84,11,46,76,153,144,2,203,194,131,70,171,162,131,195,19,253,140,161,101,183,148,237,2,175,195,234,
"CS-0518",243060,17552,42.57344,-69.26959,0,08/03/2024 10:40:55,Argos,0,368,SR,,401677637.52,08/03/2024 10:46:37,1,4,0,-129,401677637.52,-69.26959,42.57344,-69.26959,42.57344,48,3,6104,15372,2423,146,442,215,58,130,5,8,1,44,55,179,247,57,2,255,255,119,1,118,209,55,191,104,63,150,127,63,254,193,247,246,83,231,
"CS-0518",243060,17552,42.55033,-69.31622,3,08/03/2024 10:52:52,Argos,0,314,A1,,401677659.92,08/03/2024 10:49:59,1,8,0,-126,401677659.92,-69.31622,42.55033,-69.31622,42.55033,56,3,113,438,28,75,161,185,110,242,4,253,65,60,10,195,208,20,144,29,135,32,40,80,67,10,129,24,225,88,86,225,160,14,194,1,0,0,
"CS-0518",243060,17552,42.55033,-69.31622,3,08/03/2024 10:52:52,Argos,0,314,A1,,401677659.92,08/03/2024 10:50:36,1,8,0,-126,401677659.92,-69.31622,42.55033,-69.31622,42.55033,56,3,113,438,28,75,161,25,142,2,4,250,115,12,138,9,137,155,178,66,255,7,144,30,131,190,193,129,0,192,128,193,148,194,,,,,
"CS-0518",243060,17552,42.55033,-69.31622,3,08/03/2024 10:52:52,Argos,0,314,A1,,401677659.92,08/03/2024 10:51:23,1,8,0,-126,401677659.92,-69.31622,42.55033,-69.31622,42.55033,56,3,113,438,28,75,161,115,108,82,6,4,10,148,0,166,255,249,136,99,234,248,21,253,155,128,153,76,176,0,,,,,,,,,
"CS-0518",243060,17552,42.55033,-69.31622,3,08/03/2024 10:52:52,Argos,0,314,A1,,401677659.92,08/03/2024 10:53:02,1,8,0,-126,401677659.92,-69.31622,42.55033,-69.31622,42.55033,56,3,113,438,28,75,161,123,121,98,5,117,201,28,95,27,170,128,192,106,25,249,186,116,4,103,126,212,171,46,74,153,72,176,,,,,
"CS-0518",243060,17552,42.55033,-69.31622,3,08/03/2024 10:52:52,Argos,0,314,A1,,401677659.92,08/03/2024 10:53:53,1,8,0,-126,401677659.92,-69.31622,42.55033,-69.31622,42.55033,56,3,113,438,28,75,161,118,70,146,5,103,138,85,71,125,175,49,233,139,155,115,238,236,20,51,25,68,176,0,,,,,,,,,
"CS-0518",243060,17552,42.55033,-69.31622,3,08/03/2024 10:52:52,Argos,0,314,A1,,401677659.92,08/03/2024 10:54:13,1,8,0,-126,401677659.92,-69.31622,42.55033,-69.31622,42.55033,56,3,113,438,28,75,161,122,33,226,5,101,123,151,152,162,235,234,100,80,151,64,23,11,228,211,89,64,176,0,,,,,,,,,
"CS-0518",243060,17552,42.55033,-69.31622,3,08/03/2024 10:52:52,Argos,0,314,A1,,401677659.92,08/03/2024 10:54:43,1,8,0,-126,401677659.92,-69.31622,42.55033,-69.31622,42.55033,56,3,113,438,28,75,161,116,75,2,5,87,11,214,170,156,249,77,24,78,115,1,252,151,12,219,153,60,176,0,,,,,,,,,
"CS-0518",243060,17552,42.55033,-69.31622,3,08/03/2024 10:52:52,Argos,0,314,A1,,401677659.92,08/03/2024 10:55:13,1,8,0,-126,401677659.92,-69.31622,42.55033,-69.31622,42.55033,56,3,113,438,28,75,161,114,105,242,5,52,72,153,246,58,47,27,253,180,218,149,103,55,115,57,164,177,65,147,137,0,0,0,,,,,
"CS-0518",243060,17552,42.5543,-69.3061,A,08/03/2024 11:04:46,Argos,0,148,CS,,401677665.22,08/03/2024 11:03:43,1,3,0,-130,401677665.22,-69.3061,42.5543,-69.3061,42.5543,6,3,613,1570,239,126,1048,176,152,178,5,104,194,165,3,49,24,85,1,8,98,248,138,166,14,198,32,213,128,20,226,149,153,251,135,41,231,177,
"CS-0518",243060,17552,42.5543,-69.3061,A,08/03/2024 11:04:46,Argos,0,148,CS,,401677665.22,08/03/2024 11:04:23,1,3,0,-130,401677665.22,-69.3061,42.5543,-69.3061,42.5543,6,3,613,1570,239,126,1048,55,94,194,5,74,130,0,0,8,0,64,193,137,4,149,0,0,8,0,64,128,6,14,19,200,24,132,159,160,32,0,
"CS-0518",243060,17552,42.55536,-69.30567,B,08/03/2024 11:04:23,Argos,0,0,NK,,401677657.51,08/03/2024 11:04:23,1,1,0,-135,401677657.51,-69.30567,42.55536,-69.30567,42.55536,6,3,771,1069,555,91,1342,55,94,194,5,74,130,0,0,8,0,64,193,137,4,149,0,0,8,0,64,128,6,14,19,200,24,132,159,160,32,0,
"CS-0518",243060,17552,42.5543,-69.3061,A,08/03/2024 11:04:46,Argos,0,148,CS,,401677665.22,08/03/2024 11:06:11,1,3,0,-130,401677665.22,-69.3061,42.5543,-69.3061,42.5543,6,3,613,1570,239,126,1048,113,215,194,5,22,101,209,190,155,74,167,138,240,215,186,31,233,147,8,192,0,0,0,,,,,,,,,
"CS-0518",243060,17552,42.57025,-69.41168,A,08/03/2024 13:21:58,Argos,0,55,NP,,401677587.5,08/03/2024 13:21:32,1,3,0,-129,401677587.5,-69.41168,42.57025,-69.41168,42.57025,8,3,3765,12709,1115,132,2787,117,197,114,6,166,162,84,194,141,173,7,221,119,222,48,243,82,103,223,153,132,220,0,,,,,,,,,
"CS-0518",243060,17552,42.57025,-69.41168,A,08/03/2024 13:21:58,Argos,0,55,NP,,401677587.5,08/03/2024 13:21:55,1,3,0,-129,401677587.5,-69.41168,42.57025,-69.41168,42.57025,8,3,3765,12709,1115,132,2787,4,2,6,213,97,8,74,49,247,193,175,245,0,236,59,253,72,0,2,128,79,0,29,243,97,0,0,,,,,
"CS-0518",243060,17552,42.57025,-69.41168,A,08/03/2024 13:21:58,Argos,0,55,NP,,401677587.5,08/03/2024 13:22:28,1,3,0,-129,401677587.5,-69.41168,42.57025,-69.41168,42.57025,8,3,3765,12709,1115,132,2787,124,118,50,6,149,72,80,85,254,103,51,18,171,147,93,221,229,152,13,,,,,,,,,,,,,
"CS-0518",243060,17552,42.62003,-69.38638,B,08/03/2024 14:25:38,Argos,0,48,NK,,401677590.75,08/03/2024 14:24:51,1,2,0,-135,401677590.75,-69.38638,42.62003,-69.38638,42.62003,8,3,5100,11075,2348,107,3111,113,236,66,6,37,173,213,53,32,134,148,68,37,87,126,15,57,166,41,110,8,72,67,,,,,,,,,
"CS-0518",243060,17552,42.59194,-69.38515,B,08/03/2024 14:25:38,Argos,0,0,NK,,401677585.56,08/03/2024 14:25:39,1,1,0,-135,401677585.56,-69.38515,42.59194,,,8,3,8483,11824,6085,124,3901,120,216,230,70,22,97,215,55,163,186,97,200,138,203,66,141,43,29,205,67,3,181,164,,,,,,,,,
"CS-0518",243060,17552,42.73489,-69.36263,0,08/03/2024 14:39:08,Argos,0,105,MC,,401677666.54,08/03/2024 14:38:17,1,4,3,-113,401677666.54,-69.36263,42.73489,,,46,3,5947,141733,249,97,2626,123,121,98,5,117,201,28,95,27,170,128,192,106,25,249,186,116,4,103,126,212,171,46,74,153,67,158,,,,,
