Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,50CI,95CI,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
CCS-0518,03-Aug-2024,00:00:42,1,22.000000,83,44,0,5,42.30020,-69.66551,00:01:04 03-Aug-2024,Interpolated,42.33745,-69.67336,,,,,6.1,-0.7,,,,15,32,667,,,,31,32354,,,,3,4011,,,,28,1407,,,,12,28162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,03-Aug-2024,01:06:23,3,22.000000,84,46,0,5,42.32542,-69.61780,01:06:45 03-Aug-2024,Interpolated,42.36183,-69.62512,,,,,15.0,-0.7,,,,15,25,24206,,,,29,6258,,,,4,11068,,,,3,1924,,,,31,6874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,03-Aug-2024,01:39:51,1,22.000000,85,46,0,4,42.36479,-69.60261,01:40:13 03-Aug-2024,Interpolated,42.36719,-69.59479,,,,,16.3,-0.9,,,,15,4,19387,,,,16,23565,,,,28,18776,,,,31,4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,03-Aug-2024,02:26:55,3,22.000000,86,47,0,5,42.34525,-69.55921,02:27:17 03-Aug-2024,Interpolated,42.36371,-69.56200,,1,,,3.3,-0.2,,,,15,9,21634,,,,3,9489,,,,1,5469,,,,31,3984,,,,26,7378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,03-Aug-2024,04:13:36,2,22.000000,88,49,0,5,42.37098,-69.49694,04:13:58 03-Aug-2024,Interpolated,42.37830,-69.49924,,,,,1.1,-1.1,,,,15,7,15595,,,,9,28665,,,,4,12212,,,,16,2324,,,,27,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,03-Aug-2024,06:12:02,1,22.000000,91,50,0,4,42.40261,-69.44445,06:12:24 03-Aug-2024,Interpolated,42.38268,-69.44151,,,,,19.8,-0.6,,,,15,7,1863,,,,27,8884,,,,8,12101,,,,14,31443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,03-Aug-2024,07:13:35,1,22.000000,93,50,0,4,42.41523,-69.41597,07:13:57 03-Aug-2024,Interpolated,42.40309,-69.40489,,,,,2.9,0.3,,,,15,13,11874,,,,14,24360,,,,22,9652,,,,30,3036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,03-Aug-2024,08:18:44,1,22.000000,94,52,0,8,42.45791,-69.40449,08:19:06 03-Aug-2024,Interpolated,42.42858,-69.38580,,,,,14.1,0.2,,,,15,17,20470,,,,22,9704,,,,19,17196,,,,30,24678,,,,13,5654,,,,14,3108,,,,21,26174,,,,7,21090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,03-Aug-2024,08:50:06,2,22.000000,95,52,0,5,42.46226,-69.33035,08:50:28 03-Aug-2024,Interpolated,42.45113,-69.37931,,,,,9.0,-0.3,,,,15,19,20462,,,,22,17327,,,,30,26856,,,,17,10639,,,,2,12589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,03-Aug-2024,09:20:33,4,22.000000,96,52,0,4,42.46907,-69.36254,09:20:55 03-Aug-2024,Interpolated,42.47224,-69.35682,,,,,2.4,-0.3,,,,15,2,22521,,,,19,19652,,,,21,11853,,,,14,30585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,03-Aug-2024,10:42:09,3,22.000000,97,55,0,5,42.57035,-69.27584,10:42:31 03-Aug-2024,Interpolated,42.54134,-69.32168,,,,,0.5,-1.0,,,,15,6,2614,,,,22,16887,,,,11,24440,,,,24,15572,,,,19,8062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,03-Aug-2024,12:22:01,2,22.000000,99,57,0,4,42.62000,-69.33651,12:22:23 03-Aug-2024,Interpolated,42.63563,-69.33837,,,,,6.1,0.0,,,,15,12,13843,,,,11,2480,,,,22,22118,,,,25,21620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,03-Aug-2024,13:35:05,3,22.000000,100,59,0,5,42.58987,-69.40575,13:35:27 03-Aug-2024,Interpolated,42.67687,-69.35310,,,,,2.4,0.2,,,,15,29,31002,,,,25,2142,,,,5,19479,,,,6,13408,,,,11,6594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,03-Aug-2024,14:26:28,1,22.000000,101,60,0,4,42.72368,-69.36079,14:26:50 03-Aug-2024,Interpolated,42.68344,-69.34994,,,,,0.5,-0.7,,,,15,5,29686,,,,20,19305,,,,13,12147,,,,19,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,03-Aug-2024,15:05:37,1,22.000000,102,60,0,7,42.74873,-69.36718,15:05:59 03-Aug-2024,Interpolated,42.72155,-69.36582,,,,,6.6,-1.2,,,,15,29,4179,,,,25,2934,,,,5,1581,,,,12,29218,,,,20,313,,,,13,17935,,,,11,22724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,03-Aug-2024,15:42:32,1,22.000000,103,60,0,4,42.74612,-69.37235,15:42:54 03-Aug-2024,Interpolated,42.75921,-69.36818,,,,,1.3,-0.7,,,,15,29,21890,,,,5,8825,,,,15,26567,,,,25,13770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,03-Aug-2024,16:14:19,3,22.000000,104,60,0,4,42.76727,-69.37798,16:14:41 03-Aug-2024,Interpolated,42.79744,-69.38184,,,,,0.3,-1.1,,,,15,29,25105,,,,18,29352,,,,5,25942,,,,15,26420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,03-Aug-2024,16:46:33,2,22.000000,105,60,0,5,42.77064,-69.34510,16:46:55 03-Aug-2024,Interpolated,42.83764,-69.38053,,,,,16.9,-0.6,,,,15,23,24594,,,,18,20899,,,,15,8959,,,,29,16922,,,,5,23512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,03-Aug-2024,17:19:22,1,22.000000,106,60,0,4,42.81056,-69.38951,17:19:44 03-Aug-2024,Interpolated,42.87837,-69.37094,,,,,6.4,-1.5,,,,15,29,29661,,,,15,23407,,,,23,12327,,,,13,6730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,03-Aug-2024,21:42:06,1,22.000000,108,72,0,6,42.93185,-69.44898,21:42:28 03-Aug-2024,Interpolated,43.06430,-69.33141,,,,,12.3,-0.8,,,,15,21,32054,,,,28,23489,,,,32,16161,,,,2,2154,,,,10,30220,,,,23,3274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,04-Aug-2024,07:15:45,2,22.000000,118,84,0,5,43.18889,-69.40117,07:16:07 04-Aug-2024,Interpolated,43.16760,-69.43550,,,,,4.4,-0.4,,,,15,13,29,,,,17,25742,,,,22,13801,,,,14,28409,,,,7,11140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,04-Aug-2024,10:26:23,1,22.000000,121,89,0,5,43.22016,-69.42474,10:26:45 04-Aug-2024,Interpolated,43.26227,-69.48200,,,,,10.0,-0.2,,,,15,6,26130,,,,14,22699,,,,24,21862,,,,17,5114,,,,19,12109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,04-Aug-2024,20:06:24,1,22.000000,134,97,0,4,43.48627,-69.43156,20:06:46 04-Aug-2024,Interpolated,43.48719,-69.43659,,,,,16.7,0.2,,,,15,15,31753,,,,32,2621,,,,24,30037,,,,10,1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0518,04-Aug-2024,21:31:56,1,22.000000,136,98,0,4,43.51706,-69.38511,21:32:18 04-Aug-2024,Interpolated,43.53682,-69.34895,,,,,2.8,0.3,,,,15,2,5877,,,,21,10054,,,,32,18632,,,,24,26069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
