DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
CS-0518,243060,Mk10,DS,4,2,0,,,16:18:36 02-Aug-2024,NN,A,44.2699,-79.8868,42.5483,-69.8015,,,401650000,-129
CS-0518,243060,Mk10,DS,3,0,1,124,32,16:35:48 02-Aug-2024,MC,A,42.1667,-69.8725,42.1667,-69.8725,6,,401677611,-124
CS-0518,243060,Mk10,DS,1,0,1,,,17:20:48 02-Aug-2024,O3,B,42.1693,-69.8669,42.1693,-69.8669,6,,401677648,-129
CS-0518,243060,Mk10,DS,1,0,0,,,17:55:37 02-Aug-2024,NN,B,42.1692,-69.8667,42.1692,-69.8667,8,,401677650,-137
CS-0518,243060,Mk10,DS,1,0,1,,,18:53:17 02-Aug-2024,O3,B,42.1861,-69.8564,,,8,,401677605,-137
CS-0518,243060,Mk10,DS,3,0,2,46,45,19:47:19 02-Aug-2024,CS,A,42.1375,-70.0355,,,7,,401677624,-126
CS-0518,243060,Mk10,DS,2,0,2,57,57,21:15:25 02-Aug-2024,NK,B,42.1461,-70.1993,42.1461,-70.1993,8,,401677628,-133
CS-0518,243060,Mk10,DS,3,0,3,51,35,21:30:17 02-Aug-2024,CS,A,41.6975,-70.0002,41.6975,-70.0002,7,,401677660,-133
CS-0518,243060,Mk10,DS,6,0,3,97,22,21:46:34 02-Aug-2024,SR,0,42.2046,-69.8811,42.2046,-69.8811,46,,401677613,-127
CS-0518,243060,Mk10,DS,1,0,1,,,23:00:05 02-Aug-2024,NK,B,42.1018,-69.9241,42.1018,-69.9241,7,,401677638,-135
CS-0518,243060,Mk10,DS,3,0,3,16,15,00:35:02 03-Aug-2024,NK,A,42.1768,-69.3454,42.1768,-69.3454,5,,401677753,-129
CS-0518,243060,Mk10,DS,7,0,2,87,15,00:38:28 03-Aug-2024,MC,1,42.3478,-69.7082,42.3478,-69.7082,48,,401677654,-116
CS-0518,243060,Mk10,DS,2,0,2,225,225,00:58:32 03-Aug-2024,NP,B,42.3386,-69.7001,42.3386,-69.7001,6,,401677669,-130
CS-0518,243060,Mk10,DS,2,0,1,414,414,01:59:24 03-Aug-2024,NN,B,42.3456,-69.5795,42.3456,-69.5795,8,,401677666,-128
CS-0518,243060,Mk10,DS,1,0,0,,,02:43:23 03-Aug-2024,NP,B,42.3450,-69.5475,42.3450,-69.5475,7,,401677676,-136
CS-0518,243060,Mk10,DS,2,0,1,567,567,02:48:07 03-Aug-2024,O3,B,42.3508,-69.5358,42.3508,-69.5358,6,,401677662,-136
CS-0518,243060,Mk10,DS,3,0,1,231,50,09:01:27 03-Aug-2024,SR,A,42.4740,-69.3109,42.4740,-69.3109,8,,401677679,-124
CS-0518,243060,Mk10,DS,2,0,2,39,39,09:14:39 03-Aug-2024,A1,B,42.4769,-69.3121,42.4769,-69.3121,6,,401677643,-136
CS-0518,243060,Mk10,DS,5,0,1,73,45,09:31:01 03-Aug-2024,CS,2,42.4750,-69.3570,42.4750,-69.3570,56,,401677651,-123
CS-0518,243060,Mk10,DS,4,0,3,122,52,10:40:55 03-Aug-2024,SR,0,42.5734,-69.2696,42.5734,-69.2696,48,,401677637,-129
CS-0518,243060,Mk10,DS,8,0,1,44,20,10:52:52 03-Aug-2024,A1,3,42.5503,-69.3162,42.5503,-69.3162,56,,401677659,-126
CS-0518,243060,Mk10,DS,3,0,1,74,40,11:04:46 03-Aug-2024,CS,A,42.5543,-69.3061,42.5543,-69.3061,6,,401677665,-130
CS-0518,243060,Mk10,DS,1,0,0,,,11:04:23 03-Aug-2024,NK,B,42.5554,-69.3057,42.5554,-69.3057,6,,401677657,-135
CS-0518,243060,Mk10,DS,3,0,1,28,23,13:21:58 03-Aug-2024,NP,A,42.5703,-69.4117,42.5703,-69.4117,8,,401677587,-129
CS-0518,243060,Mk10,DS,2,0,2,48,48,14:25:38 03-Aug-2024,NK,B,42.6200,-69.3864,42.6200,-69.3864,8,,401677590,-135
CS-0518,243060,Mk10,DS,4,0,1,35,15,14:39:08 03-Aug-2024,MC,0,42.7349,-69.3626,,,46,,401677666,-113
CS-0518,243060,Mk10,DS,5,0,3,38,21,16:03:40 03-Aug-2024,NN,1,42.7739,-69.2435,42.7739,-69.2435,58,,401677641,-121
CS-0518,243060,Mk10,DS,6,0,3,36,17,16:15:29 03-Aug-2024,MC,0,42.6814,-69.3080,42.6814,-69.3080,46,,401677633,-119
CS-0518,243060,Mk10,DS,6,0,0,45,28,16:28:43 03-Aug-2024,O3,0,42.7743,-69.3420,42.7743,-69.3420,46,,401677617,-120
CS-0518,243060,Mk10,DS,2,0,0,20,20,16:41:30 03-Aug-2024,NP,B,42.7658,-69.3415,42.7658,-69.3415,6,,401677636,-134
CS-0518,243060,Mk10,DS,7,0,1,58,32,18:07:05 03-Aug-2024,O3,0,42.8421,-69.3979,42.8421,-69.3979,48,,401677604,-122
CS-0518,243060,Mk10,DS,1,0,1,,,21:17:20 03-Aug-2024,SR,B,43.0108,-69.3607,43.0108,-69.3607,8,,401677592,-133
CS-0518,243060,Mk10,DS,2,0,0,30,30,22:19:04 03-Aug-2024,A1,B,43.1872,-69.3184,43.1872,-69.3184,5,,401677675,-136
CS-0518,243060,Mk10,DS,3,0,1,65,30,22:19:42 03-Aug-2024,CS,A,43.1629,-69.3334,43.1629,-69.3334,6,,401677617,-129
CS-0518,243060,Mk10,DS,2,0,0,93,93,22:29:27 03-Aug-2024,NK,B,43.1577,-69.2403,43.1577,-69.2403,6,,401677612,-123
CS-0518,243060,Mk10,DS,2,0,0,62,62,22:54:32 03-Aug-2024,SR,B,43.1003,-69.3234,43.1003,-69.3234,6,,401677768,-119
CS-0518,243060,Mk10,DS,2,0,0,84,84,23:10:53 03-Aug-2024,NP,B,43.1205,-69.3198,43.1205,-69.3198,6,,401677646,-136
CS-0518,243060,Mk10,DS,1,0,1,,,23:52:31 03-Aug-2024,A1,B,43.1420,-69.3027,43.1420,-69.3027,5,,401677693,-135
CS-0518,243060,Mk10,DS,1,0,1,,,00:05:30 04-Aug-2024,NK,B,43.1309,-69.2947,43.1309,-69.2947,6,,401677657,-127
CS-0518,243060,Mk10,DS,1,0,0,,,00:36:36 04-Aug-2024,SR,B,43.1188,-69.2883,43.1188,-69.2883,5,,401677711,-132
CS-0518,243060,Mk10,DS,1,0,1,,,01:03:13 04-Aug-2024,MB,B,43.0941,-69.3158,43.0941,-69.3158,6,,401677657,-132
CS-0518,243060,Mk10,DS,1,0,1,,,03:31:09 04-Aug-2024,NN,B,43.0893,-69.3124,43.0893,-69.3124,8,,401677653,-120
