DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange,Activity,ARange
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,14:38:45,,,,21.5,2.00,7.7,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,14:40:00,,,,21.5,2.00,7.7,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,14:41:15,,,,10.0,1.00,9.8,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,14:42:30,,,,1.0,0.50,18.3,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,14:43:45,,,,21.5,2.00,7.7,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,14:45:00,,,,14.5,2.00,7.7,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,14:46:15,,,,8.0,1.25,17.6,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,14:47:30,,,,4.0,0.75,18.3,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,14:48:45,,,,2.0,0.75,18.3,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,14:50:00,,,,21.5,2.00,7.7,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,14:51:15,,,,21.5,2.00,7.7,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,14:52:30,,,,1.0,0.50,17.6,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,14:53:45,,,,25.0,2.25,7.7,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,14:55:00,,,,25.0,2.25,7.7,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,14:56:15,,,,25.0,2.25,7.7,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,14:57:30,,,,8.0,1.25,9.8,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,14:58:45,,,,2.0,0.75,18.3,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:00:00,,,,,,7.5,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:01:15,,,,,,7.5,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:02:30,,,,,,7.5,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:03:45,,,,,,18.1,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:05:00,,,,,,7.5,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:06:15,,,,,,8.8,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:07:30,,,,,,7.5,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:08:45,,,,,,7.5,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:10:00,,,,,,18.1,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:11:15,,,,,,7.5,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:12:30,,,,,,7.5,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:13:45,,,,,,18.1,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:15:00,,,,,,7.5,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:16:15,,,,,,7.5,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:17:30,,,,,,18.1,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:18:45,,,,,,7.5,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:20:00,,,,,,7.5,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:21:15,,,,,,7.5,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:22:30,,,,,,7.5,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:23:45,,,,,,18.1,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:25:00,,,,,,7.5,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:26:15,,,,,,7.5,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:27:30,,,,,,7.5,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:28:45,,,,,,14.5,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:30:00,,,,,,7.5,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:31:15,,,,,,7.5,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:32:30,,,,,,18.1,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:33:45,,,,,,7.5,0.40,,
CCS-2001,234804,,Transmission,Mk10,03-Jul-2022,15:35:00,,,,,,7.5,0.40,,
