DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
CCS-0914,234803,,Mk10,,14:10:36 03-Jul-2022,14:13:41 03-Jul-2022,185,0,42.1177,-70.1520,CRC,0,0,,,,0.976,0.168,,0.5,0.0,0,,,,,,,,,,,92,255,255,80,,,,,,,,129,36,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,14:11:07 03-Jul-2022,14:14:12 03-Jul-2022,185,1,42.1270,-70.2069,CRC,0,0,,,,0.976,0.164,,0.5,0.0,0,,,,,,,,,,,255,255,255,80,,,,,,,,129,36,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,,14:16:52 03-Jul-2022,,1,42.1270,-70.2069,CRC,0,0,,921,3.504,0.976,0.172,18.30,0.0,0.0,0,,,,,,,,,,,160,255,255,80,,,,,,,,129,36,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,14:14:16 03-Jul-2022,14:17:21 03-Jul-2022,185,0,42.1177,-70.1520,CRC,0,0,,,,0.968,0.172,,0.5,0.0,0,,,,,,,,,,,148,255,255,80,,,,,,,,129,36,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,14:14:53 03-Jul-2022,14:17:57 03-Jul-2022,184,0,42.1177,-70.1520,CRC,0,0,,,,0.968,0.228,,0.5,0.0,0,,,,,,,,,,,126,255,255,80,,,,,,,,129,36,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,,14:23:24 03-Jul-2022,,1,42.1270,-70.2069,CRC,0,0,,925,3.504,0.976,0.184,18.10,0.5,0.0,0,,,,,,,,,,,170,255,255,80,,,,,,,,129,36,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,,14:52:42 03-Jul-2022,,1,42.1038,-69.9646,CRC,0,0,,951,3.376,0.976,0.184,18.40,0.5,0.0,0,,,,,,,,,,,102,255,255,80,,,,,,,,131,38,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,14:49:53 03-Jul-2022,14:52:57 03-Jul-2022,184,1,42.1038,-69.9646,CRC,0,0,,,,0.968,0.228,,0.5,0.0,0,,,,,,,,,,,103,255,255,80,,,,,,,,131,38,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,23:25:07 03-Jul-2022,23:28:12 03-Jul-2022,185,0,42.0916,-70.1357,CRC,0,0,,,,0.976,0.172,,0.0,0.0,0,,,,,,,,,,,170,255,255,80,,,,,,,,151,45,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,,00:08:05 04-Jul-2022,,0,42.1368,-69.9654,CRC,0,0,,1397,3.376,0.976,0.168,19.90,0.0,28.0,0,,,,,,,,,,,204,16,255,80,,,,,,,,154,48,0,,,,,,,,,,
