DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
CCS-0914,234803,Mk10,14:08:00 03-Jul-2022,User,,42.1213,-70.1469,,,,,,,,,,
CCS-0914,234803,Mk10,14:13:48 03-Jul-2022,Argos,1,42.1270,-70.2069,1195,1559,915,114,,,,,,
CCS-0914,234803,Mk10,14:15:06 03-Jul-2022,Argos,0,42.1177,-70.1520,3228,5730,1817,27,,,,,,
CCS-0914,234803,Mk10,14:52:42 03-Jul-2022,Argos,1,42.1038,-69.9646,941,6186,143,118,,,,,,
CCS-0914,234803,Mk10,15:40:19 03-Jul-2022,Argos,0,42.1222,-70.2538,1981,2590,1514,142,,,,,,
CCS-0914,234803,Mk10,15:49:07 03-Jul-2022,Argos,1,42.0872,-70.1769,1110,3364,366,103,,,,,,
CCS-0914,234803,Mk10,16:28:06 03-Jul-2022,Argos,B,42.0291,-70.2210,9466,21826,4105,104,,,,,,
CCS-0914,234803,Mk10,21:43:31 03-Jul-2022,Argos,0,42.1491,-70.0876,7808,40416,1508,6,,,,,,
CCS-0914,234803,Mk10,21:46:46 03-Jul-2022,Argos,0,42.2694,-70.1168,12785,20541,7957,37,,,,,,
CCS-0914,234803,Mk10,22:04:18 03-Jul-2022,Argos,0,42.1762,-70.3321,13869,70712,2720,104,,,,,,
CCS-0914,234803,Mk10,22:22:32 03-Jul-2022,Argos,0,42.1429,-70.3240,5311,24525,1149,100,,,,,,
CCS-0914,234803,Mk10,23:13:21 03-Jul-2022,Argos,0,42.0994,-70.2087,7587,127557,451,71,,,,,,
CCS-0914,234803,Mk10,23:25:45 03-Jul-2022,Argos,0,42.0916,-70.1357,2096,4151,1058,110,,,,,,
CCS-0914,234803,Mk10,23:39:59 03-Jul-2022,Argos,0,42.1548,-69.9556,15121,327476,698,78,,,,,,
CCS-0914,234803,Mk10,23:44:06 03-Jul-2022,Argos,0,42.0853,-70.1512,10187,18806,5517,178,,,,,,
CCS-0914,234803,Mk10,00:02:55 04-Jul-2022,Argos,0,42.1368,-69.9654,6257,78014,501,77,,,,,,
CCS-0914,234803,Mk10,00:31:33 04-Jul-2022,Argos,B,42.1430,-69.9715,22493,47029,10758,82,,,,,,
CCS-0914,234803,Mk10,01:00:59 04-Jul-2022,Argos,A,42.0325,-70.0551,7700,37435,1583,94,,,,,,
CCS-0914,234803,Mk10,01:17:25 04-Jul-2022,Argos,0,42.1286,-70.1455,4210,8782,2018,17,,,,,,
CCS-0914,234803,Mk10,01:26:27 04-Jul-2022,Argos,A,42.1263,-70.1565,1545,15237,156,89,,,,,,
CCS-0914,234803,Mk10,01:41:00 04-Jul-2022,Argos,A,42.1149,-70.1740,588,2549,135,107,,,,,,
CCS-0914,234803,Mk10,01:44:40 04-Jul-2022,Argos,B,42.1154,-70.1778,421,648,273,106,,,,,,
CCS-0914,234803,Mk10,02:11:06 04-Jul-2022,Argos,B,42.1149,-70.1746,839,1142,616,92,,,,,,
CCS-0914,234803,Mk10,03:04:26 04-Jul-2022,Argos,1,42.1071,-70.2373,521,958,283,169,,,,,,
CCS-0914,234803,Mk10,03:19:33 04-Jul-2022,Argos,3,42.1009,-70.2427,193,299,124,100,,,,,,
CCS-0914,234803,Mk10,08:23:58 04-Jul-2022,Argos,B,42.1005,-70.2298,2350,17936,307,117,,,,,,
CCS-0914,234803,Mk10,09:04:54 04-Jul-2022,Argos,1,42.1312,-70.2658,1339,5588,320,101,,,,,,
CCS-0914,234803,Mk10,10:40:30 04-Jul-2022,Argos,0,42.1183,-70.1746,4402,6124,3164,26,,,,,,
CCS-0914,234803,Mk10,10:44:37 04-Jul-2022,Argos,B,42.1184,-70.1753,11576,15380,8712,89,,,,,,
CCS-0914,234803,Mk10,12:22:29 04-Jul-2022,Argos,0,42.0273,-70.0980,1714,4117,713,146,,,,,,
CCS-0914,234803,Mk10,13:34:36 04-Jul-2022,Argos,A,42.0785,-69.9179,7492,33622,1669,137,,,,,,
CCS-0914,234803,Mk10,13:40:43 04-Jul-2022,Argos,0,42.0815,-70.1603,2806,4072,1933,36,,,,,,
CCS-0914,234803,Mk10,14:02:59 04-Jul-2022,Argos,0,42.0613,-70.1953,1648,2271,1195,44,,,,,,
CCS-0914,234803,Mk10,14:04:37 04-Jul-2022,Argos,0,42.0848,-70.2587,6967,8341,5818,26,,,,,,
CCS-0914,234803,Mk10,14:29:57 04-Jul-2022,Argos,0,42.1315,-70.3359,6240,52091,747,94,,,,,,
CCS-0914,234803,Mk10,15:18:15 04-Jul-2022,Argos,A,42.1202,-70.4612,35478,69555,18096,116,,,,,,
CCS-0914,234803,Mk10,00:32:24 05-Jul-2022,Argos,0,42.1418,-70.2712,4001,7709,2076,83,,,,,,
CCS-0914,234803,Mk10,00:33:59 05-Jul-2022,Argos,B,42.1328,-70.2577,9094,16586,4986,121,,,,,,
CCS-0914,234803,Mk10,00:48:39 05-Jul-2022,Argos,A,42.1256,-70.2553,4760,25453,890,86,,,,,,
CCS-0914,234803,Mk10,01:02:56 05-Jul-2022,Argos,2,42.1196,-70.2152,379,866,165,61,,,,,,
CCS-0914,234803,Mk10,01:29:33 05-Jul-2022,Argos,3,42.1243,-70.2058,222,290,170,4,,,,,,
CCS-0914,234803,Mk10,01:33:04 05-Jul-2022,Argos,2,42.1240,-70.1952,369,1128,120,88,,,,,,
CCS-0914,234803,Mk10,01:50:45 05-Jul-2022,Argos,3,42.1119,-70.1960,177,870,35,88,,,,,,
CCS-0914,234803,Mk10,02:47:47 05-Jul-2022,Argos,B,42.1048,-70.1918,747,9203,60,83,,,,,,
CCS-0914,234803,Mk10,03:12:03 05-Jul-2022,Argos,B,42.1106,-70.2194,690,5781,82,58,,,,,,
CCS-0914,234803,Mk10,08:07:18 05-Jul-2022,Argos,B,42.1041,-70.2061,2222,3640,1356,71,,,,,,
CCS-0914,234803,Mk10,08:31:48 05-Jul-2022,Argos,1,42.1046,-70.2834,970,1288,730,179,,,,,,
CCS-0914,234803,Mk10,09:39:35 05-Jul-2022,Argos,B,42.1044,-70.2981,4091,32211,519,77,,,,,,
