DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
CCS-0914,234803,,Mk10,14:00:00 03-Jul-2022,,,,0.000000,0.000000,Status,24.000000,0.000000,Behavior
CCS-0914,234803,,Mk10,15:00:00 03-Jul-2022,,,,0.000000,0.000000,Behavior,20.000000,0.000000,Behavior
CCS-0914,234803,,Mk10,16:00:00 03-Jul-2022,,,,0.000000,0.000000,Behavior,21.000000,0.000000,Behavior
CCS-0914,234803,,Mk10,17:00:00 03-Jul-2022,,,,0.000000,0.000000,Behavior,18.500000,0.000000,Behavior
CCS-0914,234803,,Mk10,18:00:00 03-Jul-2022,,,,0.000000,0.000000,Behavior,20.000000,0.000000,Behavior
CCS-0914,234803,,Mk10,19:00:00 03-Jul-2022,,,,0.000000,0.000000,Behavior,23.500000,0.000000,Behavior
CCS-0914,234803,,Mk10,20:00:00 03-Jul-2022,,,,0.000000,0.000000,Behavior,29.750000,0.250000,Behavior
CCS-0914,234803,,Mk10,21:00:00 03-Jul-2022,,,,0.000000,0.000000,Behavior,29.750000,0.250000,Behavior
CCS-0914,234803,,Mk10,22:00:00 03-Jul-2022,,,,0.000000,0.000000,Behavior,20.500000,0.000000,Behavior
CCS-0914,234803,,Mk10,23:00:00 03-Jul-2022,,,,0.000000,0.000000,Status,19.000000,0.000000,Behavior
CCS-0914,234803,,Mk10,00:00:00 04-Jul-2022,,,,0.000000,0.000000,Status,16.000000,0.000000,Behavior
CCS-0914,234803,,Mk10,01:00:00 04-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
CCS-0914,234803,,Mk10,02:00:00 04-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
CCS-0914,234803,,Mk10,03:00:00 04-Jul-2022,,,,0.000000,0.000000,Behavior,6.500000,0.000000,Behavior
CCS-0914,234803,,Mk10,07:00:00 04-Jul-2022,,,,0.000000,0.000000,Behavior,10.500000,0.000000,Behavior
CCS-0914,234803,,Mk10,08:00:00 04-Jul-2022,,,,0.000000,0.000000,Behavior,18.000000,0.000000,Behavior
