Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
CCS-0914,04-Jul-2022,15:25:22,2,185.000000,116,87,0,5,,,,,,,,,,,,,,,15,14,28530,,,,9,308,,,,4,28828,,,,11,23114,,,,2,28424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,04-Jul-2022,15:55:01,3,185.000000,117,87,0,5,,,,,,,,,,,,,,,15,9,5761,,,,4,2409,,,,20,1463,,,,17,31762,,,,28,31302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,04-Jul-2022,20:22:09,1,185.000000,122,94,0,5,,,,,,,,,,,,,,,15,11,5484,,,,2,24184,,,,20,16972,,,,30,3613,,,,15,15349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,04-Jul-2022,21:40:45,1,185.000000,123,97,0,5,,,,,,,,,,,,,,,15,20,27175,,,,5,996,,,,13,5644,,,,11,4205,,,,2,2729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,05-Jul-2022,02:11:11,1,185.000000,125,110,0,5,,,,,,,,,,,,,,,15,25,22172,,,,23,14256,,,,10,3203,,,,12,22055,,,,31,8224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,05-Jul-2022,06:00:39,1,185.000000,128,119,0,5,,,,,,,,,,,,,,,15,22,12424,,,,4,15130,,,,16,9429,,,,27,18812,,,,32,17602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,05-Jul-2022,08:57:06,3,185.000000,129,128,0,4,,,,,,,,,,,,,,,15,27,6426,,,,26,7103,,,,7,1122,,,,30,6693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,05-Jul-2022,14:53:07,1,185.000000,132,144,0,7,,,,,,,,,,,,,,,15,24,11245,,,,2,6346,,,,11,18232,,,,12,16783,,,,6,26032,,,,3,30882,,,,19,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,05-Jul-2022,17:13:01,1,185.000000,134,149,0,4,,,,,,,,,,,,,,,15,9,4851,,,,6,12705,,,,4,14751,,,,17,30205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,06-Jul-2022,04:25:19,1,185.000000,140,178,0,4,,,,,,,,,,,,,,,15,32,20023,,,,22,27286,,,,31,22662,,,,25,27558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,06-Jul-2022,15:28:16,1,185.000000,143,212,0,5,,,,,,,,,,,,,,,15,6,8810,,,,12,2730,,,,19,18567,,,,17,15508,,,,4,16437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,06-Jul-2022,17:02:11,1,185.000000,145,214,0,4,,,,,,,,,,,,,,,15,5,3982,,,,20,14002,,,,25,13114,,,,11,7914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,06-Jul-2022,17:52:32,1,185.000000,146,215,0,4,,,,,,,,,,,,,,,15,5,14320,,,,2,21498,,,,12,21885,,,,25,17694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,06-Jul-2022,22:57:58,2,185.000000,148,227,0,4,,,,,,,,,,,,,,,15,13,18648,,,,15,31486,,,,5,22018,,,,24,2096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,07-Jul-2022,08:43:40,1,185.000000,154,248,0,4,,,,,,,,,,,,,,,15,16,5901,,,,27,31694,,,,26,14114,,,,21,10304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,07-Jul-2022,10:48:11,1,185.000000,155,253,0,6,,,,,,,,,,,,,,,15,17,5763,,,,28,31799,,,,30,31938,,,,13,16066,,,,7,28071,,,,14,20979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,07-Jul-2022,14:10:17,1,185.000000,160,256,0,5,,,,,,,,,,,,,,,15,11,15805,,,,6,9561,,,,24,9254,,,,28,17542,,,,19,17679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,07-Jul-2022,15:12:45,1,185.000000,162,256,0,5,,,,,,,,,,,,,,,15,6,31421,,,,11,16416,,,,24,17774,,,,2,20688,,,,17,31401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,07-Jul-2022,16:48:43,1,185.000000,163,260,0,7,,,,,,,,,,,,,,,15,17,18361,,,,19,18066,,,,6,31909,,,,28,19456,,,,5,2030,,,,20,27978,,,,9,22972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,08-Jul-2022,02:52:14,1,185.000000,175,274,0,4,,,,,,,,,,,,,,,15,10,21083,,,,32,23331,,,,31,21638,,,,21,28628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,08-Jul-2022,09:30:02,1,185.000000,179,291,0,4,,,,,,,,,,,,,,,15,30,18266,,,,16,3245,,,,7,29472,,,,9,29409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,08-Jul-2022,11:58:09,2,185.000000,181,296,0,5,,,,,,,,,,,,,,,15,3,21333,,,,1,23000,,,,8,29194,,,,21,13764,,,,7,13161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,08-Jul-2022,12:48:16,1,185.000000,182,297,0,4,,,,,,,,,,,,,,,15,28,12252,,,,17,7005,,,,19,27082,,,,21,16218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,08-Jul-2022,20:00:03,1,185.000000,187,313,0,5,,,,,,,,,,,,,,,15,7,13802,,,,20,19682,,,,30,19158,,,,5,9080,,,,2,28494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,08-Jul-2022,20:46:07,1,185.000000,188,314,0,4,,,,,,,,,,,,,,,15,11,20440,,,,2,2624,,,,5,438,,,,15,24568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,09-Jul-2022,07:59:25,1,186.000000,195,340,0,4,,,,,,,,,,,,,,,15,7,1261,,,,9,19058,,,,18,3410,,,,26,11384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,09-Jul-2022,09:02:49,1,186.000000,196,342,0,5,,,,,,,,,,,,,,,15,30,25621,,,,8,36,,,,16,19565,,,,7,1044,,,,27,24012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,09-Jul-2022,18:06:15,1,186.000000,208,351,0,4,,,,,,,,,,,,,,,15,9,7716,,,,2,6099,,,,11,11217,,,,29,15817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,09-Jul-2022,19:09:40,1,186.000000,210,351,0,4,,,,,,,,,,,,,,,15,7,8900,,,,5,22163,,,,29,27145,,,,30,8550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,09-Jul-2022,21:50:36,1,186.000000,213,355,0,6,,,,,,,,,,,,,,,15,5,32280,,,,13,10013,,,,30,11830,,,,20,28280,,,,15,32546,,,,24,20470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,10-Jul-2022,03:08:04,1,186.000000,220,361,0,5,,,,,,,,,,,,,,,15,25,17748,,,,32,25518,,,,12,15692,,,,10,31613,,,,26,29473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,10-Jul-2022,09:46:06,1,186.000000,227,372,0,4,,,,,,,,,,,,,,,15,1,28369,,,,9,6638,,,,14,25360,,,,30,13204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,10-Jul-2022,11:53:12,1,186.000000,231,372,0,5,,,,,,,,,,,,,,,15,1,30097,,,,8,22384,,,,21,11073,,,,7,6491,,,,30,18634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,10-Jul-2022,13:08:08,1,186.000000,233,373,0,4,,,,,,,,,,,,,,,15,1,14786,,,,3,5305,,,,14,17458,,,,30,4630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,10-Jul-2022,17:20:37,1,186.000000,240,375,0,5,,,,,,,,,,,,,,,15,17,23250,,,,5,9755,,,,9,4594,,,,6,3786,,,,12,21613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,10-Jul-2022,20:19:38,2,186.000000,244,378,0,4,,,,,,,,,,,,,,,15,13,32140,,,,11,3196,,,,2,7411,,,,29,2351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,10-Jul-2022,21:07:32,1,186.000000,245,379,0,4,,,,,,,,,,,,,,,15,20,31905,,,,18,23226,,,,13,30706,,,,5,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,11-Jul-2022,00:32:05,1,186.000000,248,386,0,4,,,,,,,,,,,,,,,15,32,30604,,,,10,24059,,,,22,17461,,,,23,12405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,11-Jul-2022,01:33:32,1,186.000000,249,388,0,5,,,,,,,,,,,,,,,15,10,5211,,,,31,1158,,,,21,309,,,,23,16152,,,,1,23644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,11-Jul-2022,05:15:01,1,186.000000,253,394,0,4,,,,,,,,,,,,,,,15,4,29157,,,,29,11956,,,,3,29448,,,,26,9463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,11-Jul-2022,11:23:45,1,186.000000,257,409,0,4,,,,,,,,,,,,,,,15,17,16422,,,,7,29141,,,,1,4282,,,,13,23384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,11-Jul-2022,14:20:00,1,186.000000,259,416,0,4,,,,,,,,,,,,,,,15,19,20152,,,,1,29378,,,,12,7179,,,,24,21090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,11-Jul-2022,17:43:49,1,186.000000,263,421,0,4,,,,,,,,,,,,,,,15,6,26904,,,,9,12130,,,,13,14042,,,,19,7581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,11-Jul-2022,20:23:46,1,186.000000,267,423,0,4,,,,,,,,,,,,,,,15,20,27386,,,,18,31268,,,,13,22198,,,,2,31589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,12-Jul-2022,01:35:01,2,186.000000,271,435,0,5,,,,,,,,,,,,,,,15,25,23492,,,,10,5629,,,,32,875,,,,31,31427,,,,22,4280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,12-Jul-2022,02:05:41,2,186.000000,272,435,0,4,,,,,,,,,,,,,,,15,23,13389,,,,31,24260,,,,21,662,,,,32,6687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,12-Jul-2022,03:55:33,1,186.000000,273,440,0,5,,,,,,,,,,,,,,,15,16,1436,,,,22,5534,,,,32,7426,,,,26,14695,,,,31,31508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,12-Jul-2022,04:26:10,1,186.000000,274,440,0,7,,,,,,,,,,,,,,,15,32,24958,,,,26,21010,,,,16,29110,,,,3,3478,,,,4,2444,,,,31,23067,,,,22,18476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,12-Jul-2022,05:44:12,1,186.000000,276,441,0,5,,,,,,,,,,,,,,,15,3,19920,,,,9,1489,,,,4,4889,,,,16,21894,,,,26,6839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,12-Jul-2022,19:49:58,1,186.000000,292,462,0,4,,,,,,,,,,,,,,,15,2,25389,,,,20,15445,,,,13,24656,,,,7,22258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,12-Jul-2022,21:23:11,1,186.000000,295,462,0,6,,,,,,,,,,,,,,,15,15,6983,,,,5,16339,,,,20,23371,,,,24,23790,,,,30,29292,,,,2,25765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,13-Jul-2022,08:45:33,2,186.000000,303,490,0,4,,,,,,,,,,,,,,,15,8,23177,,,,9,6028,,,,21,19528,,,,27,18450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,13-Jul-2022,21:23:40,1,186.000000,317,510,0,5,,,,,,,,,,,,,,,15,20,29742,,,,29,22823,,,,24,2581,,,,5,27512,,,,2,29395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,14-Jul-2022,02:21:32,1,186.000000,319,525,0,4,,,,,,,,,,,,,,,15,31,25334,,,,32,10108,,,,10,31866,,,,22,15450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,14-Jul-2022,07:33:48,1,186.000000,322,537,0,4,,,,,,,,,,,,,,,15,16,9994,,,,26,20913,,,,8,27759,,,,18,28194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,14-Jul-2022,09:12:05,1,186.000000,323,541,0,4,,,,,,,,,,,,,,,15,7,7620,,,,14,17206,,,,30,4262,,,,27,32566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,14-Jul-2022,11:35:27,1,186.000000,325,546,0,5,,,,,,,,,,,,,,,15,1,9779,,,,7,23925,,,,8,6074,,,,3,15251,,,,19,27989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,14-Jul-2022,14:26:03,1,186.000000,329,549,0,4,,,,,,,,,,,,,,,15,11,12820,,,,2,24402,,,,6,29844,,,,19,29760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,14-Jul-2022,16:06:19,2,186.000000,332,549,0,5,,,,,,,,,,,,,,,15,5,30584,,,,9,2728,,,,20,15090,,,,17,26553,,,,6,13838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,14-Jul-2022,16:36:29,1,186.000000,333,549,0,7,,,,,,,,,,,,,,,15,12,7854,,,,5,23862,,,,17,4357,,,,19,16962,,,,20,25976,,,,2,10306,,,,28,28170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,14-Jul-2022,17:57:52,1,186.000000,335,550,0,4,,,,,,,,,,,,,,,15,9,9068,,,,19,15140,,,,11,5484,,,,13,7792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,14-Jul-2022,21:12:12,1,186.000000,339,554,0,4,,,,,,,,,,,,,,,15,15,31396,,,,20,25122,,,,29,21236,,,,24,2962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,14-Jul-2022,21:43:36,1,186.000000,340,554,0,4,,,,,,,,,,,,,,,15,24,32709,,,,23,18491,,,,15,10528,,,,18,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,15-Jul-2022,01:52:44,1,186.000000,345,560,0,6,,,,,,,,,,,,,,,15,32,20536,,,,22,24373,,,,21,15634,,,,1,7256,,,,24,14231,,,,12,20558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,15-Jul-2022,02:55:18,2,186.000000,347,560,0,4,,,,,,,,,,,,,,,15,12,29214,,,,32,25710,,,,25,15260,,,,22,28786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,15-Jul-2022,04:28:26,1,186.000000,348,564,0,5,,,,,,,,,,,,,,,15,31,19818,,,,25,20398,,,,22,6720,,,,4,10464,,,,32,17536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,15-Jul-2022,09:53:41,1,186.000000,353,574,0,4,,,,,,,,,,,,,,,15,21,30142,,,,7,8682,,,,1,27590,,,,30,26796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,15-Jul-2022,15:43:17,2,186.000000,360,582,0,5,,,,,,,,,,,,,,,15,19,14005,,,,28,18950,,,,4,27266,,,,6,17362,,,,9,19354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,15-Jul-2022,17:03:29,1,186.000000,362,583,0,4,,,,,,,,,,,,,,,15,12,4678,,,,29,16420,,,,5,11650,,,,11,18586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,15-Jul-2022,19:20:01,1,186.000000,365,586,0,5,,,,,,,,,,,,,,,15,7,26392,,,,29,6043,,,,30,13439,,,,20,23090,,,,11,24283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,15-Jul-2022,19:20:14,1,186.000000,,,,2,,,,,,,,,,,,,,,15,25,26392,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,15-Jul-2022,22:26:46,1,186.000000,369,590,0,4,,,,,,,,,,,,,,,15,18,13584,,,,27,23408,,,,10,20318,,,,32,12683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,16-Jul-2022,04:14:17,2,186.000000,374,602,0,4,,,,,,,,,,,,,,,15,31,607,,,,25,352,,,,29,26591,,,,22,26824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,16-Jul-2022,06:52:01,1,186.000000,376,608,0,4,,,,,,,,,,,,,,,15,7,4115,,,,8,11897,,,,27,15348,,,,4,17090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,16-Jul-2022,13:26:08,1,186.000000,381,623,0,5,,,,,,,,,,,,,,,15,21,23824,,,,1,10585,,,,24,26504,,,,17,31334,,,,3,24370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,16-Jul-2022,23:27:39,1,186.000000,394,635,0,4,,,,,,,,,,,,,,,15,12,3381,,,,32,25231,,,,15,12153,,,,24,31692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,17-Jul-2022,07:54:35,2,186.000000,404,647,0,4,,,,,,,,,,,,,,,15,7,21444,,,,26,31718,,,,18,23577,,,,9,6070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,17-Jul-2022,12:14:12,1,186.000000,410,651,0,6,,,,,,,,,,,,,,,15,17,28949,,,,21,24777,,,,28,2189,,,,30,20549,,,,19,17448,,,,1,32312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,17-Jul-2022,14:35:43,1,186.000000,412,656,0,8,,,,,,,,,,,,,,,15,4,22447,,,,14,28155,,,,11,22221,,,,2,5038,,,,9,27127,,,,17,15100,,,,19,8158,,,,28,25522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,17-Jul-2022,16:11:14,1,186.000000,414,658,0,5,,,,,,,,,,,,,,,15,5,3814,,,,9,17314,,,,20,30572,,,,17,25529,,,,28,27350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,17-Jul-2022,18:38:10,1,186.000000,417,661,0,5,,,,,,,,,,,,,,,15,13,3464,,,,11,15902,,,,6,9430,,,,5,20437,,,,25,16248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0914,17-Jul-2022,19:14:26,1,186.000000,418,661,0,4,,,,,,,,,,,,,,,15,13,17080,,,,2,32249,,,,11,11318,,,,29,3009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
