DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
243062,243062,,Transmission,Mk10,TAD,15:00:00 10-Aug-2023,0.000000,2,0,,,,7,100,24.1,8.3,11.3,48.7,7.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,243062,,Transmission,Mk10,TAD,20:00:00 10-Aug-2023,0.000000,2,0,,,,7,100.000000,85.9,7.9,1.4,1.1,1.4,2.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,243062,,Transmission,Mk10,TAD,22:00:00 10-Aug-2023,0.000000,2,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,243062,,Transmission,Mk10,TAD,23:00:00 10-Aug-2023,0.000000,4,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,243062,,Transmission,Mk10,TAD,00:00:00 11-Aug-2023,0.000000,3,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,243062,,Transmission,Mk10,TAD,01:00:00 11-Aug-2023,0.000000,3,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,243062,,Transmission,Mk10,TAD,02:00:00 11-Aug-2023,0.000000,1,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,243062,,Transmission,Mk10,TAD,03:00:00 11-Aug-2023,0.000000,1,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,243062,,Transmission,Mk10,TAD,05:00:00 11-Aug-2023,0.000000,1,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,243062,,Transmission,Mk10,TAD,06:00:00 11-Aug-2023,0.000000,1,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,243062,,Transmission,Mk10,TAD,07:00:00 11-Aug-2023,0.000000,3,0,,,,7,100,80,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,243062,,Transmission,Mk10,TAD,08:00:00 11-Aug-2023,0.000000,2,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,243062,,Transmission,Mk10,TAD,10:00:00 11-Aug-2023,0.000000,3,0,,,,7,100,22.8,17.9,44.6,14.8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,243062,,Transmission,Mk10,TAD,11:00:00 11-Aug-2023,0.000000,4,0,,,,7,100.000000,27.9,19.4,32.7,20.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,243062,,Transmission,Mk10,TAD,12:00:00 11-Aug-2023,0.000000,1,0,,,,7,100,28.1,25.1,31.9,14.9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,243062,,Transmission,Mk10,TAD,13:00:00 11-Aug-2023,0.000000,3,0,,,,7,100,19.6,14.1,41.5,24.8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,243062,,Transmission,Mk10,TAD,14:00:00 11-Aug-2023,0.000000,5,0,,,,7,100.000000,29.5,21.4,38.1,11.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,243062,,Transmission,Mk10,TAD,17:00:00 11-Aug-2023,0.000000,1,0,,,,7,100,31.1,21.5,26.2,21.1,0.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,243062,,Transmission,Mk10,TAD,18:00:00 11-Aug-2023,0.000000,1,0,,,,7,100,28.5,12.7,33.0,25.2,0.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,243062,,Transmission,Mk10,TAD,19:00:00 11-Aug-2023,0.000000,2,0,,,,7,100,26.8,30.2,22.1,18.8,1.9,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,243062,,Transmission,Mk10,TAD,23:00:00 11-Aug-2023,0.000000,1,0,,,,7,100,99.6,0.4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
