DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
243062,243062,,Mk10,15:00:00 10-Aug-2023,,,,0.000000,0.000000,Behavior,22.000000,0.000000,Behavior
243062,243062,,Mk10,16:00:00 10-Aug-2023,,,,0.000000,0.000000,Behavior,19.000000,0.000000,Behavior
243062,243062,,Mk10,17:00:00 10-Aug-2023,,,,0.000000,0.000000,Behavior,20.500000,0.000000,Behavior
243062,243062,,Mk10,18:00:00 10-Aug-2023,,,,0.000000,0.000000,Behavior,20.500000,0.000000,Behavior
243062,243062,,Mk10,19:00:00 10-Aug-2023,,,,0.000000,0.000000,Behavior,7.500000,0.000000,Behavior
243062,243062,,Mk10,20:00:00 10-Aug-2023,,,,0.000000,0.000000,Behavior,28.750000,0.250000,Behavior
243062,243062,,Mk10,21:00:00 10-Aug-2023,,,,0.000000,0.000000,Behavior,3.500000,0.000000,Behavior
243062,243062,,Mk10,22:00:00 10-Aug-2023,,,,0.000000,0.000000,Behavior,,,
243062,243062,,Mk10,23:00:00 10-Aug-2023,,,,0.000000,0.000000,Behavior,3.500000,0.000000,Behavior
243062,243062,,Mk10,00:00:00 11-Aug-2023,,,,0.000000,0.000000,Behavior,4.500000,0.000000,Behavior
243062,243062,,Mk10,01:00:00 11-Aug-2023,,,,0.000000,0.000000,Behavior,4.000000,0.000000,Behavior
243062,243062,,Mk10,02:00:00 11-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,03:00:00 11-Aug-2023,,,,0.000000,0.000000,Behavior,3.500000,0.000000,Behavior
243062,243062,,Mk10,05:00:00 11-Aug-2023,,,,0.000000,0.000000,Behavior,4.500000,0.000000,Behavior
243062,243062,,Mk10,08:00:00 11-Aug-2023,,,,0.000000,0.000000,Behavior,5.000000,0.000000,Behavior
243062,243062,,Mk10,09:00:00 11-Aug-2023,,,,0.000000,0.000000,Behavior,13.500000,0.000000,Behavior
243062,243062,,Mk10,12:00:00 11-Aug-2023,,,,0.000000,0.000000,Status,18.500000,0.000000,Behavior
243062,243062,,Mk10,13:00:00 11-Aug-2023,,,,0.000000,0.000000,Behavior,19.500000,0.000000,Behavior
243062,243062,,Mk10,14:00:00 11-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,15:00:00 11-Aug-2023,,,,0.000000,0.000000,Status,,,
243062,243062,,Mk10,16:00:00 11-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,18:00:00 11-Aug-2023,,,,0.000000,0.000000,Behavior,20.500000,0.000000,Behavior
243062,243062,,Mk10,20:00:00 11-Aug-2023,,,,0.000000,0.000000,Behavior,7.000000,0.000000,Behavior
243062,243062,,Mk10,21:00:00 11-Aug-2023,,,,0.000000,0.000000,Behavior,4.000000,0.000000,Behavior
243062,243062,,Mk10,22:00:00 11-Aug-2023,,,,0.000000,0.000000,Behavior,3.000000,0.000000,Behavior
243062,243062,,Mk10,23:00:00 11-Aug-2023,,,,0.000000,0.000000,Behavior,5.500000,0.000000,Behavior
243062,243062,,Mk10,00:00:00 12-Aug-2023,,,,0.000000,0.000000,Status,,,
243062,243062,,Mk10,08:00:00 12-Aug-2023,,,,0.000000,0.000000,Behavior,12.500000,0.000000,Behavior
243062,243062,,Mk10,09:00:00 12-Aug-2023,,,,0.000000,0.000000,Behavior,13.000000,0.000000,Behavior
243062,243062,,Mk10,11:00:00 12-Aug-2023,,,,0.000000,0.000000,Behavior,18.000000,0.000000,Behavior
243062,243062,,Mk10,12:00:00 12-Aug-2023,,,,0.000000,0.000000,Status,18.000000,0.000000,Behavior
243062,243062,,Mk10,13:00:00 12-Aug-2023,,,,0.000000,0.000000,Behavior,20.000000,0.000000,Behavior
243062,243062,,Mk10,14:00:00 12-Aug-2023,,,,0.000000,0.000000,Behavior,21.500000,0.000000,Behavior
243062,243062,,Mk10,15:00:00 12-Aug-2023,,,,0.000000,0.000000,Behavior,,,
243062,243062,,Mk10,17:00:00 12-Aug-2023,,,,0.000000,0.000000,Behavior,19.500000,0.000000,Behavior
243062,243062,,Mk10,18:00:00 12-Aug-2023,,,,0.000000,0.000000,Behavior,22.500000,0.000000,Behavior
243062,243062,,Mk10,19:00:00 12-Aug-2023,,,,0.000000,0.000000,Behavior,19.500000,0.000000,Behavior
243062,243062,,Mk10,20:00:00 12-Aug-2023,,,,0.000000,0.000000,Behavior,19.000000,0.000000,Behavior
243062,243062,,Mk10,21:00:00 12-Aug-2023,,,,0.000000,0.000000,Behavior,3.500000,0.000000,Behavior
243062,243062,,Mk10,22:00:00 12-Aug-2023,,,,0.000000,0.000000,Behavior,4.000000,0.000000,Behavior
243062,243062,,Mk10,00:00:00 13-Aug-2023,,,,0.375000,0.375000,TimeSeries,3.250000,0.500000,TimeSeries
243062,243062,,Mk10,01:00:00 13-Aug-2023,,,,0.000000,0.000000,Fast-GPS,2.750000,0.500000,TimeSeries
243062,243062,,Mk10,03:00:00 13-Aug-2023,,,,0.000000,0.000000,Fast-GPS,14.500000,0.750000,TimeSeries
243062,243062,,Mk10,04:00:00 13-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,05:00:00 13-Aug-2023,,,,0.625000,0.625000,TimeSeries,14.500000,0.750000,TimeSeries
243062,243062,,Mk10,06:00:00 13-Aug-2023,,,,0.000000,0.000000,Behavior,15.500000,0.000000,Behavior
243062,243062,,Mk10,07:00:00 13-Aug-2023,,,,0.000000,0.000000,Behavior,19.000000,0.000000,Behavior
243062,243062,,Mk10,08:00:00 13-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,09:00:00 13-Aug-2023,,,,0.000000,0.000000,Behavior,16.500000,0.000000,Behavior
243062,243062,,Mk10,10:00:00 13-Aug-2023,,,,0.000000,0.000000,Behavior,16.000000,0.000000,Behavior
243062,243062,,Mk10,11:00:00 13-Aug-2023,,,,0.000000,0.000000,Behavior,17.000000,0.000000,Behavior
243062,243062,,Mk10,12:00:00 13-Aug-2023,,,,0.000000,0.000000,Behavior,18.500000,0.000000,Behavior
243062,243062,,Mk10,13:00:00 13-Aug-2023,,,,0.000000,0.000000,Behavior,19.000000,0.000000,Behavior
243062,243062,,Mk10,14:00:00 13-Aug-2023,,,,0.000000,0.000000,Behavior,21.500000,0.000000,Behavior
243062,243062,,Mk10,15:00:00 13-Aug-2023,,,,0.000000,0.000000,Behavior,20.500000,0.000000,Behavior
243062,243062,,Mk10,16:00:00 13-Aug-2023,,,,0.000000,0.000000,Status,22.000000,0.000000,Behavior
243062,243062,,Mk10,18:00:00 13-Aug-2023,,,,0.750000,0.500000,TimeSeries,19.500000,1.750000,TimeSeries
243062,243062,,Mk10,20:00:00 13-Aug-2023,,,,0.000000,0.000000,Behavior,18.000000,0.000000,Behavior
243062,243062,,Mk10,21:00:00 13-Aug-2023,,,,0.000000,0.000000,Behavior,22.500000,0.000000,Behavior
243062,243062,,Mk10,22:00:00 13-Aug-2023,,,,0.000000,0.000000,Fast-GPS,3.750000,0.500000,TimeSeries
243062,243062,,Mk10,23:00:00 13-Aug-2023,,,,0.000000,0.000000,Behavior,6.000000,0.000000,Behavior
243062,243062,,Mk10,00:00:00 14-Aug-2023,,,,0.000000,0.000000,Behavior,,,
243062,243062,,Mk10,03:00:00 14-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,07:00:00 14-Aug-2023,,,,0.000000,0.000000,Behavior,2.500000,0.000000,Behavior
243062,243062,,Mk10,08:00:00 14-Aug-2023,,,,0.000000,0.000000,Behavior,12.000000,0.000000,Behavior
243062,243062,,Mk10,09:00:00 14-Aug-2023,,,,0.000000,0.000000,Behavior,13.000000,0.000000,Behavior
243062,243062,,Mk10,12:00:00 14-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,13:00:00 14-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,14:00:00 14-Aug-2023,,,,0.000000,0.000000,Behavior,25.750000,0.250000,Behavior
243062,243062,,Mk10,15:00:00 14-Aug-2023,,,,0.000000,0.000000,Status,26.750000,0.250000,Behavior
243062,243062,,Mk10,16:00:00 14-Aug-2023,,,,0.000000,0.000000,Behavior,,,
243062,243062,,Mk10,17:00:00 14-Aug-2023,,,,0.000000,0.000000,Status,,,
243062,243062,,Mk10,22:00:00 14-Aug-2023,,,,0.000000,0.000000,Status,,,
243062,243062,,Mk10,02:00:00 15-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,05:00:00 15-Aug-2023,,,,0.000000,0.000000,Behavior,23.500000,0.000000,Behavior
243062,243062,,Mk10,06:00:00 15-Aug-2023,,,,0.000000,0.000000,Behavior,25.750000,0.250000,Behavior
243062,243062,,Mk10,08:00:00 15-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,09:00:00 15-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,10:00:00 15-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,12:00:00 15-Aug-2023,,,,0.000000,0.000000,Behavior,19.500000,0.000000,Behavior
243062,243062,,Mk10,13:00:00 15-Aug-2023,,,,0.000000,0.000000,Behavior,23.000000,0.000000,Behavior
243062,243062,,Mk10,14:00:00 15-Aug-2023,,,,0.000000,0.000000,Behavior,24.000000,0.000000,Behavior
243062,243062,,Mk10,16:00:00 15-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,17:00:00 15-Aug-2023,,,,0.000000,0.000000,Behavior,21.500000,0.000000,Behavior
243062,243062,,Mk10,18:00:00 15-Aug-2023,,,,0.000000,0.000000,Behavior,21.500000,0.000000,Behavior
243062,243062,,Mk10,19:00:00 15-Aug-2023,,,,0.000000,0.000000,Behavior,19.500000,0.000000,Behavior
243062,243062,,Mk10,21:00:00 15-Aug-2023,,,,0.000000,0.000000,Behavior,21.500000,0.000000,Behavior
243062,243062,,Mk10,22:00:00 15-Aug-2023,,,,0.000000,0.000000,Behavior,13.000000,0.000000,Behavior
243062,243062,,Mk10,23:00:00 15-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,00:00:00 16-Aug-2023,,,,0.625000,0.625000,TimeSeries,13.000000,0.750000,TimeSeries
243062,243062,,Mk10,01:00:00 16-Aug-2023,,,,0.375000,0.375000,TimeSeries,5.250000,0.500000,TimeSeries
243062,243062,,Mk10,02:00:00 16-Aug-2023,,,,0.000000,0.000000,Fast-GPS,2.250000,0.500000,TimeSeries
243062,243062,,Mk10,03:00:00 16-Aug-2023,,,,0.000000,0.000000,Fast-GPS,3.750000,0.500000,TimeSeries
243062,243062,,Mk10,05:00:00 16-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,06:00:00 16-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,07:00:00 16-Aug-2023,,,,0.000000,0.000000,Behavior,4.000000,0.000000,Behavior
243062,243062,,Mk10,08:00:00 16-Aug-2023,,,,0.000000,0.000000,Behavior,,,
243062,243062,,Mk10,09:00:00 16-Aug-2023,,,,0.000000,0.000000,Behavior,15.000000,0.000000,Behavior
243062,243062,,Mk10,10:00:00 16-Aug-2023,,,,0.000000,0.000000,Fast-GPS,14.250000,1.500000,TimeSeries
243062,243062,,Mk10,13:00:00 16-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,14:00:00 16-Aug-2023,,,,0.000000,0.000000,Status,,,
243062,243062,,Mk10,17:00:00 16-Aug-2023,,,,0.000000,0.000000,Behavior,19.500000,0.000000,Behavior
243062,243062,,Mk10,18:00:00 16-Aug-2023,,,,0.000000,0.000000,Behavior,24.000000,0.000000,Behavior
243062,243062,,Mk10,21:00:00 16-Aug-2023,,,,0.000000,0.000000,Behavior,22.000000,0.000000,Behavior
243062,243062,,Mk10,22:00:00 16-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,23:00:00 16-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,01:00:00 17-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,02:00:00 17-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,05:00:00 17-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,06:00:00 17-Aug-2023,,,,0.000000,0.000000,Behavior,23.000000,0.000000,Behavior
243062,243062,,Mk10,07:00:00 17-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,09:00:00 17-Aug-2023,,,,0.000000,0.000000,Behavior,19.000000,0.000000,Behavior
243062,243062,,Mk10,10:00:00 17-Aug-2023,,,,0.000000,0.000000,Behavior,19.500000,0.000000,Behavior
243062,243062,,Mk10,11:00:00 17-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,12:00:00 17-Aug-2023,,,,0.000000,0.000000,Status,,,
243062,243062,,Mk10,13:00:00 17-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,15:00:00 17-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,16:00:00 17-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,23:00:00 17-Aug-2023,,,,0.000000,0.000000,Behavior,11.500000,0.000000,Behavior
243062,243062,,Mk10,00:00:00 18-Aug-2023,,,,0.000000,0.000000,Behavior,4.000000,0.000000,Behavior
243062,243062,,Mk10,04:00:00 18-Aug-2023,,,,0.000000,0.000000,Status,,,
243062,243062,,Mk10,05:00:00 18-Aug-2023,,,,13.500000,0.000000,Behavior,13.500000,0.000000,Behavior
243062,243062,,Mk10,06:00:00 18-Aug-2023,,,,0.000000,0.000000,Behavior,5.000000,0.000000,Behavior
243062,243062,,Mk10,08:00:00 18-Aug-2023,,,,0.000000,0.000000,Behavior,11.500000,0.000000,Behavior
243062,243062,,Mk10,09:00:00 18-Aug-2023,,,,0.000000,0.000000,Behavior,14.000000,0.000000,Behavior
243062,243062,,Mk10,14:00:00 18-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,16:00:00 18-Aug-2023,,,,0.000000,0.000000,Behavior,23.500000,0.000000,Behavior
243062,243062,,Mk10,17:00:00 18-Aug-2023,,,,0.000000,0.000000,Behavior,24.750000,0.250000,Behavior
243062,243062,,Mk10,18:00:00 18-Aug-2023,,,,0.000000,0.000000,Behavior,30.750000,0.250000,Behavior
243062,243062,,Mk10,22:00:00 18-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,23:00:00 18-Aug-2023,,,,0.000000,0.000000,Status,,,
243062,243062,,Mk10,02:00:00 19-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,03:00:00 19-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,07:00:00 19-Aug-2023,,,,17.000000,0.000000,Behavior,17.000000,0.000000,Behavior
243062,243062,,Mk10,08:00:00 19-Aug-2023,,,,0.000000,0.000000,Behavior,18.500000,0.000000,Behavior
243062,243062,,Mk10,10:00:00 19-Aug-2023,,,,0.000000,0.000000,Status,18.000000,0.000000,Behavior
243062,243062,,Mk10,11:00:00 19-Aug-2023,,,,0.000000,0.000000,Behavior,21.500000,0.000000,Behavior
243062,243062,,Mk10,13:00:00 19-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,14:00:00 19-Aug-2023,,,,0.000000,0.000000,Behavior,23.000000,0.000000,Behavior
243062,243062,,Mk10,15:00:00 19-Aug-2023,,,,0.000000,0.000000,Behavior,24.000000,0.000000,Behavior
243062,243062,,Mk10,16:00:00 19-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,18:00:00 19-Aug-2023,,,,0.750000,0.500000,TimeSeries,25.000000,2.250000,TimeSeries
243062,243062,,Mk10,19:00:00 19-Aug-2023,,,,0.000000,0.000000,Behavior,20.500000,0.000000,Behavior
243062,243062,,Mk10,20:00:00 19-Aug-2023,,,,0.000000,0.000000,Behavior,21.500000,0.000000,Behavior
243062,243062,,Mk10,21:00:00 19-Aug-2023,,,,0.000000,0.000000,Behavior,21.000000,0.000000,Behavior
243062,243062,,Mk10,22:00:00 19-Aug-2023,,,,0.000000,0.000000,Fast-GPS,28.750000,0.250000,Behavior
243062,243062,,Mk10,23:00:00 19-Aug-2023,,,,0.000000,0.000000,Behavior,27.750000,0.250000,Behavior
243062,243062,,Mk10,00:00:00 20-Aug-2023,,,,0.000000,0.000000,Behavior,4.000000,0.000000,Behavior
243062,243062,,Mk10,02:00:00 20-Aug-2023,,,,0.000000,0.000000,Behavior,3.000000,0.000000,Behavior
243062,243062,,Mk10,03:00:00 20-Aug-2023,,,,0.000000,0.000000,Behavior,4.000000,0.000000,Behavior
243062,243062,,Mk10,07:00:00 20-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,10:00:00 20-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,12:00:00 20-Aug-2023,,,,0.000000,0.000000,Behavior,20.000000,0.000000,Behavior
243062,243062,,Mk10,13:00:00 20-Aug-2023,,,,0.000000,0.000000,Behavior,22.000000,0.000000,Behavior
243062,243062,,Mk10,14:00:00 20-Aug-2023,,,,0.000000,0.000000,Behavior,22.500000,0.000000,Behavior
243062,243062,,Mk10,15:00:00 20-Aug-2023,,,,0.000000,0.000000,Behavior,24.750000,0.250000,Behavior
243062,243062,,Mk10,16:00:00 20-Aug-2023,,,,0.000000,0.000000,Behavior,25.750000,0.250000,Behavior
243062,243062,,Mk10,17:00:00 20-Aug-2023,,,,0.000000,0.000000,Behavior,27.750000,0.250000,Behavior
243062,243062,,Mk10,23:00:00 20-Aug-2023,,,,0.000000,0.000000,Behavior,21.500000,0.000000,Behavior
243062,243062,,Mk10,00:00:00 21-Aug-2023,,,,0.000000,0.000000,Behavior,10.000000,0.000000,Behavior
243062,243062,,Mk10,01:00:00 21-Aug-2023,,,,0.000000,0.000000,Behavior,2.500000,0.000000,Behavior
243062,243062,,Mk10,02:00:00 21-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,03:00:00 21-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,07:00:00 21-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,17:00:00 21-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243062,243062,,Mk10,18:00:00 21-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
