Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,50CI,95CI,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
243062,10-Aug-2023,15:14:17,3,,79,21,0,5,42.10206,-70.18732,15:14:17 10-Aug-2023,Interpolated,42.10385,-70.18221,,,,,29.5,0.0,,,,15,29,2247,,,,25,29958,,,,20,27804,,,,6,18658,,,,11,13608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,10-Aug-2023,15:45:30,6,,80,21,0,4,42.10425,-70.18249,15:45:30 10-Aug-2023,Interpolated,42.10697,-70.18124,,,,,8.7,0.2,,,,15,5,6867,,,,9,27806,,,,20,15146,,,,12,17610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,10-Aug-2023,16:15:05,1,,81,21,0,5,42.08661,-70.22303,16:15:05 10-Aug-2023,Interpolated,42.10463,-70.18276,,,,,9.3,0.6,,,,15,7,13781,,,,29,28649,,,,5,4600,,,,18,15684,,,,20,17486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,10-Aug-2023,17:00:47,2,,82,22,0,4,42.09132,-70.20696,17:00:47 10-Aug-2023,Interpolated,42.10925,-70.17379,,,,,7.8,0.3,,,,15,7,28188,,,,18,19652,,,,29,3298,,,,20,1528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,10-Aug-2023,17:33:10,2,,83,22,0,4,42.09910,-70.18983,17:33:10 10-Aug-2023,Interpolated,42.11301,-70.16374,,,,,0.2,0.9,,,,15,15,28475,,,,23,7719,,,,13,6602,,,,29,29392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,10-Aug-2023,18:03:48,2,,84,22,0,5,42.09251,-70.25491,18:03:48 10-Aug-2023,Interpolated,42.10647,-70.17362,,,,,8.9,0.5,,,,15,24,24797,,,,11,26453,,,,13,5116,,,,5,14044,,,,29,28412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,10-Aug-2023,19:34:39,1,,85,25,0,4,42.10547,-70.17459,19:34:39 10-Aug-2023,Interpolated,42.13621,-70.23256,,,,,9.6,0.3,,,,15,5,23928,,,,13,22073,,,,15,19786,,,,24,29358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,10-Aug-2023,20:20:37,1,,86,26,0,4,42.10497,-70.17508,20:20:37 10-Aug-2023,Interpolated,42.13228,-70.26032,,,,,2.2,0.4,,,,15,13,31655,,,,23,11118,,,,10,21879,,,,15,26659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,10-Aug-2023,20:50:14,2,,87,26,0,4,42.10465,-70.17539,20:50:14 10-Aug-2023,Interpolated,42.12779,-70.28247,,,,,8.7,0.5,,,,15,15,26814,,,,32,21648,,,,10,20744,,,,24,27016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243062,10-Aug-2023,23:04:23,1,,88,32,0,4,42.10318,-70.17682,23:04:23 10-Aug-2023,Interpolated,42.08624,-70.32097,,,,,23.5,0.3,,,,15,32,3693,,,,31,5873,,,,28,25228,,,,10,15685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
