DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
243062,243062,Mk10,15:11:00 10-Aug-2023,User,,42.1029,-70.1846,,,,,,,,,,
243062,243062,Mk10,15:54:42 10-Aug-2023,Argos,B,42.0918,-70.2208,,,,,,,,,,
243062,243062,Mk10,16:27:48 10-Aug-2023,Argos,1,42.0834,-70.2244,1099,2400,502,86,,,,,,
243062,243062,Mk10,21:35:20 10-Aug-2023,Argos,A,42.1126,-70.3222,4677,19877,1100,64,,,,,,
243062,243062,Mk10,22:01:54 10-Aug-2023,Argos,B,42.1104,-70.3255,752,1275,443,83,,,,,,
243062,243062,Mk10,22:27:31 10-Aug-2023,Argos,B,42.1110,-70.3239,1019,1545,671,86,,,,,,
243062,243062,Mk10,22:47:32 10-Aug-2023,Argos,B,42.0994,-70.3335,989,2313,422,99,,,,,,
243062,243062,Mk10,22:52:47 10-Aug-2023,Argos,B,42.0902,-70.3216,689,7689,61,78,,,,,,
243062,243062,Mk10,23:07:56 10-Aug-2023,Argos,B,42.0899,-70.3215,868,2278,330,79,,,,,,
243062,243062,Mk10,00:04:10 11-Aug-2023,Argos,B,42.0787,-70.3326,1221,2502,595,89,,,,,,
243062,243062,Mk10,01:36:03 11-Aug-2023,Argos,A,42.0653,-70.3440,2220,44040,111,80,,,,,,
243062,243062,Mk10,01:48:18 11-Aug-2023,Argos,B,42.0758,-70.2867,666,2149,206,97,,,,,,
243062,243062,Mk10,02:17:16 11-Aug-2023,Argos,A,42.0807,-70.2678,143,392,51,61,,,,,,
243062,243062,Mk10,02:32:30 11-Aug-2023,Argos,B,42.0809,-70.2674,552,752,405,86,,,,,,
243062,243062,Mk10,03:09:20 11-Aug-2023,Argos,A,42.0791,-70.2446,349,1412,86,127,,,,,,
243062,243062,Mk10,03:56:38 11-Aug-2023,Argos,B,42.0742,-70.2409,1191,1628,870,93,,,,,,
243062,243062,Mk10,04:49:49 11-Aug-2023,Argos,B,42.1083,-70.2710,1040,25313,42,62,,,,,,
243062,243062,Mk10,08:52:12 11-Aug-2023,Argos,B,42.1099,-70.2458,3012,5032,1803,61,,,,,,
243062,243062,Mk10,10:25:17 11-Aug-2023,Argos,A,42.1062,-70.1398,131,574,29,86,,,,,,
243062,243062,Mk10,10:55:34 11-Aug-2023,Argos,B,42.1029,-70.1415,531,4682,60,139,,,,,,
243062,243062,Mk10,11:03:30 11-Aug-2023,Argos,B,42.1090,-70.1319,837,1282,546,82,,,,,,
243062,243062,Mk10,11:42:32 11-Aug-2023,Argos,A,42.0364,-70.2361,3990,9044,1760,115,,,,,,
243062,243062,Mk10,12:26:34 11-Aug-2023,Argos,A,42.0866,-70.1874,456,596,348,40,,,,,,
243062,243062,Mk10,12:45:22 11-Aug-2023,Argos,1,42.1082,-70.1513,883,5265,148,99,,,,,,
243062,243062,Mk10,13:02:51 11-Aug-2023,Argos,0,42.1211,-70.1164,10811,19179,6093,109,,,,,,
