DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
243062,243062,Mk10,DS,1,0,0,,,15:54:42 10-Aug-2023,MB,B,42.0918,-70.2208,42.0918,-70.2208,7,,401650000,-136
243062,243062,Mk10,DS,7,1,4,,,15:57:55 10-Aug-2023,O3,,,,,,,,401650000,
243062,243062,Mk10,DS,10,2,1,,,16:27:48 10-Aug-2023,NN,1,42.0834,-70.2244,42.0834,-70.2244,40,,401677798,-123
243062,243062,Mk10,DS,4,0,1,105,14,17:33:38 10-Aug-2023,O3,,,,,,,,401650000,
243062,243062,Mk10,DS,3,0,3,141,103,21:35:20 10-Aug-2023,SR,A,42.1126,-70.3222,42.1126,-70.3222,8,,401677683,-135
243062,243062,Mk10,DS,1,0,0,,,22:01:54 10-Aug-2023,CS,B,42.1104,-70.3255,42.1104,-70.3255,6,,401677681,-119
243062,243062,Mk10,DS,1,0,1,,,22:27:31 10-Aug-2023,NP,B,42.1110,-70.3239,42.1110,-70.3239,6,,401677680,-140
243062,243062,Mk10,DS,1,0,0,,,22:47:32 10-Aug-2023,A1,B,42.0994,-70.3335,42.0994,-70.3335,6,,401677691,-123
243062,243062,Mk10,DS,2,0,1,134,134,22:52:47 10-Aug-2023,NK,B,42.0902,-70.3216,42.0902,-70.3216,6,,401677682,-127
243062,243062,Mk10,DS,1,0,0,,,23:07:56 10-Aug-2023,SR,B,42.0899,-70.3215,42.0899,-70.3215,6,,401677685,-127
243062,243062,Mk10,DS,2,0,2,27,27,00:04:10 11-Aug-2023,NP,B,42.0787,-70.3326,42.0787,-70.3326,8,,401677688,-132
243062,243062,Mk10,DS,3,0,2,23,23,01:36:03 11-Aug-2023,MB,A,42.0653,-70.3440,42.0653,-70.3440,8,,401677688,-121
243062,243062,Mk10,DS,2,0,1,40,40,01:48:18 11-Aug-2023,NP,B,42.0758,-70.2867,42.0758,-70.2867,6,,401677685,-121
243062,243062,Mk10,DS,3,0,1,141,82,02:17:16 11-Aug-2023,NN,A,42.0807,-70.2678,42.0807,-70.2678,6,,401677686,-121
243062,243062,Mk10,DS,1,0,1,,,02:32:30 11-Aug-2023,MC,B,42.0809,-70.2674,42.0809,-70.2674,6,,401677690,-132
