DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
CCS-2407,243067,,Mk10,14:00:00 16-Sep-2024,,,,0.000000,0.000000,Behavior,47.750000,0.250000,Behavior
CCS-2407,243067,,Mk10,02:00:00 17-Sep-2024,,,,0.000000,0.000000,Behavior,56.000000,0.500000,Behavior
CCS-2407,243067,,Mk10,14:00:00 17-Sep-2024,,,,0.000000,0.000000,Behavior,56.000000,0.500000,Behavior
CCS-2407,243067,,Mk10,02:00:00 18-Sep-2024,,,,0.000000,0.000000,Behavior,54.750000,0.250000,Behavior
CCS-2407,243067,,Mk10,14:00:00 18-Sep-2024,,,,0.000000,0.000000,Behavior,53.750000,0.250000,Behavior
CCS-2407,243067,,Mk10,02:00:00 19-Sep-2024,,,,0.375000,0.375000,TimeSeries,31.500000,3.250000,TimeSeries
CCS-2407,243067,,Mk10,14:00:00 19-Sep-2024,,,,0.000000,0.000000,Behavior,38.750000,0.250000,Behavior
CCS-2407,243067,,Mk10,02:00:00 20-Sep-2024,,,,0.000000,0.000000,Behavior,16.500000,0.000000,Behavior
CCS-2407,243067,,Mk10,14:00:00 20-Sep-2024,,,,0.000000,0.000000,Behavior,56.000000,0.500000,Behavior
CCS-2407,243067,,Mk10,02:00:00 21-Sep-2024,,,,0.000000,0.000000,Behavior,59.750000,0.750000,Behavior
CCS-2407,243067,,Mk10,14:00:00 21-Sep-2024,,,,0.000000,0.000000,Behavior,53.750000,0.250000,Behavior
CCS-2407,243067,,Mk10,02:00:00 22-Sep-2024,,,,0.000000,0.000000,Behavior,49.750000,0.250000,Behavior
CCS-2407,243067,,Mk10,14:00:00 22-Sep-2024,,,,0.000000,0.000000,Behavior,45.500000,4.250000,TimeSeries
CCS-2407,243067,,Mk10,02:00:00 23-Sep-2024,,,,0.000000,0.000000,Behavior,39.750000,0.250000,Behavior
CCS-2407,243067,,Mk10,14:00:00 23-Sep-2024,,,,0.000000,0.000000,Behavior,59.750000,0.750000,Behavior
CCS-2407,243067,,Mk10,02:00:00 24-Sep-2024,,,,0.000000,0.000000,Status,49.750000,0.250000,Behavior
CCS-2407,243067,,Mk10,14:00:00 24-Sep-2024,,,,0.000000,0.000000,Behavior,54.750000,0.250000,Behavior
CCS-2407,243067,,Mk10,02:00:00 25-Sep-2024,,,,0.000000,0.000000,Behavior,56.000000,0.500000,Behavior
CCS-2407,243067,,Mk10,14:00:00 25-Sep-2024,,,,0.000000,0.000000,Status,57.750000,0.750000,Behavior
CCS-2407,243067,,Mk10,02:00:00 26-Sep-2024,,,,0.000000,0.000000,Behavior,57.750000,0.750000,Behavior
CCS-2407,243067,,Mk10,14:00:00 26-Sep-2024,,,,0.000000,0.000000,Status,61.750000,0.750000,Behavior
CCS-2407,243067,,Mk10,02:00:00 27-Sep-2024,,,,0.000000,0.000000,Behavior,61.750000,0.750000,Behavior
CCS-2407,243067,,Mk10,14:00:00 27-Sep-2024,,,,0.000000,0.000000,Status,59.750000,0.750000,Behavior
CCS-2407,243067,,Mk10,02:00:00 28-Sep-2024,,,,0.375000,0.375000,TimeSeries,60.250000,6.000000,TimeSeries
CCS-2407,243067,,Mk10,14:00:00 28-Sep-2024,,,,0.000000,0.000000,Behavior,59.750000,0.750000,Behavior
CCS-2407,243067,,Mk10,02:00:00 29-Sep-2024,,,,0.000000,0.000000,Behavior,63.750000,0.750000,Behavior
CCS-2407,243067,,Mk10,14:00:00 29-Sep-2024,,,,0.000000,0.000000,Behavior,46.750000,0.250000,Behavior
CCS-2407,243067,,Mk10,02:00:00 30-Sep-2024,,,,0.000000,0.000000,Status,54.750000,0.250000,Behavior
CCS-2407,243067,,Mk10,14:00:00 30-Sep-2024,,,,0.000000,0.000000,Behavior,56.000000,0.500000,Behavior
CCS-2407,243067,,Mk10,02:00:00 01-Oct-2024,,,,0.000000,0.000000,Behavior,63.750000,0.750000,Behavior
CCS-2407,243067,,Mk10,14:00:00 01-Oct-2024,,,,0.000000,0.000000,Status,47.750000,0.250000,Behavior
CCS-2407,243067,,Mk10,02:00:00 02-Oct-2024,,,,0.000000,0.000000,Status,39.750000,0.250000,Behavior
CCS-2407,243067,,Mk10,14:00:00 02-Oct-2024,,,,0.000000,0.000000,Behavior,47.750000,0.250000,Behavior
CCS-2407,243067,,Mk10,02:00:00 03-Oct-2024,,,,0.000000,0.000000,Behavior,7.500000,0.000000,Behavior
CCS-2407,243067,,Mk10,14:00:00 03-Oct-2024,,,,0.000000,0.000000,Behavior,53.750000,0.250000,Behavior
CCS-2407,243067,,Mk10,02:00:00 04-Oct-2024,,,,0.000000,0.000000,Behavior,50.250000,4.000000,TimeSeries
CCS-2407,243067,,Mk10,14:00:00 04-Oct-2024,,,,0.000000,0.000000,Status,61.750000,0.750000,Behavior
CCS-2407,243067,,Mk10,14:00:00 05-Oct-2024,,,,0.000000,0.000000,Behavior,53.750000,0.250000,Behavior
CCS-2407,243067,,Mk10,02:00:00 06-Oct-2024,,,,0.000000,0.000000,Behavior,20.000000,0.000000,Behavior
CCS-2407,243067,,Mk10,14:00:00 06-Oct-2024,,,,0.000000,0.000000,Behavior,22.500000,0.000000,Behavior
CCS-2407,243067,,Mk10,02:00:00 07-Oct-2024,,,,0.000000,0.000000,Behavior,5.000000,0.000000,Behavior
CCS-2407,243067,,Mk10,14:00:00 07-Oct-2024,,,,0.000000,0.000000,Behavior,7.500000,0.000000,Behavior
