Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,50CI,95CI,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
243067,16-Sep-2024,21:13:13,3,-33.000000,80,25,0,5,42.01094,-69.77916,21:12:40 16-Sep-2024,Interpolated,42.00918,-69.84651,,1,,,1.0,-1.5,,,,15,31,31632,,,,1,10705,,,,26,2212,,,,10,15687,,,,32,21955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,16-Sep-2024,22:24:26,2,-33.000000,81,27,0,5,42.01660,-69.78587,22:23:53 16-Sep-2024,Interpolated,42.03583,-69.83616,,1,,,24.5,-0.0,,,,15,16,15536,,,,1,12330,,,,26,22562,,,,31,32620,,,,32,7137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,17-Sep-2024,05:20:34,2,-33.000000,83,44,0,5,42.04967,-69.82513,05:20:01 17-Sep-2024,Interpolated,42.17873,-70.01823,,,,,4.9,-1.3,,,,15,19,9572,,,,17,31248,,,,7,10488,,,,30,27836,,,,3,23337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,17-Sep-2024,10:06:48,1,-33.000000,84,53,0,4,42.15387,-69.97501,10:06:15 17-Sep-2024,Interpolated,42.16437,-70.00113,,,,,10.8,-1.4,,,,15,11,24788,,,,25,20487,,,,20,27946,,,,5,5103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,17-Sep-2024,14:54:02,1,-33.000000,86,63,0,4,42.12890,-69.93167,14:53:29 17-Sep-2024,Interpolated,42.11815,-69.94214,,,,,0.4,-1.2,,,,15,29,14952,,,,24,7577,,,,15,3987,,,,20,10602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,17-Sep-2024,16:34:11,1,-33.000000,87,66,0,5,42.10316,-69.88876,16:33:38 17-Sep-2024,Interpolated,42.12019,-69.91657,,,,,5.7,-1.2,,,,15,10,5224,,,,27,3490,,,,18,17039,,,,32,15408,,,,23,22664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,17-Sep-2024,20:57:10,2,-33.000000,90,75,0,5,42.12404,-69.91363,20:56:37 17-Sep-2024,Interpolated,42.13448,-69.89481,,1,,,1.2,-1.7,,,,15,32,32372,,,,31,28827,,,,28,31560,,,,29,13818,,,,1,17023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,18-Sep-2024,00:58:37,1,-33.000000,92,83,0,5,42.14380,-69.93577,00:58:04 18-Sep-2024,Interpolated,42.15764,-69.96579,,,,,3.0,-0.1,,,,15,27,8534,,,,8,29035,,,,16,30872,,,,4,21240,,,,31,31234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,18-Sep-2024,05:14:23,2,-33.000000,93,88,0,5,42.13712,-69.93339,05:13:50 18-Sep-2024,Interpolated,42.13863,-69.98342,,,,,7.4,-1.1,,,,15,17,3641,,,,30,10952,,,,13,28114,,,,19,12295,,,,14,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,18-Sep-2024,09:24:27,1,-33.000000,96,93,0,4,42.15658,-69.99843,09:23:54 18-Sep-2024,Interpolated,42.12087,-69.96213,,,,,15.9,-0.5,,,,15,19,30666,,,,20,32572,,,,6,26435,,,,17,14135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,18-Sep-2024,12:30:43,1,-33.000000,98,98,0,4,42.16996,-70.00961,12:30:10 18-Sep-2024,Interpolated,42.12107,-69.93491,,,,,13.5,-1.2,,,,15,18,21478,,,,29,28866,,,,1,27060,,,,5,24628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,18-Sep-2024,14:21:43,1,-33.000000,99,102,0,5,42.19398,-69.89203,14:21:10 18-Sep-2024,Interpolated,42.17792,-70.01628,,,,,8.3,0.1,,,,15,11,5710,,,,24,8854,,,,5,25666,,,,15,26955,,,,13,14542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,19-Sep-2024,01:08:02,1,-33.000000,104,119,0,5,42.21974,-69.99896,01:07:29 19-Sep-2024,Interpolated,42.20219,-69.93283,,,,,13.5,-0.2,,,,15,27,30872,,,,31,18305,,,,16,5558,,,,18,7297,,,,8,17950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,19-Sep-2024,16:06:03,1,-33.000000,110,150,0,5,42.01426,-69.90606,16:05:30 19-Sep-2024,Interpolated,41.95868,-69.78758,,,,,8.5,0.0,,,,15,13,3803,,,,22,7144,,,,15,30650,,,,10,26602,,,,14,7614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,19-Sep-2024,22:49:48,1,-33.000000,114,166,0,5,41.83787,-69.80808,22:49:15 19-Sep-2024,Interpolated,41.83438,-69.81518,,1,,,2.9,0.1,,,,15,29,23405,,,,31,27872,,,,28,27814,,,,1,15846,,,,26,14452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,20-Sep-2024,03:15:52,3,-33.000000,115,179,0,4,41.87893,-69.83586,03:15:19 20-Sep-2024,Interpolated,41.94217,-69.84284,,,,,26.7,-0.1,,,,15,21,13255,,,,16,2799,,,,2,19926,,,,27,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,20-Sep-2024,04:01:35,1,-33.000000,116,180,0,4,41.88268,-69.84002,04:01:02 20-Sep-2024,Interpolated,41.93083,-69.85048,,,,,0.2,-0.1,,,,15,7,24424,,,,2,27196,,,,21,17028,,,,30,31848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,20-Sep-2024,06:25:51,1,-33.000000,118,184,0,4,41.89452,-69.85317,06:25:18 20-Sep-2024,Interpolated,41.92593,-69.85583,,,,,9.6,-0.4,,,,15,14,5714,,,,19,20804,,,,6,2223,,,,22,21302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,20-Sep-2024,08:53:30,1,-33.000000,119,189,0,4,41.90663,-69.86664,08:52:57 20-Sep-2024,Interpolated,41.93167,-69.83289,,,,,7.8,0.1,,,,15,9,567,,,,19,10298,,,,6,28954,,,,17,25094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,20-Sep-2024,09:59:43,1,-33.000000,120,191,0,4,41.90837,-69.87208,09:59:10 20-Sep-2024,Interpolated,41.88239,-69.85130,,,,,7.6,0.2,,,,15,22,10672,,,,5,5226,,,,6,6892,,,,4,12358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,21-Sep-2024,01:08:14,2,-33.000000,124,231,0,4,41.82287,-69.74387,01:07:41 21-Sep-2024,Interpolated,41.82027,-69.73530,,,,,3.0,-0.0,,,,15,31,6085,,,,27,21542,,,,26,28601,,,,18,16068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,22-Sep-2024,00:30:26,2,-33.000000,130,297,0,4,41.80271,-69.76384,00:29:53 22-Sep-2024,Interpolated,41.78922,-69.72640,,,,,29.2,-0.5,,,,15,16,9192,,,,7,32424,,,,1,15432,,,,26,20133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243067,23-Sep-2024,21:44:01,1,-33.000000,139,424,0,4,41.89119,-69.69890,21:43:28 23-Sep-2024,Interpolated,41.91173,-69.68217,,,,,20.3,-1.4,,,,15,1,17516,,,,16,14950,,,,32,4405,,,,26,21970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
