DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
CCS-2407,243067,Mk10,DS,1,0,1,,,22:07:31 16-Sep-2024,CS,,,,,,,,401650000,-127
CCS-2407,243067,Mk10,DS,2,0,1,322,322,22:58:20 16-Sep-2024,SR,,,,,,,,401650000,-125
CCS-2407,243067,Mk10,DS,1,0,0,,,03:32:35 17-Sep-2024,NP,,,,,,,,401650000,-132
CCS-2407,243067,Mk10,DS,2,0,0,22,22,03:32:35 17-Sep-2024,MC,,,,,,,,401650000,-121
CCS-2407,243067,Mk10,DS,1,0,0,,,04:47:08 17-Sep-2024,O3,,,,,,,,401650000,-122
CCS-2407,243067,Mk10,DS,2,0,1,23,23,08:30:26 17-Sep-2024,CS,,,,,,,,401650000,-133
CCS-2407,243067,Mk10,DS,1,0,1,,,08:38:25 17-Sep-2024,SR,,,,,,,,401650000,-129
CCS-2407,243067,Mk10,DS,1,0,0,,,13:24:48 17-Sep-2024,NK,,,,,,,,401650000,-129
CCS-2407,243067,Mk10,DS,1,0,0,,,14:10:13 17-Sep-2024,NP,,,,,,,,401650000,-121
CCS-2407,243067,Mk10,DS,1,0,0,,,14:10:13 17-Sep-2024,MC,,,,,,,,401650000,-121
CCS-2407,243067,Mk10,DS,1,0,1,,,14:53:54 17-Sep-2024,MB,,,,,,,,401650000,-134
CCS-2407,243067,Mk10,DS,1,0,0,,,15:44:02 17-Sep-2024,MC,,,,,,,,401650000,-124
CCS-2407,243067,Mk10,DS,1,0,0,,,15:44:02 17-Sep-2024,NP,,,,,,,,401650000,-138
CCS-2407,243067,Mk10,DS,1,0,0,,,18:34:45 17-Sep-2024,O3,,,,,,,,401650000,-129
CCS-2407,243067,Mk10,DS,1,0,0,,,21:18:28 17-Sep-2024,CS,,,,,,,,401650000,-126
CCS-2407,243067,Mk10,DS,1,0,0,,,22:27:23 17-Sep-2024,SR,,,,,,,,401650000,-121
CCS-2407,243067,Mk10,DS,1,0,0,,,23:02:31 17-Sep-2024,CS,,,,,,,,401650000,-128
CCS-2407,243067,Mk10,DS,4,0,2,134,42,23:05:09 17-Sep-2024,NK,2,42.1342,-69.9258,44.0145,-60.1115,58,,401677760,-123
CCS-2407,243067,Mk10,DS,1,0,1,,,23:09:13 17-Sep-2024,A1,,,,,,,,401650000,-123
CCS-2407,243067,Mk10,DS,7,0,5,46,15,23:51:11 17-Sep-2024,MC,2,42.1454,-69.9363,42.1454,-69.9363,58,,401677762,-123
CCS-2407,243067,Mk10,DS,1,0,1,,,23:52:53 17-Sep-2024,NP,B,42.1455,-69.9364,42.1455,-69.9364,6,,401677761,-139
CCS-2407,243067,Mk10,DS,1,0,0,,,11:09:57 18-Sep-2024,CS,B,42.1278,-69.9301,42.1278,-69.9301,8,,401677768,-135
CCS-2407,243067,Mk10,DS,2,0,1,149,149,13:59:16 18-Sep-2024,NP,B,42.1879,-69.8867,42.1879,-69.8867,8,,401677771,-130
CCS-2407,243067,Mk10,DS,1,0,0,,,15:29:25 18-Sep-2024,MC,B,42.2131,-69.9086,42.2131,-69.9086,8,,401677756,-121
CCS-2407,243067,Mk10,DS,1,0,0,,,16:08:58 18-Sep-2024,O3,B,42.2188,-69.9238,42.2188,-69.9238,7,,401677765,-127
CCS-2407,243067,Mk10,DS,1,0,1,,,17:03:44 18-Sep-2024,MC,B,42.2336,-69.9437,42.2336,-69.9437,7,,401677784,-133
CCS-2407,243067,Mk10,DS,2,0,1,15,15,17:50:08 18-Sep-2024,O3,B,42.3334,-70.0416,42.3334,-70.0416,8,,401677765,-123
CCS-2407,243067,Mk10,DS,1,0,0,,,10:51:06 19-Sep-2024,A1,B,42.0808,-70.1727,42.0808,-70.1727,,,401677735,-117
CCS-2407,243067,Mk10,DS,1,0,1,,,10:51:06 19-Sep-2024,NK,B,42.0502,-70.1837,42.0502,-70.1837,,,401677811,-137
CCS-2407,243067,Mk10,DS,2,0,1,57,57,10:57:05 19-Sep-2024,SR,B,42.0144,-69.8394,42.0144,-69.8394,6,,401677745,-121
CCS-2407,243067,Mk10,DS,1,0,1,,,12:06:03 19-Sep-2024,CS,B,42.0486,-69.9350,42.0486,-69.9350,7,,401677763,-140
CCS-2407,243067,Mk10,DS,2,0,1,60,60,13:49:12 19-Sep-2024,NP,B,42.1318,-69.9868,42.1318,-69.9868,8,,401677756,-120
CCS-2407,243067,Mk10,DS,2,0,1,337,337,14:13:42 19-Sep-2024,MB,B,42.0655,-69.8517,42.0655,-69.8517,6,,401677746,-129
CCS-2407,243067,Mk10,DS,1,0,0,,,14:13:42 19-Sep-2024,NK,B,41.9672,-69.7490,41.9672,-69.7490,,,401677748,-135
CCS-2407,243067,Mk10,DS,1,0,0,,,14:30:59 19-Sep-2024,NN,B,41.9660,-69.7437,41.9660,-69.7437,6,,401677748,-137
CCS-2407,243067,Mk10,DS,2,0,2,49,49,16:13:07 19-Sep-2024,NN,B,42.0132,-69.9051,42.0132,-69.9051,8,,401677728,-126
CCS-2407,243067,Mk10,DS,2,0,1,94,94,17:01:38 19-Sep-2024,O3,B,41.9631,-69.8810,41.9631,-69.8810,6,,401677750,-120
CCS-2407,243067,Mk10,DS,2,0,2,167,167,18:39:12 19-Sep-2024,O3,B,41.9638,-69.7852,41.9638,-69.7852,7,,401677778,-134
CCS-2407,243067,Mk10,DS,1,0,1,,,20:04:08 19-Sep-2024,CS,B,41.9444,-69.7947,41.9444,-69.7947,8,,401677727,-133
CCS-2407,243067,Mk10,DS,2,0,2,324,324,21:30:45 19-Sep-2024,SR,B,41.9059,-69.7720,41.9059,-69.7720,6,,401677772,-129
CCS-2407,243067,Mk10,DS,5,0,2,86,21,21:39:17 19-Sep-2024,CS,1,41.8463,-69.7980,41.8463,-69.7980,46,,401677742,-119
CCS-2407,243067,Mk10,DS,1,0,1,,,23:05:46 19-Sep-2024,SR,B,41.8272,-69.8094,41.8272,-69.8094,8,,401677750,-120
CCS-2407,243067,Mk10,DS,2,0,2,110,110,23:17:19 19-Sep-2024,CS,B,41.8377,-69.7905,41.8377,-69.7905,6,,401677767,-130
CCS-2407,243067,Mk10,DS,1,0,1,,,23:31:53 19-Sep-2024,NP,B,41.8375,-69.7906,41.8375,-69.7906,6,,401677772,-130
