DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
243053,243053,,Mk10,,,10:35:01 30-Jul-2024,,A,43.0617,-65.1649,CRC,0,0,,3867,3.376,0.992,0.236,14.20,0.5,126.0,0,,,,,,,,,,,170,16,255,80,,,,,,,,676,550,0,,,,,,,,,,
243053,243053,,Mk10,,14:22:26 30-Jul-2024,14:22:09 30-Jul-2024,-16,0,43.2160,-65.0524,CRC,0,0,,,,0.992,0.260,,0.5,126.0,0,,,,,,,,,,,176,16,255,80,,,,,,,,688,560,0,,,,,,,,,,
243053,243053,,Mk10,,13:48:18 01-Aug-2024,13:48:01 01-Aug-2024,-16,A,41.8595,-65.9429,CRC,0,0,,,,0.992,0.292,,1.0,118.0,0,,,,,,,,,,,145,16,255,80,,,,,,,,830,685,0,,,,,,,,,,
243053,243053,,Mk10,,,16:16:57 02-Aug-2024,,0,40.7395,-66.8240,CRC,0,0,,5147,3.376,0.984,0.344,26.70,0.0,138.0,0,,,,,,,,,,,141,16,255,80,,,,,,,,907,753,0,,,,,,,,,,
243053,243053,,Mk10,,,10:10:33 04-Aug-2024,,1,40.6417,-67.2214,CRC,0,0,,6043,3.440,0.992,0.208,26.40,0.5,188.0,0,,,,,,,,,,,88,14,255,80,,,,,,,,1039,874,0,,,,,,,,,,
243053,243053,,Mk10,,,23:35:23 05-Aug-2024,,B,40.4295,-67.9263,CRC,0,0,,7067,3.376,0.984,0.260,23.20,0.5,158.0,0,,,,,,,,,,,187,14,255,80,,,,,,,,1155,976,0,,,,,,,,,,
243053,243053,,Mk10,,,15:18:26 06-Aug-2024,,1,40.3545,-68.0890,CRC,0,0,,7451,3.440,0.992,0.220,25.00,0.5,170.0,0,,,,,,,,,,,199,14,255,80,,,,,,,,1205,1023,0,,,,,,,,,,
243053,243053,,Mk10,,,17:04:42 06-Aug-2024,,0,40.3981,-68.1151,CRC,0,0,,7515,3.440,0.992,0.196,25.00,0.5,170.0,0,,,,,,,,,,,162,14,255,80,,,,,,,,1211,1029,0,,,,,,,,,,
243053,243053,,Mk10,,22:49:48 06-Aug-2024,22:49:31 06-Aug-2024,-16,0,40.3118,-68.0148,CRC,0,0,,,,0.992,0.240,,0.5,170.0,0,,,,,,,,,,,146,14,255,80,,,,,,,,1228,1043,0,,,,,,,,,,
243053,243053,,Mk10,,22:00:48 08-Aug-2024,22:00:31 08-Aug-2024,-16,B,40.7628,-68.1655,CRC,0,0,,,,0.992,0.296,,0.5,124.0,0,,,,,,,,,,,195,14,255,80,,,,,,,,1379,1186,0,,,,,,,,,,
243053,243053,,Mk10,,,10:26:46 09-Aug-2024,,1,40.1016,-68.1657,CRC,0,0,,8731,3.440,0.992,0.212,24.50,0.5,166.0,0,,,,,,,,,,,205,14,255,80,,,,,,,,1420,1224,0,,,,,,,,,,
243053,243053,,Mk10,,,14:17:11 09-Aug-2024,,A,40.1078,-68.2022,CRC,0,0,,8859,3.376,0.984,0.276,23.70,1.0,166.0,0,,,,,,,,,,,127,14,255,80,,,,,,,,1433,1236,0,,,,,,,,,,
243053,243053,,Mk10,,15:15:02 09-Aug-2024,15:14:45 09-Aug-2024,-16,B,40.1466,-68.4983,CRC,0,0,,,,0.992,0.192,,0.5,166.0,0,,,,,,,,,,,186,14,255,80,,,,,,,,1436,1239,0,,,,,,,,,,
243053,243053,,Mk10,,,22:26:08 10-Aug-2024,,A,40.1116,-69.3367,,0,0,,9499,3.504,0.992,0.192,23.60,-30.0,466.0,0,,,,,,,,,,,,14,159,115,33959,,,,,,,,,0,,,,,,,,,,
243053,243053,,Mk10,,17:07:34 13-Aug-2024,17:07:17 13-Aug-2024,-16,A,39.9120,-70.5249,CRC,0,0,,,,0.992,0.168,,0.5,114.0,0,,,,,,,,,,,218,15,255,80,,,,,,,,1739,1518,0,,,,,,,,,,
243053,243053,,Mk10,,13:06:02 14-Aug-2024,13:05:45 14-Aug-2024,-16,B,39.8964,-70.5634,CRC,0,0,,,,0.992,0.192,,1.0,80.0,0,,,,,,,,,,,243,15,255,80,,,,,,,,1802,1578,0,,,,,,,,,,
243053,243053,,Mk10,,21:45:05 19-Aug-2024,21:44:49 19-Aug-2024,-15,B,39.9430,-69.6308,CRC,0,0,,,,0.992,0.224,,0.5,32.0,0,,,,,,,,,,,217,15,255,80,,,,,,,,2194,1954,0,,,,,,,,,,
243053,243053,,Mk10,,23:55:25 20-Aug-2024,23:55:09 20-Aug-2024,-15,A,39.9305,-69.6507,CRC,0,0,,,,0.992,0.204,,0.5,50.0,0,,,,,,,,,,,235,15,255,80,,,,,,,,2279,2035,0,,,,,,,,,,
243053,243053,,Mk10,,14:40:18 21-Aug-2024,14:40:02 21-Aug-2024,-15,0,39.8905,-70.1829,CRC,0,0,,,,0.984,0.276,,0.5,120.0,0,,,,,,,,,,,181,15,255,80,,,,,,,,2322,2077,0,,,,,,,,,,
243053,243053,,Mk10,,14:27:53 22-Aug-2024,14:27:36 22-Aug-2024,-16,0,40.0696,-70.1075,CRC,0,0,,,,0.992,0.200,,0.0,180.0,0,,,,,,,,,,,166,15,255,80,,,,,,,,2396,2148,0,,,,,,,,,,
243053,243053,,Mk10,,17:05:37 22-Aug-2024,17:05:21 22-Aug-2024,-15,0,40.0280,-70.0992,CRC,0,0,,,,0.992,0.224,,1.0,180.0,0,,,,,,,,,,,237,15,255,80,,,,,,,,2405,2157,0,,,,,,,,,,
243053,243053,,Mk10,,10:05:44 24-Aug-2024,10:05:28 24-Aug-2024,-15,B,40.0522,-69.6369,CRC,0,0,,,,0.992,0.184,,1.0,98.0,0,,,,,,,,,,,195,14,255,80,,,,,,,,2530,2276,0,,,,,,,,,,
243053,243053,,Mk10,,,09:44:45 27-Aug-2024,,A,40.0954,-69.7396,,0,0,,14363,3.440,0.992,0.168,21.50,-27.5,118.0,0,,,,,,,,,,,,123,187,80,47315,,,,,,,,,0,,,,,,,,,,
243053,243053,,Mk10,,,11:19:59 27-Aug-2024,,1,40.0587,-69.5892,CRC,0,0,,14427,3.376,0.984,0.368,23.40,0.0,118.0,0,,,,,,,,,,,187,14,255,80,,,,,,,,2761,2500,0,,,,,,,,,,
243053,243053,,Mk10,,22:58:18 27-Aug-2024,22:58:02 27-Aug-2024,-15,B,40.0925,-69.2980,CRC,0,0,,,,0.984,0.408,,0.5,118.0,0,,,,,,,,,,,139,14,255,80,,,,,,,,2800,2539,0,,,,,,,,,,
243053,243053,,Mk10,,,01:50:29 28-Aug-2024,,B,40.1255,-69.2305,CRC,0,0,,14683,3.504,0.984,0.264,25.70,0.5,112.0,0,,,,,,,,,,,186,14,255,80,,,,,,,,2808,2546,0,,,,,,,,,,
243053,243053,,Mk10,,21:24:00 28-Aug-2024,21:23:44 28-Aug-2024,-15,0,40.3395,-68.3478,CRC,0,0,,,,0.984,0.172,,0.0,112.0,0,,,,,,,,,,,90,14,255,80,,,,,,,,2877,2614,0,,,,,,,,,,
243053,243053,,Mk10,,,22:58:10 29-Aug-2024,,B,40.6730,-67.2111,CRC,0,0,,15771,3.504,0.992,0.176,19.90,1.0,146.0,0,,,,,,,,,,,166,14,255,80,,,,,,,,2961,2694,0,,,,,,,,,,
243053,243053,,Mk10,,,10:21:31 01-Sep-2024,,B,43.2499,-69.5604,,0,0,,16603,3.440,0.992,0.196,19.00,0.5,80.0,0,,,,,,,,,,,,15,255,80,,,,,,,,45721,3161,0,,,,,,,,,,
243053,243053,,Mk10,,,16:19:13 03-Sep-2024,,1,43.0465,-69.4708,CRC,0,0,,17179,3.376,0.992,0.236,19.00,0.5,76.0,0,,,,,,,,,,,137,15,255,75,,,,,,,,3321,3049,0,,,,,,,,,,
243053,243053,,Mk10,,,01:57:31 07-Sep-2024,,B,42.9112,-70.4144,CRC,0,0,,18011,3.440,0.992,0.164,18.70,1.0,78.0,0,,,,,,,,,,,161,16,255,75,,,,,,,,3574,3288,0,,,,,,,,,,
243053,243053,,Mk10,,10:22:28 07-Sep-2024,10:22:12 07-Sep-2024,-15,B,42.8779,-70.5173,CRC,0,0,,,,0.992,0.156,,0.5,78.0,0,,,,,,,,,,,232,16,255,75,,,,,,,,3600,3313,0,,,,,,,,,,
243053,243053,,Mk10,,21:37:06 07-Sep-2024,21:36:50 07-Sep-2024,-15,A,42.8218,-69.9474,CRC,0,0,,,,0.992,0.180,,0.5,78.0,0,,,,,,,,,,,141,16,255,75,,,,,,,,3637,3348,0,,,,,,,,,,
243053,243053,,Mk10,,01:38:18 08-Sep-2024,01:38:02 08-Sep-2024,-15,B,42.8386,-69.9408,CRC,0,0,,,,0.992,0.168,,0.5,80.0,0,,,,,,,,,,,157,16,255,75,,,,,,,,3648,3356,0,,,,,,,,,,
243053,243053,,Mk10,,11:53:33 09-Sep-2024,11:53:17 09-Sep-2024,-15,B,42.5266,-70.0010,CRC,0,0,,,,0.992,0.212,,1.0,80.0,0,,,,,,,,,,,146,15,255,75,,,,,,,,3755,3452,0,,,,,,,,,,
243053,243053,,Mk10,,12:40:34 11-Sep-2024,12:40:18 11-Sep-2024,-15,B,43.6683,-68.5274,CRC,0,0,,,,0.992,0.212,,1.0,76.0,0,,,,,,,,,,,219,16,255,75,,,,,,,,3902,3583,0,,,,,,,,,,
243053,243053,,Mk10,,,13:46:01 13-Sep-2024,,A,43.5423,-68.4086,CRC,0,0,,20315,3.376,0.984,0.304,17.00,1.0,78.0,0,,,,,,,,,,,160,16,255,75,,,,,,,,4042,3708,0,,,,,,,,,,
243053,243053,,Mk10,,14:58:47 13-Sep-2024,14:58:31 13-Sep-2024,-15,B,43.5434,-68.4048,CRC,0,0,,,,0.984,0.384,,0.5,78.0,0,,,,,,,,,,,159,16,255,75,,,,,,,,4047,3713,0,,,,,,,,,,
243053,243053,,Mk10,,,22:44:20 14-Sep-2024,,A,43.5841,-68.4168,CRC,0,0,,20699,3.440,0.992,0.200,17.20,1.0,82.0,0,,,,,,,,,,,132,16,255,75,,,,,,,,4137,3797,0,,,,,,,,,,
