DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
243053,243053,,Transmission,Mk10,TAD,16:00:00 22-Jul-2024,-18.000000,1,0,,,,14,100.000000,35.8,20.1,23.2,16.9,2.5,1.5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,243053,,Transmission,Mk10,TAD,17:00:00 22-Jul-2024,-18.000000,2,0,,,,14,100,31.6,17.3,22.6,23.8,4.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,243053,,Transmission,Mk10,TAD,18:00:00 22-Jul-2024,-18.000000,1,0,,,,14,100.000000,29.5,20.1,24.2,18.5,6.5,1.1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,243053,,Transmission,Mk10,TAD,19:00:00 22-Jul-2024,-18.000000,1,0,,,,14,100.000000,36.3,19.9,20.1,19.7,3.5,0.5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,243053,,Transmission,Mk10,TAD,21:00:00 22-Jul-2024,-18.000000,2,0,,,,14,100,30.5,16.0,21.3,11.7,7.1,12.3,1.1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,243053,,Transmission,Mk10,TAD,22:00:00 22-Jul-2024,-18.000000,2,0,,,,14,100,27.1,16.6,14.7,24.4,13.4,3.9,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,243053,,Transmission,Mk10,TAD,23:00:00 22-Jul-2024,-18.000000,1,0,,,,14,100.000000,41.1,12.4,15.4,16.4,14.2,0.7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,243053,,Transmission,Mk10,TAD,00:00:00 23-Jul-2024,-18.000000,1,0,,,,14,100,86.6,8.3,1.8,1.8,1.1,0.4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,243053,,Transmission,Mk10,TAD,01:00:00 23-Jul-2024,-18.000000,2,0,,,,14,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,243053,,Transmission,Mk10,TAD,05:00:00 23-Jul-2024,-18.000000,2,0,,,,14,100,87.0,6.1,3.2,2.9,0.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,243053,,Transmission,Mk10,TAD,06:00:00 23-Jul-2024,-18.000000,1,0,,,,14,100.000000,85.6,7.9,3.2,2.9,0.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,243053,,Transmission,Mk10,TAD,12:00:00 23-Jul-2024,-18.000000,1,0,,,,14,100.000000,23.0,10.0,11.8,23.6,22.2,9.4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,243053,,Transmission,Mk10,TAD,21:00:00 23-Jul-2024,-18.000000,2,0,,,,14,100.000000,22.3,18.6,31.4,8.3,4.5,13.9,1.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,243053,,Transmission,Mk10,TAD,05:00:00 24-Jul-2024,-18.000000,1,0,,,,14,100,73.7,22.6,1.5,1.2,0.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
