DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
243053,243053,,Mk10,18:00:00 06-Aug-2024,,,,1.4,24.6,TimeSeries
243053,243053,,Mk10,19:00:00 06-Aug-2024,,,,1.4,24.6,TimeSeries
243053,243053,,Mk10,00:00:00 09-Aug-2024,,,,2.0,24.0,TimeSeries
243053,243053,,Mk10,01:00:00 09-Aug-2024,,,,0.9,24.0,TimeSeries
243053,243053,,Mk10,06:00:00 09-Aug-2024,,,,0.4,25.1,TimeSeries
243053,243053,,Mk10,07:00:00 09-Aug-2024,,,,0.8,24.9,TimeSeries
243053,243053,,Mk10,08:00:00 09-Aug-2024,,,,0.8,25.1,TimeSeries
243053,243053,,Mk10,09:00:00 09-Aug-2024,,,,0.8,24.3,TimeSeries
243053,243053,,Mk10,10:00:00 09-Aug-2024,,,,0.0,24.5,Status
243053,243053,,Mk10,14:00:00 09-Aug-2024,,,,0.0,23.7,Status
243053,243053,,Mk10,17:00:00 12-Aug-2024,,,,0.8,23.4,TimeSeries
243053,243053,,Mk10,18:00:00 12-Aug-2024,,,,1.3,23.4,TimeSeries
243053,243053,,Mk10,10:00:00 18-Aug-2024,,,,1.3,22.1,TimeSeries
243053,243053,,Mk10,11:00:00 18-Aug-2024,,,,1.3,22.1,TimeSeries
243053,243053,,Mk10,00:00:00 21-Aug-2024,,,,0.8,23.5,TimeSeries
243053,243053,,Mk10,01:00:00 21-Aug-2024,,,,0.8,24.4,TimeSeries
243053,243053,,Mk10,02:00:00 21-Aug-2024,,,,0.8,24.6,TimeSeries
243053,243053,,Mk10,03:00:00 21-Aug-2024,,,,1.3,24.6,TimeSeries
243053,243053,,Mk10,15:00:00 21-Aug-2024,,,,0.9,23.3,TimeSeries
243053,243053,,Mk10,16:00:00 21-Aug-2024,,,,0.9,23.3,TimeSeries
243053,243053,,Mk10,22:00:00 21-Aug-2024,,,,1.3,22.3,TimeSeries
243053,243053,,Mk10,23:00:00 21-Aug-2024,,,,1.3,22.3,TimeSeries
243053,243053,,Mk10,05:00:00 24-Aug-2024,,,,1.3,21.4,TimeSeries
243053,243053,,Mk10,06:00:00 24-Aug-2024,,,,0.8,21.4,TimeSeries
243053,243053,,Mk10,11:00:00 27-Aug-2024,,,,0.0,23.4,Status
243053,243053,,Mk10,02:00:00 28-Aug-2024,,,,0.0,25.7,Status
243053,243053,,Mk10,23:00:00 29-Aug-2024,,,,0.0,19.9,Status
243053,243053,,Mk10,16:00:00 03-Sep-2024,,,,0.0,19.0,Status
243053,243053,,Mk10,02:00:00 07-Sep-2024,,,,0.0,18.7,Status
243053,243053,,Mk10,12:00:00 11-Sep-2024,,,,1.0,16.3,TimeSeries
243053,243053,,Mk10,13:00:00 11-Sep-2024,,,,1.0,16.3,TimeSeries
243053,243053,,Mk10,14:00:00 13-Sep-2024,,,,0.0,17.0,Status
243053,243053,,Mk10,07:00:00 14-Sep-2024,,,,0.8,17.0,TimeSeries
243053,243053,,Mk10,08:00:00 14-Sep-2024,,,,0.8,17.0,TimeSeries
243053,243053,,Mk10,23:00:00 14-Sep-2024,,,,0.0,17.2,Status
243053,243053,,Mk10,08:00:00 17-Sep-2024,,,,1.3,15.7,TimeSeries
243053,243053,,Mk10,09:00:00 17-Sep-2024,,,,1.3,15.3,TimeSeries
