DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
243053,243053,Mk10,DS,2,0,0,235,235,16:50:05 22-Jul-2024,NN,,,,,,,,401650000,-129
243053,243053,Mk10,DS,2,0,0,302,302,17:19:15 22-Jul-2024,O3,,,,,,,,401650000,-122
243053,243053,Mk10,DS,1,0,0,,,20:39:53 22-Jul-2024,CS,,,,,,,,401650000,-120
243053,243053,Mk10,DS,4,0,2,104,36,22:18:00 22-Jul-2024,CS,2,42.4932,-70.4599,42.4932,-70.4599,60,,401677680,-125
243053,243053,Mk10,DS,2,0,0,102,102,22:32:38 22-Jul-2024,SR,B,42.4944,-70.4590,42.4944,-70.4590,6,,401677692,-120
243053,243053,Mk10,DS,2,0,0,378,378,22:36:38 22-Jul-2024,A1,B,42.4905,-70.4221,42.4905,-70.4221,6,,401677683,-137
243053,243053,Mk10,DS,2,0,1,108,108,22:40:41 22-Jul-2024,NK,B,42.4124,-70.4780,42.4124,-70.4780,6,,401677733,-121
243053,243053,Mk10,DS,2,0,1,182,182,23:56:01 22-Jul-2024,NP,B,42.4114,-70.4661,42.4114,-70.4661,8,,401677744,-134
243053,243053,Mk10,DS,1,0,0,,,00:14:10 23-Jul-2024,SR,B,42.4700,-70.4379,42.4700,-70.4379,6,,401677651,-132
243053,243053,Mk10,DS,1,0,0,,,00:22:50 23-Jul-2024,NK,B,42.4944,-70.4234,42.4944,-70.4234,6,,401677713,-132
243053,243053,Mk10,DS,2,0,0,385,385,01:05:31 23-Jul-2024,MC,B,42.4977,-70.4437,42.4977,-70.4437,8,,401677706,-121
243053,243053,Mk10,DS,1,0,1,,,01:35:05 23-Jul-2024,NP,B,42.4932,-70.4443,42.4932,-70.4443,6,,401677701,-125
243053,243053,Mk10,DS,1,0,0,,,01:54:34 23-Jul-2024,MB,B,42.5111,-70.4488,42.5111,-70.4488,6,,401677718,-133
243053,243053,Mk10,DS,4,0,2,79,37,02:38:49 23-Jul-2024,NN,0,42.5733,-70.3640,42.5733,-70.3640,48,,401677692,-120
243053,243053,Mk10,DS,3,0,0,21,15,04:21:27 23-Jul-2024,NN,A,42.6107,-70.3667,42.6107,-70.3667,8,,401677688,-133
243053,243053,Mk10,DS,1,0,0,,,04:34:45 23-Jul-2024,O3,B,42.6083,-70.3664,42.6083,-70.3664,6,,401677686,-117
243053,243053,Mk10,DS,1,0,1,,,08:42:45 23-Jul-2024,CS,B,42.6960,-70.2737,42.6960,-70.2737,8,,401677703,-136
243053,243053,Mk10,DS,5,0,2,30,27,09:49:32 23-Jul-2024,SR,0,42.7983,-70.0215,42.7983,-70.0215,48,,401677673,-116
243053,243053,Mk10,DS,4,0,1,52,30,10:23:04 23-Jul-2024,CS,0,42.8053,-70.3873,42.8053,-70.3873,48,,401677667,-119
