DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
243053,243053,Mk10,16:19:00 22-Jul-2024,User,,42.4740,-70.4708,,,,,,,,,,
243053,243053,Mk10,22:18:00 22-Jul-2024,Argos,2,42.4932,-70.4599,305,1098,84,141,,,,,,
243053,243053,Mk10,22:32:38 22-Jul-2024,Argos,B,42.4944,-70.4590,414,3021,56,98,,,,,,
243053,243053,Mk10,22:36:38 22-Jul-2024,Argos,B,42.4905,-70.4221,236,572,97,174,,,,,,
243053,243053,Mk10,22:40:41 22-Jul-2024,Argos,B,42.4124,-70.4780,4661,11465,1894,126,,,,,,
243053,243053,Mk10,23:56:01 22-Jul-2024,Argos,B,42.4114,-70.4661,14878,76127,2907,27,,,,,,
243053,243053,Mk10,00:14:10 23-Jul-2024,Argos,B,42.4700,-70.4379,10258,14113,7455,42,,,,,,
243053,243053,Mk10,00:22:50 23-Jul-2024,Argos,B,42.4944,-70.4234,790,976,639,78,,,,,,
243053,243053,Mk10,01:05:31 23-Jul-2024,Argos,B,42.4977,-70.4437,873,6903,110,17,,,,,,
243053,243053,Mk10,01:35:05 23-Jul-2024,Argos,B,42.4932,-70.4443,1143,1707,765,24,,,,,,
243053,243053,Mk10,01:54:34 23-Jul-2024,Argos,B,42.5111,-70.4488,1192,1585,895,47,,,,,,
243053,243053,Mk10,02:38:49 23-Jul-2024,Argos,0,42.5733,-70.3640,2715,50852,145,74,,,,,,
243053,243053,Mk10,04:21:27 23-Jul-2024,Argos,A,42.6107,-70.3667,3716,4871,2834,168,,,,,,
243053,243053,Mk10,04:34:45 23-Jul-2024,Argos,B,42.6083,-70.3664,2467,2711,2245,106,,,,,,
243053,243053,Mk10,08:42:45 23-Jul-2024,Argos,B,42.6960,-70.2737,3726,6335,2191,81,,,,,,
243053,243053,Mk10,09:49:32 23-Jul-2024,Argos,0,42.7983,-70.0215,15883,404098,624,83,,,,,,
243053,243053,Mk10,10:23:04 23-Jul-2024,Argos,0,42.8053,-70.3873,24019,,,,,,,,,
243053,243053,Mk10,10:49:59 23-Jul-2024,Argos,B,42.8003,-70.3703,19114,58441,6251,98,,,,,,
243053,243053,Mk10,11:29:25 23-Jul-2024,Argos,B,42.8796,-70.3506,18650,51591,6741,98,,,,,,
243053,243053,Mk10,12:38:10 23-Jul-2024,Argos,B,42.9306,-70.3244,20054,39767,10112,94,,,,,,
243053,243053,Mk10,13:27:09 23-Jul-2024,Argos,A,42.8964,-70.1858,18416,93224,3638,68,,,,,,
