Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,50CI,95CI,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
243053,22-Jul-2024,18:22:06,1,-18.000000,75,39,0,4,42.48060,-70.46707,18:21:48 22-Jul-2024,Interpolated,42.45912,-70.48617,,,,,25.5,-0.5,,,,15,5,24764,,,,13,11722,,,,20,28550,,,,24,1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,23-Jul-2024,00:07:49,1,-18.000000,76,58,0,4,42.44853,-70.44822,00:07:31 23-Jul-2024,Interpolated,42.34810,-70.58433,,,,,137769.6,-173263.9,,,,15,25,4982,,,,1,16556,,,,26,31334,,,,10,30948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,23-Jul-2024,05:19:23,1,-18.000000,79,70,0,4,42.63579,-70.31698,05:19:05 23-Jul-2024,Interpolated,42.61559,-70.36728,,,,,0.3,0.7,,,,15,8,28449,,,,4,18788,,,,27,7121,,,,31,29497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,23-Jul-2024,13:54:07,1,-18.000000,83,92,0,5,42.87184,-70.16631,13:53:49 23-Jul-2024,Interpolated,42.83647,-70.16550,,,,,5.5,-0.7,,,,15,5,23962,,,,20,4041,,,,25,2272,,,,11,4766,,,,12,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,25-Jul-2024,07:31:06,2,-18.000000,91,213,0,4,42.47828,-68.86298,07:30:48 25-Jul-2024,Interpolated,42.62526,-68.87983,,,,,9.8,-0.8,,,,15,13,10863,,,,30,22234,,,,7,16251,,,,17,5298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,27-Jul-2024,00:00:30,1,-18.000000,100,329,0,4,42.10848,-67.76970,00:00:12 27-Jul-2024,Interpolated,42.08543,-67.58648,,,,,1.6,-0.9,,,,15,10,18165,,,,31,18180,,,,21,23534,,,,2,16056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,27-Jul-2024,19:04:03,1,-18.000000,109,372,0,5,42.16551,-67.35302,19:03:45 27-Jul-2024,Interpolated,42.16028,-67.28103,,,,,6.5,-0.1,,,,15,24,1138,,,,23,10917,,,,27,5235,,,,29,24186,,,,10,19995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,28-Jul-2024,09:38:42,1,-18.000000,114,408,0,4,42.16176,-66.69601,09:38:24 28-Jul-2024,Interpolated,42.21774,-66.63991,,,,,1.1,0.4,,,,15,7,25568,,,,30,21832,,,,6,13232,,,,19,1388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,28-Jul-2024,16:56:13,1,-18.000000,118,424,0,4,42.17735,-66.59116,16:55:55 28-Jul-2024,Interpolated,42.20622,-66.41195,,,,,0.2,0.3,,,,15,30,8301,,,,7,2151,,,,20,20909,,,,13,24361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,28-Jul-2024,23:01:27,1,-18.000000,119,441,0,4,42.19029,-66.50360,23:01:09 28-Jul-2024,Interpolated,42.28671,-66.49722,,,,,6.9,0.5,,,,15,21,8178,,,,31,9841,,,,2,18429,,,,28,5759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,31-Jul-2024,12:59:53,1,-18.000000,136,621,0,4,42.62410,-64.29393,12:59:35 31-Jul-2024,Interpolated,42.70780,-64.27535,,,,,0.8,-0.8,,,,15,19,11158,,,,9,11721,,,,20,1380,,,,4,26984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,01-Aug-2024,09:57:40,1,-18.000000,142,679,0,4,41.88396,-65.42274,09:57:22 01-Aug-2024,Interpolated,42.04830,-65.61724,,,,,3.9,-0.2,,,,15,24,17762,,,,17,19048,,,,21,22095,,,,19,24416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,01-Aug-2024,12:24:20,1,-18.000000,144,683,0,4,41.79613,-65.56552,12:24:02 01-Aug-2024,Interpolated,41.98057,-65.84359,,,,,1.8,-1.1,,,,15,12,27986,,,,3,16508,,,,4,13549,,,,11,18620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,02-Aug-2024,02:36:00,1,-18.000000,149,720,0,4,41.19798,-66.41716,02:35:42 02-Aug-2024,Interpolated,41.19267,-66.38741,,,,,20.1,-0.6,,,,15,29,155,,,,4,11626,,,,28,4716,,,,9,27652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,02-Aug-2024,12:51:55,1,-18.000000,153,746,0,4,40.77332,-66.87422,12:51:37 02-Aug-2024,Interpolated,40.78788,-66.82044,,,,,12.3,-1.2,,,,15,12,23113,,,,11,3305,,,,20,23698,,,,25,1734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,02-Aug-2024,19:08:15,1,-18.000000,156,760,0,4,40.74083,-66.88778,19:07:57 02-Aug-2024,Interpolated,40.76074,-66.82590,,,,,24.0,-0.7,,,,15,27,23608,,,,10,6775,,,,23,9668,,,,13,22790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,03-Aug-2024,19:55:01,1,-18.000000,162,831,0,4,40.63659,-66.95314,19:54:43 03-Aug-2024,Interpolated,40.64837,-66.92120,,,,,1.5,-1.1,,,,15,12,32622,,,,18,13670,,,,15,30954,,,,5,23780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,04-Aug-2024,04:55:55,1,-18.000000,165,857,0,5,40.67177,-67.15061,04:55:37 04-Aug-2024,Interpolated,40.66089,-67.16703,,1,,,15.9,-0.5,,,,15,16,8700,,,,31,24082,,,,18,22854,,,,21,28497,,,,1,1388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,04-Aug-2024,11:47:48,1,-18.000000,166,879,0,4,40.63015,-67.13316,11:47:30 04-Aug-2024,Interpolated,40.61056,-67.11252,,,,,0.3,-0.6,,,,15,20,13446,,,,22,11892,,,,14,15540,,,,11,18452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,04-Aug-2024,20:58:28,1,-18.000000,167,909,0,4,40.45537,-67.45854,20:58:10 04-Aug-2024,Interpolated,40.49024,-67.39801,,,,,8.6,-0.8,,,,15,21,2169,,,,32,12628,,,,10,2567,,,,15,23498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,05-Aug-2024,00:08:08,1,-17.000000,170,914,0,4,40.40308,-67.60509,00:07:50 05-Aug-2024,Interpolated,40.38665,-67.54595,,,,,0.7,-0.9,,,,15,3,15756,,,,31,8506,,,,12,12901,,,,29,29135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,06-Aug-2024,03:37:58,2,-17.000000,180,988,0,4,40.41071,-67.92639,03:37:40 06-Aug-2024,Interpolated,40.38020,-68.00428,,,,,12.5,-1.0,,,,15,26,13540,,,,1,30844,,,,27,18594,,,,31,20986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,06-Aug-2024,04:10:18,1,-17.000000,181,988,0,4,40.40479,-67.93195,04:10:00 06-Aug-2024,Interpolated,40.37031,-68.01821,,,,,29.4,-0.7,,,,15,1,30299,,,,7,2287,,,,26,28071,,,,9,30872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,06-Aug-2024,18:07:02,1,-17.000000,183,1032,0,4,40.34867,-68.17065,18:06:44 06-Aug-2024,Interpolated,40.38366,-68.13346,,,,,10.8,-1.1,,,,15,23,15616,,,,13,15821,,,,5,4552,,,,27,24135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,07-Aug-2024,02:58:24,1,-17.000000,187,1054,0,4,40.33356,-68.14858,02:58:06 07-Aug-2024,Interpolated,40.33024,-68.18247,,,,,3.9,-0.7,,,,15,1,490,,,,26,29982,,,,28,25233,,,,18,23171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,08-Aug-2024,00:47:54,1,-17.000000,190,1121,0,4,40.44977,-68.05603,00:47:36 08-Aug-2024,Interpolated,40.46563,-68.27371,,,,,1.5,-0.7,,,,15,29,28477,,,,25,29594,,,,32,18537,,,,28,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,08-Aug-2024,22:52:00,1,-17.000000,194,1188,0,6,40.21734,-68.13230,22:51:42 08-Aug-2024,Interpolated,40.29078,-68.04695,,1,,,1.0,-1.1,,,,15,21,10154,,,,10,8071,,,,1,13484,,,,23,28851,,,,2,17616,,,,26,19518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,10-Aug-2024,07:48:15,1,-17.000000,204,1284,0,5,39.97464,-69.19427,07:47:57 10-Aug-2024,Interpolated,39.98471,-69.11078,,,,,17.4,-0.5,,,,15,19,31068,,,,3,23694,,,,13,19802,,,,17,31487,,,,7,6994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,10-Aug-2024,17:07:19,1,-17.000000,206,1314,0,4,40.03396,-69.34521,17:07:01 10-Aug-2024,Interpolated,40.10015,-69.30334,,,,,2.4,-0.8,,,,15,13,12030,,,,20,27756,,,,5,24497,,,,11,29161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,11-Aug-2024,02:54:52,1,-17.000000,209,1343,0,5,40.11413,-69.51321,02:54:34 11-Aug-2024,Interpolated,40.10208,-69.50887,,1,,,1.7,-0.3,,,,15,1,7649,,,,28,29684,,,,26,14076,,,,27,24231,,,,18,29688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243053,11-Aug-2024,13:31:54,1,-17.000000,215,1370,0,4,40.19978,-69.61632,13:31:36 11-Aug-2024,Interpolated,40.17252,-69.59276,,,,,0.8,0.4,,,,15,29,7616,,,,12,19606,,,,5,10242,,,,11,4896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
