DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange,Activity,ARange
243053,243053,,Transmission,Mk10,22-Jul-2024,16:21:15,,,,,,12.1,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:22:30,,,,,,10.2,0.55,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:23:45,,,,,,15.8,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:25:00,,,,,,9.3,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:26:15,,,,,,7.4,0.55,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:27:30,,,,,,12.1,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:28:45,,,,,,16.7,0.55,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:30:00,,,,,,10.2,0.55,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:31:15,,,,,,10.2,0.55,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:32:30,,,,,,20.5,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:33:45,,,,,,7.4,0.55,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:35:00,,,,,,20.5,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:36:15,,,,,,6.4,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:37:30,,,,,,11.1,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:38:45,,,,,,19.5,0.55,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:40:00,,,,,,6.4,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:41:15,,,,,,20.5,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:42:30,,,,,,7.4,0.55,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:43:45,,,,,,18.5,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:45:00,,,,,,8.4,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:46:15,,,,,,11.1,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:47:30,,,,,,7.4,0.55,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:48:45,,,,,,6.4,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:50:00,,,,,,18.5,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:51:15,,,,,,6.4,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:52:30,,,,,,7.4,0.55,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:53:45,,,,,,20.5,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:55:00,,,,,,9.3,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:56:15,,,,,,6.4,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:57:30,,,,,,6.4,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,16:58:45,,,,,,7.4,0.55,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:00:00,,,,8.5,1.25,9.9,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:01:15,,,,1.5,0.50,18.7,0.45,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:02:30,,,,8.5,1.25,9.1,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:03:45,,,,8.5,1.25,8.2,0.45,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:05:00,,,,18.5,2.00,6.4,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:06:15,,,,15.0,2.00,7.3,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:07:30,,,,1.5,0.50,19.5,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:08:45,,,,15.0,2.00,6.4,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:10:00,,,,15.0,2.00,6.4,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:11:15,,,,5.5,0.50,12.6,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:12:30,,,,18.5,2.00,6.4,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:13:45,,,,18.5,2.00,6.4,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:15:00,,,,1.5,0.50,17.0,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:16:15,,,,8.5,1.25,8.2,0.45,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:17:30,,,,18.5,2.00,6.4,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:18:45,,,,1.5,0.50,19.5,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:20:00,,,,18.5,2.00,6.4,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:21:15,,,,1.5,0.50,18.7,0.45,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:22:30,,,,18.5,2.00,6.4,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:23:45,,,,18.5,2.00,6.4,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:25:00,,,,15.0,2.00,7.3,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:26:15,,,,2.0,0.50,18.7,0.45,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:27:30,,,,22.0,2.00,6.4,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:28:45,,,,22.0,2.00,6.4,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:30:00,,,,12.0,1.25,7.3,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:31:15,,,,1.5,0.50,19.5,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:32:30,,,,15.0,2.00,7.3,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:33:45,,,,15.0,2.00,7.3,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:35:00,,,,10.5,1.00,7.3,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:36:15,,,,10.5,1.00,8.2,0.45,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:37:30,,,,1.5,0.50,19.5,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:38:45,,,,8.5,1.25,9.9,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:40:00,,,,12.0,1.25,7.3,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:41:15,,,,10.5,1.00,7.3,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:42:30,,,,10.5,1.00,8.2,0.45,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:43:45,,,,1.5,0.50,19.5,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:45:00,,,,12.0,1.25,8.2,0.45,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:46:15,,,,18.5,2.00,6.4,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:47:30,,,,2.0,0.50,17.9,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:48:45,,,,1.5,0.50,19.5,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:50:00,,,,12.0,1.25,7.3,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:51:15,,,,12.0,1.25,8.2,0.45,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:52:30,,,,8.5,1.25,8.2,0.45,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:53:45,,,,1.5,0.50,18.7,0.45,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:55:00,,,,12.0,1.25,8.2,0.45,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:56:15,,,,15.0,2.00,7.3,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:57:30,,,,22.0,2.00,6.4,0.50,,
243053,243053,,Transmission,Mk10,22-Jul-2024,18:58:45,,,,12.0,1.25,8.2,0.45,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:00:00,,,,2.0,0.75,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:01:15,,,,3.0,0.75,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:02:30,,,,8.0,1.25,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:03:45,,,,25.0,2.25,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:05:00,,,,1.5,0.50,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:06:15,,,,25.0,2.25,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:07:30,,,,18.0,2.00,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:08:45,,,,2.0,0.75,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:10:00,,,,21.5,2.00,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:11:15,,,,21.5,2.00,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:12:30,,,,18.0,2.00,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:13:45,,,,1.0,0.50,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:15:00,,,,18.0,2.00,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:16:15,,,,10.0,1.00,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:17:30,,,,1.5,0.50,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:18:45,,,,18.0,2.00,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:20:00,,,,11.5,1.25,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:21:15,,,,18.0,2.00,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:22:30,,,,8.0,1.25,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:23:45,,,,4.0,0.75,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:25:00,,,,21.5,2.00,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:26:15,,,,4.0,0.75,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:27:30,,,,14.5,2.00,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:28:45,,,,8.0,1.25,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:30:00,,,,14.5,2.00,,,,
243053,243053,,Transmission,Mk10,22-Jul-2024,20:31:15,,,,18.0,2.00,,,,
