DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
243065,243065,,Mk10,,16:36:15 25-Jul-2023,16:36:15 25-Jul-2023,0,,,,CRC,0,0,,,,1.000,0.240,,-0.5,0.0,0,,,,,,,,,,,139,19,19,80,,,,,,,,112,43,0,,,,,,,,,,
243065,243065,,Mk10,,,10:28:11 27-Jul-2023,,0,42.1359,-70.3436,CRC,0,0,,1203,3.376,0.992,0.208,21.10,-0.5,26.0,0,,,,,,,,,,,121,16,255,75,,,,,,,,197,94,0,,,,,,,,,,
243065,243065,,Mk10,,13:53:34 27-Jul-2023,13:53:34 27-Jul-2023,0,0,42.1762,-70.5524,CRC,0,0,,,,0.992,0.252,,-0.5,26.0,0,,,,,,,,,,,137,16,255,75,,,,,,,,206,101,0,,,,,,,,,,
243065,243065,,Mk10,,15:30:31 27-Jul-2023,15:30:31 27-Jul-2023,0,0,42.0600,-70.1823,CRC,0,0,,,,1.000,0.212,,-0.5,26.0,0,,,,,,,,,,,195,16,255,75,,,,,,,,210,103,0,,,,,,,,,,
243065,243065,,Mk10,,15:56:53 28-Jul-2023,15:56:54 28-Jul-2023,1,0,42.0842,-70.1709,CRC,0,0,,,,0.992,0.212,,-0.5,24.0,0,,,,,,,,,,,80,16,255,75,,,,,,,,267,141,0,,,,,,,,,,
243065,243065,,Mk10,,,14:13:14 29-Jul-2023,,0,42.1422,-70.1842,CRC,0,0,,1907,3.248,0.992,0.396,20.60,-0.5,24.0,0,,,,,,,,,,,214,15,255,75,,,,,,,,309,172,0,,,,,,,,,,
243065,243065,,Mk10,,22:20:53 30-Jul-2023,22:20:53 30-Jul-2023,0,B,42.2037,-70.3862,CRC,0,0,,,,0.992,0.376,,0.0,26.0,0,,,,,,,,,,,216,16,255,75,,,,,,,,396,237,0,,,,,,,,,,
243065,243065,,Mk10,,,23:15:01 30-Jul-2023,,1,42.2060,-70.2308,CRC,0,0,,2547,3.376,1.000,0.236,18.30,-0.5,26.0,0,,,,,,,,,,,143,16,255,75,,,,,,,,399,239,0,,,,,,,,,,
243065,243065,,Mk10,,,15:14:24 31-Jul-2023,,B,42.2339,-70.3358,CRC,0,0,,2867,3.376,0.992,0.188,16.70,0.0,24.0,0,,,,,,,,,,,190,16,255,75,,,,,,,,444,275,0,,,,,,,,,,
243065,243065,,Mk10,,10:52:23 04-Aug-2023,10:52:24 04-Aug-2023,1,1,42.1793,-70.2787,CRC,0,0,,,,1.000,0.180,,-0.5,16.0,0,,,,,,,,,,,107,16,255,75,,,,,,,,691,481,0,,,,,,,,,,
243065,243065,,Mk10,,12:21:47 04-Aug-2023,12:21:47 04-Aug-2023,0,1,42.1680,-70.2923,CRC,0,0,,,,1.000,0.188,,0.0,16.0,0,,,,,,,,,,,138,16,255,75,,,,,,,,697,487,0,,,,,,,,,,
243065,243065,,Mk10,,,01:12:26 05-Aug-2023,,B,42.1574,-70.3867,CRC,0,0,,4723,3.440,0.992,0.172,19.00,-0.5,16.0,0,,,,,,,,,,,152,16,255,75,,,,,,,,740,524,0,,,,,,,,,,
243065,243065,,Mk10,,,14:18:46 05-Aug-2023,,1,42.1669,-70.2853,CRC,0,0,,5043,3.376,0.992,0.220,18.20,0.0,16.0,0,,,,,,,,,,,76,16,255,75,,,,,,,,778,558,0,,,,,,,,,,
243065,243065,,Mk10,,09:33:57 07-Aug-2023,09:33:58 07-Aug-2023,1,B,42.1710,-70.6117,CRC,0,0,,,,0.992,0.244,,0.0,28.0,0,,,,,,,,,,,221,16,255,75,,,,,,,,888,652,0,,,,,,,,,,
243065,243065,,Mk10,,10:09:49 11-Aug-2023,10:09:50 11-Aug-2023,1,0,42.1275,-69.9363,CRC,0,0,,,,0.992,0.184,,0.0,24.0,0,,,,,,,,,,,169,16,255,75,,,,,,,,1157,876,0,,,,,,,,,,
