DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
243065,243065,,Mk10,17:00:00 25-Jul-2023,,,,0.4,21.5,TimeSeries
243065,243065,,Mk10,18:00:00 25-Jul-2023,,,,0.4,21.6,TimeSeries
243065,243065,,Mk10,19:00:00 25-Jul-2023,,,,0.4,21.6,TimeSeries
243065,243065,,Mk10,20:00:00 25-Jul-2023,,,,0.4,21.4,TimeSeries
243065,243065,,Mk10,21:00:00 25-Jul-2023,,,,0.6,20.3,TimeSeries
243065,243065,,Mk10,22:00:00 25-Jul-2023,,,,0.4,20.7,TimeSeries
243065,243065,,Mk10,10:00:00 27-Jul-2023,,,,0.0,21.1,Status
243065,243065,,Mk10,20:00:00 28-Jul-2023,,,,0.4,22.1,TimeSeries
243065,243065,,Mk10,21:00:00 28-Jul-2023,,,,0.4,20.8,TimeSeries
243065,243065,,Mk10,14:00:00 29-Jul-2023,,,,0.0,20.6,Status
243065,243065,,Mk10,23:00:00 30-Jul-2023,,,,0.0,18.3,Status
243065,243065,,Mk10,06:00:00 31-Jul-2023,,,,0.6,17.2,TimeSeries
243065,243065,,Mk10,07:00:00 31-Jul-2023,,,,0.6,17.2,TimeSeries
243065,243065,,Mk10,15:00:00 31-Jul-2023,,,,0.0,16.7,Status
243065,243065,,Mk10,05:00:00 03-Aug-2023,,,,0.8,17.3,TimeSeries
243065,243065,,Mk10,06:00:00 03-Aug-2023,,,,0.4,17.8,TimeSeries
243065,243065,,Mk10,09:00:00 03-Aug-2023,,,,0.6,17.6,TimeSeries
243065,243065,,Mk10,10:00:00 03-Aug-2023,,,,0.6,17.6,TimeSeries
243065,243065,,Mk10,01:00:00 05-Aug-2023,,,,0.0,19.0,Status
243065,243065,,Mk10,14:00:00 05-Aug-2023,,,,0.0,18.2,Status
