Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,50CI,95CI,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
243065,27-Jul-2023,16:37:54,1,,108,107,0,4,42.08031,-70.10068,16:37:54 27-Jul-2023,Interpolated,42.10996,-70.17580,,,,,0.7,-0.0,,,,15,7,26185,,,,11,28388,,,,15,15602,,,,13,4340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,28-Jul-2023,04:12:32,2,,114,127,0,5,42.13292,-70.16338,04:12:32 28-Jul-2023,Interpolated,42.10159,-70.15243,,1,,,6.1,-0.7,,,,15,28,25179,,,,26,30427,,,,31,8128,,,,29,3399,,,,22,19960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,28-Jul-2023,04:59:38,2,,115,127,0,4,,,,,,,,,,,,,,,,15,7,5477,,,,9,11216,,,,18,6938,,,,26,28090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,28-Jul-2023,15:21:08,1,,125,141,0,4,42.11319,-70.20308,15:21:08 28-Jul-2023,Interpolated,42.11115,-70.17231,,,,,30.0,-2.1,,,,15,19,23275,,,,6,19401,,,,17,26726,,,,9,28616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,28-Jul-2023,15:51:05,2,,126,141,0,5,42.08556,-70.17109,15:51:05 28-Jul-2023,Interpolated,42.09628,-70.19691,,,,,8.4,0.4,,,,15,19,16290,,,,6,6305,,,,11,32152,,,,13,1128,,,,9,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,29-Jul-2023,12:48:49,1,,135,172,0,4,42.10023,-70.17763,12:48:49 29-Jul-2023,Interpolated,42.09526,-70.11794,,,,,0.4,-1.5,,,,15,4,21366,,,,9,25396,,,,17,4659,,,,19,19230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,29-Jul-2023,19:18:10,1,,144,178,0,4,42.09875,-70.17923,19:18:10 29-Jul-2023,Interpolated,42.11366,-70.18472,,,,,18.5,0.1,,,,15,29,19379,,,,13,8462,,,,20,13828,,,,5,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,30-Jul-2023,02:40:54,1,,149,187,0,5,42.11905,-70.29194,02:40:54 30-Jul-2023,Interpolated,42.11473,-70.29401,,,,,2.2,-1.3,,,,15,4,17112,,,,16,31626,,,,31,1352,,,,26,17715,,,,3,11587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,30-Jul-2023,06:54:24,1,,151,197,0,6,42.16586,-70.31683,06:54:24 30-Jul-2023,Interpolated,42.10885,-70.16355,,,,,5.3,-0.6,,,,15,16,23160,,,,27,22028,,,,21,1193,,,,4,18419,,,,2,21577,,,,9,26556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,30-Jul-2023,08:35:36,1,,153,199,0,5,42.08030,-70.18194,08:35:36 30-Jul-2023,Interpolated,42.10738,-70.18299,,,,,8.2,-1.1,,,,15,30,26828,,,,7,28018,,,,17,13176,,,,14,24560,,,,13,8368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,30-Jul-2023,11:24:55,1,,155,205,0,5,42.06648,-70.23625,11:24:55 30-Jul-2023,Interpolated,42.14287,-70.29390,,1,,,12.1,-1.2,,,,15,2,27607,,,,1,15747,,,,21,29408,,,,3,14536,,,,14,26257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,30-Jul-2023,23:04:01,1,,160,239,0,4,42.21026,-70.24653,23:04:01 30-Jul-2023,Interpolated,42.22388,-70.30307,,,,,8.0,-1.3,,,,15,32,32150,,,,21,7077,,,,2,25936,,,,24,25801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,31-Jul-2023,02:13:23,2,,162,245,0,5,42.23286,-70.30554,02:13:23 31-Jul-2023,Interpolated,42.27319,-70.33115,,1,,,19.2,-1.1,,,,15,29,27360,,,,31,29988,,,,25,4486,,,,22,26205,,,,3,4081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,31-Jul-2023,06:29:33,1,,163,256,0,4,42.22990,-70.24785,06:29:33 31-Jul-2023,Interpolated,42.23941,-70.31742,,,,,2.4,-1.1,,,,15,27,20199,,,,18,29998,,,,26,11148,,,,16,9594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,31-Jul-2023,07:18:48,1,,164,257,0,4,42.23260,-70.24977,07:18:48 31-Jul-2023,Interpolated,42.22720,-70.30635,,,,,11.3,-0.5,,,,15,14,32568,,,,30,26638,,,,9,25170,,,,7,11167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,31-Jul-2023,14:24:17,1,,169,273,0,5,42.27269,-70.43268,14:24:17 31-Jul-2023,Interpolated,42.21858,-70.29589,,,,,6.9,-0.8,,,,15,4,13292,,,,6,5156,,,,9,30622,,,,17,28190,,,,19,18394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,01-Aug-2023,08:17:13,1,,178,303,0,4,42.24506,-70.19779,08:17:13 01-Aug-2023,Interpolated,42.21181,-70.28398,,,,,6.7,-0.5,,,,15,30,18084,,,,14,26048,,,,7,8438,,,,17,10137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,01-Aug-2023,11:08:27,1,,179,311,0,4,42.27909,-70.20653,11:08:27 01-Aug-2023,Interpolated,42.12743,-70.13626,,,,,4.7,-0.7,,,,15,21,5330,,,,2,962,,,,1,24062,,,,3,11963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,01-Aug-2023,19:02:54,2,,181,336,0,4,42.23858,-70.23789,19:02:54 01-Aug-2023,Interpolated,42.21632,-70.27726,,,,,23.7,-0.8,,,,15,13,4361,,,,30,10535,,,,18,25556,,,,23,17987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,02-Aug-2023,06:26:48,1,,185,352,0,5,42.37858,-70.30439,06:26:48 02-Aug-2023,Interpolated,42.32655,-70.37274,,,,,13.5,-1.4,,,,15,2,10269,,,,4,5406,,,,16,30822,,,,21,23049,,,,26,30782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,02-Aug-2023,07:20:19,1,,186,353,0,4,42.32273,-70.34314,07:20:19 02-Aug-2023,Interpolated,42.37524,-70.34407,,,,,21.8,-0.6,,,,15,16,14881,,,,1,19232,,,,27,26880,,,,2,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,02-Aug-2023,13:09:41,1,,188,370,0,4,42.22096,-70.25975,13:09:41 02-Aug-2023,Interpolated,42.22244,-70.25894,,,,,11.4,-1.2,,,,15,14,134,,,,4,10429,,,,17,12406,,,,19,13744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,02-Aug-2023,15:27:40,2,,190,375,0,4,42.20756,-70.23449,15:27:40 02-Aug-2023,Interpolated,42.20481,-70.30914,,,,,1.9,-1.4,,,,15,12,17599,,,,5,32399,,,,25,2759,,,,19,21733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,02-Aug-2023,18:55:34,1,,191,386,0,4,42.20482,-70.23299,18:55:34 02-Aug-2023,Interpolated,42.21638,-70.31490,,,,,5.3,-1.3,,,,15,20,21858,,,,5,6534,,,,13,12222,,,,30,19645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,03-Aug-2023,09:47:36,1,1.000000,196,418,0,4,42.18811,-70.24265,09:47:36 03-Aug-2023,Interpolated,42.17337,-70.32629,,,,,1.2,-1.4,,,,15,7,16339,,,,21,23235,,,,8,12980,,,,1,16494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,03-Aug-2023,16:21:18,1,1.000000,199,437,0,5,42.16837,-70.28513,16:21:18 03-Aug-2023,Interpolated,42.16608,-70.31011,,,,,15.7,-0.7,,,,15,7,1408,,,,15,29346,,,,11,29272,,,,13,12942,,,,30,3556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,03-Aug-2023,21:53:06,1,1.000000,202,452,0,4,42.15844,-70.30588,21:53:06 03-Aug-2023,Interpolated,42.18890,-70.28320,,,,,29.4,-0.9,,,,15,10,13959,,,,24,28337,,,,15,31715,,,,12,13964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,03-Aug-2023,23:04:51,2,1.000000,203,454,0,6,42.16933,-70.29379,23:04:51 03-Aug-2023,Interpolated,42.17417,-70.31312,,2,,,1.9,-1.3,,,,15,21,19858,,,,32,3472,,,,22,5494,,,,24,22641,,,,2,21931,,,,1,24454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,04-Aug-2023,05:25:26,1,1.000000,205,472,0,4,42.16605,-70.30728,05:25:26 04-Aug-2023,Interpolated,42.15644,-70.33047,,,,,14.2,-0.8,,,,15,9,1475,,,,16,9348,,,,18,18223,,,,7,12500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,04-Aug-2023,09:28:12,1,1.000000,209,479,0,4,42.17013,-70.30803,09:28:12 04-Aug-2023,Interpolated,42.16894,-70.29866,,,,,2.9,-1.4,,,,15,30,6977,,,,19,5386,,,,7,160,,,,17,26835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,04-Aug-2023,14:05:21,1,1.000000,211,493,0,5,42.15872,-70.29321,14:05:21 04-Aug-2023,Interpolated,42.16594,-70.29638,,,,,5.8,-1.5,,,,15,11,14635,,,,5,8396,,,,20,21778,,,,12,17995,,,,25,12437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,05-Aug-2023,01:10:10,1,1.000000,216,524,0,4,,,,,,,,,,,,,,,,15,10,16574,,,,25,1932,,,,32,19252,,,,29,27834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,05-Aug-2023,09:56:01,1,1.000000,219,545,0,5,42.18025,-70.27851,09:56:01 05-Aug-2023,Interpolated,42.17418,-70.30911,,1,,,13.7,0.1,,,,15,2,24954,,,,8,18566,,,,1,22610,,,,3,12415,,,,21,25756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,05-Aug-2023,12:51:26,1,1.000000,220,554,0,4,42.16398,-70.30285,12:51:26 05-Aug-2023,Interpolated,42.17533,-70.30284,,,,,0.7,0.0,,,,15,4,21949,,,,9,22106,,,,17,13473,,,,12,23712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,05-Aug-2023,16:20:06,1,1.000000,221,565,0,4,42.13261,-70.19228,16:20:06 05-Aug-2023,Interpolated,42.17962,-70.32081,,,,,8.6,0.4,,,,15,25,32653,,,,13,14232,,,,29,18461,,,,15,2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,05-Aug-2023,19:38:02,1,1.000000,223,573,0,4,42.14618,-70.22571,19:38:02 05-Aug-2023,Interpolated,42.16523,-70.32301,,,,,24.3,-0.5,,,,15,13,26946,,,,23,23823,,,,5,21644,,,,24,13460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,06-Aug-2023,12:44:19,1,1.000000,229,605,0,4,42.22409,-70.24483,12:44:19 06-Aug-2023,Interpolated,42.12161,-70.14199,,,,,6.5,-0.3,,,,15,14,7141,,,,20,32014,,,,4,20883,,,,17,23372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,07-Aug-2023,14:23:01,2,1.000000,238,667,0,4,42.10540,-70.16307,14:23:01 07-Aug-2023,Interpolated,42.10030,-70.19017,,,,,0.9,0.3,,,,15,12,11532,,,,17,18123,,,,5,7559,,,,11,14266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,08-Aug-2023,05:29:23,1,1.000000,245,700,0,4,42.10230,-70.19458,05:29:23 08-Aug-2023,Interpolated,42.24882,-70.31024,,,,,8.0,0.2,,,,15,31,9652,,,,18,29991,,,,27,5870,,,,16,12538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243065,09-Aug-2023,11:13:06,1,1.000000,258,768,0,5,42.10838,-70.12029,11:13:06 09-Aug-2023,Interpolated,42.12210,-70.14772,,1,,,12.2,0.2,,,,15,3,4770,,,,1,377,,,,17,7407,,,,2,21198,,,,24,26138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
