DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange,Activity,ARange
243065,243065,,Transmission,Mk10,25-Jul-2023,16:33:45,,,,10.0,1.00,8.8,0.50,,
243065,243065,,Transmission,Mk10,25-Jul-2023,16:35:00,,,,6.0,1.25,9.6,0.50,,
243065,243065,,Transmission,Mk10,25-Jul-2023,16:36:15,,,,0.5,0.50,21.5,0.50,,
243065,243065,,Transmission,Mk10,25-Jul-2023,16:37:30,,,,14.5,2.00,8.8,0.50,,
243065,243065,,Transmission,Mk10,25-Jul-2023,16:38:45,,,,14.5,2.00,7.8,0.50,,
243065,243065,,Transmission,Mk10,25-Jul-2023,16:40:00,,,,11.5,1.25,8.8,0.50,,
243065,243065,,Transmission,Mk10,25-Jul-2023,16:41:15,,,,11.5,1.25,8.8,0.50,,
243065,243065,,Transmission,Mk10,25-Jul-2023,16:42:30,,,,10.0,1.00,8.8,0.50,,
243065,243065,,Transmission,Mk10,25-Jul-2023,16:43:45,,,,0.5,0.50,21.5,0.50,,
243065,243065,,Transmission,Mk10,25-Jul-2023,16:45:00,,,,0.5,0.50,21.5,0.50,,
243065,243065,,Transmission,Mk10,25-Jul-2023,16:46:15,,,,14.5,2.00,8.8,0.50,,
243065,243065,,Transmission,Mk10,25-Jul-2023,16:47:30,,,,14.5,2.00,8.8,0.50,,
243065,243065,,Transmission,Mk10,25-Jul-2023,16:48:45,,,,14.5,2.00,8.8,0.50,,
243065,243065,,Transmission,Mk10,25-Jul-2023,16:50:00,,,,11.5,1.25,8.8,0.50,,
243065,243065,,Transmission,Mk10,25-Jul-2023,16:51:15,,,,10.0,1.00,8.8,0.50,,
243065,243065,,Transmission,Mk10,25-Jul-2023,16:52:30,,,,0.5,0.50,21.5,0.50,,
243065,243065,,Transmission,Mk10,25-Jul-2023,16:53:45,,,,14.5,2.00,8.8,0.50,,
243065,243065,,Transmission,Mk10,25-Jul-2023,16:55:00,,,,18.0,2.00,7.8,0.50,,
243065,243065,,Transmission,Mk10,25-Jul-2023,16:56:15,,,,11.5,1.25,8.8,0.50,,
243065,243065,,Transmission,Mk10,25-Jul-2023,16:57:30,,,,10.0,1.00,8.8,0.50,,
243065,243065,,Transmission,Mk10,25-Jul-2023,16:58:45,,,,10.0,1.00,8.8,0.50,,
243065,243065,,Transmission,Mk10,25-Jul-2023,18:00:00,,,,8.5,0.50,9.1,0.45,,
243065,243065,,Transmission,Mk10,25-Jul-2023,18:01:15,,,,10.0,0.50,9.1,0.45,,
