DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
CCS-2402,243061,,Transmission,Mk10,TAD,15:00:00 22-Jun-2024,-2.000000,1,0,,,,9,100.000000,32.9,14.9,25,15.7,6.3,5.3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,243061,,Transmission,Mk10,TAD,16:00:00 22-Jun-2024,-2.000000,4,0,,,,9,100.000000,43.7,9.4,35.9,5.3,2.1,3.7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,243061,,Transmission,Mk10,TAD,18:00:00 22-Jun-2024,-2.000000,1,0,,,,9,100.000000,40.6,19.4,22.6,9.0,5.7,2.7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,243061,,Transmission,Mk10,TAD,21:00:00 22-Jun-2024,-2.000000,1,0,,,,9,100.000000,81.3,6.7,8.0,2.7,1.0,0.3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,243061,,Transmission,Mk10,TAD,22:00:00 22-Jun-2024,-2.000000,1,0,,,,9,100.000000,54.8,12.2,19.6,11.8,1.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,243061,,Transmission,Mk10,TAD,01:00:00 23-Jun-2024,-2.000000,3,0,,,,9,100.000000,73.4,25.4,1.2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,243061,,Transmission,Mk10,TAD,02:00:00 23-Jun-2024,-2.000000,2,0,,,,9,100,22.4,46.0,30.0,1.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,243061,,Transmission,Mk10,TAD,04:00:00 23-Jun-2024,-2.000000,2,0,,,,9,100.000000,58.4,24.2,9.0,6.7,1.5,0.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,243061,,Transmission,Mk10,TAD,05:00:00 23-Jun-2024,-2.000000,4,0,,,,9,100.000000,33.7,22.5,38.6,4.7,0.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,243061,,Transmission,Mk10,TAD,07:00:00 23-Jun-2024,-2.000000,1,0,,,,9,100.000000,78.0,17.7,3.1,1.2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
