Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
CCS-2402,25-Jun-2024,10:47:39,1,-2.000000,138,142,0,4,,,,,,,,,,,,,,,15,17,7468,,,,30,9182,,,,2,11664,,,,7,25038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,25-Jun-2024,17:07:06,1,-2.000000,146,149,0,4,,,,,,,,,,,,,,,15,11,6093,,,,6,3579,,,,9,1957,,,,29,8370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,26-Jun-2024,02:56:47,1,-2.000000,158,161,0,5,,,,,,,,,,,,,,,15,31,20409,,,,3,16584,,,,1,4159,,,,26,5352,,,,10,3601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,26-Jun-2024,20:50:28,1,-2.000000,170,196,0,4,,,,,,,,,,,,,,,15,24,3963,,,,15,11653,,,,20,31279,,,,13,10020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,27-Jun-2024,08:38:30,1,-2.000000,179,216,0,4,,,,,,,,,,,,,,,15,8,5749,,,,16,5792,,,,2,485,,,,27,12508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,27-Jun-2024,11:15:23,1,-2.000000,180,224,0,4,,,,,,,,,,,,,,,15,8,14476,,,,2,25785,,,,22,17238,,,,21,31798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,28-Jun-2024,06:02:24,1,-2.000000,185,280,0,5,,,,,,,,,,,,,,,15,8,29899,,,,26,18917,,,,18,1569,,,,27,12480,,,,1,9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,28-Jun-2024,15:20:45,1,-2.000000,193,299,0,4,,,,,,,,,,,,,,,15,22,10894,,,,20,162,,,,5,6528,,,,11,13528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,29-Jun-2024,02:40:23,3,-2.000000,201,324,0,5,,,,,,,,,,,,,,,15,31,26765,,,,3,18988,,,,28,14886,,,,12,19398,,,,25,7835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,29-Jun-2024,05:22:12,1,-2.000000,202,328,0,4,,,,,,,,,,,,,,,15,4,19816,,,,29,2287,,,,9,25461,,,,16,32010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,29-Jun-2024,09:43:13,1,-2.000000,206,335,0,5,,,,,,,,,,,,,,,15,13,10745,,,,7,24468,,,,22,31996,,,,17,26774,,,,30,29847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,29-Jun-2024,20:51:45,1,-2.000000,213,363,0,5,,,,,,,,,,,,,,,15,29,32501,,,,5,3720,,,,15,30662,,,,20,13221,,,,24,29243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,30-Jun-2024,00:37:57,1,-2.000000,215,373,0,4,,,,,,,,,,,,,,,15,31,14464,,,,28,31678,,,,10,3643,,,,25,15833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,30-Jun-2024,03:53:22,1,-2.000000,219,377,0,4,,,,,,,,,,,,,,,15,1,13104,,,,16,9104,,,,28,18871,,,,26,26165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,30-Jun-2024,04:55:10,1,-2.000000,221,377,0,4,,,,,,,,,,,,,,,15,1,9976,,,,29,30999,,,,27,12628,,,,26,18290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,30-Jun-2024,09:01:24,1,-2.000000,223,388,0,4,,,,,,,,,,,,,,,15,27,24095,,,,8,28096,,,,13,14834,,,,30,15702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,30-Jun-2024,15:41:58,1,-1.000000,229,400,0,4,,,,,,,,,,,,,,,15,17,17323,,,,4,2121,,,,6,6979,,,,19,31194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,01-Jul-2024,11:00:09,1,-1.000000,245,436,0,5,,,,,,,,,,,,,,,15,19,6042,,,,22,1962,,,,14,30995,,,,17,4972,,,,30,3175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,01-Jul-2024,11:31:25,1,-1.000000,246,436,0,5,,,,,,,,,,,,,,,15,3,22959,,,,6,14762,,,,30,1139,,,,19,22595,,,,14,31022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,01-Jul-2024,16:03:09,1,-1.000000,247,451,0,4,,,,,,,,,,,,,,,15,20,27619,,,,5,23651,,,,17,29755,,,,19,17443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,01-Jul-2024,16:55:04,1,-1.000000,248,452,0,4,,,,,,,,,,,,,,,15,12,8469,,,,5,17761,,,,29,10668,,,,20,8130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,02-Jul-2024,15:54:01,1,-1.000000,265,498,0,5,,,,,,,,,,,,,,,15,12,2926,,,,20,27382,,,,25,12825,,,,5,14230,,,,6,20450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,03-Jul-2024,01:11:15,1,-1.000000,270,523,0,6,,,,,,,,,,,,,,,15,10,7609,,,,25,22539,,,,32,16828,,,,26,17924,,,,23,12333,,,,31,14984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,03-Jul-2024,20:33:15,1,-1.000000,286,555,0,4,,,,,,,,,,,,,,,15,13,11833,,,,15,7623,,,,5,16750,,,,27,27678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,03-Jul-2024,22:37:18,1,-1.000000,288,559,0,4,,,,,,,,,,,,,,,15,15,31220,,,,23,23100,,,,10,20000,,,,12,16434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,04-Jul-2024,15:29:09,1,-1.000000,302,591,0,4,,,,,,,,,,,,,,,15,5,3618,,,,20,15539,,,,25,31800,,,,11,27181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,04-Jul-2024,18:22:46,2,-1.000000,305,596,0,4,,,,,,,,,,,,,,,15,30,32160,,,,5,7887,,,,7,27121,,,,18,3591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,05-Jul-2024,07:11:14,1,-1.000000,316,620,0,4,,,,,,,,,,,,,,,15,4,828,,,,21,25405,,,,26,10707,,,,27,8714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,05-Jul-2024,19:19:01,1,-1.000000,328,641,0,4,,,,,,,,,,,,,,,15,20,765,,,,5,12955,,,,30,502,,,,18,23326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,05-Jul-2024,23:47:37,1,-1.000000,331,652,0,5,,,,,,,,,,,,,,,15,25,2621,,,,23,5805,,,,28,11187,,,,31,22137,,,,12,3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,06-Jul-2024,13:46:11,2,-1.000000,337,684,0,5,,,,,,,,,,,,,,,15,14,626,,,,4,9888,,,,17,3873,,,,9,23082,,,,20,10146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,07-Jul-2024,00:22:01,1,-1.000000,345,708,0,5,,,,,,,,,,,,,,,15,21,15237,,,,10,12400,,,,32,24886,,,,2,11832,,,,31,31033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,07-Jul-2024,15:23:47,2,-1.000000,357,738,0,4,,,,,,,,,,,,,,,15,11,6324,,,,25,9807,,,,12,21277,,,,29,11251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,07-Jul-2024,21:49:30,1,-1.000000,361,754,0,4,,,,,,,,,,,,,,,15,22,428,,,,24,31580,,,,15,30706,,,,13,29577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,08-Jul-2024,00:25:48,1,-1.000000,363,760,0,5,,,,,,,,,,,,,,,15,2,5765,,,,31,24920,,,,28,8407,,,,10,22088,,,,21,32166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,08-Jul-2024,04:02:27,1,-1.000000,367,761,0,5,,,,,,,,,,,,,,,15,28,9247,,,,1,30417,,,,26,26854,,,,31,21367,,,,27,26058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,08-Jul-2024,13:31:40,1,-1.000000,375,778,0,4,,,,,,,,,,,,,,,15,12,7260,,,,20,14646,,,,22,874,,,,6,4290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,08-Jul-2024,14:18:36,1,-1.000000,376,779,0,4,,,,,,,,,,,,,,,15,20,29580,,,,11,9843,,,,5,11711,,,,22,16956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,08-Jul-2024,15:26:53,2,-1.000000,377,781,0,6,,,,,,,,,,,,,,,15,5,6268,,,,25,10545,,,,29,9643,,,,12,7810,,,,20,26098,,,,11,11912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,08-Jul-2024,19:24:55,1,-1.000000,380,790,0,5,,,,,,,,,,,,,,,15,24,30688,,,,30,16597,,,,13,5519,,,,5,16943,,,,20,22823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,10-Jul-2024,02:07:33,1,-1.000000,401,860,0,4,,,,,,,,,,,,,,,15,3,27134,,,,28,21101,,,,25,21435,,,,31,24200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,10-Jul-2024,09:33:29,1,-1.000000,407,873,0,4,,,,,,,,,,,,,,,15,14,30097,,,,22,25246,,,,30,12201,,,,7,23887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,10-Jul-2024,12:29:26,1,-1.000000,409,880,0,4,,,,,,,,,,,,,,,15,11,10268,,,,14,4416,,,,22,9041,,,,6,29981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,10-Jul-2024,13:41:27,1,-1.000000,410,882,0,5,,,,,,,,,,,,,,,15,22,21140,,,,4,27360,,,,17,6505,,,,3,15597,,,,19,31098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,10-Jul-2024,17:47:20,1,-1.000000,414,889,0,5,,,,,,,,,,,,,,,15,18,6276,,,,29,30490,,,,5,1112,,,,1,17328,,,,20,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,11-Jul-2024,21:06:10,1,-1.000000,430,954,0,5,,,,,,,,,,,,,,,15,24,25752,,,,15,27160,,,,5,22385,,,,13,16172,,,,22,30750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,12-Jul-2024,00:45:06,1,-1.000000,435,958,0,4,,,,,,,,,,,,,,,15,2,26114,,,,28,22472,,,,3,19507,,,,31,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,12-Jul-2024,08:01:13,1,-1.000000,438,974,0,4,,,,,,,,,,,,,,,15,27,24670,,,,16,20498,,,,2,11143,,,,8,6795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,12-Jul-2024,08:34:39,1,-1.000000,439,974,0,5,,,,,,,,,,,,,,,15,14,8281,,,,30,402,,,,27,2051,,,,22,27982,,,,13,15025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,12-Jul-2024,22:02:26,1,-1.000000,448,1007,0,4,,,,,,,,,,,,,,,15,18,16697,,,,15,29345,,,,24,16071,,,,25,13985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,13-Jul-2024,06:53:15,2,-1.000000,452,1027,0,4,,,,,,,,,,,,,,,15,21,11034,,,,8,30282,,,,4,18142,,,,2,17393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,13-Jul-2024,10:26:42,2,-1.000000,454,1036,0,5,,,,,,,,,,,,,,,15,7,25393,,,,19,13790,,,,30,18307,,,,3,32422,,,,17,17286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,13-Jul-2024,22:08:02,1,-1.000000,459,1070,0,4,,,,,,,,,,,,,,,15,25,13631,,,,12,1907,,,,15,13923,,,,23,10885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,14-Jul-2024,08:27:38,1,-1.000000,465,1088,0,4,,,,,,,,,,,,,,,15,21,28760,,,,17,8923,,,,7,21341,,,,2,20837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,14-Jul-2024,11:00:16,1,-1.000000,468,1091,0,5,,,,,,,,,,,,,,,15,17,26740,,,,6,3348,,,,22,21735,,,,14,10948,,,,30,3127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,15-Jul-2024,07:34:03,1,-1.000000,484,1127,0,4,,,,,,,,,,,,,,,15,8,13418,,,,16,21343,,,,27,30872,,,,21,5093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,15-Jul-2024,10:06:31,1,-1.000000,485,1133,0,4,,,,,,,,,,,,,,,15,7,28398,,,,30,11280,,,,8,29150,,,,2,15960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,15-Jul-2024,11:42:16,1,-1.000000,487,1135,0,4,,,,,,,,,,,,,,,15,2,11085,,,,21,26135,,,,14,9072,,,,3,24714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,16-Jul-2024,09:33:28,3,-1.000000,504,1181,0,4,,,,,,,,,,,,,,,15,8,17537,,,,3,16132,,,,2,7352,,,,21,19851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,16-Jul-2024,11:59:33,1,-1.000000,507,1184,0,4,,,,,,,,,,,,,,,15,2,21988,,,,3,10086,,,,17,18644,,,,14,23278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,16-Jul-2024,19:18:29,1,-1.000000,511,1203,0,4,,,,,,,,,,,,,,,15,23,30254,,,,18,10734,,,,30,26112,,,,13,14917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,17-Jul-2024,18:22:09,1,-1.000000,528,1253,0,5,,,,,,,,,,,,,,,15,13,3649,,,,15,797,,,,5,7562,,,,29,11693,,,,20,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,18-Jul-2024,03:29:54,1,-1.000000,535,1272,0,5,,,,,,,,,,,,,,,15,1,14236,,,,9,10532,,,,26,11716,,,,31,5922,,,,4,1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-2402,18-Jul-2024,10:00:10,1,-1.000000,542,1280,0,4,,,,,,,,,,,,,,,15,8,3843,,,,7,14762,,,,21,23204,,,,30,7186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
