DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
CCS-0187,234805,,Transmission,Mk10,1,15:47:00 04-Jul-2022,16:25:02 04-Jul-2022,Message,10,,,,2272.000000,2292.000000,,
CCS-0187,234805,,Transmission,Mk10,1,15:47:00 04-Jul-2022,15:52:06 04-Jul-2022,Dive,1,Square,27.5,28.0,305,307,,
CCS-0187,234805,,Transmission,Mk10,1,15:52:06 04-Jul-2022,15:57:16 04-Jul-2022,Surface,,,,,309,311,90,220
CCS-0187,234805,,Transmission,Mk10,1,15:57:16 04-Jul-2022,16:02:02 04-Jul-2022,Dive,1,Square,26.5,27.0,285,287,,
CCS-0187,234805,,Transmission,Mk10,1,16:02:02 04-Jul-2022,16:03:42 04-Jul-2022,Surface,,,,,99,101,58,42
CCS-0187,234805,,Transmission,Mk10,1,16:03:42 04-Jul-2022,16:09:06 04-Jul-2022,Dive,1,Square,28.5,29.0,323,325,,
CCS-0187,234805,,Transmission,Mk10,1,16:09:06 04-Jul-2022,16:11:06 04-Jul-2022,Surface,,,,,119,121,54,66
CCS-0187,234805,,Transmission,Mk10,1,16:11:06 04-Jul-2022,16:15:38 04-Jul-2022,Dive,1,Square,26.5,27.0,271,273,,
CCS-0187,234805,,Transmission,Mk10,1,16:15:38 04-Jul-2022,16:17:28 04-Jul-2022,Surface,,,,,109,111,64,46
CCS-0187,234805,,Transmission,Mk10,1,16:17:28 04-Jul-2022,16:23:18 04-Jul-2022,Dive,1,Square,28.5,29.0,349,351,,
CCS-0187,234805,,Transmission,Mk10,1,16:23:18 04-Jul-2022,16:25:02 04-Jul-2022,Surface,,,,,103,105,54,50
CCS-0187,234805,,Transmission,Mk10,1,18:12:00 04-Jul-2022,18:51:38 04-Jul-2022,Message,10,,,,2368.000000,2388.000000,,
CCS-0187,234805,,Transmission,Mk10,1,18:12:00 04-Jul-2022,18:18:14 04-Jul-2022,Dive,1,Square,28.5,29.0,373,375,,
CCS-0187,234805,,Transmission,Mk10,1,18:18:14 04-Jul-2022,18:24:14 04-Jul-2022,Surface,,,,,359,361,93,267
CCS-0187,234805,,Transmission,Mk10,1,18:24:14 04-Jul-2022,18:28:02 04-Jul-2022,Dive,1,Square,26.5,27.0,227,229,,
CCS-0187,234805,,Transmission,Mk10,1,18:28:02 04-Jul-2022,18:28:48 04-Jul-2022,Surface,,,,,45,47,28,18
CCS-0187,234805,,Transmission,Mk10,1,18:28:48 04-Jul-2022,18:35:04 04-Jul-2022,Dive,1,Square,26.5,27.0,375,377,,
CCS-0187,234805,,Transmission,Mk10,1,18:35:04 04-Jul-2022,18:36:52 04-Jul-2022,Surface,,,,,107,109,56,52
CCS-0187,234805,,Transmission,Mk10,1,18:36:52 04-Jul-2022,18:42:22 04-Jul-2022,Dive,1,Square,27.5,28.0,329,331,,
CCS-0187,234805,,Transmission,Mk10,1,18:42:22 04-Jul-2022,18:46:38 04-Jul-2022,Surface,,,,,255,257,66,190
CCS-0187,234805,,Transmission,Mk10,1,18:46:38 04-Jul-2022,18:50:14 04-Jul-2022,Dive,1,Square,24.0,24.0,215,217,,
CCS-0187,234805,,Transmission,Mk10,1,18:50:14 04-Jul-2022,18:51:38 04-Jul-2022,Surface,,,,,83,85,46,38
CCS-0187,234805,,Transmission,Mk10,1,20:43:00 04-Jul-2022,21:21:54 04-Jul-2022,Message,10,,,,2324.000000,2344.000000,,
CCS-0187,234805,,Transmission,Mk10,1,20:43:00 04-Jul-2022,20:46:40 04-Jul-2022,Dive,1,Square,19.0,19.0,219,221,,
CCS-0187,234805,,Transmission,Mk10,1,20:46:40 04-Jul-2022,20:48:20 04-Jul-2022,Surface,,,,,99,101,45,55
CCS-0187,234805,,Transmission,Mk10,1,20:48:20 04-Jul-2022,20:51:26 04-Jul-2022,Dive,1,Square,13.5,13.5,185,187,,
CCS-0187,234805,,Transmission,Mk10,1,20:51:26 04-Jul-2022,20:53:10 04-Jul-2022,Surface,,,,,103,105,47,57
CCS-0187,234805,,Transmission,Mk10,1,20:53:10 04-Jul-2022,20:56:16 04-Jul-2022,Dive,1,U,13.5,13.5,185,187,,
CCS-0187,234805,,Transmission,Mk10,1,20:56:16 04-Jul-2022,21:05:00 04-Jul-2022,Surface,,,,,523,525,118,406
CCS-0187,234805,,Transmission,Mk10,1,21:05:00 04-Jul-2022,21:10:06 04-Jul-2022,Dive,1,U,18.0,18.0,305,307,,
CCS-0187,234805,,Transmission,Mk10,1,21:10:06 04-Jul-2022,21:15:38 04-Jul-2022,Surface,,,,,331,333,75,257
CCS-0187,234805,,Transmission,Mk10,1,21:15:38 04-Jul-2022,21:20:04 04-Jul-2022,Dive,1,Square,26.5,27.0,265,267,,
CCS-0187,234805,,Transmission,Mk10,1,21:20:04 04-Jul-2022,21:21:54 04-Jul-2022,Surface,,,,,109,111,39,71
CCS-0187,234805,,Transmission,Mk10,1,21:22:00 04-Jul-2022,22:01:14 04-Jul-2022,Message,10,,,,2344.000000,2364.000000,,
CCS-0187,234805,,Transmission,Mk10,1,21:22:00 04-Jul-2022,21:27:08 04-Jul-2022,Dive,1,Square,27.5,28.0,307,309,,
CCS-0187,234805,,Transmission,Mk10,1,21:27:08 04-Jul-2022,21:34:12 04-Jul-2022,Surface,,,,,423,425,109,315
