DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
CCS-0187,234805,,Transmission,Mk10,TAD,18:00:00 04-Jul-2022,185.000000,3,0,,,,7,100.000000,27.1,6.5,8.2,7.4,40.7,10.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,03:00:00 05-Jul-2022,185.000000,1,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,09:00:00 05-Jul-2022,185.000000,1,0,,,,7,100,43.9,20.7,15.8,18.7,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,10:00:00 05-Jul-2022,185.000000,1,0,,,,7,100.000000,25.7,5.6,7.5,17.7,31.3,12.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,12:00:00 05-Jul-2022,185.000000,1,0,,,,7,100,31.9,4.8,5.8,20.4,36.9,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,19:00:00 05-Jul-2022,185.000000,1,0,,,,7,100.000000,93.8,5.8,0.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,23:00:00 05-Jul-2022,185.000000,1,0,,,,7,100.000000,93.8,5.1,1.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,04:00:00 06-Jul-2022,185.000000,1,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,05:00:00 06-Jul-2022,185.000000,1,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,10:00:00 06-Jul-2022,185.000000,1,0,,,,7,100,24.4,14.3,23.7,29.5,8.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,05:00:00 07-Jul-2022,185.000000,1,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,06:00:00 08-Jul-2022,186.000000,1,0,,,,7,100,98.4,0.8,0.8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,07:00:00 08-Jul-2022,186.000000,1,0,,,,7,100,96.1,2.3,1.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,22:00:00 08-Jul-2022,186.000000,1,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,23:00:00 08-Jul-2022,186.000000,1,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,00:00:00 09-Jul-2022,186.000000,1,0,,,,7,100,90.3,6.1,3.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,02:00:00 09-Jul-2022,186.000000,2,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,05:00:00 09-Jul-2022,186.000000,1,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,06:00:00 09-Jul-2022,186.000000,2,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,09:00:00 09-Jul-2022,186.000000,1,0,,,,7,100.000000,24.2,64.1,10.3,1.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,22:00:00 09-Jul-2022,186.000000,1,0,,,,7,100,94.2,4.7,1.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,23:00:00 09-Jul-2022,186.000000,1,0,,,,7,100,94.2,5.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,01:00:00 10-Jul-2022,186.000000,1,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,12:00:00 10-Jul-2022,186.000000,1,0,,,,7,100,24,4.3,4.2,8.8,17.7,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,23:00:00 10-Jul-2022,186.000000,1,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,07:00:00 11-Jul-2022,186.000000,1,0,,,,7,100,95.7,2.3,1.6,0.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,08:00:00 11-Jul-2022,186.000000,1,0,,,,7,100,72.7,19.6,6.1,1.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,10:00:00 11-Jul-2022,186.000000,1,0,,,,7,100,38.5,39.4,13.1,7.4,1.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,12:00:00 11-Jul-2022,186.000000,1,0,,,,7,100.000000,28.4,8.2,9.0,16.2,35.7,2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,02:00:00 12-Jul-2022,186.000000,1,0,,,,7,100,99.6,0.4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,04:00:00 12-Jul-2022,186.000000,1,0,,,,7,100,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0187,234805,,Transmission,Mk10,TAD,11:00:00 12-Jul-2022,186.000000,2,0,,,,7,100,26.6,9.3,33.7,30.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
