DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy,MobMean,MobSD,ActivitySum
CCS-0187,234805,,Transmission,Mk10,1,17:00:00 13-Jul-2022,18:00:00 13-Jul-2022,,,,,,,,7.4,0.00,20.4,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,02:00:00 16-Jul-2022,03:00:00 16-Jul-2022,,,,,,,,17.8,0.00,19.0,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,03:00:00 16-Jul-2022,04:00:00 16-Jul-2022,,,,0.5,0.00,4.5,0.00,,,,,,,
CCS-0187,234805,,Transmission,Mk10,1,04:00:00 16-Jul-2022,05:00:00 16-Jul-2022,,,,,,,,19.6,0.00,20.5,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,12:00:00 16-Jul-2022,13:00:00 16-Jul-2022,,,,0.5,0.00,28.0,0.25,,,,,,,
CCS-0187,234805,,Transmission,Mk10,1,14:00:00 16-Jul-2022,15:00:00 16-Jul-2022,,,,0.5,0.00,21.0,0.00,,,,,,,
CCS-0187,234805,,Transmission,Mk10,1,21:00:00 16-Jul-2022,22:00:00 16-Jul-2022,,,,,,,,8.6,0.00,19.4,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,04:00:00 19-Jul-2022,05:00:00 19-Jul-2022,,,,0.5,0.00,9.5,0.00,7.9,0.00,18.3,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,06:00:00 19-Jul-2022,07:00:00 19-Jul-2022,,,,,,,,7.9,0.00,18.3,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,17:00:00 19-Jul-2022,18:00:00 19-Jul-2022,,,,0.5,0.00,25.0,0.25,7.4,0.00,18.4,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,05:00:00 22-Jul-2022,06:00:00 22-Jul-2022,,,,0.5,0.00,7.5,0.00,20.1,0.00,21.9,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,06:00:00 22-Jul-2022,07:00:00 22-Jul-2022,,,,0.5,0.00,6.5,0.00,21.0,0.00,21.8,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,11:00:00 22-Jul-2022,12:00:00 22-Jul-2022,,,,,,,,7.3,0.00,21.3,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,12:00:00 22-Jul-2022,13:00:00 22-Jul-2022,,,,,,,,7.3,0.00,21.3,0.00,,,
CCS-0187,234805,,Transmission,Mk10,2,13:00:00 22-Jul-2022,14:00:00 22-Jul-2022,,,,1.0,0.00,28.0,0.25,7.3,0.00,21.3,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,17:00:00 22-Jul-2022,18:00:00 22-Jul-2022,,,,1.0,0.00,22.0,0.00,7.3,0.00,24.1,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,18:00:00 22-Jul-2022,19:00:00 22-Jul-2022,,,,0.5,0.00,22.0,0.00,,,,,,,
CCS-0187,234805,,Transmission,Mk10,1,01:00:00 25-Jul-2022,02:00:00 25-Jul-2022,,,,0.5,0.00,4.0,0.00,16.5,0.00,18.1,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,04:00:00 25-Jul-2022,05:00:00 25-Jul-2022,,,,0.5,0.00,3.5,0.00,17.9,0.00,19.0,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,10:00:00 25-Jul-2022,11:00:00 25-Jul-2022,,,,1.0,0.00,27.0,0.25,,,,,,,
CCS-0187,234805,,Transmission,Mk10,1,16:00:00 25-Jul-2022,17:00:00 25-Jul-2022,,,,,,,,7.3,0.00,23.5,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,21:00:00 25-Jul-2022,22:00:00 25-Jul-2022,,,,,,,,9.4,0.00,17.4,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,01:00:00 28-Jul-2022,02:00:00 28-Jul-2022,,,,0.5,0.00,3.5,0.00,,,,,,,
CCS-0187,234805,,Transmission,Mk10,2,02:00:00 28-Jul-2022,03:00:00 28-Jul-2022,,,,0.5,0.00,3.5,0.00,17.6,0.00,19.9,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,06:00:00 28-Jul-2022,07:00:00 28-Jul-2022,,,,,,,,7.8,0.00,18.4,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,12:00:00 28-Jul-2022,13:00:00 28-Jul-2022,,,,,,,,7.1,0.00,19.9,0.00,,,
CCS-0187,234805,,Transmission,Mk10,2,13:00:00 28-Jul-2022,14:00:00 28-Jul-2022,,,,,,,,7.3,0.00,19.5,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,17:00:00 28-Jul-2022,18:00:00 28-Jul-2022,,,,1.0,0.00,20.0,0.00,7.1,0.00,19.4,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,19:00:00 28-Jul-2022,20:00:00 28-Jul-2022,,,,,,,,7.1,0.00,18.9,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,19:00:00 31-Jul-2022,20:00:00 31-Jul-2022,,,,0.5,0.00,20.0,0.00,,,,,,,
CCS-0187,234805,,Transmission,Mk10,1,02:00:00 03-Aug-2022,03:00:00 03-Aug-2022,,,,,,,,17.6,0.00,20.1,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,04:00:00 03-Aug-2022,05:00:00 03-Aug-2022,,,,1.0,0.00,3.5,0.00,,,,,,,
CCS-0187,234805,,Transmission,Mk10,1,07:00:00 03-Aug-2022,08:00:00 03-Aug-2022,,,,1.0,0.00,3.5,0.00,,,,,,,
CCS-0187,234805,,Transmission,Mk10,1,09:00:00 03-Aug-2022,10:00:00 03-Aug-2022,,,,,,,,7.4,0.00,20.9,0.00,,,
CCS-0187,234805,,Transmission,Mk10,1,18:00:00 03-Aug-2022,19:00:00 03-Aug-2022,,,,0.5,0.00,29.0,0.25,7.1,0.00,21.9,0.00,,,
