DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
CCS-0187,234805,,Mk10,15:00:00 04-Jul-2022,,,,0.000000,0.000000,Status,27.750000,0.250000,Behavior
CCS-0187,234805,,Mk10,16:00:00 04-Jul-2022,,,,0.000000,0.000000,Behavior,28.750000,0.250000,Behavior
CCS-0187,234805,,Mk10,18:00:00 04-Jul-2022,,,,0.000000,0.000000,Behavior,28.750000,0.250000,Behavior
CCS-0187,234805,,Mk10,19:00:00 04-Jul-2022,,,,0.375000,0.375000,TimeSeries,23.000000,2.750000,TimeSeries
CCS-0187,234805,,Mk10,20:00:00 04-Jul-2022,,,,0.000000,0.000000,Behavior,19.000000,0.000000,Behavior
CCS-0187,234805,,Mk10,21:00:00 04-Jul-2022,,,,0.000000,0.000000,Behavior,27.750000,0.250000,Behavior
CCS-0187,234805,,Mk10,22:00:00 04-Jul-2022,,,,0.000000,0.000000,Behavior,22.000000,0.000000,Behavior
CCS-0187,234805,,Mk10,23:00:00 04-Jul-2022,,,,0.000000,0.000000,Behavior,26.750000,0.250000,Behavior
CCS-0187,234805,,Mk10,07:00:00 05-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
CCS-0187,234805,,Mk10,12:00:00 05-Jul-2022,,,,0.000000,0.000000,Behavior,25.750000,0.250000,Behavior
CCS-0187,234805,,Mk10,14:00:00 05-Jul-2022,,,,0.000000,0.000000,Behavior,22.500000,0.000000,Behavior
CCS-0187,234805,,Mk10,15:00:00 05-Jul-2022,,,,0.000000,0.000000,Behavior,21.500000,0.000000,Behavior
CCS-0187,234805,,Mk10,12:00:00 06-Jul-2022,,,,0.000000,0.000000,Behavior,19.000000,0.000000,Behavior
CCS-0187,234805,,Mk10,13:00:00 06-Jul-2022,,,,0.000000,0.000000,Behavior,20.000000,0.000000,Behavior
CCS-0187,234805,,Mk10,00:00:00 07-Jul-2022,,,,0.750000,0.500000,TimeSeries,5.250000,1.000000,TimeSeries
CCS-0187,234805,,Mk10,04:00:00 07-Jul-2022,,,,0.750000,0.500000,TimeSeries,2.250000,0.500000,TimeSeries
CCS-0187,234805,,Mk10,10:00:00 07-Jul-2022,,,,1.000000,0.750000,TimeSeries,11.000000,0.750000,TimeSeries
CCS-0187,234805,,Mk10,11:00:00 07-Jul-2022,,,,0.000000,0.000000,Behavior,25.750000,0.250000,Behavior
CCS-0187,234805,,Mk10,12:00:00 07-Jul-2022,,,,0.000000,0.000000,Behavior,27.750000,0.250000,Behavior
CCS-0187,234805,,Mk10,17:00:00 07-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
CCS-0187,234805,,Mk10,19:00:00 07-Jul-2022,,,,1.250000,0.500000,TimeSeries,26.000000,2.750000,TimeSeries
CCS-0187,234805,,Mk10,00:00:00 08-Jul-2022,,,,0.000000,0.000000,Behavior,12.000000,0.000000,Behavior
CCS-0187,234805,,Mk10,01:00:00 08-Jul-2022,,,,0.000000,0.000000,Behavior,3.500000,0.000000,Behavior
CCS-0187,234805,,Mk10,02:00:00 08-Jul-2022,,,,0.000000,0.000000,Behavior,3.500000,0.000000,Behavior
CCS-0187,234805,,Mk10,14:00:00 08-Jul-2022,,,,0.000000,0.000000,Status,,,
CCS-0187,234805,,Mk10,16:00:00 09-Jul-2022,,,,0.000000,0.000000,Behavior,26.750000,0.250000,Behavior
CCS-0187,234805,,Mk10,17:00:00 09-Jul-2022,,,,0.000000,0.000000,Behavior,24.750000,0.250000,Behavior
CCS-0187,234805,,Mk10,20:00:00 09-Jul-2022,,,,0.000000,0.000000,Behavior,24.750000,0.250000,Behavior
CCS-0187,234805,,Mk10,21:00:00 09-Jul-2022,,,,0.000000,0.000000,Behavior,17.500000,0.000000,Behavior
CCS-0187,234805,,Mk10,02:00:00 10-Jul-2022,,,,0.750000,0.500000,TimeSeries,1.750000,0.500000,TimeSeries
CCS-0187,234805,,Mk10,08:00:00 10-Jul-2022,,,,0.000000,0.000000,Behavior,14.000000,0.000000,Behavior
CCS-0187,234805,,Mk10,09:00:00 10-Jul-2022,,,,0.000000,0.000000,Behavior,20.000000,1.750000,TimeSeries
CCS-0187,234805,,Mk10,10:00:00 10-Jul-2022,,,,2.250000,0.500000,TimeSeries,23.250000,2.500000,TimeSeries
CCS-0187,234805,,Mk10,11:00:00 10-Jul-2022,,,,0.000000,0.000000,Behavior,30.750000,0.250000,Behavior
CCS-0187,234805,,Mk10,12:00:00 10-Jul-2022,,,,0.000000,0.000000,Behavior,31.750000,0.250000,Behavior
CCS-0187,234805,,Mk10,13:00:00 10-Jul-2022,,,,1.250000,0.500000,TimeSeries,28.500000,2.250000,TimeSeries
CCS-0187,234805,,Mk10,14:00:00 10-Jul-2022,,,,0.000000,0.000000,Behavior,30.750000,0.250000,Behavior
CCS-0187,234805,,Mk10,15:00:00 10-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
CCS-0187,234805,,Mk10,08:00:00 11-Jul-2022,,,,11.500000,0.000000,Behavior,11.500000,0.000000,Behavior
CCS-0187,234805,,Mk10,09:00:00 11-Jul-2022,,,,0.000000,0.000000,Behavior,17.500000,0.000000,Behavior
CCS-0187,234805,,Mk10,15:00:00 11-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
CCS-0187,234805,,Mk10,04:00:00 12-Jul-2022,,,,0.000000,0.000000,Fast-GPS,,,
CCS-0187,234805,,Mk10,10:00:00 12-Jul-2022,,,,0.000000,0.000000,Behavior,21.500000,0.000000,Behavior
CCS-0187,234805,,Mk10,15:00:00 12-Jul-2022,,,,0.000000,0.000000,Behavior,28.750000,0.250000,Behavior
CCS-0187,234805,,Mk10,08:00:00 13-Jul-2022,,,,0.000000,0.000000,Behavior,16.000000,0.000000,Behavior
CCS-0187,234805,,Mk10,09:00:00 13-Jul-2022,,,,0.000000,0.000000,Behavior,15.000000,0.000000,Behavior
CCS-0187,234805,,Mk10,10:00:00 13-Jul-2022,,,,0.000000,0.000000,Behavior,24.750000,0.250000,Behavior
CCS-0187,234805,,Mk10,11:00:00 13-Jul-2022,,,,0.000000,0.000000,Behavior,24.750000,0.250000,Behavior
CCS-0187,234805,,Mk10,18:00:00 13-Jul-2022,,,,0.000000,0.000000,Behavior,22.500000,0.000000,Behavior
