DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
CCS-0710,234802,,Mk10,23:00:00 13-Jul-2022,,,,0.8,15.8,TimeSeries
CCS-0710,234802,,Mk10,10:00:00 14-Jul-2022,,,,0.0,17.9,Status
CCS-0710,234802,,Mk10,10:00:00 15-Jul-2022,,,,0.0,17.8,Status
CCS-0710,234802,,Mk10,06:00:00 16-Jul-2022,,,,1.0,20.5,TimeSeries
CCS-0710,234802,,Mk10,07:00:00 16-Jul-2022,,,,1.0,20.5,TimeSeries
CCS-0710,234802,,Mk10,08:00:00 16-Jul-2022,,,,1.0,18.4,TimeSeries
CCS-0710,234802,,Mk10,11:00:00 16-Jul-2022,,,,1.3,17.6,TimeSeries
CCS-0710,234802,,Mk10,12:00:00 16-Jul-2022,,,,1.8,18.3,TimeSeries
CCS-0710,234802,,Mk10,13:00:00 16-Jul-2022,,,,0.8,18.1,TimeSeries
CCS-0710,234802,,Mk10,14:00:00 16-Jul-2022,,,,1.3,17.4,TimeSeries
CCS-0710,234802,,Mk10,16:00:00 16-Jul-2022,,,,1.8,16.8,TimeSeries
CCS-0710,234802,,Mk10,17:00:00 16-Jul-2022,,,,1.3,18.3,TimeSeries
CCS-0710,234802,,Mk10,04:00:00 19-Jul-2022,,,,1.3,17.6,TimeSeries
CCS-0710,234802,,Mk10,05:00:00 19-Jul-2022,,,,0.8,17.2,TimeSeries
CCS-0710,234802,,Mk10,06:00:00 19-Jul-2022,,,,0.8,16.8,TimeSeries
CCS-0710,234802,,Mk10,07:00:00 19-Jul-2022,,,,0.8,16.6,TimeSeries
CCS-0710,234802,,Mk10,08:00:00 19-Jul-2022,,,,0.8,16.8,TimeSeries
CCS-0710,234802,,Mk10,09:00:00 19-Jul-2022,,,,0.8,16.7,TimeSeries
CCS-0710,234802,,Mk10,10:00:00 19-Jul-2022,,,,0.8,16.7,TimeSeries
CCS-0710,234802,,Mk10,19:00:00 19-Jul-2022,,,,1.3,17.4,TimeSeries
CCS-0710,234802,,Mk10,20:00:00 19-Jul-2022,,,,1.3,18.1,TimeSeries
CCS-0710,234802,,Mk10,21:00:00 19-Jul-2022,,,,0.8,18.1,TimeSeries
CCS-0710,234802,,Mk10,22:00:00 19-Jul-2022,,,,1.3,18.1,TimeSeries
CCS-0710,234802,,Mk10,23:00:00 19-Jul-2022,,,,2.3,17.8,TimeSeries
CCS-0710,234802,,Mk10,11:00:00 20-Jul-2022,,,,0.0,18.0,Status
CCS-0710,234802,,Mk10,00:00:00 22-Jul-2022,,,,0.0,19.1,Status
CCS-0710,234802,,Mk10,01:00:00 22-Jul-2022,,,,1.3,19.1,TimeSeries
CCS-0710,234802,,Mk10,02:00:00 22-Jul-2022,,,,1.3,18.3,TimeSeries
CCS-0710,234802,,Mk10,03:00:00 22-Jul-2022,,,,1.0,17.5,TimeSeries
CCS-0710,234802,,Mk10,04:00:00 22-Jul-2022,,,,1.0,17.5,TimeSeries
CCS-0710,234802,,Mk10,09:00:00 22-Jul-2022,,,,1.8,17.4,TimeSeries
CCS-0710,234802,,Mk10,10:00:00 22-Jul-2022,,,,1.8,18.1,TimeSeries
CCS-0710,234802,,Mk10,11:00:00 22-Jul-2022,,,,1.3,17.9,TimeSeries
CCS-0710,234802,,Mk10,12:00:00 22-Jul-2022,,,,0.8,18.9,TimeSeries
CCS-0710,234802,,Mk10,13:00:00 22-Jul-2022,,,,0.0,18.3,Status
CCS-0710,234802,,Mk10,16:00:00 22-Jul-2022,,,,1.3,19.3,TimeSeries
CCS-0710,234802,,Mk10,17:00:00 22-Jul-2022,,,,0.8,18.3,TimeSeries
CCS-0710,234802,,Mk10,19:00:00 22-Jul-2022,,,,1.0,19.5,TimeSeries
CCS-0710,234802,,Mk10,20:00:00 22-Jul-2022,,,,1.0,19.5,TimeSeries
CCS-0710,234802,,Mk10,09:00:00 24-Jul-2022,,,,0.0,20.6,Status
CCS-0710,234802,,Mk10,00:00:00 25-Jul-2022,,,,1.3,18.5,TimeSeries
CCS-0710,234802,,Mk10,01:00:00 25-Jul-2022,,,,1.3,18.5,TimeSeries
CCS-0710,234802,,Mk10,02:00:00 25-Jul-2022,,,,0.8,17.6,TimeSeries
CCS-0710,234802,,Mk10,03:00:00 25-Jul-2022,,,,0.8,16.6,TimeSeries
CCS-0710,234802,,Mk10,06:00:00 25-Jul-2022,,,,0.8,19.4,TimeSeries
CCS-0710,234802,,Mk10,07:00:00 25-Jul-2022,,,,1.3,19.2,TimeSeries
CCS-0710,234802,,Mk10,08:00:00 25-Jul-2022,,,,0.8,18.9,TimeSeries
CCS-0710,234802,,Mk10,09:00:00 25-Jul-2022,,,,1.3,19.3,TimeSeries
CCS-0710,234802,,Mk10,10:00:00 25-Jul-2022,,,,1.3,20.5,TimeSeries
CCS-0710,234802,,Mk10,14:00:00 25-Jul-2022,,,,0.8,17.8,TimeSeries
CCS-0710,234802,,Mk10,15:00:00 25-Jul-2022,,,,0.8,17.8,TimeSeries
CCS-0710,234802,,Mk10,16:00:00 25-Jul-2022,,,,1.8,18.8,TimeSeries
CCS-0710,234802,,Mk10,17:00:00 25-Jul-2022,,,,1.8,19.1,TimeSeries
CCS-0710,234802,,Mk10,18:00:00 25-Jul-2022,,,,1.8,17.6,TimeSeries
CCS-0710,234802,,Mk10,19:00:00 25-Jul-2022,,,,0.8,14.3,TimeSeries
CCS-0710,234802,,Mk10,20:00:00 25-Jul-2022,,,,1.3,15.7,TimeSeries
CCS-0710,234802,,Mk10,21:00:00 25-Jul-2022,,,,1.3,17.9,TimeSeries
CCS-0710,234802,,Mk10,22:00:00 25-Jul-2022,,,,1.3,18.6,TimeSeries
CCS-0710,234802,,Mk10,13:00:00 26-Jul-2022,,,,0.0,18.8,Status
CCS-0710,234802,,Mk10,13:00:00 27-Jul-2022,,,,0.0,17.7,Status
CCS-0710,234802,,Mk10,03:00:00 28-Jul-2022,,,,1.3,18.8,TimeSeries
CCS-0710,234802,,Mk10,04:00:00 28-Jul-2022,,,,0.8,19.7,TimeSeries
CCS-0710,234802,,Mk10,06:00:00 28-Jul-2022,,,,1.3,18.9,TimeSeries
CCS-0710,234802,,Mk10,07:00:00 28-Jul-2022,,,,1.0,17.3,TimeSeries
CCS-0710,234802,,Mk10,08:00:00 28-Jul-2022,,,,1.0,18.8,TimeSeries
CCS-0710,234802,,Mk10,10:00:00 28-Jul-2022,,,,0.0,18.8,Status
CCS-0710,234802,,Mk10,12:00:00 28-Jul-2022,,,,1.8,17.4,TimeSeries
CCS-0710,234802,,Mk10,13:00:00 28-Jul-2022,,,,1.3,17.4,TimeSeries
CCS-0710,234802,,Mk10,14:00:00 28-Jul-2022,,,,1.8,17.6,TimeSeries
CCS-0710,234802,,Mk10,19:00:00 28-Jul-2022,,,,1.8,18.6,TimeSeries
CCS-0710,234802,,Mk10,20:00:00 28-Jul-2022,,,,1.3,18.6,TimeSeries
CCS-0710,234802,,Mk10,11:00:00 30-Jul-2022,,,,0.0,17.9,Status
CCS-0710,234802,,Mk10,12:00:00 31-Jul-2022,,,,1.3,20.2,TimeSeries
CCS-0710,234802,,Mk10,13:00:00 31-Jul-2022,,,,1.3,20.2,TimeSeries
CCS-0710,234802,,Mk10,14:00:00 31-Jul-2022,,,,1.8,21.3,TimeSeries
CCS-0710,234802,,Mk10,15:00:00 31-Jul-2022,,,,1.3,20.4,TimeSeries
CCS-0710,234802,,Mk10,16:00:00 31-Jul-2022,,,,1.8,20.9,TimeSeries
CCS-0710,234802,,Mk10,17:00:00 31-Jul-2022,,,,1.8,20.9,TimeSeries
CCS-0710,234802,,Mk10,18:00:00 31-Jul-2022,,,,1.3,20.5,TimeSeries
CCS-0710,234802,,Mk10,19:00:00 31-Jul-2022,,,,1.3,22.0,TimeSeries
CCS-0710,234802,,Mk10,20:00:00 31-Jul-2022,,,,1.8,22.0,TimeSeries
CCS-0710,234802,,Mk10,21:00:00 31-Jul-2022,,,,1.8,21.1,TimeSeries
CCS-0710,234802,,Mk10,22:00:00 31-Jul-2022,,,,1.3,20.3,TimeSeries
CCS-0710,234802,,Mk10,16:00:00 01-Aug-2022,,,,0.0,20.7,Status
CCS-0710,234802,,Mk10,01:00:00 03-Aug-2022,,,,0.8,20.0,TimeSeries
CCS-0710,234802,,Mk10,02:00:00 03-Aug-2022,,,,0.8,20.5,TimeSeries
CCS-0710,234802,,Mk10,03:00:00 03-Aug-2022,,,,1.3,21.9,TimeSeries
CCS-0710,234802,,Mk10,04:00:00 03-Aug-2022,,,,0.8,21.9,TimeSeries
CCS-0710,234802,,Mk10,09:00:00 03-Aug-2022,,,,1.8,19.9,TimeSeries
CCS-0710,234802,,Mk10,10:00:00 03-Aug-2022,,,,1.3,20.4,TimeSeries
CCS-0710,234802,,Mk10,11:00:00 03-Aug-2022,,,,2.3,20.4,TimeSeries
CCS-0710,234802,,Mk10,12:00:00 03-Aug-2022,,,,1.3,20.3,TimeSeries
CCS-0710,234802,,Mk10,13:00:00 03-Aug-2022,,,,0.8,20.3,TimeSeries
CCS-0710,234802,,Mk10,14:00:00 03-Aug-2022,,,,0.0,21.5,Status
CCS-0710,234802,,Mk10,16:00:00 03-Aug-2022,,,,1.8,21.4,TimeSeries
CCS-0710,234802,,Mk10,17:00:00 03-Aug-2022,,,,1.3,22.3,TimeSeries
CCS-0710,234802,,Mk10,09:00:00 05-Aug-2022,,,,0.0,21.0,Status
CCS-0710,234802,,Mk10,16:00:00 06-Aug-2022,,,,1.8,19.1,TimeSeries
CCS-0710,234802,,Mk10,17:00:00 06-Aug-2022,,,,1.8,20.0,TimeSeries
CCS-0710,234802,,Mk10,18:00:00 06-Aug-2022,,,,1.8,23.6,TimeSeries
