DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
CCS-0710,234802,Mk10,DS,2,0,1,15,15,13:55:08 07-Jul-2022,NK,0,42.2412,-70.1694,42.2412,-70.1694,48,,401677646,-133
CCS-0710,234802,Mk10,DS,5,0,2,101,15,14:18:39 07-Jul-2022,MC,0,42.2336,-70.1798,42.2336,-70.1798,46,,401677635,-118
CCS-0710,234802,Mk10,DS,6,0,1,57,15,15:08:29 07-Jul-2022,NN,1,42.1816,-70.1162,42.1816,-70.1162,46,,401677634,-116
CCS-0710,234802,Mk10,DS,5,0,3,72,15,15:08:19 07-Jul-2022,MB,0,42.1866,-70.1249,42.1866,-70.1249,47,,401677652,-126
CCS-0710,234802,Mk10,DS,1,0,0,,,15:12:28 07-Jul-2022,NP,B,42.1636,-70.1076,42.1636,-70.1076,6,,401677650,-136
CCS-0710,234802,Mk10,DS,1,0,1,,,00:04:59 08-Jul-2022,MC,B,42.1764,-70.1188,42.1764,-70.1188,8,,401677656,-124
CCS-0710,234802,Mk10,DS,4,0,1,196,148,00:47:11 08-Jul-2022,MB,1,42.0726,-70.2549,42.0726,-70.2549,48,,401677663,-130
CCS-0710,234802,Mk10,DS,5,0,1,131,18,00:52:54 08-Jul-2022,NP,2,42.0826,-70.2201,42.0826,-70.2201,56,,401677654,-126
CCS-0710,234802,Mk10,DS,2,0,1,172,172,00:55:35 08-Jul-2022,NN,B,42.0727,-70.2258,42.0727,-70.2258,6,,401677674,-124
CCS-0710,234802,Mk10,DS,1,0,1,,,01:20:28 08-Jul-2022,NK,B,42.0516,-70.2635,42.0516,-70.2635,6,,401677681,-133
CCS-0710,234802,Mk10,DS,1,0,1,,,01:49:03 08-Jul-2022,MC,B,42.0340,-70.3325,42.0340,-70.3325,8,,401677674,-126
CCS-0710,234802,Mk10,DS,4,0,1,66,25,02:29:09 08-Jul-2022,MB,0,42.1061,-70.2555,42.1061,-70.2555,48,,401677666,-130
CCS-0710,234802,Mk10,DS,5,0,3,194,25,02:30:45 08-Jul-2022,NN,1,42.1157,-70.2394,42.1157,-70.2394,56,,401677665,-122
CCS-0710,234802,Mk10,DS,2,0,1,290,290,03:24:23 08-Jul-2022,MC,B,42.1121,-70.2730,42.1121,-70.2730,8,,401677669,-128
CCS-0710,234802,Mk10,DS,3,0,2,195,16,08:38:44 08-Jul-2022,SR,A,42.1830,-70.2971,42.1830,-70.2971,8,,401677629,-131
CCS-0710,234802,Mk10,DS,3,0,0,157,154,08:52:43 08-Jul-2022,A1,A,42.1087,-70.2284,42.1087,-70.2284,6,,401677664,-129
CCS-0710,234802,Mk10,DS,1,0,0,,,10:15:56 08-Jul-2022,SR,B,42.1077,-70.2585,42.1077,-70.2585,8,,401677657,-120
CCS-0710,234802,Mk10,DS,2,0,1,262,262,10:24:43 08-Jul-2022,A1,B,42.0658,-70.2794,42.0658,-70.2794,6,,401677666,-127
CCS-0710,234802,Mk10,DS,7,0,2,74,15,11:34:54 08-Jul-2022,NP,0,42.0431,-70.3036,42.0431,-70.3036,48,,401677619,-131
CCS-0710,234802,Mk10,DS,6,0,3,132,15,11:47:48 08-Jul-2022,NK,1,42.1019,-70.3346,42.1019,-70.3346,46,,401677627,-135
CCS-0710,234802,Mk10,DS,2,0,2,37,37,11:59:09 08-Jul-2022,SR,B,42.1534,-70.4600,42.1534,-70.4600,8,,401677645,-134
CCS-0710,234802,Mk10,DS,3,0,2,112,19,13:12:42 08-Jul-2022,NN,A,42.1116,-70.3303,42.1116,-70.3303,6,,401677672,-135
CCS-0710,234802,Mk10,DS,6,0,0,90,16,13:14:39 08-Jul-2022,NP,0,42.1018,-70.2871,42.1018,-70.2871,46,,401677648,-120
CCS-0710,234802,Mk10,DS,8,0,4,48,14,13:36:51 08-Jul-2022,NK,0,42.1342,-70.3203,42.1342,-70.3203,46,,401677652,-127
CCS-0710,234802,Mk10,DS,4,0,2,214,34,13:56:43 08-Jul-2022,MC,0,42.1342,-70.2805,42.1342,-70.2805,46,,401677658,-127
CCS-0710,234802,Mk10,DS,1,0,1,,,00:26:53 09-Jul-2022,MB,B,42.1219,-70.9941,42.1219,-70.9941,8,,401677709,-133
CCS-0710,234802,Mk10,DS,5,0,2,87,21,00:43:45 09-Jul-2022,NP,2,42.0850,-70.3216,42.0850,-70.3216,56,,401677653,-121
CCS-0710,234802,Mk10,DS,1,0,0,,,00:45:54 09-Jul-2022,NN,B,42.0855,-70.3217,42.0855,-70.3217,6,,401677668,-135
CCS-0710,234802,Mk10,DS,2,0,1,21,21,00:53:27 09-Jul-2022,NK,B,42.0850,-70.3219,42.0850,-70.3219,6,,401677666,-121
CCS-0710,234802,Mk10,DS,5,0,3,138,30,01:19:19 09-Jul-2022,MC,2,42.0803,-70.3233,42.0803,-70.3233,58,,401677665,-115
CCS-0710,234802,Mk10,DS,3,0,3,198,32,02:09:39 09-Jul-2022,MB,A,42.0842,-70.3158,42.0842,-70.3158,8,,401677664,-126
CCS-0710,234802,Mk10,DS,2,0,1,329,329,02:18:42 09-Jul-2022,NN,B,42.0940,-70.3074,42.0940,-70.3074,6,,401677661,-130
CCS-0710,234802,Mk10,DS,3,0,1,190,65,03:01:35 09-Jul-2022,MC,A,42.1026,-70.3185,42.1026,-70.3185,8,,401677658,-126
CCS-0710,234802,Mk10,DS,1,0,1,,,04:07:51 09-Jul-2022,NN,B,42.1024,-70.3500,42.1024,-70.3500,8,,401677667,-135
CCS-0710,234802,Mk10,DS,1,0,0,,,08:10:20 09-Jul-2022,SR,B,42.0987,-70.3222,42.0987,-70.3222,8,,401677656,-133
CCS-0710,234802,Mk10,DS,4,0,2,197,16,09:41:30 09-Jul-2022,SR,0,42.2424,-70.0615,42.2424,-70.0615,48,,401677627,-133
CCS-0710,234802,Mk10,DS,3,0,2,165,15,10:05:43 09-Jul-2022,A1,A,42.0705,-70.2531,42.0705,-70.2531,6,,401677627,-119
CCS-0710,234802,Mk10,DS,2,0,0,82,82,11:25:42 09-Jul-2022,SR,B,42.1924,-70.3534,42.1924,-70.3534,6,,401677574,-124
CCS-0710,234802,Mk10,DS,5,0,2,101,14,11:25:12 09-Jul-2022,NK,0,42.0157,-70.3978,42.0157,-70.3978,48,,401677605,-126
CCS-0710,234802,Mk10,DS,3,0,1,41,22,11:25:35 09-Jul-2022,NP,A,42.0813,-70.4737,42.0813,-70.4737,6,,401677639,-132
CCS-0710,234802,Mk10,DS,4,0,1,153,16,13:03:54 09-Jul-2022,NK,0,42.1057,-70.3189,42.1057,-70.3189,46,,401677659,-128
CCS-0710,234802,Mk10,DS,5,0,2,115,16,13:04:22 09-Jul-2022,NP,0,42.0862,-70.2674,42.0862,-70.2674,46,,401677633,-123
CCS-0710,234802,Mk10,DS,6,0,6,95,18,13:35:35 09-Jul-2022,MC,0,42.0599,-70.2576,42.0599,-70.2576,48,,401677623,-122
CCS-0710,234802,Mk10,DS,3,0,2,131,24,14:29:55 09-Jul-2022,MB,A,42.0832,-70.2263,42.0832,-70.2263,7,,401677642,-129
CCS-0710,234802,Mk10,DS,2,0,2,531,531,00:31:35 10-Jul-2022,NK,B,42.1395,-70.1638,42.1395,-70.1638,8,,401677678,-132
CCS-0710,234802,Mk10,DS,1,0,1,,,00:31:35 10-Jul-2022,NN,B,42.1337,-70.1944,42.1337,-70.1944,,,401677688,-137
CCS-0710,234802,Mk10,DS,2,0,1,216,216,00:31:35 10-Jul-2022,NP,B,42.1837,-70.1654,42.1837,-70.1654,,,401677692,-129
CCS-0710,234802,Mk10,DS,2,0,1,155,155,01:05:28 10-Jul-2022,MC,B,42.1868,-70.1494,42.1868,-70.1494,8,,401677668,-125
CCS-0710,234802,Mk10,DS,2,0,0,110,110,01:52:13 10-Jul-2022,MB,B,42.1972,-70.1356,42.1972,-70.1356,8,,401677670,-122
CCS-0710,234802,Mk10,DS,2,0,2,565,565,02:03:33 10-Jul-2022,NN,B,42.1781,-70.1249,42.1781,-70.1249,6,,401677670,-123
CCS-0710,234802,Mk10,DS,6,0,4,81,21,02:41:19 10-Jul-2022,MC,3,42.1583,-70.0840,42.1583,-70.0840,58,,401677669,-119
CCS-0710,234802,Mk10,DS,1,0,0,,,03:53:03 10-Jul-2022,NN,B,42.1509,-70.0645,42.1509,-70.0645,8,,401677651,-132
CCS-0710,234802,Mk10,DS,5,0,2,62,16,09:13:51 10-Jul-2022,SR,2,42.1278,-70.1733,42.1278,-70.1733,58,,401677648,-124
CCS-0710,234802,Mk10,DS,3,0,0,158,44,09:52:03 10-Jul-2022,A1,A,42.1047,-70.2251,42.1047,-70.2251,8,,401677633,-129
CCS-0710,234802,Mk10,DS,4,0,0,81,32,10:52:39 10-Jul-2022,SR,0,42.0485,-70.2825,42.0485,-70.2825,48,,401677623,-127
CCS-0710,234802,Mk10,DS,2,0,2,15,15,11:15:18 10-Jul-2022,NP,B,42.0363,-70.2900,42.0363,-70.2900,6,,401677623,-138
CCS-0710,234802,Mk10,DS,3,0,2,17,15,11:26:56 10-Jul-2022,A1,A,41.9958,-70.3380,41.9958,-70.3380,6,,401677637,-134
CCS-0710,234802,Mk10,DS,6,0,4,83,16,12:38:36 10-Jul-2022,NK,0,42.1236,-70.3478,42.1236,-70.3478,48,,401677607,-130
CCS-0710,234802,Mk10,DS,6,0,2,92,18,12:52:47 10-Jul-2022,NP,0,42.1230,-70.2624,42.1230,-70.2624,46,,401677645,-119
CCS-0710,234802,Mk10,DS,2,0,1,15,15,13:17:36 10-Jul-2022,MC,B,42.1257,-70.2570,42.1257,-70.2570,6,,401677643,-119
CCS-0710,234802,Mk10,DS,4,0,3,129,18,14:05:46 10-Jul-2022,MB,1,42.1111,-70.2841,42.1111,-70.2841,58,,401677635,-131
CCS-0710,234802,Mk10,DS,3,0,1,17,15,14:18:03 10-Jul-2022,NK,A,42.0840,-70.3026,42.0840,-70.3026,6,,401677634,-130
CCS-0710,234802,Mk10,DS,3,0,0,183,26,14:34:37 10-Jul-2022,NN,B,42.1029,-70.2965,42.1029,-70.2965,6,,401677627,-130
CCS-0710,234802,Mk10,DS,1,0,0,,,14:34:37 10-Jul-2022,NP,B,42.1063,-70.2918,42.1063,-70.2918,,,401677635,-137
CCS-0710,234802,Mk10,DS,4,0,2,117,16,14:56:43 10-Jul-2022,MC,0,42.1499,-70.3016,,,46,,401677657,-114
CCS-0710,234802,Mk10,DS,3,0,1,106,19,00:08:20 11-Jul-2022,NK,A,42.1054,-70.3365,42.1054,-70.3365,8,,401677668,-123
CCS-0710,234802,Mk10,DS,1,0,0,,,00:16:56 11-Jul-2022,NN,B,42.0361,-70.4594,42.0361,-70.4594,6,,401677677,-135
CCS-0710,234802,Mk10,DS,5,0,4,79,15,00:18:41 11-Jul-2022,NP,2,42.1035,-70.3013,42.1035,-70.3013,56,,401677664,-125
