Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
BOF2,10-Aug-2024,01:14:17,3,1.000000,101,105,0,4,,,,,,,,,,,,,,,15,1,24652,,,,26,2902,,,,29,9814,,,,31,11257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,10-Aug-2024,02:33:23,3,1.000000,102,108,0,5,,,,,,,,,,,,,,,15,1,14992,,,,31,22830,,,,28,17314,,,,16,3231,,,,26,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,11-Aug-2024,00:32:02,2,1.000000,106,177,0,5,,,,,,,,,,,,,,,15,26,7956,,,,1,7547,,,,4,31347,,,,3,21944,,,,31,6209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,11-Aug-2024,06:42:18,2,1.000000,107,196,0,4,,,,,,,,,,,,,,,15,22,23948,,,,30,17987,,,,8,20226,,,,27,15462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,12-Aug-2024,01:56:18,1,1.000000,108,260,0,5,,,,,,,,,,,,,,,15,29,17894,,,,26,23908,,,,1,21815,,,,4,26157,,,,31,26475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,13-Aug-2024,00:01:28,2,1.000000,110,333,0,4,,,,,,,,,,,,,,,15,1,21302,,,,32,5241,,,,26,19908,,,,31,16798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,14-Aug-2024,02:00:35,1,1.000000,116,413,0,4,,,,,,,,,,,,,,,15,28,7994,,,,16,13914,,,,3,20628,,,,31,25484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,14-Aug-2024,06:17:00,1,1.000000,117,425,0,4,,,,,,,,,,,,,,,15,17,25696,,,,21,16769,,,,2,20284,,,,7,27486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,15-Aug-2024,00:33:26,1,1.000000,120,482,0,4,,,,,,,,,,,,,,,15,28,11150,,,,29,12016,,,,3,22368,,,,4,10242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,15-Aug-2024,06:31:35,2,1.000000,122,496,0,4,,,,,,,,,,,,,,,15,8,15642,,,,30,6808,,,,21,14192,,,,14,16610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,15-Aug-2024,21:56:34,1,1.000000,124,545,0,4,,,,,,,,,,,,,,,15,32,28013,,,,28,4546,,,,12,18673,,,,31,13612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,15-Aug-2024,22:43:01,1,1.000000,125,546,0,4,,,,,,,,,,,,,,,15,12,22284,,,,32,6918,,,,25,25810,,,,28,27982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,16-Aug-2024,00:14:10,1,1.000000,126,549,0,4,,,,,,,,,,,,,,,15,31,22246,,,,1,29858,,,,26,31232,,,,28,17128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,16-Aug-2024,04:09:35,1,1.000000,127,560,0,4,,,,,,,,,,,,,,,15,8,25874,,,,9,6681,,,,30,8772,,,,13,21176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,17-Aug-2024,01:51:32,1,1.000000,131,629,0,4,,,,,,,,,,,,,,,15,16,20410,,,,31,20316,,,,1,10358,,,,26,23025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,19-Aug-2024,17:06:18,1,1.000000,140,822,0,4,,,,,,,,,,,,,,,15,5,9145,,,,20,5383,,,,15,12756,,,,27,14629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,19-Aug-2024,20:35:33,2,1.000000,141,831,0,4,,,,,,,,,,,,,,,15,23,20431,,,,12,15944,,,,10,11765,,,,25,4142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,20-Aug-2024,00:04:54,3,1.000000,144,836,0,4,,,,,,,,,,,,,,,15,1,27386,,,,26,28577,,,,16,14601,,,,28,27843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,20-Aug-2024,23:38:11,1,1.000000,147,910,0,4,,,,,,,,,,,,,,,15,26,4574,,,,1,7595,,,,16,4280,,,,31,21048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,22-Aug-2024,00:24:05,1,1.000000,148,983,0,4,,,,,,,,,,,,,,,15,16,14864,,,,3,7088,,,,32,22196,,,,1,31477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,22-Aug-2024,14:24:02,2,1.000000,150,1027,0,4,,,,,,,,,,,,,,,15,20,378,,,,5,46,,,,30,14942,,,,11,4427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,23-Aug-2024,03:26:08,2,1.000000,153,1061,0,4,,,,,,,,,,,,,,,15,8,26401,,,,27,17267,,,,16,28334,,,,4,21256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,23-Aug-2024,22:59:48,1,,156,1120,0,4,,,,,,,,,,,,,,,15,26,14129,,,,1,19595,,,,32,7584,,,,29,11319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,24-Aug-2024,09:23:02,1,,159,1150,0,4,,,,,,,,,,,,,,,15,3,31083,,,,2,11207,,,,17,24391,,,,24,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,24-Aug-2024,13:20:26,1,,161,1160,0,4,,,,,,,,,,,,,,,15,11,4286,,,,9,4399,,,,20,20808,,,,6,31569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,24-Aug-2024,15:22:14,1,,162,1165,0,4,,,,,,,,,,,,,,,15,18,30009,,,,7,7521,,,,23,18506,,,,13,20413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,24-Aug-2024,22:22:05,1,,168,1178,0,5,,,,,,,,,,,,,,,15,31,14198,,,,32,23062,,,,28,32556,,,,1,24612,,,,10,27427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,25-Aug-2024,04:55:33,1,,170,1195,0,4,,,,,,,,,,,,,,,15,27,30554,,,,21,27206,,,,8,12435,,,,7,17048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,25-Aug-2024,17:05:56,1,,177,1221,0,5,,,,,,,,,,,,,,,15,13,4800,,,,15,2148,,,,5,2730,,,,23,25979,,,,24,12394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,27-Aug-2024,05:44:48,1,,192,1312,0,4,,,,,,,,,,,,,,,15,7,30158,,,,2,720,,,,21,28334,,,,30,22788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,27-Aug-2024,07:11:09,1,,193,1315,0,4,,,,,,,,,,,,,,,15,2,590,,,,3,30243,,,,21,3959,,,,22,12236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,28-Aug-2024,20:36:59,1,,203,1422,0,5,,,,,,,,,,,,,,,15,21,31274,,,,28,3816,,,,10,13852,,,,32,13426,,,,31,26191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,29-Aug-2024,01:26:37,1,,205,1435,0,5,,,,,,,,,,,,,,,15,28,502,,,,31,22834,,,,1,31320,,,,27,5870,,,,18,17726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,29-Aug-2024,13:55:38,1,,208,1473,0,4,,,,,,,,,,,,,,,15,29,6416,,,,18,2137,,,,13,23968,,,,5,2392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,29-Aug-2024,21:53:28,1,,211,1494,0,4,,,,,,,,,,,,,,,15,12,24938,,,,25,17622,,,,32,30989,,,,10,25116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,30-Aug-2024,10:26:11,1,,219,1519,0,4,,,,,,,,,,,,,,,15,17,9963,,,,22,19650,,,,4,25784,,,,19,9016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,31-Aug-2024,00:38:15,1,,222,1559,0,4,,,,,,,,,,,,,,,15,4,21754,,,,27,31963,,,,16,486,,,,3,5380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,31-Aug-2024,02:02:04,1,,223,1562,0,4,,,,,,,,,,,,,,,15,9,3584,,,,4,23487,,,,1,7899,,,,26,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,31-Aug-2024,07:18:26,1,,225,1576,0,4,,,,,,,,,,,,,,,15,2,17972,,,,21,19602,,,,17,5412,,,,22,6005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,31-Aug-2024,07:50:08,1,,226,1576,0,4,,,,,,,,,,,,,,,15,2,19014,,,,17,21936,,,,22,22901,,,,3,8135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,31-Aug-2024,09:30:41,1,,228,1578,0,4,,,,,,,,,,,,,,,15,6,6473,,,,19,9121,,,,3,30343,,,,17,3531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,01-Sep-2024,06:27:06,1,,232,1641,0,4,,,,,,,,,,,,,,,15,7,110,,,,22,25063,,,,30,18170,,,,14,17150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,01-Sep-2024,07:13:27,1,,233,1642,0,5,,,,,,,,,,,,,,,15,2,17416,,,,22,32344,,,,14,518,,,,17,31164,,,,3,32536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,01-Sep-2024,23:15:46,1,,240,1678,0,4,,,,,,,,,,,,,,,15,1,11327,,,,26,12460,,,,28,26486,,,,31,17256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,02-Sep-2024,05:13:14,1,,244,1692,0,5,,,,,,,,,,,,,,,15,2,22538,,,,21,29228,,,,7,9830,,,,8,10756,,,,30,16117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,02-Sep-2024,15:22:41,2,,248,1718,0,4,,,,,,,,,,,,,,,15,15,20478,,,,13,12500,,,,29,13888,,,,5,4979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF2,02-Sep-2024,23:33:08,1,,256,1730,0,4,,,,,,,,,,,,,,,15,3,7768,,,,4,12326,,,,1,29597,,,,31,18564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
