DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
BOF2,267426,,Transmission,Mk10,2,09:51:24 09-Aug-2024,09:56:40 09-Aug-2024,Dive,1,Square,54.5,55.0,315,317,,
BOF2,267426,,Transmission,Mk10,2,09:56:40 09-Aug-2024,09:57:06 09-Aug-2024,Surface,,,,,25,27,24,2
BOF2,267426,,Transmission,Mk10,2,09:57:06 09-Aug-2024,10:03:42 09-Aug-2024,Dive,1,Square,55.5,56.5,395,397,,
BOF2,267426,,Transmission,Mk10,2,10:03:42 09-Aug-2024,10:05:38 09-Aug-2024,Surface,,,,,115,117,112,4
BOF2,267426,,Transmission,Mk10,2,10:05:38 09-Aug-2024,10:12:36 09-Aug-2024,Dive,1,Square,57.0,58.5,417,419,,
BOF2,267426,,Transmission,Mk10,2,10:12:36 09-Aug-2024,10:15:22 09-Aug-2024,Surface,,,,,165,167,145,21
BOF2,267426,,Transmission,Mk10,1,10:15:00 09-Aug-2024,10:59:58 09-Aug-2024,Message,10,,,,2688.000000,2708.000000,,
BOF2,267426,,Transmission,Mk10,1,10:15:00 09-Aug-2024,10:22:08 09-Aug-2024,Dive,1,Square,50.5,51.0,427,429,,
BOF2,267426,,Transmission,Mk10,1,10:22:08 09-Aug-2024,10:24:28 09-Aug-2024,Surface,,,,,139,141,104,36
BOF2,267426,,Transmission,Mk10,1,10:24:28 09-Aug-2024,10:32:14 09-Aug-2024,Dive,1,Square,53.5,54.0,465,467,,
BOF2,267426,,Transmission,Mk10,1,10:32:14 09-Aug-2024,10:34:40 09-Aug-2024,Surface,,,,,145,147,132,14
BOF2,267426,,Transmission,Mk10,1,10:34:40 09-Aug-2024,10:40:28 09-Aug-2024,Dive,1,Square,50.5,51.0,347,349,,
BOF2,267426,,Transmission,Mk10,1,10:40:28 09-Aug-2024,10:42:12 09-Aug-2024,Surface,,,,,103,105,97,7
BOF2,267426,,Transmission,Mk10,1,10:42:12 09-Aug-2024,10:49:04 09-Aug-2024,Dive,1,Square,51.5,52.0,411,413,,
BOF2,267426,,Transmission,Mk10,1,10:49:04 09-Aug-2024,10:52:42 09-Aug-2024,Surface,,,,,217,219,169,49
BOF2,267426,,Transmission,Mk10,1,10:52:42 09-Aug-2024,10:58:28 09-Aug-2024,Dive,1,Square,50.5,51.0,345,347,,
BOF2,267426,,Transmission,Mk10,1,10:58:28 09-Aug-2024,10:59:58 09-Aug-2024,Surface,,,,,89,91,81,9
BOF2,267426,,Transmission,Mk10,2,11:43:00 09-Aug-2024,12:26:02 09-Aug-2024,Message,10,,,,2572.000000,2592.000000,,
BOF2,267426,,Transmission,Mk10,2,11:43:00 09-Aug-2024,11:47:12 09-Aug-2024,Dive,1,Square,35.5,36.0,251,253,,
BOF2,267426,,Transmission,Mk10,2,11:47:12 09-Aug-2024,11:48:44 09-Aug-2024,Surface,,,,,91,93,92,0
BOF2,267426,,Transmission,Mk10,2,11:48:44 09-Aug-2024,11:56:48 09-Aug-2024,Dive,1,Square,46.5,47.0,483,485,,
BOF2,267426,,Transmission,Mk10,2,11:56:48 09-Aug-2024,11:58:50 09-Aug-2024,Surface,,,,,121,123,118,4
BOF2,267426,,Transmission,Mk10,2,11:58:50 09-Aug-2024,12:06:56 09-Aug-2024,Dive,1,Square,38.5,39.0,485,487,,
BOF2,267426,,Transmission,Mk10,2,12:06:56 09-Aug-2024,12:09:06 09-Aug-2024,Surface,,,,,129,131,122,8
BOF2,267426,,Transmission,Mk10,2,12:09:06 09-Aug-2024,12:14:42 09-Aug-2024,Dive,1,Square,37.5,38.0,335,337,,
BOF2,267426,,Transmission,Mk10,2,12:14:42 09-Aug-2024,12:15:56 09-Aug-2024,Surface,,,,,73,75,60,14
BOF2,267426,,Transmission,Mk10,2,12:15:56 09-Aug-2024,12:25:08 09-Aug-2024,Dive,1,Square,33.5,34.0,551,553,,
BOF2,267426,,Transmission,Mk10,2,12:25:08 09-Aug-2024,12:26:02 09-Aug-2024,Surface,,,,,53,55,51,3
BOF2,267426,,Transmission,Mk10,1,13:48:00 09-Aug-2024,14:25:06 09-Aug-2024,Message,10,,,,2216.000000,2236.000000,,
BOF2,267426,,Transmission,Mk10,1,13:48:00 09-Aug-2024,13:53:28 09-Aug-2024,Dive,1,Square,34.5,35.0,327,329,,
BOF2,267426,,Transmission,Mk10,1,13:53:28 09-Aug-2024,13:54:38 09-Aug-2024,Surface,,,,,69,71,43,27
BOF2,267426,,Transmission,Mk10,1,13:54:38 09-Aug-2024,13:58:38 09-Aug-2024,Dive,1,Square,34.5,35.0,239,241,,
BOF2,267426,,Transmission,Mk10,1,13:58:38 09-Aug-2024,14:00:26 09-Aug-2024,Surface,,,,,107,109,98,10
BOF2,267426,,Transmission,Mk10,1,14:00:26 09-Aug-2024,14:08:12 09-Aug-2024,Dive,1,Square,36.5,37.0,465,467,,
BOF2,267426,,Transmission,Mk10,1,14:08:12 09-Aug-2024,14:09:36 09-Aug-2024,Surface,,,,,83,85,84,0
BOF2,267426,,Transmission,Mk10,1,14:09:36 09-Aug-2024,14:16:00 09-Aug-2024,Dive,1,Square,35.5,36.0,383,385,,
BOF2,267426,,Transmission,Mk10,1,14:16:00 09-Aug-2024,14:17:50 09-Aug-2024,Surface,,,,,109,111,60,50
BOF2,267426,,Transmission,Mk10,1,14:17:50 09-Aug-2024,14:22:50 09-Aug-2024,Dive,1,Square,38.5,39.0,299,301,,
BOF2,267426,,Transmission,Mk10,1,14:22:50 09-Aug-2024,14:25:06 09-Aug-2024,Surface,,,,,135,137,83,53
BOF2,267426,,Transmission,Mk10,2,14:25:00 09-Aug-2024,14:55:26 09-Aug-2024,Message,10,,,,1816.000000,1836.000000,,
BOF2,267426,,Transmission,Mk10,2,14:25:00 09-Aug-2024,14:31:24 09-Aug-2024,Dive,1,Square,41.5,42.0,383,385,,
BOF2,267426,,Transmission,Mk10,2,14:31:24 09-Aug-2024,14:33:36 09-Aug-2024,Surface,,,,,131,133,81,51
BOF2,267426,,Transmission,Mk10,2,14:33:36 09-Aug-2024,14:37:00 09-Aug-2024,Dive,1,Square,35.5,36.0,203,205,,
BOF2,267426,,Transmission,Mk10,2,14:37:00 09-Aug-2024,14:38:00 09-Aug-2024,Surface,,,,,59,61,39,21
BOF2,267426,,Transmission,Mk10,2,14:38:00 09-Aug-2024,14:41:54 09-Aug-2024,Dive,1,Square,35.5,36.0,233,235,,
BOF2,267426,,Transmission,Mk10,2,14:41:54 09-Aug-2024,14:43:06 09-Aug-2024,Surface,,,,,71,73,49,23
BOF2,267426,,Transmission,Mk10,2,14:43:06 09-Aug-2024,14:47:02 09-Aug-2024,Dive,1,Square,39.5,40.0,235,237,,
BOF2,267426,,Transmission,Mk10,2,14:47:02 09-Aug-2024,14:48:14 09-Aug-2024,Surface,,,,,71,73,46,26
BOF2,267426,,Transmission,Mk10,2,14:48:14 09-Aug-2024,14:53:18 09-Aug-2024,Dive,1,U,47.5,48.0,303,305,,
BOF2,267426,,Transmission,Mk10,2,14:53:18 09-Aug-2024,14:55:26 09-Aug-2024,Surface,,,,,127,129,66,62
BOF2,267426,,Transmission,Mk10,1,14:55:00 09-Aug-2024,15:38:14 09-Aug-2024,Message,10,,,,2584.000000,2604.000000,,
BOF2,267426,,Transmission,Mk10,1,14:55:00 09-Aug-2024,15:01:08 09-Aug-2024,Dive,1,Square,36.5,37.0,367,369,,
BOF2,267426,,Transmission,Mk10,1,15:01:08 09-Aug-2024,15:07:38 09-Aug-2024,Surface,,,,,389,391,113,277
BOF2,267426,,Transmission,Mk10,1,15:07:38 09-Aug-2024,15:12:18 09-Aug-2024,Dive,1,Square,35.5,36.0,279,281,,
BOF2,267426,,Transmission,Mk10,1,15:12:18 09-Aug-2024,15:17:16 09-Aug-2024,Surface,,,,,297,299,96,202
BOF2,267426,,Transmission,Mk10,1,15:17:16 09-Aug-2024,15:23:00 09-Aug-2024,Dive,1,Square,35.5,36.0,343,345,,
BOF2,267426,,Transmission,Mk10,1,15:23:00 09-Aug-2024,15:24:24 09-Aug-2024,Surface,,,,,83,85,84,0
BOF2,267426,,Transmission,Mk10,1,15:24:24 09-Aug-2024,15:30:48 09-Aug-2024,Dive,1,Square,34.5,35.0,383,385,,
BOF2,267426,,Transmission,Mk10,1,15:30:48 09-Aug-2024,15:33:04 09-Aug-2024,Surface,,,,,135,137,136,0
BOF2,267426,,Transmission,Mk10,1,15:33:04 09-Aug-2024,15:37:00 09-Aug-2024,Dive,1,Square,33.5,34.0,235,237,,
BOF2,267426,,Transmission,Mk10,1,15:37:00 09-Aug-2024,15:38:14 09-Aug-2024,Surface,,,,,73,75,74,0
BOF2,267426,,Transmission,Mk10,1,15:38:00 09-Aug-2024,16:16:56 09-Aug-2024,Message,10,,,,2326.000000,2346.000000,,
BOF2,267426,,Transmission,Mk10,1,15:38:00 09-Aug-2024,15:43:26 09-Aug-2024,Dive,1,Square,34.5,35.0,325,327,,
BOF2,267426,,Transmission,Mk10,1,15:43:26 09-Aug-2024,15:45:56 09-Aug-2024,Surface,,,,,149,151,135,15
BOF2,267426,,Transmission,Mk10,1,15:45:56 09-Aug-2024,15:53:20 09-Aug-2024,Dive,1,Square,35.5,36.0,443,445,,
BOF2,267426,,Transmission,Mk10,1,15:53:20 09-Aug-2024,15:55:42 09-Aug-2024,Surface,,,,,141,143,137,5
BOF2,267426,,Transmission,Mk10,1,15:55:42 09-Aug-2024,16:02:44 09-Aug-2024,Dive,1,Square,33.5,34.0,421,423,,
BOF2,267426,,Transmission,Mk10,1,16:02:44 09-Aug-2024,16:04:46 09-Aug-2024,Surface,,,,,121,123,118,4
BOF2,267426,,Transmission,Mk10,1,16:04:46 09-Aug-2024,16:08:50 09-Aug-2024,Dive,1,Square,33.5,34.0,243,245,,
BOF2,267426,,Transmission,Mk10,1,16:08:50 09-Aug-2024,16:10:24 09-Aug-2024,Surface,,,,,93,95,94,0
BOF2,267426,,Transmission,Mk10,1,16:10:24 09-Aug-2024,16:14:44 09-Aug-2024,Dive,1,Square,31.5,32.0,259,261,,
BOF2,267426,,Transmission,Mk10,1,16:14:44 09-Aug-2024,16:16:56 09-Aug-2024,Surface,,,,,131,133,106,26
BOF2,267426,,Transmission,Mk10,1,16:17:00 09-Aug-2024,16:54:32 09-Aug-2024,Message,10,,,,2242.000000,2262.000000,,
BOF2,267426,,Transmission,Mk10,1,16:17:00 09-Aug-2024,16:22:56 09-Aug-2024,Dive,1,Square,35.5,36.0,355,357,,
BOF2,267426,,Transmission,Mk10,1,16:22:56 09-Aug-2024,16:25:34 09-Aug-2024,Surface,,,,,157,159,112,46
BOF2,267426,,Transmission,Mk10,1,16:25:34 09-Aug-2024,16:32:26 09-Aug-2024,Dive,1,Square,36.5,37.0,411,413,,
BOF2,267426,,Transmission,Mk10,1,16:32:26 09-Aug-2024,16:33:22 09-Aug-2024,Surface,,,,,55,57,52,4
BOF2,267426,,Transmission,Mk10,1,16:33:22 09-Aug-2024,16:38:26 09-Aug-2024,Dive,1,Square,36.5,37.0,303,305,,
BOF2,267426,,Transmission,Mk10,1,16:38:26 09-Aug-2024,16:40:10 09-Aug-2024,Surface,,,,,103,105,97,7
BOF2,267426,,Transmission,Mk10,1,16:40:10 09-Aug-2024,16:49:02 09-Aug-2024,Dive,1,Square,37.5,38.0,531,533,,
BOF2,267426,,Transmission,Mk10,1,16:49:02 09-Aug-2024,16:49:52 09-Aug-2024,Surface,,,,,49,51,44,6
BOF2,267426,,Transmission,Mk10,1,16:49:52 09-Aug-2024,16:53:54 09-Aug-2024,Dive,1,Square,38.5,39.0,241,243,,
BOF2,267426,,Transmission,Mk10,1,16:53:54 09-Aug-2024,16:54:32 09-Aug-2024,Surface,,,,,37,39,33,5
BOF2,267426,,Transmission,Mk10,1,17:41:00 09-Aug-2024,18:25:30 09-Aug-2024,Message,10,,,,2660.000000,2680.000000,,
BOF2,267426,,Transmission,Mk10,1,17:41:00 09-Aug-2024,17:46:06 09-Aug-2024,Dive,1,Square,37.5,38.0,305,307,,
BOF2,267426,,Transmission,Mk10,1,17:46:06 09-Aug-2024,17:47:12 09-Aug-2024,Surface,,,,,65,67,40,26
BOF2,267426,,Transmission,Mk10,1,17:47:12 09-Aug-2024,17:53:38 09-Aug-2024,Dive,1,Square,44.5,45.0,385,387,,
BOF2,267426,,Transmission,Mk10,1,17:53:38 09-Aug-2024,17:55:20 09-Aug-2024,Surface,,,,,101,103,69,33
BOF2,267426,,Transmission,Mk10,1,17:55:20 09-Aug-2024,18:02:38 09-Aug-2024,Dive,1,Square,43.5,44.0,437,439,,
BOF2,267426,,Transmission,Mk10,1,18:02:38 09-Aug-2024,18:05:02 09-Aug-2024,Surface,,,,,143,145,84,60
BOF2,267426,,Transmission,Mk10,1,18:05:02 09-Aug-2024,18:12:44 09-Aug-2024,Dive,1,Square,46.5,47.0,461,463,,
BOF2,267426,,Transmission,Mk10,1,18:12:44 09-Aug-2024,18:15:10 09-Aug-2024,Surface,,,,,145,147,85,61
BOF2,267426,,Transmission,Mk10,1,18:15:10 09-Aug-2024,18:22:44 09-Aug-2024,Dive,1,Square,41.5,42.0,453,455,,
BOF2,267426,,Transmission,Mk10,1,18:22:44 09-Aug-2024,18:25:30 09-Aug-2024,Surface,,,,,165,167,80,86
BOF2,267426,,Transmission,Mk10,1,18:26:00 09-Aug-2024,19:04:54 09-Aug-2024,Message,10,,,,2324.000000,2344.000000,,
BOF2,267426,,Transmission,Mk10,1,18:26:00 09-Aug-2024,18:30:58 09-Aug-2024,Dive,1,Square,41.5,42.0,297,299,,
BOF2,267426,,Transmission,Mk10,1,18:30:58 09-Aug-2024,18:32:54 09-Aug-2024,Surface,,,,,115,117,49,67
BOF2,267426,,Transmission,Mk10,1,18:32:54 09-Aug-2024,18:41:58 09-Aug-2024,Dive,1,Square,41.5,42.0,543,545,,
BOF2,267426,,Transmission,Mk10,1,18:41:58 09-Aug-2024,18:43:34 09-Aug-2024,Surface,,,,,95,97,81,15
BOF2,267426,,Transmission,Mk10,1,18:43:34 09-Aug-2024,18:47:36 09-Aug-2024,Dive,1,Square,42.5,43.0,241,243,,
BOF2,267426,,Transmission,Mk10,1,18:47:36 09-Aug-2024,18:49:28 09-Aug-2024,Surface,,,,,111,113,33,79
BOF2,267426,,Transmission,Mk10,1,18:49:28 09-Aug-2024,18:54:44 09-Aug-2024,Dive,1,Square,42.5,43.0,315,317,,
BOF2,267426,,Transmission,Mk10,1,18:54:44 09-Aug-2024,18:58:02 09-Aug-2024,Surface,,,,,197,199,109,89
BOF2,267426,,Transmission,Mk10,1,18:58:02 09-Aug-2024,19:03:32 09-Aug-2024,Dive,1,Square,43.5,44.0,329,331,,
BOF2,267426,,Transmission,Mk10,1,19:03:32 09-Aug-2024,19:04:54 09-Aug-2024,Surface,,,,,81,83,58,24
BOF2,267426,,Transmission,Mk10,2,19:05:00 09-Aug-2024,19:46:54 09-Aug-2024,Message,10,,,,2504.000000,2524.000000,,
BOF2,267426,,Transmission,Mk10,2,19:05:00 09-Aug-2024,19:12:12 09-Aug-2024,Dive,1,Square,39.5,40.0,431,433,,
BOF2,267426,,Transmission,Mk10,2,19:12:12 09-Aug-2024,19:21:40 09-Aug-2024,Surface,,,,,567,569,165,403
BOF2,267426,,Transmission,Mk10,2,19:21:40 09-Aug-2024,19:26:00 09-Aug-2024,Dive,1,Square,38.5,39.0,259,261,,
BOF2,267426,,Transmission,Mk10,2,19:26:00 09-Aug-2024,19:28:04 09-Aug-2024,Surface,,,,,123,125,88,36
BOF2,267426,,Transmission,Mk10,2,19:28:04 09-Aug-2024,19:31:46 09-Aug-2024,Dive,1,Square,39.5,40.0,221,223,,
BOF2,267426,,Transmission,Mk10,2,19:31:46 09-Aug-2024,19:33:20 09-Aug-2024,Surface,,,,,93,95,58,36
BOF2,267426,,Transmission,Mk10,2,19:33:20 09-Aug-2024,19:36:24 09-Aug-2024,Dive,1,U,37.5,38.0,183,185,,
BOF2,267426,,Transmission,Mk10,2,19:36:24 09-Aug-2024,19:38:04 09-Aug-2024,Surface,,,,,99,101,39,61
BOF2,267426,,Transmission,Mk10,2,19:38:04 09-Aug-2024,19:43:32 09-Aug-2024,Dive,1,Square,33.5,34.0,327,329,,
BOF2,267426,,Transmission,Mk10,2,19:43:32 09-Aug-2024,19:46:54 09-Aug-2024,Surface,,,,,201,203,72,130
BOF2,267426,,Transmission,Mk10,2,19:46:00 09-Aug-2024,20:29:22 09-Aug-2024,Message,10,,,,2592.000000,2612.000000,,
BOF2,267426,,Transmission,Mk10,2,19:46:00 09-Aug-2024,19:53:24 09-Aug-2024,Dive,1,Square,36.5,37.0,443,445,,
BOF2,267426,,Transmission,Mk10,2,19:53:24 09-Aug-2024,19:57:24 09-Aug-2024,Surface,,,,,239,241,62,178
BOF2,267426,,Transmission,Mk10,2,19:57:24 09-Aug-2024,20:03:48 09-Aug-2024,Dive,1,Square,41.5,42.0,383,385,,
BOF2,267426,,Transmission,Mk10,2,20:03:48 09-Aug-2024,20:04:56 09-Aug-2024,Surface,,,,,67,69,48,20
BOF2,267426,,Transmission,Mk10,2,20:04:56 09-Aug-2024,20:09:08 09-Aug-2024,Dive,1,Square,39.5,40.0,251,253,,
BOF2,267426,,Transmission,Mk10,2,20:09:08 09-Aug-2024,20:14:32 09-Aug-2024,Surface,,,,,323,325,94,230
BOF2,267426,,Transmission,Mk10,2,20:14:32 09-Aug-2024,20:18:40 09-Aug-2024,Dive,1,Square,38.5,39.0,247,249,,
