DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
BOF2,267426,Mk10,03:08:28 14-Aug-2024,Argos,B,44.5061,-66.6459,1357,4120,446,81,,,,,,
BOF2,267426,Mk10,04:25:41 14-Aug-2024,Argos,B,44.5075,-66.6411,1891,3309,1080,85,,,,,,
BOF2,267426,Mk10,09:22:30 14-Aug-2024,Argos,B,44.5048,-66.4706,3377,4738,2406,25,,,,,,
BOF2,267426,Mk10,10:09:10 14-Aug-2024,Argos,B,44.4723,-66.4282,47544,188477,11993,22,,,,,,
BOF2,267426,Mk10,10:49:51 14-Aug-2024,Argos,B,44.7004,-66.2723,30922,245990,3887,66,,,,,,
BOF2,267426,Mk10,12:26:07 14-Aug-2024,Argos,B,44.8410,-66.1505,34118,99469,11702,65,,,,,,
BOF2,267426,Mk10,13:46:33 14-Aug-2024,Argos,B,44.8242,-66.1800,29720,58961,14980,72,,,,,,
BOF2,267426,Mk10,14:09:42 14-Aug-2024,Argos,B,44.8452,-66.1681,20117,43861,9226,78,,,,,,
BOF2,267426,Mk10,14:25:08 14-Aug-2024,Argos,A,44.8548,-66.0386,5741,49375,667,112,,,,,,
BOF2,267426,Mk10,14:40:34 14-Aug-2024,Argos,B,44.8571,-66.0471,6300,20412,1944,111,,,,,,
BOF2,267426,Mk10,14:55:58 14-Aug-2024,Argos,B,44.8873,-66.0203,6968,19701,2464,111,,,,,,
BOF2,267426,Mk10,15:32:45 14-Aug-2024,Argos,B,44.8760,-66.0219,5874,8209,4203,100,,,,,,
BOF2,267426,Mk10,15:44:41 14-Aug-2024,Argos,B,44.8862,-66.0281,6022,8239,4402,101,,,,,,
BOF2,267426,Mk10,16:21:08 14-Aug-2024,Argos,B,44.8959,-66.2791,5564,44631,693,174,,,,,,
BOF2,267426,Mk10,21:08:33 14-Aug-2024,Argos,B,44.9566,-66.7179,5646,17807,1790,102,,,,,,
BOF2,267426,Mk10,21:33:19 14-Aug-2024,Argos,B,44.9557,-66.8000,6721,111177,406,102,,,,,,
BOF2,267426,Mk10,22:03:25 14-Aug-2024,Argos,B,44.9582,-66.7995,3505,14466,849,100,,,,,,
BOF2,267426,Mk10,22:18:14 14-Aug-2024,Argos,A,44.9230,-66.5946,1590,13221,191,21,,,,,,
BOF2,267426,Mk10,22:52:27 14-Aug-2024,Argos,B,44.9353,-66.6523,16420,29732,9067,96,,,,,,
BOF2,267426,Mk10,23:40:48 14-Aug-2024,Argos,B,44.9732,-66.6801,12903,119236,1396,131,,,,,,
BOF2,267426,Mk10,23:51:55 14-Aug-2024,Argos,B,44.9599,-66.7246,9597,21750,4234,84,,,,,,
BOF2,267426,Mk10,23:57:19 14-Aug-2024,Argos,A,44.9929,-66.7009,206,375,113,141,,,,,,
BOF2,267426,Mk10,00:12:05 15-Aug-2024,Argos,B,44.9931,-66.7025,434,1841,102,142,,,,,,
BOF2,267426,Mk10,00:25:17 15-Aug-2024,Argos,B,45.0003,-66.7044,924,1576,541,154,,,,,,
BOF2,267426,Mk10,00:41:11 15-Aug-2024,Argos,B,44.9831,-66.7018,544,7181,41,87,,,,,,
BOF2,267426,Mk10,01:08:37 15-Aug-2024,Argos,B,44.9958,-66.7588,1276,4149,392,90,,,,,,
BOF2,267426,Mk10,01:37:41 15-Aug-2024,Argos,B,44.9884,-66.7404,1983,5826,675,101,,,,,,
BOF2,267426,Mk10,01:54:44 15-Aug-2024,Argos,A,44.9465,-66.7667,129,284,58,62,,,,,,
BOF2,267426,Mk10,01:56:18 15-Aug-2024,Argos,B,44.9480,-66.7627,312,386,252,99,,,,,,
BOF2,267426,Mk10,02:52:37 15-Aug-2024,Argos,B,44.9676,-66.8286,1361,2106,879,82,,,,,,
BOF2,267426,Mk10,03:35:11 15-Aug-2024,Argos,B,44.9544,-66.7846,5569,18844,1645,100,,,,,,
BOF2,267426,Mk10,08:56:48 15-Aug-2024,Argos,B,44.9557,-66.7881,5647,11342,2811,97,,,,,,
BOF2,267426,Mk10,09:24:36 15-Aug-2024,Argos,B,44.8490,-66.7396,12920,54288,3075,96,,,,,,
BOF2,267426,Mk10,09:33:38 15-Aug-2024,Argos,B,44.8415,-66.7335,10837,85586,1372,88,,,,,,
BOF2,267426,Mk10,11:12:17 15-Aug-2024,Argos,A,44.8315,-66.8093,214,453,101,162,,,,,,
BOF2,267426,Mk10,13:30:42 15-Aug-2024,Argos,B,44.8441,-66.9173,1592,2397,1056,87,,,,,,
BOF2,267426,Mk10,13:44:25 15-Aug-2024,Argos,B,44.7834,-67.0630,1859,89540,38,111,,,,,,
BOF2,267426,Mk10,14:10:36 15-Aug-2024,Argos,0,44.7666,-67.0964,1549,7181,334,116,,,,,,
BOF2,267426,Mk10,14:17:13 15-Aug-2024,Argos,0,44.7430,-66.9756,2447,5538,1081,165,,,,,,
BOF2,267426,Mk10,14:34:00 15-Aug-2024,Argos,B,44.7369,-66.9921,1253,7151,219,137,,,,,,
BOF2,267426,Mk10,15:31:19 15-Aug-2024,Argos,A,44.6791,-67.0983,6737,38050,1192,119,,,,,,
BOF2,267426,Mk10,15:39:11 15-Aug-2024,Argos,B,44.6771,-67.0939,9911,32227,3047,118,,,,,,
BOF2,267426,Mk10,15:59:26 15-Aug-2024,Argos,B,44.6706,-67.1202,5906,35718,976,108,,,,,,
BOF2,267426,Mk10,16:53:20 15-Aug-2024,Argos,B,44.5815,-67.0508,4210,9894,1791,72,,,,,,
