DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy,MobMean,MobSD,ActivitySum
BOF2,267426,,Transmission,Mk10,1,22:00:00 14-Aug-2024,23:00:00 14-Aug-2024,,,,0.0,0.00,31.0,0.25,,,,,,,
BOF2,267426,,Transmission,Mk10,1,04:00:00 17-Aug-2024,05:00:00 17-Aug-2024,,,,0.0,0.00,9.0,0.00,,,,,,,
BOF2,267426,,Transmission,Mk10,1,05:00:00 17-Aug-2024,06:00:00 17-Aug-2024,,,,0.0,0.00,6.0,0.00,,,,,,,
BOF2,267426,,Transmission,Mk10,2,16:00:00 17-Aug-2024,17:00:00 17-Aug-2024,,,,0.0,0.00,66.0,0.75,,,,,,,
BOF2,267426,,Transmission,Mk10,1,17:00:00 17-Aug-2024,18:00:00 17-Aug-2024,,,,0.0,0.00,64.0,0.75,,,,,,,
BOF2,267426,,Transmission,Mk10,1,22:00:00 17-Aug-2024,23:00:00 17-Aug-2024,,,,0.0,0.00,52.0,0.25,,,,,,,
BOF2,267426,,Transmission,Mk10,1,00:00:00 20-Aug-2024,01:00:00 20-Aug-2024,,,,0.0,0.00,36.0,0.25,,,,,,,
BOF2,267426,,Transmission,Mk10,1,01:00:00 20-Aug-2024,02:00:00 20-Aug-2024,,,,0.0,0.00,25.0,0.25,,,,,,,
BOF2,267426,,Transmission,Mk10,1,02:00:00 20-Aug-2024,03:00:00 20-Aug-2024,,,,0.0,0.00,16.5,0.00,,,,,,,
BOF2,267426,,Transmission,Mk10,1,04:00:00 20-Aug-2024,05:00:00 20-Aug-2024,,,,0.0,0.00,4.0,0.00,,,,,,,
BOF2,267426,,Transmission,Mk10,1,05:00:00 20-Aug-2024,06:00:00 20-Aug-2024,,,,0.0,0.00,4.0,0.00,,,,,,,
BOF2,267426,,Transmission,Mk10,1,10:00:00 20-Aug-2024,11:00:00 20-Aug-2024,,,,0.0,0.00,53.0,0.25,,,,,,,
BOF2,267426,,Transmission,Mk10,1,11:00:00 20-Aug-2024,12:00:00 20-Aug-2024,,,,0.0,0.00,22.0,0.00,,,,,,,
BOF2,267426,,Transmission,Mk10,1,17:00:00 20-Aug-2024,18:00:00 20-Aug-2024,,,,0.0,0.00,36.0,0.25,,,,,,,
BOF2,267426,,Transmission,Mk10,1,03:00:00 23-Aug-2024,04:00:00 23-Aug-2024,,,,0.0,0.00,2.5,0.00,,,,,,,
BOF2,267426,,Transmission,Mk10,2,06:00:00 23-Aug-2024,07:00:00 23-Aug-2024,,,,0.0,0.00,25.0,0.25,,,,,,,
BOF2,267426,,Transmission,Mk10,1,08:00:00 23-Aug-2024,09:00:00 23-Aug-2024,,,,0.0,0.00,6.0,0.00,,,,,,,
BOF2,267426,,Transmission,Mk10,1,09:00:00 23-Aug-2024,10:00:00 23-Aug-2024,,,,0.0,0.00,39.0,0.25,,,,,,,
BOF2,267426,,Transmission,Mk10,1,14:00:00 23-Aug-2024,15:00:00 23-Aug-2024,,,,0.0,0.00,40.0,0.25,,,,,,,
BOF2,267426,,Transmission,Mk10,1,18:00:00 23-Aug-2024,19:00:00 23-Aug-2024,,,,0.0,0.00,32.0,0.25,,,,,,,
BOF2,267426,,Transmission,Mk10,3,20:00:00 23-Aug-2024,21:00:00 23-Aug-2024,,,,0.0,0.00,55.0,0.25,,,,,,,
BOF2,267426,,Transmission,Mk10,1,01:00:00 26-Aug-2024,02:00:00 26-Aug-2024,,,,0.0,0.00,21.0,0.00,,,,,,,
BOF2,267426,,Transmission,Mk10,1,06:00:00 26-Aug-2024,07:00:00 26-Aug-2024,,,,0.0,0.00,15.5,0.00,,,,,,,
BOF2,267426,,Transmission,Mk10,2,13:00:00 26-Aug-2024,14:00:00 26-Aug-2024,,,,0.0,0.00,18.0,0.00,,,,,,,
BOF2,267426,,Transmission,Mk10,1,14:00:00 26-Aug-2024,15:00:00 26-Aug-2024,,,,0.0,0.00,22.5,0.00,,,,,,,
BOF2,267426,,Transmission,Mk10,1,22:00:00 26-Aug-2024,23:00:00 26-Aug-2024,,,,0.0,0.00,55.0,0.25,,,,,,,
BOF2,267426,,Transmission,Mk10,1,08:00:00 29-Aug-2024,09:00:00 29-Aug-2024,,,,0.0,0.00,26.0,0.25,,,,,,,
BOF2,267426,,Transmission,Mk10,1,11:00:00 29-Aug-2024,12:00:00 29-Aug-2024,,,,0.0,0.00,66.0,0.75,,,,,,,
BOF2,267426,,Transmission,Mk10,2,14:00:00 29-Aug-2024,15:00:00 29-Aug-2024,,,,0.0,0.00,70.0,0.75,,,,,,,
BOF2,267426,,Transmission,Mk10,2,16:00:00 29-Aug-2024,17:00:00 29-Aug-2024,,,,0.0,0.00,66.0,0.75,,,,,,,
BOF2,267426,,Transmission,Mk10,1,17:00:00 29-Aug-2024,18:00:00 29-Aug-2024,,,,0.0,0.00,78.0,0.75,,,,,,,
BOF2,267426,,Transmission,Mk10,1,19:00:00 29-Aug-2024,20:00:00 29-Aug-2024,,,,0.0,0.00,86.0,0.75,,,,,,,
BOF2,267426,,Transmission,Mk10,1,00:00:00 01-Sep-2024,01:00:00 01-Sep-2024,,,,0.0,0.00,15.5,0.00,,,,,,,
BOF2,267426,,Transmission,Mk10,1,06:00:00 01-Sep-2024,07:00:00 01-Sep-2024,,,,0.0,0.00,8.0,0.00,,,,,,,
BOF2,267426,,Transmission,Mk10,1,07:00:00 01-Sep-2024,08:00:00 01-Sep-2024,,,,0.0,0.00,12.0,0.00,,,,,,,
BOF2,267426,,Transmission,Mk10,1,12:00:00 01-Sep-2024,13:00:00 01-Sep-2024,,,,0.0,0.00,76.0,0.75,,,,,,,
BOF2,267426,,Transmission,Mk10,1,13:00:00 01-Sep-2024,14:00:00 01-Sep-2024,,,,0.0,0.00,82.0,0.75,,,,,,,
BOF2,267426,,Transmission,Mk10,1,15:00:00 01-Sep-2024,16:00:00 01-Sep-2024,,,,0.0,0.00,92.0,0.75,,,,,,,
BOF2,267426,,Transmission,Mk10,1,20:00:00 01-Sep-2024,21:00:00 01-Sep-2024,,,,0.0,0.00,86.0,0.75,,,,,,,
BOF2,267426,,Transmission,Mk10,1,22:00:00 01-Sep-2024,23:00:00 01-Sep-2024,,,,0.0,0.00,66.0,0.75,,,,,,,
